scenario,time,system_state,pressure,regime,collapse_threshold,recovery_threshold,hysteresis_gap,damage_flow,recovery_flow,net_flow,rolling_variance_12,rolling_autocorrelation_12
lower_threshold_stress,97,0.0,77.6,degraded,58.0,38.0,20.0,44.91456,0.8,-44.11456,0.0,
lower_threshold_stress,98,0.0,77.35,degraded,58.0,38.0,20.0,44.659635,0.8,-43.859635,0.0,
lower_threshold_stress,99,0.0,77.1,degraded,58.0,38.0,20.0,44.40546,0.8,-43.60546,0.0,
lower_threshold_stress,100,0.0,76.85,degraded,58.0,38.0,20.0,44.152035,0.8,-43.352035,0.0,
lower_threshold_stress,101,0.0,76.6,degraded,58.0,38.0,20.0,43.89936,0.8,-43.09936,0.0,
lower_threshold_stress,102,0.0,76.35,degraded,58.0,38.0,20.0,43.647435,0.8,-42.847435,0.0,
lower_threshold_stress,103,0.0,76.1,degraded,58.0,38.0,20.0,43.39626,0.8,-42.59626,0.0,
lower_threshold_stress,104,0.0,75.85,degraded,58.0,38.0,20.0,43.145835,0.8,-42.345835,0.0,
lower_threshold_stress,105,0.0,75.6,degraded,58.0,38.0,20.0,42.89616,0.8,-42.09616,0.0,
lower_threshold_stress,106,0.0,75.35,degraded,58.0,38.0,20.0,42.647235,0.8,-41.847235,0.0,
lower_threshold_stress,107,0.0,75.1,degraded,58.0,38.0,20.0,42.39906,0.8,-41.59906,0.0,
lower_threshold_stress,108,0.0,74.85,degraded,58.0,38.0,20.0,42.151635,0.8,-41.351635,0.0,
lower_threshold_stress,109,0.0,74.6,degraded,58.0,38.0,20.0,41.90496,0.8,-41.10496,0.0,
lower_threshold_stress,110,0.0,74.35,degraded,58.0,38.0,20.0,41.659035,0.8,-40.859035,0.0,
lower_threshold_stress,111,0.0,74.1,degraded,58.0,38.0,20.0,41.41386,0.8,-40.61386,0.0,
lower_threshold_stress,112,0.0,73.85,degraded,58.0,38.0,20.0,41.169435,0.8,-40.369435,0.0,
lower_threshold_stress,113,0.0,73.6,degraded,58.0,38.0,20.0,40.92576,0.8,-40.12576,0.0,
lower_threshold_stress,114,0.0,73.35,degraded,58.0,38.0,20.0,40.682835,0.8,-39.882835,0.0,
lower_threshold_stress,115,0.0,73.1,degraded,58.0,38.0,20.0,40.44066,0.8,-39.64066,0.0,
lower_threshold_stress,116,0.0,72.85,degraded,58.0,38.0,20.0,40.199235,0.8,-39.399235,0.0,
lower_threshold_stress,117,0.0,72.6,degraded,58.0,38.0,20.0,39.95856,0.8,-39.15856,0.0,
lower_threshold_stress,118,0.0,72.35,degraded,58.0,38.0,20.0,39.718635,0.8,-38.918635,0.0,
lower_threshold_stress,119,0.0,72.1,degraded,58.0,38.0,20.0,39.47946,0.8,-38.67946,0.0,
lower_threshold_stress,120,0.0,71.85,degraded,58.0,38.0,20.0,39.241035,0.8,-38.441035,0.0,
lower_threshold_stress,121,0.0,71.6,degraded,58.0,38.0,20.0,39.00336,0.8,-38.20336,0.0,
lower_threshold_stress,122,0.0,71.35,degraded,58.0,38.0,20.0,38.766435,0.8,-37.966435,0.0,
lower_threshold_stress,123,0.0,71.1,degraded,58.0,38.0,20.0,38.53026,0.8,-37.73026,0.0,
lower_threshold_stress,124,0.0,70.85,degraded,58.0,38.0,20.0,38.294835,0.8,-37.494835,0.0,
lower_threshold_stress,125,0.0,70.6,degraded,58.0,38.0,20.0,38.06016,0.8,-37.26016,0.0,
lower_threshold_stress,126,0.0,70.35,degraded,58.0,38.0,20.0,37.826235,0.8,-37.026235,0.0,
lower_threshold_stress,127,0.0,70.1,degraded,58.0,38.0,20.0,37.59306,0.8,-36.79306,0.0,
lower_threshold_stress,128,0.0,69.85,degraded,58.0,38.0,20.0,37.360635,0.8,-36.560635,0.0,
lower_threshold_stress,129,0.0,69.6,degraded,58.0,38.0,20.0,37.12896,0.8,-36.32896,0.0,
lower_threshold_stress,130,0.0,69.35,degraded,58.0,38.0,20.0,36.898035,0.8,-36.098035,0.0,
lower_threshold_stress,131,0.0,69.1,degraded,58.0,38.0,20.0,36.66786,0.8,-35.86786,0.0,
lower_threshold_stress,132,0.0,68.85,degraded,58.0,38.0,20.0,36.438435,0.8,-35.638435,0.0,
lower_threshold_stress,133,0.0,68.6,degraded,58.0,38.0,20.0,36.20976,0.8,-35.40976,0.0,
lower_threshold_stress,134,0.0,68.35,degraded,58.0,38.0,20.0,35.981835,0.8,-35.181835,0.0,
lower_threshold_stress,135,0.0,68.1,degraded,58.0,38.0,20.0,35.75466,0.8,-34.95466,0.0,
lower_threshold_stress,136,0.0,67.85,degraded,58.0,38.0,20.0,35.528235,0.8,-34.728235,0.0,
lower_threshold_stress,137,0.0,67.6,degraded,58.0,38.0,20.0,35.30256,0.8,-34.50256,0.0,
lower_threshold_stress,138,0.0,67.35,degraded,58.0,38.0,20.0,35.077635,0.8,-34.277635,0.0,
lower_threshold_stress,139,0.0,67.1,degraded,58.0,38.0,20.0,34.85346,0.8,-34.05346,0.0,
lower_threshold_stress,140,0.0,66.85,degraded,58.0,38.0,20.0,34.630035,0.8,-33.830035,0.0,
high_resilience_buffer,1,88.0,18.0,stable,82.0,52.0,30.0,0.0,0.0,0.0,,
high_resilience_buffer,2,88.95312,18.8,stable,82.0,52.0,30.0,1.64688,2.6,0.95312,,
high_resilience_buffer,3,89.8048,19.6,stable,82.0,52.0,30.0,1.74832,2.6,0.85168,,
high_resilience_buffer,4,90.55248,20.4,stable,82.0,52.0,30.0,1.85232,2.6,0.74768,,
high_resilience_buffer,5,91.1936,21.2,stable,82.0,52.0,30.0,1.95888,2.6,0.64112,,
high_resilience_buffer,6,91.7256,22.0,stable,82.0,52.0,30.0,2.068,2.6,0.532,,
high_resilience_buffer,7,92.14592,22.8,stable,82.0,52.0,30.0,2.17968,2.6,0.42032,,
high_resilience_buffer,8,92.452,23.6,stable,82.0,52.0,30.0,2.29392,2.6,0.30608,,
high_resilience_buffer,9,92.64128,24.4,stable,82.0,52.0,30.0,2.41072,2.6,0.18928,,
high_resilience_buffer,10,92.7112,25.2,stable,82.0,52.0,30.0,2.53008,2.6,0.06992,,
high_resilience_buffer,11,92.6592,26.0,stable,82.0,52.0,30.0,2.652,2.6,-0.052,,
high_resilience_buffer,12,92.48272,26.8,stable,82.0,52.0,30.0,2.77648,2.6,-0.17648,2.587066,0.994981
high_resilience_buffer,13,92.1792,27.6,stable,82.0,52.0,30.0,2.90352,2.6,-0.30352,1.55263,0.984783
high_resilience_buffer,14,91.74608,28.4,stable,82.0,52.0,30.0,3.03312,2.6,-0.43312,0.845825,0.942304
high_resilience_buffer,15,91.1808,29.2,stable,82.0,52.0,30.0,3.16528,2.6,-0.56528,0.489973,0.812175
high_resilience_buffer,16,90.4808,30.0,stable,82.0,52.0,30.0,3.3,2.6,-0.7,0.508908,0.813807
high_resilience_buffer,17,89.64352,30.8,stable,82.0,52.0,30.0,3.43728,2.6,-0.83728,0.926975,0.943225
high_resilience_buffer,18,88.6664,31.6,stable,82.0,52.0,30.0,3.57712,2.6,-0.97712,1.76903,0.985
high_resilience_buffer,19,87.54688,32.4,stable,82.0,52.0,30.0,3.71952,2.6,-1.11952,3.06044,0.99504
high_resilience_buffer,20,86.2824,33.2,stable,82.0,52.0,30.0,3.86448,2.6,-1.26448,4.827085,0.997982
high_resilience_buffer,21,84.8704,34.0,stable,82.0,52.0,30.0,4.012,2.6,-1.412,7.095353,0.999044
high_resilience_buffer,22,83.30832,34.8,stable,82.0,52.0,30.0,4.16208,2.6,-1.56208,9.892145,0.999493
high_resilience_buffer,23,81.5936,35.6,stable,82.0,52.0,30.0,4.31472,2.6,-1.71472,13.244875,0.999707
high_resilience_buffer,24,79.72368,36.4,stable,82.0,52.0,30.0,4.46992,2.6,-1.86992,17.181464,0.99982
high_resilience_buffer,25,77.696,37.2,stable,82.0,52.0,30.0,4.62768,2.6,-2.02768,21.730347,0.999883
high_resilience_buffer,26,75.508,38.0,stable,82.0,52.0,30.0,4.788,2.6,-2.188,26.920471,0.999921
high_resilience_buffer,27,73.15712,38.8,stable,82.0,52.0,30.0,4.95088,2.6,-2.35088,32.781291,0.999944
high_resilience_buffer,28,70.6408,39.6,stable,82.0,52.0,30.0,5.11632,2.6,-2.51632,39.342775,0.99996
high_resilience_buffer,29,67.95648,40.4,stable,82.0,52.0,30.0,5.28432,2.6,-2.68432,46.635404,0.99997
high_resilience_buffer,30,65.1016,41.2,stable,82.0,52.0,30.0,5.45488,2.6,-2.85488,54.690167,0.999978
high_resilience_buffer,31,62.0736,42.0,stable,82.0,52.0,30.0,5.628,2.6,-3.028,63.538565,0.999983
high_resilience_buffer,32,58.86992,42.8,stable,82.0,52.0,30.0,5.80368,2.6,-3.20368,73.212612,0.999986
high_resilience_buffer,33,55.488,43.6,stable,82.0,52.0,30.0,5.98192,2.6,-3.38192,83.744832,0.999989
high_resilience_buffer,34,51.92528,44.4,stable,82.0,52.0,30.0,6.16272,2.6,-3.56272,95.168258,0.999991
high_resilience_buffer,35,48.1792,45.2,stable,82.0,52.0,30.0,6.34608,2.6,-3.74608,107.516438,0.999993
high_resilience_buffer,36,44.2472,46.0,stable,82.0,52.0,30.0,6.532,2.6,-3.932,120.823429,0.999994
high_resilience_buffer,37,40.12672,46.8,stable,82.0,52.0,30.0,6.72048,2.6,-4.12048,135.1238,0.999995
high_resilience_buffer,38,35.8152,47.6,stable,82.0,52.0,30.0,6.91152,2.6,-4.31152,150.45263,0.999996
high_resilience_buffer,39,31.31008,48.4,stable,82.0,52.0,30.0,7.10512,2.6,-4.50512,166.845511,0.999997
high_resilience_buffer,40,26.6088,49.2,stable,82.0,52.0,30.0,7.30128,2.6,-4.70128,184.338544,0.999997
high_resilience_buffer,41,21.7088,50.0,stable,82.0,52.0,30.0,7.5,2.6,-4.9,202.968343,0.999997
high_resilience_buffer,42,16.60752,50.8,stable,82.0,52.0,30.0,7.70128,2.6,-5.10128,222.772032,0.999998
high_resilience_buffer,43,11.3024,51.6,stable,82.0,52.0,30.0,7.90512,2.6,-5.30512,243.787247,0.999998
high_resilience_buffer,44,5.79088,52.4,stable,82.0,52.0,30.0,8.11152,2.6,-5.51152,266.052135,0.999998
high_resilience_buffer,45,0.0704,53.2,stable,82.0,52.0,30.0,8.32048,2.6,-5.72048,289.605354,0.999999
high_resilience_buffer,46,0.0,54.0,stable,82.0,52.0,30.0,8.532,2.6,-5.932,286.598534,0.995379
high_resilience_buffer,47,0.0,54.8,stable,82.0,52.0,30.0,8.74608,2.6,-6.14608,263.678666,0.992722
high_resilience_buffer,48,0.0,55.6,stable,82.0,52.0,30.0,8.96272,2.6,-6.36272,227.463808,0.990504
high_resilience_buffer,49,0.0,56.4,stable,82.0,52.0,30.0,9.18192,2.6,-6.58192,184.003603,0.98799
high_resilience_buffer,50,0.0,57.2,stable,82.0,52.0,30.0,9.40368,2.6,-6.80368,138.645975,0.984534
high_resilience_buffer,51,0.0,58.0,stable,82.0,52.0,30.0,9.628,2.6,-7.028,95.895078,0.979102
high_resilience_buffer,52,0.0,58.8,stable,82.0,52.0,30.0,9.85488,2.6,-7.25488,59.260243,0.969377
high_resilience_buffer,53,0.0,59.6,stable,82.0,52.0,30.0,10.08432,2.6,-7.48432,31.095641,0.948544
high_resilience_buffer,54,0.0,60.4,stable,82.0,52.0,30.0,10.31632,2.6,-7.71632,12.430379,0.886677
high_resilience_buffer,55,0.0,61.2,stable,82.0,52.0,30.0,10.55088,2.6,-7.95088,2.78876,0.999927
high_resilience_buffer,56,0.0,62.0,stable,82.0,52.0,30.0,10.788,2.6,-8.188,0.000413,
high_resilience_buffer,57,0.0,62.8,stable,82.0,52.0,30.0,11.02768,2.6,-8.42768,0.0,
high_resilience_buffer,58,0.0,63.6,stable,82.0,52.0,30.0,11.26992,2.6,-8.66992,0.0,
high_resilience_buffer,59,0.0,64.4,stable,82.0,52.0,30.0,11.51472,2.6,-8.91472,0.0,
high_resilience_buffer,60,0.0,65.2,stable,82.0,52.0,30.0,11.76208,2.6,-9.16208,0.0,
high_resilience_buffer,61,0.0,66.0,stable,82.0,52.0,30.0,12.012,2.6,-9.412,0.0,
high_resilience_buffer,62,0.0,66.8,stable,82.0,52.0,30.0,12.26448,2.6,-9.66448,0.0,
high_resilience_buffer,63,0.0,67.6,stable,82.0,52.0,30.0,12.51952,2.6,-9.91952,0.0,
high_resilience_buffer,64,0.0,68.4,stable,82.0,52.0,30.0,12.77712,2.6,-10.17712,0.0,
high_resilience_buffer,65,0.0,69.2,stable,82.0,52.0,30.0,13.03728,2.6,-10.43728,0.0,
high_resilience_buffer,66,0.0,70.0,stable,82.0,52.0,30.0,13.3,2.6,-10.7,0.0,
high_resilience_buffer,67,0.0,70.8,stable,82.0,52.0,30.0,13.56528,2.6,-10.96528,0.0,
high_resilience_buffer,68,0.0,71.6,stable,82.0,52.0,30.0,13.83312,2.6,-11.23312,0.0,
high_resilience_buffer,69,0.0,72.4,stable,82.0,52.0,30.0,14.10352,2.6,-11.50352,0.0,
high_resilience_buffer,70,0.0,73.2,stable,82.0,52.0,30.0,14.37648,2.6,-11.77648,0.0,
high_resilience_buffer,71,0.0,74.0,stable,82.0,52.0,30.0,14.652,2.6,-12.052,0.0,
high_resilience_buffer,72,0.0,74.8,stable,82.0,52.0,30.0,14.93008,2.6,-12.33008,0.0,
high_resilience_buffer,73,0.0,75.6,stable,82.0,52.0,30.0,15.21072,2.6,-12.61072,0.0,
high_resilience_buffer,74,0.0,76.4,stable,82.0,52.0,30.0,15.49392,2.6,-12.89392,0.0,
high_resilience_buffer,75,0.0,77.2,stable,82.0,52.0,30.0,15.77968,2.6,-13.17968,0.0,
high_resilience_buffer,76,0.0,78.0,stable,82.0,52.0,30.0,16.068,2.6,-13.468,0.0,
high_resilience_buffer,77,0.0,78.8,stable,82.0,52.0,30.0,16.35888,2.6,-13.75888,0.0,
high_resilience_buffer,78,0.0,79.6,stable,82.0,52.0,30.0,16.65232,2.6,-14.05232,0.0,
high_resilience_buffer,79,0.0,80.4,stable,82.0,52.0,30.0,16.94832,2.6,-14.34832,0.0,
high_resilience_buffer,80,0.0,79.9,stable,82.0,52.0,30.0,16.76302,2.6,-14.16302,0.0,
high_resilience_buffer,81,0.0,79.4,stable,82.0,52.0,30.0,16.57872,2.6,-13.97872,0.0,
high_resilience_buffer,82,0.0,78.9,stable,82.0,52.0,30.0,16.39542,2.6,-13.79542,0.0,
high_resilience_buffer,83,0.0,78.4,stable,82.0,52.0,30.0,16.21312,2.6,-13.61312,0.0,
high_resilience_buffer,84,0.0,77.9,stable,82.0,52.0,30.0,16.03182,2.6,-13.43182,0.0,
high_resilience_buffer,85,0.0,77.4,stable,82.0,52.0,30.0,15.85152,2.6,-13.25152,0.0,
high_resilience_buffer,86,0.0,76.9,stable,82.0,52.0,30.0,15.67222,2.6,-13.07222,0.0,
high_resilience_buffer,87,0.0,76.4,stable,82.0,52.0,30.0,15.49392,2.6,-12.89392,0.0,
high_resilience_buffer,88,0.0,75.9,stable,82.0,52.0,30.0,15.31662,2.6,-12.71662,0.0,
high_resilience_buffer,89,0.0,75.4,stable,82.0,52.0,30.0,15.14032,2.6,-12.54032,0.0,
high_resilience_buffer,90,0.0,74.9,stable,82.0,52.0,30.0,14.96502,2.6,-12.36502,0.0,
high_resilience_buffer,91,0.0,74.4,stable,82.0,52.0,30.0,14.79072,2.6,-12.19072,0.0,
high_resilience_buffer,92,0.0,73.9,stable,82.0,52.0,30.0,14.61742,2.6,-12.01742,0.0,
high_resilience_buffer,93,0.0,73.4,stable,82.0,52.0,30.0,14.44512,2.6,-11.84512,0.0,
high_resilience_buffer,94,0.0,72.9,stable,82.0,52.0,30.0,14.27382,2.6,-11.67382,0.0,
high_resilience_buffer,95,0.0,72.4,stable,82.0,52.0,30.0,14.10352,2.6,-11.50352,0.0,
high_resilience_buffer,96,0.0,71.9,stable,82.0,52.0,30.0,13.93422,2.6,-11.33422,0.0,
high_resilience_buffer,97,0.0,71.4,stable,82.0,52.0,30.0,13.76592,2.6,-11.16592,0.0,
high_resilience_buffer,98,0.0,70.9,stable,82.0,52.0,30.0,13.59862,2.6,-10.99862,0.0,
high_resilience_buffer,99,0.0,70.4,stable,82.0,52.0,30.0,13.43232,2.6,-10.83232,0.0,
high_resilience_buffer,100,0.0,69.9,stable,82.0,52.0,30.0,13.26702,2.6,-10.66702,0.0,
high_resilience_buffer,101,0.0,69.4,stable,82.0,52.0,30.0,13.10272,2.6,-10.50272,0.0,
high_resilience_buffer,102,0.0,68.9,stable,82.0,52.0,30.0,12.93942,2.6,-10.33942,0.0,
high_resilience_buffer,103,0.0,68.4,stable,82.0,52.0,30.0,12.77712,2.6,-10.17712,0.0,
high_resilience_buffer,104,0.0,67.9,stable,82.0,52.0,30.0,12.61582,2.6,-10.01582,0.0,
high_resilience_buffer,105,0.0,67.4,stable,82.0,52.0,30.0,12.45552,2.6,-9.85552,0.0,
high_resilience_buffer,106,0.0,66.9,stable,82.0,52.0,30.0,12.29622,2.6,-9.69622,0.0,
high_resilience_buffer,107,0.0,66.4,stable,82.0,52.0,30.0,12.13792,2.6,-9.53792,0.0,
high_resilience_buffer,108,0.0,65.9,stable,82.0,52.0,30.0,11.98062,2.6,-9.38062,0.0,
high_resilience_buffer,109,0.0,65.4,stable,82.0,52.0,30.0,11.82432,2.6,-9.22432,0.0,
high_resilience_buffer,110,0.0,64.9,stable,82.0,52.0,30.0,11.66902,2.6,-9.06902,0.0,
high_resilience_buffer,111,0.0,64.4,stable,82.0,52.0,30.0,11.51472,2.6,-8.91472,0.0,
high_resilience_buffer,112,0.0,63.9,stable,82.0,52.0,30.0,11.36142,2.6,-8.76142,0.0,
high_resilience_buffer,113,0.0,63.4,stable,82.0,52.0,30.0,11.20912,2.6,-8.60912,0.0,
high_resilience_buffer,114,0.0,62.9,stable,82.0,52.0,30.0,11.05782,2.6,-8.45782,0.0,
high_resilience_buffer,115,0.0,62.4,stable,82.0,52.0,30.0,10.90752,2.6,-8.30752,0.0,
high_resilience_buffer,116,0.0,61.9,stable,82.0,52.0,30.0,10.75822,2.6,-8.15822,0.0,
high_resilience_buffer,117,0.0,61.4,stable,82.0,52.0,30.0,10.60992,2.6,-8.00992,0.0,
high_resilience_buffer,118,0.0,60.9,stable,82.0,52.0,30.0,10.46262,2.6,-7.86262,0.0,
high_resilience_buffer,119,0.0,60.4,stable,82.0,52.0,30.0,10.31632,2.6,-7.71632,0.0,
high_resilience_buffer,120,0.0,59.9,stable,82.0,52.0,30.0,10.17102,2.6,-7.57102,0.0,
high_resilience_buffer,121,0.0,59.4,stable,82.0,52.0,30.0,10.02672,2.6,-7.42672,0.0,
high_resilience_buffer,122,0.0,58.9,stable,82.0,52.0,30.0,9.88342,2.6,-7.28342,0.0,
high_resilience_buffer,123,0.0,58.4,stable,82.0,52.0,30.0,9.74112,2.6,-7.14112,0.0,
high_resilience_buffer,124,0.0,57.9,stable,82.0,52.0,30.0,9.59982,2.6,-6.99982,0.0,
high_resilience_buffer,125,0.0,57.4,stable,82.0,52.0,30.0,9.45952,2.6,-6.85952,0.0,
high_resilience_buffer,126,0.0,56.9,stable,82.0,52.0,30.0,9.32022,2.6,-6.72022,0.0,
high_resilience_buffer,127,0.0,56.4,stable,82.0,52.0,30.0,9.18192,2.6,-6.58192,0.0,
high_resilience_buffer,128,0.0,55.9,stable,82.0,52.0,30.0,9.04462,2.6,-6.44462,0.0,
high_resilience_buffer,129,0.0,55.4,stable,82.0,52.0,30.0,8.90832,2.6,-6.30832,0.0,
high_resilience_buffer,130,0.0,54.9,stable,82.0,52.0,30.0,8.77302,2.6,-6.17302,0.0,
high_resilience_buffer,131,0.0,54.4,stable,82.0,52.0,30.0,8.63872,2.6,-6.03872,0.0,
high_resilience_buffer,132,0.0,53.9,stable,82.0,52.0,30.0,8.50542,2.6,-5.90542,0.0,
high_resilience_buffer,133,0.0,53.4,stable,82.0,52.0,30.0,8.37312,2.6,-5.77312,0.0,
high_resilience_buffer,134,0.0,52.9,stable,82.0,52.0,30.0,8.24182,2.6,-5.64182,0.0,
high_resilience_buffer,135,0.0,52.4,stable,82.0,52.0,30.0,8.11152,2.6,-5.51152,0.0,
high_resilience_buffer,136,0.0,51.9,stable,82.0,52.0,30.0,7.98222,2.6,-5.38222,0.0,
high_resilience_buffer,137,0.0,51.4,stable,82.0,52.0,30.0,7.85392,2.6,-5.25392,0.0,
high_resilience_buffer,138,0.0,50.9,stable,82.0,52.0,30.0,7.72662,2.6,-5.12662,0.0,
high_resilience_buffer,139,0.0,50.4,stable,82.0,52.0,30.0,7.60032,2.6,-5.00032,0.0,
high_resilience_buffer,140,0.0,49.9,stable,82.0,52.0,30.0,7.47502,2.6,-4.87502,0.0,
hysteresis_trap,1,82.0,20.0,stable,66.0,30.0,36.0,0.0,0.0,0.0,,
hysteresis_trap,2,82.68138,20.9,stable,66.0,30.0,36.0,1.91862,2.6,0.68138,,
hysteresis_trap,3,83.2409,21.8,stable,66.0,30.0,36.0,2.04048,2.6,0.55952,,
hysteresis_trap,4,83.67532,22.7,stable,66.0,30.0,36.0,2.16558,2.6,0.43442,,
hysteresis_trap,5,83.9814,23.6,stable,66.0,30.0,36.0,2.29392,2.6,0.30608,,
hysteresis_trap,6,84.1559,24.5,stable,66.0,30.0,36.0,2.4255,2.6,0.1745,,
hysteresis_trap,7,84.19558,25.4,stable,66.0,30.0,36.0,2.56032,2.6,0.03968,,
hysteresis_trap,8,84.0972,26.3,stable,66.0,30.0,36.0,2.69838,2.6,-0.09838,,
hysteresis_trap,9,83.85752,27.2,stable,66.0,30.0,36.0,2.83968,2.6,-0.23968,,
hysteresis_trap,10,83.4733,28.1,stable,66.0,30.0,36.0,2.98422,2.6,-0.38422,,
hysteresis_trap,11,82.9413,29.0,stable,66.0,30.0,36.0,3.132,2.6,-0.532,,
hysteresis_trap,12,82.25828,29.9,stable,66.0,30.0,36.0,3.28302,2.6,-0.68302,0.57543,0.779706
hysteresis_trap,13,81.421,30.8,stable,66.0,30.0,36.0,3.43728,2.6,-0.83728,0.748626,0.858998
hysteresis_trap,14,80.42622,31.7,stable,66.0,30.0,36.0,3.59478,2.6,-0.99478,1.439043,0.962354
hysteresis_trap,15,79.2707,32.6,stable,66.0,30.0,36.0,3.75552,2.6,-1.15552,2.682391,0.989454
hysteresis_trap,16,77.9512,33.5,stable,66.0,30.0,36.0,3.9195,2.6,-1.3195,4.515197,0.996269
hysteresis_trap,17,76.46448,34.4,stable,66.0,30.0,36.0,4.08672,2.6,-1.48672,6.974808,0.998403
hysteresis_trap,18,74.8073,35.3,stable,66.0,30.0,36.0,4.25718,2.6,-1.65718,10.099391,0.999214
hysteresis_trap,19,72.97642,36.2,stable,66.0,30.0,36.0,4.43088,2.6,-1.83088,13.927929,0.999572
hysteresis_trap,20,70.9686,37.1,stable,66.0,30.0,36.0,4.60782,2.6,-2.00782,18.500226,0.999747
hysteresis_trap,21,68.7806,38.0,stable,66.0,30.0,36.0,4.788,2.6,-2.188,23.856905,0.999842
hysteresis_trap,22,66.40918,38.9,stable,66.0,30.0,36.0,4.97142,2.6,-2.37142,30.039407,0.999896
hysteresis_trap,23,63.8511,39.8,stable,66.0,30.0,36.0,5.15808,2.6,-2.55808,37.08999,0.999929
hysteresis_trap,24,61.10312,40.7,stable,66.0,30.0,36.0,5.34798,2.6,-2.74798,45.051735,0.999949
hysteresis_trap,25,58.162,41.6,stable,66.0,30.0,36.0,5.54112,2.6,-2.94112,53.968538,0.999963
hysteresis_trap,26,55.0245,42.5,stable,66.0,30.0,36.0,5.7375,2.6,-3.1375,63.885115,0.999973
hysteresis_trap,27,51.68738,43.4,stable,66.0,30.0,36.0,5.93712,2.6,-3.33712,74.847002,0.999979
hysteresis_trap,28,48.1474,44.3,stable,66.0,30.0,36.0,6.13998,2.6,-3.53998,86.900553,0.999984
hysteresis_trap,29,44.40132,45.2,stable,66.0,30.0,36.0,6.34608,2.6,-3.74608,100.09294,0.999987
hysteresis_trap,30,40.4459,46.1,stable,66.0,30.0,36.0,6.55542,2.6,-3.95542,114.472155,0.99999
hysteresis_trap,31,36.2779,47.0,stable,66.0,30.0,36.0,6.768,2.6,-4.168,130.087009,0.999992
hysteresis_trap,32,31.89408,47.9,stable,66.0,30.0,36.0,6.98382,2.6,-4.38382,146.987129,0.999993
hysteresis_trap,33,27.2912,48.8,stable,66.0,30.0,36.0,7.20288,2.6,-4.60288,165.222965,0.999994
hysteresis_trap,34,22.46602,49.7,stable,66.0,30.0,36.0,7.42518,2.6,-4.82518,184.845783,0.999995
hysteresis_trap,35,17.4153,50.6,stable,66.0,30.0,36.0,7.65072,2.6,-5.05072,205.907669,0.999996
hysteresis_trap,36,12.1358,51.5,stable,66.0,30.0,36.0,7.8795,2.6,-5.2795,228.461527,0.999997
hysteresis_trap,37,6.62428,52.4,stable,66.0,30.0,36.0,8.11152,2.6,-5.51152,252.56108,0.999997
hysteresis_trap,38,0.8775,53.3,stable,66.0,30.0,36.0,8.34678,2.6,-5.74678,278.260871,0.999998
hysteresis_trap,39,0.0,54.2,stable,66.0,30.0,36.0,8.58528,2.6,-5.98528,281.15545,0.996435
hysteresis_trap,40,0.0,55.1,stable,66.0,30.0,36.0,8.82702,2.6,-6.22702,262.931368,0.99358
hysteresis_trap,41,0.0,56.0,stable,66.0,30.0,36.0,9.072,2.6,-6.472,230.11524,0.991441
hysteresis_trap,42,0.0,56.9,stable,66.0,30.0,36.0,9.32022,2.6,-6.72022,188.768273,0.989201
hysteresis_trap,43,0.0,57.8,stable,66.0,30.0,36.0,9.57168,2.6,-6.97168,144.341988,0.986284
hysteresis_trap,44,0.0,58.7,stable,66.0,30.0,36.0,9.82638,2.6,-7.22638,101.523055,0.981907
hysteresis_trap,45,0.0,59.6,stable,66.0,30.0,36.0,10.08432,2.6,-7.48432,64.066834,0.974494
hysteresis_trap,46,0.0,60.5,stable,66.0,30.0,36.0,10.3455,2.6,-7.7455,34.61925,0.959971
hysteresis_trap,47,0.0,61.4,stable,66.0,30.0,36.0,10.60992,2.6,-8.00992,14.526593,0.924563
hysteresis_trap,48,0.0,62.3,stable,66.0,30.0,36.0,10.87758,2.6,-8.27758,3.632852,0.991197
hysteresis_trap,49,0.0,63.2,stable,66.0,30.0,36.0,11.14848,2.6,-8.54848,0.064167,
hysteresis_trap,50,0.0,64.1,stable,66.0,30.0,36.0,11.42262,2.6,-8.82262,0.0,
hysteresis_trap,51,0.0,65.0,stable,66.0,30.0,36.0,11.7,2.6,-9.1,0.0,
hysteresis_trap,52,0.0,65.9,stable,66.0,30.0,36.0,11.98062,2.6,-9.38062,0.0,
hysteresis_trap,53,0.0,66.8,degraded,66.0,30.0,36.0,34.58544,0.8,-33.78544,0.0,
hysteresis_trap,54,0.0,67.7,degraded,66.0,30.0,36.0,35.39274,0.8,-34.59274,0.0,
hysteresis_trap,55,0.0,68.6,degraded,66.0,30.0,36.0,36.20976,0.8,-35.40976,0.0,
hysteresis_trap,56,0.0,69.5,degraded,66.0,30.0,36.0,37.0365,0.8,-36.2365,0.0,
hysteresis_trap,57,0.0,70.4,degraded,66.0,30.0,36.0,37.87296,0.8,-37.07296,0.0,
hysteresis_trap,58,0.0,71.3,degraded,66.0,30.0,36.0,38.71914,0.8,-37.91914,0.0,
hysteresis_trap,59,0.0,72.2,degraded,66.0,30.0,36.0,39.57504,0.8,-38.77504,0.0,
hysteresis_trap,60,0.0,73.1,degraded,66.0,30.0,36.0,40.44066,0.8,-39.64066,0.0,
hysteresis_trap,61,0.0,74.0,degraded,66.0,30.0,36.0,41.316,0.8,-40.516,0.0,
hysteresis_trap,62,0.0,74.9,degraded,66.0,30.0,36.0,42.20106,0.8,-41.40106,0.0,
