scenario,time,output,consumption,investment,capital,debt,debt_service,fragility,government,demand_gap
higher_debt_growth,2,165.235611,78.5,13.9,195.35,61.002,2.13507,0.31227,22.0,50.835611
higher_debt_growth,3,210.276997,118.921029,24.302628,210.861878,63.851423,2.2348,0.302812,22.0,45.053341
higher_debt_growth,4,245.00474,146.775453,31.40952,232.782613,67.908851,2.37681,0.291726,22.0,44.819768
higher_debt_growth,5,275.35191,168.205217,36.823949,259.131344,72.83944,2.54938,0.281091,22.0,48.322744
higher_debt_growth,6,304.316388,186.897198,41.506925,288.977359,78.489701,2.74714,0.271612,22.0,53.912265
higher_debt_growth,7,333.364137,204.713918,45.943483,321.91686,84.797285,2.967905,0.263414,22.0,60.706736
higher_debt_growth,8,361.906056,222.565833,50.370357,357.800958,91.744017,3.211041,0.256411,22.0,66.969866
higher_debt_growth,9,392.471848,240.088154,54.693928,396.393843,99.295324,3.475336,0.250497,22.0,75.689765
higher_debt_growth,10,425.478934,258.850163,59.320159,437.87628,107.49057,3.76217,0.245482,22.0,85.308612
higher_debt_growth,11,460.356724,279.109675,64.314459,482.486307,116.379908,4.073297,0.241209,22.0,94.93259
higher_debt_growth,12,497.251288,300.511671,69.583779,530.358202,125.995491,4.409842,0.237567,22.0,105.155837
higher_debt_growth,13,537.679141,323.145911,75.150364,581.642447,136.372669,4.773043,0.234461,22.0,117.382866
higher_debt_growth,14,580.175016,347.951751,81.255619,636.724156,147.589364,5.165628,0.231795,22.0,128.967646
higher_debt_growth,15,625.453608,374.018776,87.662375,695.733943,159.678857,5.58876,0.229511,22.0,141.772458
higher_debt_growth,16,674.60459,401.789266,94.483817,758.909733,172.693973,6.044289,0.227555,22.0,156.331506
higher_debt_growth,17,726.524772,431.937496,101.892445,826.651241,186.717263,6.535104,0.225872,22.0,170.694831
higher_debt_growth,18,783.301153,463.777427,109.708859,899.160794,201.796927,7.062892,0.224428,22.0,187.814867
higher_debt_growth,19,842.836133,498.601792,118.265292,976.96385,218.039756,7.631391,0.223181,22.0,203.969049
higher_debt_growth,20,907.771441,535.107408,127.22239,1060.222867,235.488792,8.242108,0.222113,22.0,223.441643
higher_debt_growth,21,976.793002,574.931074,137.001323,1149.514161,254.261811,8.899163,0.221191,22.0,242.860605
higher_debt_growth,22,1049.960342,617.255116,147.387717,1245.17374,274.435054,9.605227,0.220399,22.0,263.31751
higher_debt_growth,23,1128.826375,662.114536,158.388428,1347.52935,296.084095,10.362943,0.219724,22.0,286.323411
higher_debt_growth,24,1213.192033,710.47025,170.249277,1457.139806,319.326862,11.17644,0.219146,22.0,310.472507
higher_debt_growth,25,1303.811306,762.195889,182.934285,1574.5028,344.271862,12.049515,0.218654,22.0,336.681131
higher_debt_growth,26,1400.822564,817.756213,196.560294,1700.210468,371.045918,12.986607,0.218235,22.0,364.506057
higher_debt_growth,27,1504.294151,877.233841,211.145003,1834.845999,399.775871,13.992155,0.21788,22.0,393.915307
higher_debt_growth,28,1615.922844,940.667977,226.694909,1978.972838,430.586558,15.07053,0.217581,22.0,426.559958
higher_debt_growth,29,1735.287327,1009.107499,243.477125,2133.396186,463.647777,16.227672,0.217328,22.0,460.702702
higher_debt_growth,30,1862.28762,1082.286948,261.4183,2298.811658,499.111876,17.468916,0.217117,22.0,496.582371
higher_debt_growth,31,1999.149978,1160.140527,280.497104,2475.862237,537.123558,18.799325,0.216944,22.0,536.512347
higher_debt_growth,32,2145.638146,1244.044897,301.064672,2665.513108,577.88711,20.226049,0.216801,22.0,578.528576
higher_debt_growth,33,2302.664208,1333.848473,323.076054,2868.641073,621.593622,21.755777,0.216686,22.0,623.739681
higher_debt_growth,34,2470.484501,1430.111968,346.670496,3086.222721,668.454471,23.395906,0.216593,22.0,671.702036
higher_debt_growth,35,2650.437787,1532.989029,371.881614,3319.224312,718.681799,25.153863,0.216521,22.0,723.567144
higher_debt_growth,36,2842.636873,1643.304383,398.916183,3568.775401,772.519667,27.038188,0.216466,22.0,778.416308
higher_debt_growth,37,3049.599406,1761.12187,427.783711,3835.964219,830.207744,29.057271,0.216427,22.0,838.693825
higher_debt_growth,38,3270.450463,1887.996438,458.878634,4122.224463,892.050704,31.221775,0.2164,22.0,901.575391
higher_debt_growth,39,3507.14496,2023.37802,492.050299,4428.774662,958.318491,33.541147,0.216385,22.0,969.71664
higher_debt_growth,40,3760.343217,2168.471913,527.602046,4757.081848,1029.328897,36.026511,0.216378,22.0,1042.269258
higher_debt_growth,41,4031.297592,2323.679572,565.628403,5108.641569,1105.408787,38.689308,0.21638,22.0,1119.989616
higher_debt_growth,42,4322.04118,2489.769287,606.318307,5485.071005,1186.910862,41.54188,0.216389,22.0,1203.953586
higher_debt_growth,43,4633.282468,2667.99276,649.984709,5888.227519,1274.235338,44.598237,0.216404,22.0,1293.304999
higher_debt_growth,44,4965.949315,2858.779247,696.726958,6319.984238,1367.790307,47.872661,0.216423,22.0,1388.443111
higher_debt_growth,45,5322.488362,3062.693818,746.67923,6782.264177,1467.997811,51.379923,0.216447,22.0,1491.115314
higher_debt_growth,46,5704.688584,3281.242839,800.218215,7277.280504,1575.337144,55.1368,0.216473,22.0,1601.227531
higher_debt_growth,47,6113.856272,3515.523494,857.613373,7807.416255,1690.324123,59.161344,0.216502,22.0,1718.719405
higher_debt_growth,48,6552.091643,3766.332785,919.055659,8375.138182,1813.496039,63.472361,0.216533,22.0,1844.703199
higher_debt_growth,49,7021.55848,4034.959418,984.862302,8983.119266,1945.433852,68.090185,0.216566,22.0,1979.736761
higher_debt_growth,50,7523.71846,4322.730411,1055.359172,9634.238071,2086.762657,73.036693,0.216599,22.0,2123.628876
higher_debt_growth,51,8061.793562,4630.536379,1130.758261,10331.455618,2238.130077,78.334553,0.216633,22.0,2278.498923
higher_debt_growth,52,8638.132782,4960.358757,1211.552417,11078.092533,2400.25626,84.008969,0.216667,22.0,2444.221608
higher_debt_growth,53,9254.813395,5313.635919,1298.092276,11877.670645,2573.906463,90.086726,0.216701,22.0,2621.0852
higher_debt_growth,54,9915.623404,5691.636643,1390.683417,12733.858883,2759.881817,96.595864,0.216736,22.0,2811.303344
higher_debt_growth,55,10623.32723,6096.689465,1489.903881,13650.739114,2959.06747,103.567361,0.21677,22.0,3014.733883
higher_debt_growth,56,11381.126523,6530.486196,1596.164995,14632.620849,3172.400482,111.034017,0.216803,22.0,3232.475333
higher_debt_growth,57,12192.706982,6994.988432,1709.946227,15684.099138,3400.880791,119.030828,0.216836,22.0,3465.772323
higher_debt_growth,58,13062.352872,7492.456309,1831.80229,16810.116966,3645.583184,127.595411,0.216868,22.0,3716.094273
higher_debt_growth,59,13993.222386,8025.519201,1962.381048,18016.042751,3907.672193,136.768527,0.2169,22.0,3983.322137
higher_debt_growth,60,14989.577684,8596.106075,2102.147055,19307.467882,4188.366858,146.59284,0.21693,22.0,4269.324554
higher_debt_growth,61,16056.665539,9206.828993,2251.739589,20690.371417,4488.970812,157.113978,0.216959,22.0,4576.096957
higher_debt_growth,62,17199.375527,9860.908364,2411.952508,22171.257211,4810.897993,168.38143,0.216988,22.0,4904.514655
higher_debt_growth,63,18422.954174,10561.340377,2583.518655,23757.069291,5155.658901,180.448062,0.217016,22.0,5256.095143
higher_debt_growth,64,19733.420902,11311.340115,2767.224606,25455.225779,5524.867858,193.370375,0.217043,22.0,5632.85618
higher_debt_growth,65,21137.360551,12114.599263,2963.976969,27273.717588,5920.262016,207.209171,0.217068,22.0,6036.784319
higher_debt_growth,66,22640.21316,12975.156991,3174.768518,29221.168815,6343.713799,222.029983,0.217093,22.0,6468.287651
higher_debt_growth,67,24249.49612,13896.339314,3400.404123,31306.62034,6797.193696,237.901779,0.217117,22.0,6930.752684
higher_debt_growth,68,25972.849746,14882.757752,3642.0176,33539.840025,7282.827022,254.898946,0.21714,22.0,7426.074393
higher_debt_growth,69,27818.351139,15939.096167,3900.757014,35931.304237,7802.892608,273.101241,0.217161,22.0,7956.497959
higher_debt_growth,70,29786.79347,17070.305391,4177.834941,38492.230488,8359.830583,292.59407,0.217182,22.0,8516.653138
higher_debt_growth,71,31905.499456,18276.816187,4473.292885,41233.373001,8956.027537,313.460964,0.217203,22.0,9133.390385
higher_debt_growth,72,34173.674354,19575.508974,4791.418949,44169.290165,9594.58226,335.810379,0.217223,22.0,9784.746431
higher_debt_growth,73,36601.497136,20965.813543,5131.977518,47313.649625,10278.473656,359.746578,0.217241,22.0,10481.706075
higher_debt_growth,74,39200.595162,22453.966383,5496.492964,50681.028356,11010.880548,385.380819,0.217258,22.0,11228.135815
higher_debt_growth,75,41983.685467,24047.096987,5886.714407,54287.096486,11795.217128,412.832599,0.217275,22.0,12027.874074
higher_debt_growth,76,44963.639683,25753.004561,6304.557075,58148.73422,12635.156973,442.230494,0.21729,22.0,12884.078047
higher_debt_growth,77,48155.709664,27579.577679,6751.951855,62283.993035,13534.629383,473.712028,0.217305,22.0,13802.180129
higher_debt_growth,78,51573.51102,29536.174257,7231.201518,66712.414866,14497.879922,507.425797,0.217319,22.0,14784.135245
higher_debt_growth,79,55232.667056,31631.129834,7744.335966,71454.692163,15529.413397,543.529469,0.217332,22.0,15835.201256
higher_debt_growth,80,59151.346781,33874.01824,8293.69726,76532.928276,16634.043569,582.191525,0.217345,22.0,16961.631281
higher_debt_growth,81,63348.503321,36275.983915,8882.02396,81970.970464,17816.956793,623.593488,0.217357,22.0,18168.495446
higher_debt_growth,82,67843.018746,38848.648139,9512.167044,87794.443836,19083.722941,667.930303,0.217368,22.0,19460.203564
higher_debt_growth,83,72655.969032,41603.578549,10186.952696,94030.64656,20440.281353,715.409847,0.217379,22.0,20843.437786
higher_debt_growth,84,77809.531629,44553.693766,10909.545198,100708.812663,21892.992454,766.254736,0.217389,22.0,22324.292666
higher_debt_growth,85,83328.61875,47712.584799,11683.270325,107860.186418,23448.656302,820.702971,0.217399,22.0,23910.763627
higher_debt_growth,86,89238.695581,51095.527218,12511.876029,115518.354058,25114.577579,879.010215,0.217408,22.0,25609.292334
higher_debt_growth,87,95567.495243,54718.126821,13399.181078,123719.209203,26898.565734,941.449801,0.217416,22.0,27428.187344
higher_debt_growth,88,102345.113936,58597.382907,14349.349438,132501.194227,28808.984489,1008.314457,0.217424,22.0,29376.38159
higher_debt_growth,89,109602.524066,62751.746028,15366.903773,141905.54426,30854.802556,1079.918089,0.217432,22.0,31461.874265
higher_debt_growth,90,117374.151585,67200.194857,16456.485761,151976.280529,33045.599929,1156.595998,0.217439,22.0,33695.470967
higher_debt_growth,91,125697.300991,71963.833984,17623.268256,162760.616161,35391.648217,1238.707688,0.217446,22.0,36088.198751
higher_debt_growth,92,134609.470149,77065.535409,18872.860471,174309.248905,37903.971896,1326.639016,0.217452,22.0,38649.074269
higher_debt_growth,93,144152.683174,82528.272195,20210.876207,186676.208912,40594.330316,1420.801561,0.217459,22.0,41391.534772
higher_debt_growth,94,154373.311733,88377.80531,21643.627747,199919.407258,43475.325053,1521.636377,0.217464,22.0,44329.878676
higher_debt_growth,95,165317.879189,94642.570148,23178.0935,214101.127431,46560.498757,1629.617456,0.21747,22.0,47475.215541
higher_debt_growth,96,177038.059026,101351.072628,24821.243214,229287.819911,49864.310066,1745.250852,0.217475,22.0,50843.743184
higher_debt_growth,97,189589.069514,108534.988844,26580.838592,245550.706607,53402.253261,1869.078864,0.21748,22.0,54451.242077
higher_debt_growth,98,203028.824204,116228.166767,28465.172258,262966.097067,57190.927936,2001.682478,0.217484,22.0,58313.485179
higher_debt_growth,99,217421.648346,124466.097808,30482.929395,281615.552094,61248.082029,2143.682871,0.217488,22.0,62450.621143
higher_debt_growth,100,232833.849936,133288.219924,32643.780864,301586.633114,65592.760534,2295.746619,0.217492,22.0,66879.849148
higher_debt_growth,101,249338.974305,142735.167947,34957.669371,322972.903995,70245.322007,2458.58627,0.217496,22.0,71624.136987
higher_debt_growth,102,267012.355953,152852.031019,37435.649619,345874.772934,75227.605888,2632.966206,0.2175,22.0,76702.675316
higher_debt_growth,103,285939.432272,163684.970544,40089.010746,370399.418898,80562.937675,2819.702819,0.217503,22.0,82143.450981
higher_debt_growth,104,306207.311127,175286.374567,42930.606345,396662.051393,86276.373376,3019.673068,0.217506,22.0,87968.330216
higher_debt_growth,105,327910.69103,187709.623564,45973.496712,424785.755792,92394.693449,3233.814271,0.217509,22.0,94205.570753
higher_debt_growth,106,351152.501129,201012.761102,49231.896294,454902.293076,98946.567446,3463.129861,0.217512,22.0,100885.843733
higher_debt_growth,107,376041.481813,215258.886514,52721.27032,487152.960207,105962.731918,3708.695617,0.217514,22.0,108039.324979
higher_debt_growth,108,402694.81832,230514.650426,56457.941473,521689.018471,113476.093085,3971.663258,0.217517,22.0,115700.226421
higher_debt_growth,109,431235.790268,246851.885031,60459.507673,558672.520313,121521.902139,4253.266575,0.217519,22.0,123902.397564
higher_debt_growth,110,461799.334853,264346.142413,64744.459868,598276.716767,130137.857362,4554.825008,0.217521,22.0,132686.732572
higher_debt_growth,111,494528.969083,283080.141175,69333.068569,640687.333081,139364.36327,4877.752714,0.217523,22.0,142093.759339
higher_debt_growth,112,529577.957365,303141.851749,74246.882339,686103.285432,149244.693009,5223.564255,0.217525,22.0,152167.223277
higher_debt_growth,113,567110.315536,324625.216241,79508.908923,734737.54651,159825.17929,5593.881275,0.217527,22.0,162954.190372
higher_debt_growth,114,607301.845665,347630.76615,85143.769211,786818.126128,171155.428266,5990.439989,0.217529,22.0,174505.310304
higher_debt_growth,115,650343.061703,372266.258606,91177.855317,842589.165769,183288.556516,6415.099478,0.21753,22.0,186876.94778
higher_debt_growth,116,696434.18176,398648.484343,97639.790394,902312.443704,196281.504874,6869.852671,0.217532,22.0,200123.907023
higher_debt_growth,117,745790.259678,426900.15507,104559.616411,966268.000148,210195.198206,7356.831937,0.217533,22.0,214308.488198
higher_debt_growth,118,798644.866288,457153.081045,111969.609611,1034755.549753,225094.847981,7878.319679,0.217534,22.0,229500.175632
higher_debt_growth,119,855244.491228,489550.445899,119904.858927,1108096.408941,241050.351389,8436.762299,0.217536,22.0,245767.186402
higher_debt_growth,120,915854.247488,524243.325777,128402.356298,1186634.426837,258136.516737,9034.778086,0.217537,22.0,263186.565413
weak_demand,1,100.0,68.5,13.9,190.0,60.0,2.1,0.315789,22.0,-4.4
weak_demand,2,154.743837,68.5,13.9,195.35,59.89,2.09615,0.306578,22.0,50.343837
weak_demand,3,188.31061,96.969545,22.662864,209.222114,60.659036,2.123066,0.289927,22.0,46.6782
weak_demand,4,211.276006,114.405041,28.006631,227.81375,61.943224,2.168013,0.271903,22.0,46.864334
weak_demand,5,230.642525,126.314942,31.636148,249.198279,63.558258,2.224539,0.255051,22.0,50.691435
weak_demand,6,247.975497,136.345157,34.678265,272.662622,65.437128,2.290299,0.239993,22.0,54.952076
weak_demand,7,265.550972,145.31133,37.38578,297.778584,67.539778,2.363892,0.226812,22.0,60.853861
weak_demand,8,283.836436,154.398011,40.124263,324.502811,69.86371,2.44523,0.215295,22.0,67.314162
weak_demand,9,302.387707,163.848354,42.9686,352.868784,72.413977,2.534489,0.205215,22.0,73.570753
weak_demand,10,321.928486,173.431258,45.847544,382.837233,75.188382,2.631593,0.196398,22.0,80.649683
weak_demand,11,342.327758,183.523103,48.876964,414.486522,78.196369,2.736873,0.188658,22.0,87.927691
weak_demand,12,363.773976,194.055525,52.035568,447.870197,81.445016,2.850576,0.18185,22.0,95.682883
weak_demand,13,387.444301,205.126342,55.353261,483.069299,84.944217,2.973048,0.175843,22.0,104.964698
weak_demand,14,410.625358,217.347431,59.018041,520.349221,88.722416,3.105285,0.170506,22.0,112.259886
weak_demand,15,436.002374,229.307126,62.594773,559.528279,92.763832,3.246734,0.165789,22.0,122.100476
weak_demand,16,463.337395,242.402139,66.513646,600.863152,97.096101,3.398364,0.161594,22.0,132.42161
weak_demand,17,490.841307,256.508043,70.73562,644.55993,101.742261,3.560979,0.157848,22.0,141.597645
weak_demand,18,520.33767,270.693923,74.97363,690.528363,106.696067,3.734362,0.154514,22.0,152.670117
weak_demand,19,551.665445,285.908187,79.519665,738.974251,111.980632,3.919322,0.151535,22.0,164.237593
weak_demand,20,584.462197,302.066516,84.347149,790.067559,117.615831,4.116554,0.148868,22.0,176.048533
weak_demand,21,619.422783,318.979947,89.397397,843.911916,123.615175,4.326531,0.146479,22.0,189.045439
weak_demand,22,656.333929,337.009468,94.781114,900.716994,130.002907,4.550102,0.144333,22.0,202.543347
weak_demand,23,695.033551,356.04357,100.463327,960.648056,136.799167,4.787971,0.142403,22.0,216.526654
weak_demand,24,735.487898,375.997468,106.417397,1023.836291,144.020928,5.040732,0.140668,22.0,231.073033
weak_demand,25,779.065007,396.853184,112.637331,1090.400989,151.684138,5.308945,0.139109,22.0,247.574491
weak_demand,26,823.984145,419.3217,119.341456,1160.674401,159.82618,5.593916,0.137701,22.0,263.320989
weak_demand,27,871.657988,442.476101,126.243547,1234.6876,168.45488,5.895921,0.136435,22.0,280.93834
weak_demand,28,922.25977,467.050782,133.569357,1312.696015,177.600444,6.216016,0.135294,22.0,299.639631
weak_demand,29,975.217529,493.135069,141.345548,1394.970242,187.294987,6.555325,0.134265,22.0,318.736912
weak_demand,30,1031.802777,520.43074,149.47948,1481.676062,197.560561,6.91462,0.133336,22.0,339.892557
weak_demand,31,1090.09155,549.59843,158.173825,1573.174464,208.438929,7.295363,0.132496,22.0,360.319295
weak_demand,32,1152.879736,579.636633,167.119285,1669.500898,219.939884,7.697896,0.13174,22.0,384.123818
weak_demand,33,1218.543288,611.998966,176.762862,1771.13622,232.117674,8.124119,0.131056,22.0,407.78146
weak_demand,34,1287.447118,645.839568,186.842808,1878.277897,244.999012,8.574965,0.130438,22.0,432.764742
weak_demand,35,1360.6956,681.347526,197.416573,1991.171965,258.615695,9.051549,0.129881,22.0,459.931501
weak_demand,36,1437.213104,719.09632,208.659747,2110.228973,273.016277,9.55557,0.129378,22.0,487.457038
weak_demand,37,1518.228917,758.525407,220.398527,2235.667197,288.230723,10.088075,0.128924,22.0,517.304983
weak_demand,38,1603.248276,800.273269,232.828551,2367.890724,304.30781,10.650773,0.128514,22.0,548.146456
weak_demand,39,1692.87775,844.081408,245.868951,2507.204592,321.287009,11.245045,0.128146,22.0,580.927391
weak_demand,40,1788.689532,890.264255,259.615395,2653.99578,339.216374,11.872573,0.127813,22.0,616.809883
weak_demand,41,1888.27027,939.638147,274.317752,2808.883722,358.16774,12.535871,0.127512,22.0,652.314371
weak_demand,42,1993.843332,990.946347,289.587372,2972.071327,378.172283,13.23603,0.127242,22.0,691.309612
weak_demand,43,2105.466228,1045.344225,305.778903,3144.107021,399.295867,13.975355,0.126998,22.0,732.343099
weak_demand,44,2222.351008,1102.860042,322.899241,3325.521446,421.603394,14.756119,0.126778,22.0,774.591725
weak_demand,45,2345.119318,1163.082439,340.820042,3516.693023,445.145313,15.580086,0.126581,22.0,819.216836
weak_demand,46,2475.169344,1226.333412,359.639005,3718.080842,469.980581,16.44932,0.126404,22.0,867.196927
weak_demand,47,2612.096363,1293.338545,379.577775,3930.344979,496.188844,17.36661,0.126246,22.0,917.180044
weak_demand,48,2756.758463,1363.885388,400.568809,4154.048263,523.841004,18.334435,0.126104,22.0,970.304266
weak_demand,49,2908.817182,1438.418375,422.746919,4389.86301,553.019671,19.355688,0.125977,22.0,1025.651887
weak_demand,50,3069.166634,1516.759443,446.055061,4638.374236,583.799685,20.432989,0.125863,22.0,1084.35213
weak_demand,51,3238.371649,1599.371657,470.633672,4900.281067,616.26806,21.569382,0.125762,22.0,1146.366319
weak_demand,52,3416.640219,1686.546556,496.570082,5176.338501,650.518367,22.768143,0.125672,22.0,1211.523581
weak_demand,53,3604.577728,1778.389955,523.894292,5467.297561,686.644837,24.032569,0.125591,22.0,1280.293481
weak_demand,54,3802.392155,1875.214297,552.699867,5773.969038,724.748703,25.366205,0.12552,22.0,1352.47799
weak_demand,55,4011.749852,1977.125203,583.01654,6097.156971,764.931639,26.772607,0.125457,22.0,1429.608109
weak_demand,56,4231.454644,2084.986632,615.107369,6437.892277,807.319085,28.256168,0.125401,22.0,1509.360642
weak_demand,57,4463.736835,2198.173438,648.776575,6796.963699,852.013765,29.820482,0.125352,22.0,1594.786822
weak_demand,58,4707.89705,2317.84281,684.377412,7175.477744,899.151162,31.470291,0.125309,22.0,1683.676829
weak_demand,59,4964.71638,2443.627687,721.793237,7574.374483,948.851707,33.20981,0.125271,22.0,1777.295456
weak_demand,60,5236.007103,2575.931225,761.144811,7994.672443,1001.244895,35.043571,0.125239,22.0,1876.931067
weak_demand,61,5521.93926,2715.692571,802.717565,8437.629748,1056.48553,36.976994,0.125211,22.0,1981.529124
weak_demand,62,5822.578712,2862.996277,846.533288,8904.469697,1114.72672,39.015435,0.125187,22.0,2091.049146
weak_demand,63,6140.755566,3017.872762,892.597159,9396.36572,1176.118268,41.164139,0.125167,22.0,2208.285645
weak_demand,64,6476.147705,3181.789938,941.356751,9914.886013,1240.850986,43.429785,0.12515,22.0,2331.001017
weak_demand,65,6828.819563,3354.575532,992.753848,10461.469991,1309.105097,45.818678,0.125136,22.0,2459.490182
weak_demand,66,7199.706751,3536.258545,1046.792452,11037.496293,1381.056714,48.336985,0.125124,22.0,2594.655754
weak_demand,67,7592.321921,3727.321093,1103.616095,11644.425055,1456.891906,50.991217,0.125115,22.0,2739.384733
weak_demand,68,8004.768311,3929.585101,1163.780291,12284.206218,1536.847637,53.789667,0.125108,22.0,2889.402919
weak_demand,69,8440.143132,4142.058331,1226.973262,12958.390201,1621.123773,56.739332,0.125102,22.0,3049.111539
weak_demand,70,8891.337311,4366.346334,1293.683569,13668.946211,1709.964035,59.848741,0.125098,22.0,3209.307407
weak_demand,71,9378.363941,4598.746301,1362.765228,14416.60886,1803.491457,63.122201,0.125098,22.0,3394.852412
weak_demand,72,9889.57246,4849.661963,1437.41603,15205.277491,1902.145774,66.575102,0.125098,22.0,3580.494467
weak_demand,73,10426.760187,5113.024035,1515.756491,16036.796495,2006.167779,70.215872,0.125098,22.0,3775.979661
weak_demand,74,10993.194755,5389.761103,1598.065758,16913.206411,2115.82016,74.053706,0.125099,22.0,3983.367895
weak_demand,75,11589.399072,5681.565769,1684.857455,17836.969577,2231.410401,78.099364,0.1251,22.0,4200.975848
weak_demand,76,12218.249957,5988.702257,1776.204487,18810.510434,2353.24559,82.363596,0.125103,22.0,4431.343212
weak_demand,77,12880.69025,6312.658838,1872.556397,19836.593862,2481.67009,86.858453,0.125106,22.0,4673.475014
weak_demand,78,13578.809488,6653.917178,1974.051987,20917.999125,2617.033537,91.596174,0.125109,22.0,4928.840324
weak_demand,79,14315.097918,7013.555095,2081.013344,22057.702509,2759.709033,96.589816,0.125113,22.0,5198.529479
weak_demand,80,15089.784532,7392.858192,2193.825851,23258.931746,2910.098892,101.853461,0.125117,22.0,5481.100489
weak_demand,81,15907.061039,7791.935484,2312.512064,24524.791882,3068.597626,107.400917,0.125122,22.0,5780.613491
weak_demand,82,16767.854757,8212.9568,2437.728849,25858.905096,3235.65557,113.247945,0.125127,22.0,6095.169108
weak_demand,83,17675.894724,8656.393084,2569.608816,27264.863183,3411.725063,119.410377,0.125133,22.0,6427.892823
weak_demand,84,18632.666882,9124.17213,2708.732779,28746.677118,3597.305214,125.905682,0.125138,22.0,6777.761974
weak_demand,85,19640.534941,9617.054148,2855.321019,30308.397667,3792.904685,132.751664,0.125144,22.0,7146.159774
weak_demand,86,20703.417904,10136.255552,3009.733927,31954.253698,3999.055461,139.966941,0.125149,22.0,7535.428425
weak_demand,87,21823.171718,10683.800923,3172.579923,33688.892205,4216.337067,147.571797,0.125155,22.0,7944.790871
weak_demand,88,23002.6272,11260.640867,3344.135678,35517.027734,4445.342208,155.586977,0.125161,22.0,8375.850656
weak_demand,89,24247.538028,11868.232589,3524.833375,37443.59486,4686.69199,164.03422,0.125167,22.0,8832.472065
weak_demand,90,25558.55864,12509.552475,3715.571865,39474.204956,4941.081877,172.937866,0.125172,22.0,9311.434301
weak_demand,91,26939.501952,13184.923446,3916.431517,41614.29725,5209.197982,182.321929,0.125178,22.0,9816.14699
weak_demand,92,28395.64687,13896.311066,4127.998383,43869.652257,5491.76787,192.211875,0.125184,22.0,10349.337421
weak_demand,93,29930.529638,14646.442176,4351.091624,46246.609529,5789.582836,202.635399,0.125189,22.0,10910.995838
weak_demand,94,31547.348838,15437.135841,4586.249343,48751.761443,6103.468199,213.621387,0.125195,22.0,11501.963655
weak_demand,95,33251.493841,16270.034691,4833.954427,51391.886605,6434.276937,225.199693,0.1252,22.0,12125.504723
weak_demand,96,35047.506233,17147.919874,5095.039322,54174.29103,6782.923946,237.402338,0.125206,22.0,12782.547038
weak_demand,97,36940.009884,18073.130143,5370.198659,57106.646593,7150.370713,250.262975,0.125211,22.0,13474.681082
weak_demand,98,38934.83621,19048.045872,5660.138606,60196.986102,7537.625306,263.816886,0.125216,22.0,14204.651732
weak_demand,99,41037.626764,20075.674197,5965.756908,63453.878636,7945.760364,278.101613,0.125221,22.0,14974.195659
weak_demand,100,43253.603754,21158.921908,6287.918669,66886.372767,8375.908222,293.156788,0.125226,22.0,15784.763177
weak_demand,101,45588.76567,22300.476247,6627.419813,70503.905805,8829.252498,309.023837,0.125231,22.0,16638.869611
weak_demand,102,48049.907053,23503.426836,6985.17867,74316.408714,9307.039052,325.746367,0.125235,22.0,17539.301547
weak_demand,103,50643.660025,24771.275691,7362.238762,78334.409083,9810.586952,343.370543,0.12524,22.0,18488.145573
weak_demand,104,53377.414276,26107.438539,7759.615061,82568.975735,10341.283784,361.944932,0.125244,22.0,19488.360676
weak_demand,105,56258.279006,27515.723329,8178.441352,87031.813179,10900.595825,381.520854,0.125248,22.0,20542.114325
weak_demand,106,59293.995705,28999.790188,8619.803787,91735.185373,11490.061308,402.152146,0.125253,22.0,21652.401731
weak_demand,107,62493.952902,30563.626234,9084.887167,96691.989198,12111.298492,423.895447,0.125256,22.0,22823.439501
weak_demand,108,65866.480654,32212.073047,9575.137017,101915.986701,12766.029731,446.811041,0.12526,22.0,24057.27059
weak_demand,109,69419.919125,33949.419197,10091.825864,107421.593164,13456.061574,470.962155,0.125264,22.0,25356.674065
weak_demand,110,73165.382076,35779.956406,10636.224905,113223.846376,14183.282526,496.414888,0.125268,22.0,26727.200765
weak_demand,111,77113.147408,37709.416616,11210.046244,119338.819533,14949.705087,523.239678,0.125271,22.0,28171.684548
weak_demand,112,81273.764915,39743.094025,11814.863907,125783.436561,15757.44885,551.51071,0.125274,22.0,29693.806983
weak_demand,113,85658.336418,41886.421535,12452.291677,132575.473593,16608.741797,581.305963,0.125278,22.0,31297.623206
weak_demand,114,90279.611679,44145.116392,13124.027864,139733.605145,17505.926038,612.707411,0.125281,22.0,32988.467423
weak_demand,115,95148.687361,46525.749922,13832.030457,147277.623371,18451.480933,645.801833,0.125284,22.0,34768.906981
weak_demand,116,100280.93893,49034.030404,14577.988145,155228.118464,19447.992724,680.679745,0.125287,22.0,36646.920381
weak_demand,117,105690.836805,51677.888425,15364.270483,163607.123617,20498.219954,717.437698,0.125289,22.0,38626.677896
weak_demand,118,111391.470184,54464.77964,16193.09619,172437.899244,21605.074075,756.177593,0.125292,22.0,40711.594354
weak_demand,119,117398.994592,57401.437644,17066.457637,181744.651415,22771.592986,797.005755,0.125294,22.0,42909.099311
weak_demand,120,123730.83559,60496.187363,17986.83338,191552.975482,24000.9865,840.034527,0.125297,22.0,45225.814846
rapid_depreciation,1,100.0,78.5,13.9,190.0,60.0,2.1,0.315789,22.0,-14.4
rapid_depreciation,2,163.220305,78.5,13.9,190.6,59.89,2.09615,0.314218,22.0,48.820305
rapid_depreciation,3,206.065311,117.699339,24.019099,201.277099,60.79466,2.127813,0.302045,22.0,42.346873
