scenario,time,stock,delayed_stock,inflow,outflow,threshold_penalty,shock,next_stock
strong_balancing,13,44.128575,29.768072,2.218974,0.0,0.0,0.0,46.347549
strong_balancing,14,46.347549,31.649674,2.237994,0.0,0.0,0.0,48.585542
strong_balancing,15,48.585542,33.596613,2.248199,0.0,0.0,0.0,50.833742
strong_balancing,16,50.833742,35.604449,2.249374,0.0,0.0,0.0,53.083116
strong_balancing,17,53.083116,37.66794,2.241445,0.0,0.0,0.0,55.324561
strong_balancing,18,55.324561,39.781068,2.224484,0.0,0.0,0.0,57.549045
strong_balancing,19,57.549045,41.937084,2.198711,0.0,0.0,0.0,59.747756
strong_balancing,20,59.747756,44.128575,2.164483,0.0,0.0,0.0,61.912239
strong_balancing,21,61.912239,46.347549,2.122289,0.0,0.0,0.0,64.034528
strong_balancing,22,64.034528,48.585542,2.072729,0.0,0.0,0.0,66.107257
strong_balancing,23,66.107257,50.833742,2.016501,0.0,0.0,0.0,68.123757
strong_balancing,24,68.123757,53.083116,1.954376,0.0,0.0,0.0,70.078134
strong_balancing,25,70.078134,55.324561,1.887182,0.0,0.0,0.0,71.965315
strong_balancing,26,71.965315,57.549045,1.815772,0.0,0.0,0.0,73.781088
strong_balancing,27,73.781088,59.747756,1.741014,0.0,0.0,0.0,75.522102
strong_balancing,28,75.522102,61.912239,1.66376,0.0,0.0,0.0,77.185862
strong_balancing,29,77.185862,64.034528,1.584836,0.183107,0.0,0.0,78.58759
strong_balancing,30,78.58759,66.107257,1.514475,0.369653,0.0,0.0,79.732412
strong_balancing,31,79.732412,68.123757,1.454385,0.551138,0.0,0.0,80.635659
strong_balancing,32,80.635659,70.078134,1.405311,0.727032,0.0,0.0,81.313938
strong_balancing,33,81.313938,71.965315,1.367494,0.896878,0.0,0.0,81.784553
strong_balancing,34,81.784553,73.781088,1.340768,1.060298,0.0,0.0,82.065023
strong_balancing,35,82.065023,75.522102,1.324651,1.216989,0.002601,0.0,82.170084
strong_balancing,36,82.170084,77.185862,1.318577,1.366728,0.006803,0.0,82.11513
strong_balancing,37,82.11513,78.58759,1.321757,1.492883,0.004605,0.0,81.939398
strong_balancing,38,81.939398,79.732412,1.331887,1.595917,0.0,0.0,81.675369
strong_balancing,39,81.675369,80.635659,1.347004,1.677209,0.0,0.0,81.345163
strong_balancing,40,81.345163,81.313938,1.365733,1.738254,0.0,0.0,80.972641
strong_balancing,41,80.972641,81.784553,1.386626,1.78061,0.0,0.0,80.578658
strong_balancing,42,80.578658,82.065023,1.408451,1.805852,0.0,0.0,80.181257
strong_balancing,43,80.181257,82.170084,1.430183,1.815308,0.0,0.0,79.796132
strong_balancing,44,79.796132,82.11513,1.450971,1.810362,0.0,0.0,79.436741
strong_balancing,45,79.436741,81.939398,1.47013,1.794546,0.0,0.0,79.112326
strong_balancing,46,79.112326,81.675369,1.487225,1.770783,0.0,0.0,78.828768
strong_balancing,47,78.828768,81.345163,1.502012,1.741065,0.0,0.0,78.589715
strong_balancing,48,78.589715,80.972641,1.514365,1.707538,0.0,0.0,78.396543
strong_balancing,49,78.396543,80.578658,1.524273,1.672079,0.0,0.0,78.248736
strong_balancing,50,78.248736,80.181257,1.531808,1.636313,0.0,0.0,78.144231
strong_balancing,51,78.144231,79.796132,1.537112,1.601652,0.0,0.0,78.079692
strong_balancing,52,78.079692,79.436741,1.540378,1.569307,0.0,0.0,78.050763
strong_balancing,53,78.050763,79.112326,1.541839,1.540109,0.0,0.0,78.052493
strong_balancing,54,78.052493,78.828768,1.541752,1.514589,0.0,0.0,78.079655
strong_balancing,55,78.079655,78.589715,1.54038,1.493074,0.0,0.0,78.126961
strong_balancing,56,78.126961,78.396543,1.537987,1.475689,0.0,0.0,78.189258
strong_balancing,57,78.189258,78.248736,1.534829,1.462386,0.0,0.0,78.261701
strong_balancing,58,78.261701,78.144231,1.531149,1.452981,0.0,0.0,78.339869
strong_balancing,59,78.339869,78.079692,1.527167,1.447172,0.0,0.0,78.419863
strong_balancing,60,78.419863,78.050763,1.52308,1.444569,0.0,0.0,78.498375
strong_balancing,61,78.498375,78.052493,1.519058,1.444724,0.0,0.0,78.572709
strong_balancing,62,78.572709,78.079655,1.51524,1.447169,0.0,0.0,78.64078
strong_balancing,63,78.64078,78.126961,1.511735,1.451426,0.0,0.0,78.701089
strong_balancing,64,78.701089,78.189258,1.508623,1.457033,0.0,0.0,78.752679
strong_balancing,65,78.752679,78.261701,1.505955,1.463553,0.0,0.0,78.795081
strong_balancing,66,78.795081,78.339869,1.503759,1.470588,0.0,0.0,78.828251
strong_balancing,67,78.828251,78.419863,1.502039,1.477788,0.0,0.0,78.852502
strong_balancing,68,78.852502,78.498375,1.50078,1.484854,0.0,0.0,78.868428
strong_balancing,69,78.868428,78.572709,1.499952,1.491544,0.0,0.0,78.876837
strong_balancing,70,78.876837,78.64078,1.499515,1.49767,0.0,0.0,78.878682
strong_balancing,71,78.878682,78.701089,1.49942,1.503098,0.0,0.0,78.875004
strong_balancing,72,78.875004,78.752679,1.499611,1.507741,0.0,0.0,78.866873
strong_balancing,73,78.866873,78.795081,1.500033,1.511557,0.0,0.0,78.855349
strong_balancing,74,78.855349,78.828251,1.500632,1.514543,0.0,0.0,78.841439
strong_balancing,75,78.841439,78.852502,1.501354,1.516725,0.0,0.0,78.826068
strong_balancing,76,78.826068,78.868428,1.502152,1.518159,0.0,0.0,78.810061
strong_balancing,77,78.810061,78.876837,1.502982,1.518915,0.0,0.0,78.794128
strong_balancing,78,78.794128,78.878682,1.503808,1.519081,0.0,0.0,78.778855
strong_balancing,79,78.778855,78.875004,1.5046,1.51875,0.0,0.0,78.764705
strong_balancing,80,78.764705,78.866873,1.505333,1.518019,0.0,0.0,78.752019
strong_balancing,81,78.752019,78.855349,1.505989,1.516981,0.0,0.0,78.741026
strong_balancing,82,78.741026,78.841439,1.506558,1.515729,0.0,0.0,78.731855
strong_balancing,83,78.731855,78.826068,1.507032,1.514346,0.0,0.0,78.724541
strong_balancing,84,78.724541,78.810061,1.507411,1.512906,0.0,0.0,78.719047
strong_balancing,85,78.719047,78.794128,1.507695,1.511472,0.0,0.0,78.71527
strong_balancing,86,78.71527,78.778855,1.50789,1.510097,0.0,0.0,78.713063
strong_balancing,87,78.713063,78.764705,1.508004,1.508823,0.0,0.0,78.712243
strong_balancing,88,78.712243,78.752019,1.508046,1.507682,0.0,0.0,78.712608
strong_balancing,89,78.712608,78.741026,1.508028,1.506692,0.0,0.0,78.713943
strong_balancing,90,78.713943,78.731855,1.507959,1.505867,0.0,0.0,78.716035
strong_balancing,91,78.716035,78.724541,1.50785,1.505209,0.0,0.0,78.718676
strong_balancing,92,78.718676,78.719047,1.507714,1.504714,0.0,0.0,78.721676
strong_balancing,93,78.721676,78.71527,1.507559,1.504374,0.0,0.0,78.724861
strong_balancing,94,78.724861,78.713063,1.507394,1.504176,0.0,0.0,78.728079
strong_balancing,95,78.728079,78.712243,1.507228,1.504102,0.0,-10.0,68.731205
strong_balancing,96,68.731205,78.712608,1.934228,1.504135,0.0,0.0,69.161298
strong_balancing,97,69.161298,78.713943,1.91956,1.504255,0.0,0.0,69.576603
strong_balancing,98,69.576603,78.716035,1.905081,1.504443,0.0,0.0,69.977241
strong_balancing,99,69.977241,78.718676,1.890819,1.504681,0.0,0.0,70.363379
strong_balancing,100,70.363379,78.721676,1.8768,1.504951,0.0,0.0,70.735228
strong_balancing,101,70.735228,78.724861,1.863045,1.505237,0.0,0.0,71.093036
strong_balancing,102,71.093036,78.728079,1.849575,1.505527,0.0,0.0,71.437084
strong_balancing,103,71.437084,68.731205,1.836406,0.605808,0.0,0.0,72.667682
strong_balancing,104,72.667682,69.161298,1.787559,0.644517,0.0,0.0,73.810724
strong_balancing,105,73.810724,69.576603,1.739744,0.681894,0.0,0.0,74.868574
strong_balancing,106,74.868574,69.977241,1.693399,0.717952,0.0,0.0,75.844021
strong_balancing,107,75.844021,70.363379,1.648878,0.752704,0.0,0.0,76.740195
strong_balancing,108,76.740195,70.735228,1.606466,0.78617,0.0,0.0,77.56049
strong_balancing,109,77.56049,71.093036,1.566377,0.818373,0.0,0.0,78.308494
strong_balancing,110,78.308494,71.437084,1.528766,0.849338,0.0,0.0,78.987923
strong_balancing,111,78.987923,72.667682,1.49373,0.960091,0.0,0.0,79.521562
strong_balancing,112,79.521562,73.810724,1.46563,1.062965,0.0,0.0,79.924226
strong_balancing,113,79.924226,74.868574,1.444087,1.158172,0.0,0.0,80.210141
strong_balancing,114,80.210141,75.844021,1.428613,1.245962,0.0,0.0,80.392792
strong_balancing,115,80.392792,76.740195,1.41865,1.326618,0.0,0.0,80.484825
strong_balancing,116,80.484825,77.56049,1.413608,1.400444,0.0,0.0,80.497989
strong_balancing,117,80.497989,78.308494,1.412885,1.467764,0.0,0.0,80.44311
strong_balancing,118,80.44311,78.987923,1.415895,1.528913,0.0,0.0,80.330092
strong_balancing,119,80.330092,79.521562,1.422077,1.576941,0.0,0.0,80.175228
strong_balancing,120,80.175228,79.924226,1.43051,1.61318,0.0,0.0,79.992558
strong_balancing,121,79.992558,80.210141,1.440402,1.638913,0.0,0.0,79.794047
strong_balancing,122,79.794047,80.392792,1.451083,1.655351,0.0,0.0,79.589779
strong_balancing,123,79.589779,80.484825,1.462,1.663634,0.0,0.0,79.388145
strong_balancing,124,79.388145,80.497989,1.472703,1.664819,0.0,0.0,79.19603
strong_balancing,125,79.19603,80.44311,1.482833,1.65988,0.0,0.0,79.018982
strong_balancing,126,79.018982,80.330092,1.492109,1.649708,0.0,0.0,78.861383
strong_balancing,127,78.861383,80.175228,1.500319,1.635771,0.0,0.0,78.725931
strong_balancing,128,78.725931,79.992558,1.507339,1.61933,0.0,0.0,78.613939
strong_balancing,129,78.613939,79.794047,1.513118,1.601464,0.0,0.0,78.525593
strong_balancing,130,78.525593,79.589779,1.517661,1.58308,0.0,0.0,78.460175
strong_balancing,131,78.460175,79.388145,1.521017,1.564933,0.0,0.0,78.416258
strong_balancing,132,78.416258,79.19603,1.523265,1.547643,0.0,0.0,78.39188
strong_balancing,133,78.39188,79.018982,1.524511,1.531708,0.0,0.0,78.384683
strong_balancing,134,78.384683,78.861383,1.524879,1.517524,0.0,0.0,78.392037
strong_balancing,135,78.392037,78.725931,1.524503,1.505334,0.0,0.0,78.411206
strong_balancing,136,78.411206,78.613939,1.523523,1.495255,0.0,0.0,78.439475
strong_balancing,137,78.439475,78.525593,1.522077,1.487303,0.0,0.0,78.474248
strong_balancing,138,78.474248,78.460175,1.520295,1.481416,0.0,0.0,78.513128
strong_balancing,139,78.513128,78.416258,1.518301,1.477463,0.0,0.0,78.553966
strong_balancing,140,78.553966,78.39188,1.516204,1.475269,0.0,0.0,78.594901
strong_balancing,141,78.594901,78.384683,1.514098,1.474621,0.0,0.0,78.634378
strong_balancing,142,78.634378,78.392037,1.512065,1.475283,0.0,0.0,78.67116
strong_balancing,143,78.67116,78.411206,1.510168,1.477009,0.0,0.0,78.704319
strong_balancing,144,78.704319,78.439475,1.508456,1.479553,0.0,0.0,78.733222
strong_balancing,145,78.733222,78.474248,1.506962,1.482682,0.0,0.0,78.757502
strong_balancing,146,78.757502,78.513128,1.505705,1.486182,0.0,0.0,78.777026
strong_balancing,147,78.777026,78.553966,1.504695,1.489857,0.0,0.0,78.791863
strong_balancing,148,78.791863,78.594901,1.503926,1.493541,0.0,0.0,78.802248
strong_balancing,149,78.802248,78.634378,1.503387,1.497094,0.0,0.0,78.808541
strong_balancing,150,78.808541,78.67116,1.503061,1.500404,0.0,0.0,78.811198
strong_balancing,151,78.811198,78.704319,1.502923,1.503389,0.0,0.0,78.810733
strong_balancing,152,78.810733,78.733222,1.502948,1.50599,0.0,0.0,78.80769
strong_balancing,153,78.80769,78.757502,1.503105,1.508175,0.0,0.0,78.80262
strong_balancing,154,78.80262,78.777026,1.503368,1.509932,0.0,0.0,78.796056
strong_balancing,155,78.796056,78.791863,1.503708,1.511268,0.0,0.0,78.788497
strong_balancing,156,78.788497,78.802248,1.5041,1.512202,0.0,0.0,78.780395
strong_balancing,157,78.780395,78.808541,1.50452,1.512769,0.0,0.0,78.772146
strong_balancing,158,78.772146,78.811198,1.504947,1.513008,0.0,0.0,78.764086
strong_balancing,159,78.764086,78.810733,1.505365,1.512966,0.0,0.0,78.756484
strong_balancing,160,78.756484,78.80769,1.505758,1.512692,0.0,0.0,78.74955
lower_capacity,0,20.0,20.0,1.32,0.0,0.0,0.0,21.32
lower_capacity,1,21.32,20.0,1.373349,0.0,0.0,0.0,22.693349
lower_capacity,2,22.693349,20.0,1.424416,0.0,0.0,0.0,24.117765
lower_capacity,3,24.117765,20.0,1.472599,0.0,0.0,0.0,25.590364
lower_capacity,4,25.590364,20.0,1.517293,0.0,0.0,0.0,27.107656
lower_capacity,5,27.107656,20.0,1.557899,0.0,0.0,0.0,28.665555
lower_capacity,6,28.665555,20.0,1.593843,0.0,0.0,0.0,30.259399
lower_capacity,7,30.259399,20.0,1.624588,0.0,0.0,0.0,31.883987
lower_capacity,8,31.883987,21.32,1.649652,0.0,0.0,0.0,33.533639
lower_capacity,9,33.533639,22.693349,1.668622,0.0,0.0,0.0,35.202261
lower_capacity,10,35.202261,24.117765,1.681164,0.0,0.0,0.0,36.883426
lower_capacity,11,36.883426,25.590364,1.687044,0.0,0.0,0.0,38.570469
lower_capacity,12,38.570469,27.107656,1.686125,0.0,0.0,0.0,40.256594
lower_capacity,13,40.256594,28.665555,1.678381,0.0,0.0,0.0,41.934976
lower_capacity,14,41.934976,30.259399,1.663897,0.0,0.0,0.0,43.598873
lower_capacity,15,43.598873,31.883987,1.642864,0.0,0.0,0.0,45.241737
lower_capacity,16,45.241737,33.533639,1.615579,0.0,0.0,0.0,46.857316
lower_capacity,17,46.857316,35.202261,1.582429,0.0,0.0,0.0,48.439745
lower_capacity,18,48.439745,36.883426,1.543886,0.0,0.0,0.0,49.983631
lower_capacity,19,49.983631,38.570469,1.500491,0.0,0.0,0.0,51.484122
lower_capacity,20,51.484122,40.256594,1.452833,0.0,0.0,0.0,52.936955
lower_capacity,21,52.936955,41.934976,1.401541,0.0,0.0,0.0,54.338496
lower_capacity,22,54.338496,43.598873,1.347258,0.0,0.0,0.0,55.685754
lower_capacity,23,55.685754,45.241737,1.290634,0.0,0.0,0.0,56.976388
lower_capacity,24,56.976388,46.857316,1.232304,0.0,0.0,0.0,58.208692
lower_capacity,25,58.208692,48.439745,1.17288,0.0,0.0,0.0,59.381572
lower_capacity,26,59.381572,49.983631,1.112936,0.0,0.0,0.0,60.494508
lower_capacity,27,60.494508,51.484122,1.053003,0.0,0.0,0.0,61.547511
lower_capacity,28,61.547511,52.936955,0.993561,0.0,0.0,0.0,62.541072
lower_capacity,29,62.541072,54.338496,0.935034,0.0,0.0,0.0,63.476106
lower_capacity,30,63.476106,55.685754,0.87779,0.0,0.0,0.0,64.353896
lower_capacity,31,64.353896,56.976388,0.822142,0.0,0.0,0.0,65.176038
lower_capacity,32,65.176038,58.208692,0.768344,0.0,0.0,0.0,65.944382
lower_capacity,33,65.944382,59.381572,0.716601,0.0,0.0,0.0,66.660983
lower_capacity,34,66.660983,60.494508,0.667064,0.0,0.0,0.0,67.328047
lower_capacity,35,67.328047,61.547511,0.619845,0.0,0.0,0.0,67.947892
lower_capacity,36,67.947892,62.541072,0.575011,0.029759,0.0,0.0,68.493144
lower_capacity,37,68.493144,63.476106,0.53481,0.081186,0.0,0.0,68.946769
lower_capacity,38,68.946769,64.353896,0.500821,0.129464,0.0,0.0,69.318125
lower_capacity,39,69.318125,65.176038,0.472628,0.174682,0.0,0.0,69.616071
lower_capacity,40,69.616071,65.944382,0.44977,0.216941,0.0,0.0,69.8489
lower_capacity,41,69.8489,66.660983,0.431758,0.256354,0.0,0.0,70.024304
lower_capacity,42,70.024304,67.328047,0.418104,0.293043,0.0,0.0,70.149365
lower_capacity,43,70.149365,67.947892,0.408323,0.327134,0.0,0.0,70.230554
lower_capacity,44,70.230554,68.493144,0.401953,0.357123,0.0,0.0,70.275384
lower_capacity,45,70.275384,68.946769,0.398429,0.382072,0.0,0.0,70.291741
lower_capacity,46,70.291741,69.318125,0.397142,0.402497,0.0,0.0,70.286386
lower_capacity,47,70.286386,69.616071,0.397563,0.418884,0.0,0.0,70.265066
lower_capacity,48,70.265066,69.8489,0.399241,0.431689,0.0,0.0,70.232617
lower_capacity,49,70.232617,70.024304,0.401791,0.441337,0.0,0.0,70.193071
lower_capacity,50,70.193071,70.149365,0.404896,0.448215,0.0,0.0,70.149751
lower_capacity,51,70.149751,70.230554,0.408292,0.45268,0.0,0.0,70.105363
lower_capacity,52,70.105363,70.275384,0.411768,0.455146,0.0,0.0,70.061986
lower_capacity,53,70.061986,70.291741,0.415161,0.456046,0.0,0.0,70.0211
lower_capacity,54,70.0211,70.286386,0.418354,0.455751,0.0,0.0,69.983703
lower_capacity,55,69.983703,70.265066,0.421271,0.454579,0.0,0.0,69.950395
lower_capacity,56,69.950395,70.232617,0.423866,0.452794,0.0,0.0,69.921467
lower_capacity,57,69.921467,70.193071,0.426118,0.450619,0.0,0.0,69.896967
lower_capacity,58,69.896967,70.149751,0.428024,0.448236,0.0,0.0,69.876754
lower_capacity,59,69.876754,70.105363,0.429595,0.445795,0.0,0.0,69.860554
lower_capacity,60,69.860554,70.061986,0.430853,0.443409,0.0,0.0,69.847998
lower_capacity,61,69.847998,70.0211,0.431828,0.441161,0.0,0.0,69.838666
lower_capacity,62,69.838666,69.983703,0.432553,0.439104,0.0,0.0,69.832115
lower_capacity,63,69.832115,69.950395,0.433061,0.437272,0.0,0.0,69.827905
lower_capacity,64,69.827905,69.921467,0.433388,0.435681,0.0,0.0,69.825612
lower_capacity,65,69.825612,69.896967,0.433566,0.434333,0.0,0.0,69.824845
lower_capacity,66,69.824845,69.876754,0.433625,0.433221,0.0,0.0,69.825248
lower_capacity,67,69.825248,69.860554,0.433594,0.43233,0.0,0.0,69.826512
lower_capacity,68,69.826512,69.847998,0.433496,0.43164,0.0,0.0,69.828368
lower_capacity,69,69.828368,69.838666,0.433352,0.431127,0.0,0.0,69.830593
lower_capacity,70,69.830593,69.832115,0.433179,0.430766,0.0,0.0,69.833006
lower_capacity,71,69.833006,69.827905,0.432992,0.430535,0.0,0.0,69.835464
lower_capacity,72,69.835464,69.825612,0.432801,0.430409,0.0,0.0,69.837856
lower_capacity,73,69.837856,69.824845,0.432616,0.430366,0.0,0.0,69.840105
lower_capacity,74,69.840105,69.825248,0.432441,0.430389,0.0,0.0,69.842158
lower_capacity,75,69.842158,69.826512,0.432282,0.430458,0.0,0.0,69.843981
lower_capacity,76,69.843981,69.828368,0.43214,0.43056,0.0,0.0,69.845561
lower_capacity,77,69.845561,69.830593,0.432018,0.430683,0.0,0.0,69.846896
lower_capacity,78,69.846896,69.833006,0.431914,0.430815,0.0,0.0,69.847995
lower_capacity,79,69.847995,69.835464,0.431829,0.43095,0.0,0.0,69.848873
lower_capacity,80,69.848873,69.837856,0.43176,0.431082,0.0,0.0,69.849552
lower_capacity,81,69.849552,69.840105,0.431708,0.431206,0.0,0.0,69.850054
lower_capacity,82,69.850054,69.842158,0.431669,0.431319,0.0,0.0,69.850404
lower_capacity,83,69.850404,69.843981,0.431642,0.431419,0.0,0.0,69.850626
lower_capacity,84,69.850626,69.845561,0.431624,0.431506,0.0,0.0,69.850745
lower_capacity,85,69.850745,69.846896,0.431615,0.431579,0.0,0.0,69.850781
lower_capacity,86,69.850781,69.847995,0.431612,0.43164,0.0,0.0,69.850753
lower_capacity,87,69.850753,69.848873,0.431615,0.431688,0.0,0.0,69.85068
lower_capacity,88,69.85068,69.849552,0.43162,0.431725,0.0,0.0,69.850575
lower_capacity,89,69.850575,69.850054,0.431628,0.431753,0.0,0.0,69.85045
lower_capacity,90,69.85045,69.850404,0.431638,0.431772,0.0,0.0,69.850316
lower_capacity,91,69.850316,69.850626,0.431648,0.431784,0.0,0.0,69.85018
lower_capacity,92,69.85018,69.850745,0.431659,0.431791,0.0,0.0,69.850048
lower_capacity,93,69.850048,69.850781,0.431669,0.431793,0.0,0.0,69.849924
lower_capacity,94,69.849924,69.850753,0.431679,0.431791,0.0,0.0,69.849812
lower_capacity,95,69.849812,69.85068,0.431688,0.431787,0.0,-10.0,59.849712
lower_capacity,96,59.849712,69.850575,1.088088,0.431782,0.0,0.0,60.506019
lower_capacity,97,60.506019,69.85045,1.052368,0.431775,0.0,0.0,61.126612
lower_capacity,98,61.126612,69.850316,1.01764,0.431767,0.0,0.0,61.712484
lower_capacity,99,61.712484,69.85018,0.984007,0.43176,0.0,0.0,62.264731
lower_capacity,100,62.264731,69.850048,0.95155,0.431753,0.0,0.0,62.784528
lower_capacity,101,62.784528,69.849924,0.920331,0.431746,0.0,0.0,63.273114
lower_capacity,102,63.273114,69.849812,0.890396,0.43174,0.0,0.0,63.73177
lower_capacity,103,63.73177,59.849712,0.861773,0.0,0.0,0.0,64.593543
lower_capacity,104,64.593543,60.506019,0.806628,0.0,0.0,0.0,65.400171
lower_capacity,105,65.400171,61.126612,0.753397,0.0,0.0,0.0,66.153567
lower_capacity,106,66.153567,61.712484,0.702268,0.0,0.0,0.0,66.855835
lower_capacity,107,66.855835,62.264731,0.653382,0.01456,0.0,0.0,67.494657
lower_capacity,108,67.494657,62.784528,0.607885,0.043149,0.0,0.0,68.059392
lower_capacity,109,68.059392,63.273114,0.566848,0.070021,0.0,0.0,68.556219
lower_capacity,110,68.556219,63.73177,0.530113,0.095247,0.0,0.0,68.991086
lower_capacity,111,68.991086,64.593543,0.497474,0.142645,0.0,0.0,69.345915
lower_capacity,112,69.345915,65.400171,0.470505,0.187009,0.0,0.0,69.62941
lower_capacity,113,69.62941,66.153567,0.448741,0.228446,0.0,0.0,69.849705
lower_capacity,114,69.849705,66.855835,0.431696,0.267071,0.0,0.0,70.01433
lower_capacity,115,70.01433,67.494657,0.418882,0.302206,0.0,0.0,70.131006
lower_capacity,116,70.131006,68.059392,0.409761,0.333267,0.0,0.0,70.207501
lower_capacity,117,70.207501,68.556219,0.403763,0.360592,0.0,0.0,70.250672
lower_capacity,118,70.250672,68.991086,0.400372,0.38451,0.0,0.0,70.266534
lower_capacity,119,70.266534,69.345915,0.399125,0.404025,0.0,0.0,70.261634
lower_capacity,120,70.261634,69.62941,0.39951,0.419618,0.0,0.0,70.241527
lower_capacity,121,70.241527,69.849705,0.401091,0.431734,0.0,0.0,70.210884
lower_capacity,122,70.210884,70.01433,0.403498,0.440788,0.0,0.0,70.173593
lower_capacity,123,70.173593,70.131006,0.406424,0.447205,0.0,0.0,70.132812
lower_capacity,124,70.132812,70.207501,0.40962,0.451413,0.0,0.0,70.091019
lower_capacity,125,70.091019,70.250672,0.412891,0.453787,0.0,0.0,70.050122
lower_capacity,126,70.050122,70.266534,0.416087,0.454659,0.0,0.0,70.01155
lower_capacity,127,70.01155,70.261634,0.419099,0.45439,0.0,0.0,69.976259
lower_capacity,128,69.976259,70.241527,0.421851,0.453284,0.0,0.0,69.944827
lower_capacity,129,69.944827,70.210884,0.4243,0.451599,0.0,0.0,69.917528
lower_capacity,130,69.917528,70.173593,0.426425,0.449548,0.0,0.0,69.894405
lower_capacity,131,69.894405,70.132812,0.428223,0.447305,0.0,0.0,69.875323
lower_capacity,132,69.875323,70.091019,0.429706,0.445006,0.0,0.0,69.860023
lower_capacity,133,69.860023,70.050122,0.430895,0.442757,0.0,0.0,69.848161
lower_capacity,134,69.848161,70.01155,0.431816,0.440635,0.0,0.0,69.839342
lower_capacity,135,69.839342,69.976259,0.4325,0.438694,0.0,0.0,69.833148
lower_capacity,136,69.833148,69.944827,0.432981,0.436965,0.0,0.0,69.829163
lower_capacity,137,69.829163,69.917528,0.43329,0.435464,0.0,0.0,69.82699
lower_capacity,138,69.82699,69.894405,0.433459,0.434192,0.0,0.0,69.826256
lower_capacity,139,69.826256,69.875323,0.433516,0.433143,0.0,0.0,69.826629
lower_capacity,140,69.826629,69.860023,0.433487,0.432301,0.0,0.0,69.827815
lower_capacity,141,69.827815,69.848161,0.433395,0.431649,0.0,0.0,69.829561
lower_capacity,142,69.829561,69.839342,0.433259,0.431164,0.0,0.0,69.831656
lower_capacity,143,69.831656,69.833148,0.433097,0.430823,0.0,0.0,69.83393
lower_capacity,144,69.83393,69.829163,0.43292,0.430604,0.0,0.0,69.836246
lower_capacity,145,69.836246,69.82699,0.432741,0.430484,0.0,0.0,69.838503
lower_capacity,146,69.838503,69.826256,0.432565,0.430444,0.0,0.0,69.840624
lower_capacity,147,69.840624,69.826629,0.432401,0.430465,0.0,0.0,69.84256
lower_capacity,148,69.84256,69.827815,0.432251,0.43053,0.0,0.0,69.844281
lower_capacity,149,69.844281,69.829561,0.432117,0.430626,0.0,0.0,69.845772
lower_capacity,150,69.845772,69.831656,0.432001,0.430741,0.0,0.0,69.847032
lower_capacity,151,69.847032,69.83393,0.431903,0.430866,0.0,0.0,69.84807
lower_capacity,152,69.84807,69.836246,0.431823,0.430994,0.0,0.0,69.848899
lower_capacity,153,69.848899,69.838503,0.431758,0.431118,0.0,0.0,69.84954
lower_capacity,154,69.84954,69.840624,0.431709,0.431234,0.0,0.0,69.850014
lower_capacity,155,69.850014,69.84256,0.431672,0.431341,0.0,0.0,69.850345
lower_capacity,156,69.850345,69.844281,0.431646,0.431435,0.0,0.0,69.850556
lower_capacity,157,69.850556,69.845772,0.43163,0.431517,0.0,0.0,69.850668
lower_capacity,158,69.850668,69.847032,0.431621,0.431587,0.0,0.0,69.850703
lower_capacity,159,69.850703,69.84807,0.431618,0.431644,0.0,0.0,69.850677
lower_capacity,160,69.850677,69.848899,0.43162,0.431689,0.0,0.0,69.850608
strong_threshold_correction,0,20.0,20.0,1.44,0.0,0.0,0.0,21.44
strong_threshold_correction,1,21.44,20.0,1.515894,0.0,0.0,0.0,22.955894
strong_threshold_correction,2,22.955894,20.0,1.591755,0.0,0.0,0.0,24.547648
strong_threshold_correction,3,24.547648,20.0,1.66696,0.0,0.0,0.0,26.214608
strong_threshold_correction,4,26.214608,20.0,1.74083,0.0,0.0,0.0,27.955438
strong_threshold_correction,5,27.955438,20.0,1.812634,0.0,0.0,0.0,29.768072
strong_threshold_correction,6,29.768072,20.0,1.881602,0.0,0.0,0.0,31.649674
strong_threshold_correction,7,31.649674,20.0,1.946939,0.0,0.0,0.0,33.596613
strong_threshold_correction,8,33.596613,21.44,2.007836,0.0,0.0,0.0,35.604449
strong_threshold_correction,9,35.604449,22.955894,2.063491,0.0,0.0,0.0,37.66794
strong_threshold_correction,10,37.66794,24.547648,2.113128,0.0,0.0,0.0,39.781068
strong_threshold_correction,11,39.781068,26.214608,2.156016,0.0,0.0,0.0,41.937084
strong_threshold_correction,12,41.937084,27.955438,2.19149,0.0,0.0,0.0,44.128575
strong_threshold_correction,13,44.128575,29.768072,2.218974,0.0,0.0,0.0,46.347549
strong_threshold_correction,14,46.347549,31.649674,2.237994,0.0,0.0,0.0,48.585542
strong_threshold_correction,15,48.585542,33.596613,2.248199,0.0,0.0,0.0,50.833742
strong_threshold_correction,16,50.833742,35.604449,2.249374,0.0,0.0,0.0,53.083116
strong_threshold_correction,17,53.083116,37.66794,2.241445,0.0,0.0,0.0,55.324561
strong_threshold_correction,18,55.324561,39.781068,2.224484,0.0,0.0,0.0,57.549045
strong_threshold_correction,19,57.549045,41.937084,2.198711,0.0,0.0,0.0,59.747756
strong_threshold_correction,20,59.747756,44.128575,2.164483,0.0,0.0,0.0,61.912239
strong_threshold_correction,21,61.912239,46.347549,2.122289,0.0,0.0,0.0,64.034528
strong_threshold_correction,22,64.034528,48.585542,2.072729,0.0,0.0,0.0,66.107257
strong_threshold_correction,23,66.107257,50.833742,2.016501,0.0,0.0,0.0,68.123757
