scenario,entity_id,arrival_time,service_start,departure_time,service_time,waiting_time,time_in_system,met_service_level
low_service_level_target,35,181.352229,190.685105,198.297879,7.612774,9.332876,16.94565,False
low_service_level_target,36,190.41521,198.297879,200.897947,2.600068,7.882669,10.482737,False
low_service_level_target,37,192.131352,200.897947,212.292974,11.395027,8.766595,20.161622,False
low_service_level_target,38,196.528931,212.292974,215.600561,3.307587,15.764043,19.07163,False
low_service_level_target,39,205.000055,215.600561,218.501922,2.90136,10.600506,13.501866,False
low_service_level_target,40,205.187526,218.501922,224.100277,5.598355,13.314396,18.912751,False
low_service_level_target,41,206.898098,224.100277,225.819942,1.719665,17.202178,18.921843,False
low_service_level_target,42,212.640567,225.819942,225.922143,0.102201,13.179374,13.281576,False
low_service_level_target,43,218.869435,225.922143,227.187679,1.265536,7.052708,8.318244,False
low_service_level_target,44,227.768582,227.768582,250.871917,23.103335,0.0,23.103335,True
low_service_level_target,45,230.127434,250.871917,251.755586,0.883669,20.744483,21.628152,False
low_service_level_target,46,247.758666,251.755586,263.291325,11.535739,3.99692,15.532658,True
low_service_level_target,47,254.297388,263.291325,265.208045,1.91672,8.993937,10.910657,False
low_service_level_target,48,255.057521,265.208045,266.61907,1.411026,10.150524,11.561549,False
low_service_level_target,49,255.873891,266.61907,266.621125,0.002055,10.74518,10.747234,False
low_service_level_target,50,264.416103,266.621125,267.214474,0.593349,2.205022,2.798371,True
low_service_level_target,51,267.183734,267.214474,267.309653,0.095179,0.03074,0.125918,True
low_service_level_target,52,267.569992,267.569992,268.478583,0.908591,0.0,0.908591,True
low_service_level_target,53,267.806658,268.478583,271.548012,3.069429,0.671925,3.741354,True
low_service_level_target,54,271.788544,271.788544,279.377921,7.589377,0.0,7.589377,True
low_service_level_target,55,280.278786,280.278786,284.047916,3.769131,0.0,3.769131,True
low_service_level_target,56,284.453002,284.453002,284.801702,0.348701,0.0,0.348701,True
low_service_level_target,57,284.508766,284.801702,296.38904,11.587338,0.292936,11.880274,True
low_service_level_target,58,294.544906,296.38904,305.562134,9.173094,1.844134,11.017229,True
low_service_level_target,59,296.839391,305.562134,306.776806,1.214671,8.722743,9.937414,False
low_service_level_target,60,308.5059,308.5059,309.10325,0.59735,0.0,0.59735,True
low_service_level_target,61,308.856957,309.10325,309.355062,0.251812,0.246293,0.498105,True
low_service_level_target,62,309.372296,309.372296,310.614464,1.242168,0.0,1.242168,True
low_service_level_target,63,313.78204,313.78204,317.261475,3.479434,0.0,3.479434,True
low_service_level_target,64,326.382044,326.382044,332.915149,6.533105,0.0,6.533105,True
low_service_level_target,65,330.817312,332.915149,353.688499,20.77335,2.097837,22.871187,True
low_service_level_target,66,336.177993,353.688499,356.113703,2.425204,17.510506,19.93571,False
low_service_level_target,67,336.645472,356.113703,358.098055,1.984352,19.468231,21.452583,False
low_service_level_target,68,340.399952,358.098055,359.737603,1.639548,17.698103,19.337651,False
low_service_level_target,69,344.91721,359.737603,368.191107,8.453504,14.820393,23.273897,False
low_service_level_target,70,361.931946,368.191107,368.75704,0.565933,6.259161,6.825094,False
low_service_level_target,71,365.664641,368.75704,371.568544,2.811504,3.092399,5.903903,True
low_service_level_target,72,366.500299,371.568544,378.594874,7.02633,5.068245,12.094576,True
low_service_level_target,73,386.137199,386.137199,388.728979,2.59178,0.0,2.59178,True
low_service_level_target,74,395.778146,395.778146,402.330167,6.552021,0.0,6.552021,True
low_service_level_target,75,400.388991,402.330167,409.290606,6.960439,1.941176,8.901615,True
low_service_level_target,76,400.769457,409.290606,412.353066,3.06246,8.521149,11.583609,False
low_service_level_target,77,409.419253,412.353066,413.183169,0.830103,2.933813,3.763916,True
low_service_level_target,78,410.092494,413.183169,413.287047,0.103878,3.090675,3.194553,True
low_service_level_target,79,411.654695,413.287047,413.756806,0.469758,1.632353,2.102111,True
low_service_level_target,80,420.492854,420.492854,423.298151,2.805297,0.0,2.805297,True
low_service_level_target,81,423.910662,423.910662,427.489221,3.578559,0.0,3.578559,True
low_service_level_target,82,425.710947,427.489221,438.897405,11.408184,1.778274,13.186458,True
low_service_level_target,83,432.312945,438.897405,439.85122,0.953814,6.58446,7.538274,False
low_service_level_target,84,450.637093,450.637093,450.826846,0.189752,0.0,0.189752,True
low_service_level_target,85,456.960341,456.960341,459.956248,2.995907,0.0,2.995907,True
low_service_level_target,86,458.657688,459.956248,469.563514,9.607266,1.29856,10.905827,True
low_service_level_target,87,459.051702,469.563514,473.716183,4.152669,10.511812,14.664481,False
low_service_level_target,88,467.617046,473.716183,477.21785,3.501667,6.099137,9.600804,False
low_service_level_target,89,474.47617,477.21785,481.144415,3.926565,2.74168,6.668245,True
low_service_level_target,90,483.16728,483.16728,488.386567,5.219287,0.0,5.219287,True
low_service_level_target,91,486.118343,488.386567,494.378038,5.99147,2.268224,8.259695,True
low_service_level_target,92,498.816979,498.816979,511.545283,12.728304,0.0,12.728304,True
low_service_level_target,93,499.349759,511.545283,515.065006,3.519723,12.195524,15.715247,False
low_service_level_target,94,503.339998,515.065006,517.094454,2.029448,11.725008,13.754456,False
low_service_level_target,95,505.36133,517.094454,517.618024,0.52357,11.733125,12.256694,False
low_service_level_target,96,522.381976,522.381976,531.154096,8.77212,0.0,8.77212,True
low_service_level_target,97,537.409192,537.409192,539.44153,2.032338,0.0,2.032338,True
low_service_level_target,98,544.978528,544.978528,554.085639,9.107112,0.0,9.107112,True
low_service_level_target,99,547.369897,554.085639,558.653601,4.567962,6.715743,11.283705,False
low_service_level_target,100,561.813298,561.813298,562.888279,1.074981,0.0,1.074981,True
low_service_level_target,101,563.545835,563.545835,572.200896,8.65506,0.0,8.65506,True
low_service_level_target,102,564.849833,572.200896,586.505152,14.304256,7.351063,21.655319,False
low_service_level_target,103,574.406632,586.505152,591.606853,5.101701,12.09852,17.20022,False
low_service_level_target,104,577.680126,591.606853,591.733714,0.126862,13.926726,14.053588,False
