scenario,time,state,absolute_state,stability,noise_sd,window,rolling_variance,rolling_autocorrelation
low_noise_destabilization,280,-0.85814,0.85814,0.930455,0.65,25,5.321892,0.948495
low_noise_destabilization,281,0.07739,0.07739,0.931818,0.65,25,5.067288,0.941935
low_noise_destabilization,282,-0.01642,0.01642,0.933182,0.65,25,4.855767,0.939428
low_noise_destabilization,283,-0.444889,0.444889,0.934545,0.65,25,4.610139,0.935515
low_noise_destabilization,284,-0.754752,0.754752,0.935909,0.65,25,4.365699,0.932205
low_noise_destabilization,285,-1.087536,1.087536,0.937273,0.65,25,4.195072,0.938891
low_noise_destabilization,286,-2.428529,2.428529,0.938636,0.65,25,3.815373,0.927081
low_noise_destabilization,287,-2.181206,2.181206,0.94,0.65,25,3.037041,0.915304
low_noise_destabilization,288,-1.890882,1.890882,0.941364,0.65,25,2.565426,0.899669
low_noise_destabilization,289,-2.018059,2.018059,0.942727,0.65,25,2.186563,0.881199
low_noise_destabilization,290,-2.369228,2.369228,0.944091,0.65,25,1.756938,0.851082
low_noise_destabilization,291,-1.998325,1.998325,0.945455,0.65,25,1.125576,0.774613
low_noise_destabilization,292,-0.776084,0.776084,0.946818,0.65,25,0.761732,0.70494
low_noise_destabilization,293,-0.711003,0.711003,0.948182,0.65,25,0.691839,0.738294
low_noise_destabilization,294,-1.005092,1.005092,0.949545,0.65,25,0.695982,0.739481
low_noise_destabilization,295,-1.340192,1.340192,0.950909,0.65,25,0.692915,0.736039
low_noise_destabilization,296,-1.32157,1.32157,0.952273,0.65,25,0.689188,0.735362
low_noise_destabilization,297,-2.082394,2.082394,0.953636,0.65,25,0.689008,0.723611
low_noise_destabilization,298,-2.070106,2.070106,0.955,0.65,25,0.700956,0.741696
low_noise_destabilization,299,-1.940006,1.940006,0.956364,0.65,25,0.701689,0.770458
low_noise_destabilization,300,-0.658955,0.658955,0.957727,0.65,25,0.614985,0.690145
low_noise_destabilization,301,-0.01874,0.01874,0.959091,0.65,25,0.617946,0.680424
low_noise_destabilization,302,0.65412,0.65412,0.960455,0.65,25,0.727124,0.733442
low_noise_destabilization,303,0.165728,0.165728,0.961818,0.65,25,0.796064,0.767253
low_noise_destabilization,304,0.595075,0.595075,0.963182,0.65,25,0.910242,0.790426
low_noise_destabilization,305,-0.166622,0.166622,0.964545,0.65,25,0.940956,0.804782
low_noise_destabilization,306,0.041833,0.041833,0.965909,0.65,25,0.93772,0.802152
low_noise_destabilization,307,0.312643,0.312643,0.967273,0.65,25,0.969927,0.812916
low_noise_destabilization,308,-0.195328,0.195328,0.968636,0.65,25,0.984374,0.817389
low_noise_destabilization,309,1.110128,1.110128,0.97,0.65,25,1.163123,0.810482
low_noise_destabilization,310,1.447131,1.447131,0.971364,0.65,25,1.38793,0.867942
low_noise_destabilization,311,0.170891,0.170891,0.972727,0.65,25,1.312768,0.837604
low_noise_destabilization,312,0.525822,0.525822,0.974091,0.65,25,1.278483,0.832292
low_noise_destabilization,313,0.248098,0.248098,0.975455,0.65,25,1.235239,0.825214
low_noise_destabilization,314,0.243241,0.243241,0.976818,0.65,25,1.160498,0.813297
low_noise_destabilization,315,0.540681,0.540681,0.978182,0.65,25,1.032726,0.790634
low_noise_destabilization,316,0.783468,0.783468,0.979545,0.65,25,0.955321,0.811809
low_noise_destabilization,317,-0.556938,0.556938,0.980909,0.65,25,0.947049,0.772147
low_noise_destabilization,318,-1.299973,1.299973,0.982273,0.65,25,0.985557,0.764174
low_noise_destabilization,319,-0.776495,0.776495,0.983636,0.65,25,0.972933,0.758748
low_noise_destabilization,320,0.080936,0.080936,0.985,0.65,25,0.921475,0.730334
short_window,1,0.0,0.0,0.55,1.0,15,,
short_window,2,-0.14409,0.14409,0.551364,1.0,15,,
short_window,3,-0.252546,0.252546,0.552727,1.0,15,,
short_window,4,-0.251249,0.251249,0.554091,1.0,15,,
short_window,5,0.562426,0.562426,0.555455,1.0,15,,
short_window,6,0.185581,0.185581,0.556818,1.0,15,,
short_window,7,-1.393766,1.393766,0.558182,1.0,15,,
short_window,8,-0.447557,0.447557,0.559545,1.0,15,,
short_window,9,-0.518376,0.518376,0.560909,1.0,15,,
short_window,10,-0.508427,0.508427,0.562273,1.0,15,,
short_window,11,-0.170683,0.170683,0.563636,1.0,15,,
short_window,12,0.135862,0.135862,0.565,1.0,15,,
short_window,13,1.240506,1.240506,0.566364,1.0,15,,
short_window,14,1.360905,1.360905,0.567727,1.0,15,,
short_window,15,0.884986,0.884986,0.569091,1.0,15,0.525649,0.582202
short_window,16,-0.233477,0.233477,0.570455,1.0,15,0.530804,0.516779
short_window,17,-1.148169,1.148169,0.571818,1.0,15,0.622987,0.510125
short_window,18,-0.411767,0.411767,0.573182,1.0,15,0.629582,0.512889
short_window,19,1.074502,1.074502,0.574545,1.0,15,0.708176,0.45537
short_window,20,0.660472,0.660472,0.575909,1.0,15,0.716123,0.487655
short_window,21,0.274949,0.274949,0.577273,1.0,15,0.71842,0.581858
short_window,22,0.690872,0.690872,0.578636,1.0,15,0.577181,0.552718
short_window,23,-1.05284,1.05284,0.58,1.0,15,0.656934,0.388186
short_window,24,-0.92436,0.92436,0.581364,1.0,15,0.7068,0.447835
short_window,25,-0.048287,0.048287,0.582727,1.0,15,0.679284,0.432144
short_window,26,0.8452,0.8452,0.584091,1.0,15,0.700739,0.407319
short_window,27,0.254197,0.254197,0.585455,1.0,15,0.700194,0.434916
short_window,28,0.525767,0.525767,0.586818,1.0,15,0.631193,0.344152
short_window,29,0.55746,0.55746,0.588182,1.0,15,0.539091,0.274248
short_window,30,1.110975,1.110975,0.589545,1.0,15,0.566871,0.368432
short_window,31,-0.456737,0.456737,0.590909,1.0,15,0.582267,0.22403
short_window,32,0.297738,0.297738,0.592273,1.0,15,0.457596,0.107125
short_window,33,-1.337772,1.337772,0.593636,1.0,15,0.599202,0.174788
short_window,34,-3.41592,3.41592,0.595,1.0,15,1.359903,0.483742
short_window,35,-2.644021,2.644021,0.596364,1.0,15,1.712574,0.63425
short_window,36,-2.496214,2.496214,0.597727,1.0,15,1.975204,0.692972
short_window,37,-0.619447,0.619447,0.599091,1.0,15,1.859337,0.682659
short_window,38,0.292316,0.292316,0.600455,1.0,15,1.898126,0.671191
short_window,39,-1.043153,1.043153,0.601818,1.0,15,1.905636,0.654852
short_window,40,0.21815,0.21815,0.603182,1.0,15,1.929282,0.629299
short_window,41,-0.870321,0.870321,0.604545,1.0,15,1.789086,0.596615
short_window,42,-0.613579,0.613579,0.605909,1.0,15,1.728213,0.576344
short_window,43,-0.66651,0.66651,0.607273,1.0,15,1.614262,0.54251
short_window,44,-0.291242,0.291242,0.608636,1.0,15,1.500229,0.480971
short_window,45,0.640979,0.640979,0.61,1.0,15,1.38425,0.50057
short_window,46,1.030285,1.030285,0.611364,1.0,15,1.618828,0.565009
short_window,47,0.981169,0.981169,0.612727,1.0,15,1.75401,0.678861
short_window,48,1.252475,1.252475,0.614091,1.0,15,1.973575,0.790163
short_window,49,1.249333,1.249333,0.615455,1.0,15,1.514292,0.733996
short_window,50,0.143626,0.143626,0.616818,1.0,15,1.074454,0.55772
short_window,51,-0.628584,0.628584,0.618182,1.0,15,0.655079,0.507916
short_window,52,-0.859405,0.859405,0.619545,1.0,15,0.68261,0.579666
short_window,53,-0.034286,0.034286,0.620909,1.0,15,0.678682,0.631948
short_window,54,-0.271451,0.271451,0.622273,1.0,15,0.599642,0.694447
short_window,55,2.166468,2.166468,0.623636,1.0,15,0.88966,0.535429
short_window,56,0.53475,0.53475,0.625,1.0,15,0.803372,0.426142
short_window,57,-0.763927,0.763927,0.626364,1.0,15,0.824693,0.322964
short_window,58,0.288936,0.288936,0.627727,1.0,15,0.753779,0.269374
short_window,59,1.603617,1.603617,0.629091,1.0,15,0.816151,0.260814
short_window,60,1.5167,1.5167,0.630455,1.0,15,0.886298,0.329304
short_window,61,1.794096,1.794096,0.631818,1.0,15,0.977892,0.383634
short_window,62,2.562334,2.562334,0.633182,1.0,15,1.231062,0.467809
short_window,63,1.53189,1.53189,0.634545,1.0,15,1.258174,0.489663
short_window,64,-0.448816,0.448816,0.635909,1.0,15,1.322561,0.434138
short_window,65,-0.818095,0.818095,0.637273,1.0,15,1.448167,0.46844
short_window,66,0.430431,0.430431,0.638636,1.0,15,1.345393,0.403104
short_window,67,-1.168203,1.168203,0.64,1.0,15,1.416816,0.360676
short_window,68,-0.715711,0.715711,0.641364,1.0,15,1.509028,0.416673
short_window,69,-0.20677,0.20677,0.642727,1.0,15,1.501721,0.556853
short_window,70,-0.448771,0.448771,0.644091,1.0,15,1.355201,0.599751
short_window,71,0.433971,0.433971,0.645455,1.0,15,1.353643,0.618489
short_window,72,0.86148,0.86148,0.646818,1.0,15,1.265829,0.628363
short_window,73,2.879804,2.879804,0.648182,1.0,15,1.642196,0.617058
short_window,74,2.490531,2.490531,0.649545,1.0,15,1.814973,0.668545
short_window,75,1.011706,1.011706,0.650909,1.0,15,1.773993,0.633589
short_window,76,0.098111,0.098111,0.652273,1.0,15,1.69566,0.594638
short_window,77,-0.767452,0.767452,0.653636,1.0,15,1.485325,0.5542
short_window,78,0.449592,0.449592,0.655,1.0,15,1.379794,0.601708
short_window,79,-0.271737,0.271737,0.656364,1.0,15,1.363647,0.574077
short_window,80,-0.248989,0.248989,0.657727,1.0,15,1.295644,0.610093
short_window,81,0.585196,0.585196,0.659091,1.0,15,1.299641,0.648889
short_window,82,-0.336968,0.336968,0.660455,1.0,15,1.167537,0.584472
short_window,83,-0.516669,0.516669,0.661818,1.0,15,1.138806,0.588487
short_window,84,-2.183932,2.183932,0.663182,1.0,15,1.571046,0.599357
short_window,85,-2.533801,2.533801,0.664545,1.0,15,2.074683,0.729657
short_window,86,-2.255017,2.255017,0.665909,1.0,15,2.439981,0.779075
short_window,87,-1.088951,1.088951,0.667273,1.0,15,2.439844,0.823803
short_window,88,0.465381,0.465381,0.668636,1.0,15,1.773356,0.670778
short_window,89,0.293339,0.293339,0.67,1.0,15,1.206677,0.613336
short_window,90,0.458301,0.458301,0.671364,1.0,15,1.108635,0.623959
short_window,91,0.476281,0.476281,0.672727,1.0,15,1.151755,0.67024
short_window,92,1.405798,1.405798,0.674091,1.0,15,1.38308,0.722373
short_window,93,1.842908,1.842908,0.675455,1.0,15,1.672349,0.788135
short_window,94,1.521007,1.521007,0.676818,1.0,15,1.883756,0.814055
short_window,95,0.020575,0.020575,0.678182,1.0,15,1.884445,0.787748
short_window,96,0.917367,0.917367,0.679545,1.0,15,1.925411,0.792599
short_window,97,1.005691,1.005691,0.680909,1.0,15,2.000325,0.801124
short_window,98,1.913097,1.913097,0.682273,1.0,15,2.218542,0.852155
short_window,99,1.277956,1.277956,0.683636,1.0,15,1.862996,0.818569
short_window,100,2.828501,2.828501,0.685,1.0,15,1.546833,0.670758
short_window,101,1.582504,1.582504,0.686364,1.0,15,0.887334,0.436809
short_window,102,2.681391,2.681391,0.687727,1.0,15,0.712762,0.398066
short_window,103,1.962841,1.962841,0.689091,1.0,15,0.695261,0.387259
short_window,104,0.838984,0.838984,0.690455,1.0,15,0.633068,0.249495
short_window,105,-0.548024,0.548024,0.691818,1.0,15,0.833403,0.248064
short_window,106,-0.530911,0.530911,0.693182,1.0,15,1.021729,0.480927
short_window,107,1.054579,1.054579,0.694545,1.0,15,1.022034,0.44174
short_window,108,1.550266,1.550266,0.695909,1.0,15,1.001893,0.427815
short_window,109,1.769842,1.769842,0.697273,1.0,15,1.017252,0.493461
short_window,110,-1.139397,1.139397,0.698636,1.0,15,1.305984,0.32384
short_window,111,-0.086613,0.086613,0.7,1.0,15,1.405732,0.409612
short_window,112,0.495105,0.495105,0.701364,1.0,15,1.428341,0.437888
short_window,113,-0.202003,0.202003,0.702727,1.0,15,1.463782,0.445766
short_window,114,-0.769613,0.769613,0.704091,1.0,15,1.633411,0.507441
short_window,115,-0.545237,0.545237,0.705455,1.0,15,1.398088,0.505335
short_window,116,1.339493,1.339493,0.706818,1.0,15,1.365866,0.367109
short_window,117,-0.106496,0.106496,0.708182,1.0,15,1.025081,0.139561
short_window,118,-0.503369,0.503369,0.709545,1.0,15,0.858404,0.082243
short_window,119,1.003935,1.003935,0.710909,1.0,15,0.875878,0.075462
short_window,120,0.268925,0.268925,0.712273,1.0,15,0.834772,0.026066
short_window,121,-0.172337,0.172337,0.713636,1.0,15,0.803859,0.086523
short_window,122,-0.025445,0.025445,0.715,1.0,15,0.759614,-0.011882
short_window,123,-1.259517,1.259517,0.716364,1.0,15,0.740656,-0.306225
short_window,124,-0.684044,0.684044,0.717727,1.0,15,0.523238,0.02647
short_window,125,-1.701508,1.701508,0.719091,1.0,15,0.623022,0.153686
short_window,126,-0.340661,0.340661,0.720455,1.0,15,0.623333,0.149146
short_window,127,-0.242714,0.242714,0.721818,1.0,15,0.584934,0.147886
short_window,128,2.107905,2.107905,0.723182,1.0,15,0.960677,0.126231
short_window,129,1.808113,1.808113,0.724545,1.0,15,1.160281,0.349621
short_window,130,2.678216,2.678216,0.725909,1.0,15,1.572839,0.561307
short_window,131,0.644529,0.644529,0.727273,1.0,15,1.499655,0.558482
short_window,132,0.347488,0.347488,0.728636,1.0,15,1.491461,0.554498
short_window,133,0.576812,0.576812,0.73,1.0,15,1.451147,0.597334
short_window,134,2.16758,2.16758,0.731364,1.0,15,1.652788,0.585221
short_window,135,-0.092671,0.092671,0.732727,1.0,15,1.668873,0.500273
short_window,136,0.922591,0.922591,0.734091,1.0,15,1.661236,0.478508
short_window,137,1.269878,1.269878,0.735455,1.0,15,1.683182,0.485479
short_window,138,2.469215,2.469215,0.736818,1.0,15,1.647896,0.434667
short_window,139,2.535115,2.535115,0.738182,1.0,15,1.658404,0.409515
short_window,140,1.926904,1.926904,0.739545,1.0,15,1.130604,0.266418
short_window,141,0.906011,0.906011,0.740909,1.0,15,0.95059,0.065698
short_window,142,-0.575672,0.575672,0.742273,1.0,15,1.033026,0.246711
short_window,143,-0.232668,0.232668,0.743636,1.0,15,1.132388,0.359962
short_window,144,-0.365035,0.365035,0.745,1.0,15,1.245014,0.410963
short_window,145,1.747819,1.747819,0.746364,1.0,15,1.081245,0.372999
short_window,146,0.695867,0.695867,0.747727,1.0,15,1.079182,0.341571
short_window,147,0.841659,0.841659,0.749091,1.0,15,1.052695,0.331718
short_window,148,-0.937374,0.937374,0.750455,1.0,15,1.294107,0.369391
short_window,149,-1.100198,1.100198,0.751818,1.0,15,1.407389,0.577116
short_window,150,-0.567501,0.567501,0.753182,1.0,15,1.47398,0.64177
short_window,151,0.395755,0.395755,0.754545,1.0,15,1.470897,0.628027
short_window,152,1.747256,1.747256,0.755909,1.0,15,1.531729,0.591728
short_window,153,1.279001,1.279001,0.757273,1.0,15,1.313868,0.513852
short_window,154,-0.146948,0.146948,0.758636,1.0,15,1.034031,0.344105
short_window,155,0.34617,0.34617,0.76,1.0,15,0.85001,0.288307
short_window,156,0.780548,0.780548,0.761364,1.0,15,0.839641,0.354357
short_window,157,1.087004,1.087004,0.762727,1.0,15,0.82531,0.346253
short_window,158,0.130282,0.130282,0.764091,1.0,15,0.80277,0.2886
short_window,159,1.233109,1.233109,0.765455,1.0,15,0.799378,0.392639
short_window,160,1.033467,1.033467,0.766818,1.0,15,0.706279,0.421753
short_window,161,1.493715,1.493715,0.768182,1.0,15,0.776222,0.448232
short_window,162,2.423555,2.423555,0.769545,1.0,15,1.018512,0.631234
short_window,163,2.477613,2.477613,0.770909,1.0,15,1.039537,0.633623
short_window,164,2.199909,2.199909,0.772273,1.0,15,0.850486,0.577044
short_window,165,3.854725,3.854725,0.773636,1.0,15,1.125512,0.605757
short_window,166,3.231115,3.231115,0.775,1.0,15,1.272645,0.724189
short_window,167,2.212556,2.212556,0.776364,1.0,15,1.300543,0.721668
short_window,168,1.832732,1.832732,0.777727,1.0,15,1.297512,0.764609
short_window,169,2.910633,2.910633,0.779091,1.0,15,1.152184,0.700003
short_window,170,2.39033,2.39033,0.780455,1.0,15,1.001394,0.660181
short_window,171,2.388181,2.388181,0.781818,1.0,15,0.904482,0.630596
short_window,172,3.066111,3.066111,0.783182,1.0,15,0.890532,0.602223
short_window,173,1.892645,1.892645,0.784545,1.0,15,0.578555,0.409166
short_window,174,-0.239123,0.239123,0.785909,1.0,15,0.949409,0.305656
short_window,175,0.111168,0.111168,0.787273,1.0,15,1.161294,0.532691
short_window,176,0.317406,0.317406,0.788636,1.0,15,1.363779,0.655997
short_window,177,-0.357259,0.357259,0.79,1.0,15,1.739373,0.71971
short_window,178,0.588364,0.588364,0.791364,1.0,15,1.817629,0.726916
short_window,179,1.07398,1.07398,0.792727,1.0,15,1.83138,0.773096
short_window,180,-0.142155,0.142155,0.794091,1.0,15,1.657453,0.716858
short_window,181,0.405141,0.405141,0.795455,1.0,15,1.458068,0.711932
short_window,182,0.126719,0.126719,0.796818,1.0,15,1.455351,0.71375
short_window,183,-1.381881,1.381881,0.798182,1.0,15,1.803637,0.723956
short_window,184,-0.651926,0.651926,0.799545,1.0,15,1.614607,0.698148
short_window,185,-0.567348,0.567348,0.800909,1.0,15,1.457892,0.660854
short_window,186,-1.200451,1.200451,0.802273,1.0,15,1.318712,0.579722
short_window,187,-0.44178,0.44178,0.803636,1.0,15,0.704162,0.265945
short_window,188,0.13246,0.13246,0.805,1.0,15,0.426977,0.349305
short_window,189,-0.470726,0.470726,0.806364,1.0,15,0.433553,0.33553
short_window,190,0.020134,0.020134,0.807727,1.0,15,0.430528,0.306122
short_window,191,1.031355,1.031355,0.809091,1.0,15,0.514217,0.336063
short_window,192,0.1232,0.1232,0.810455,1.0,15,0.513483,0.374939
short_window,193,0.480906,0.480906,0.811818,1.0,15,0.503834,0.30631
short_window,194,0.39382,0.39382,0.813182,1.0,15,0.420849,0.384361
short_window,195,2.586794,2.586794,0.814545,1.0,15,0.917592,0.42412
short_window,196,0.248286,0.248286,0.815909,1.0,15,0.91103,0.332478
short_window,197,0.898201,0.898201,0.817273,1.0,15,0.961518,0.383547
short_window,198,0.429055,0.429055,0.818636,1.0,15,0.801937,0.318487
short_window,199,0.251628,0.251628,0.82,1.0,15,0.746295,0.266203
short_window,200,2.108267,2.108267,0.821364,1.0,15,0.906923,0.123859
short_window,201,1.725955,1.725955,0.822727,1.0,15,0.792289,0.129147
short_window,202,3.663288,3.663288,0.824091,1.0,15,1.284554,0.275247
short_window,203,2.58173,2.58173,0.825455,1.0,15,1.413063,0.391844
short_window,204,2.485133,2.485133,0.826818,1.0,15,1.344325,0.388516
short_window,205,1.567295,1.567295,0.828182,1.0,15,1.227984,0.378712
short_window,206,0.609454,0.609454,0.829545,1.0,15,1.260361,0.355309
short_window,207,0.568884,0.568884,0.830909,1.0,15,1.195906,0.334801
short_window,208,0.190895,0.190895,0.832273,1.0,15,1.238483,0.336934
short_window,209,0.361629,0.361629,0.833636,1.0,15,1.242967,0.494201
short_window,210,-1.803068,1.803068,0.835,1.0,15,1.753178,0.621233
short_window,211,0.494447,0.494447,0.836364,1.0,15,1.728705,0.569596
short_window,212,0.247215,0.247215,0.837727,1.0,15,1.773447,0.577971
short_window,213,1.950341,1.950341,0.839091,1.0,15,1.796672,0.524613
short_window,214,0.632061,0.632061,0.840455,1.0,15,1.758391,0.551446
short_window,215,0.824616,0.824616,0.841818,1.0,15,1.694148,0.541535
short_window,216,3.860244,3.860244,0.843182,1.0,15,2.196813,0.432312
short_window,217,2.390422,2.390422,0.844545,1.0,15,1.859745,0.417763
short_window,218,0.52678,0.52678,0.845909,1.0,15,1.715312,0.313101
short_window,219,-0.100183,0.100183,0.847273,1.0,15,1.610091,0.292392
short_window,220,0.387469,0.387469,0.848636,1.0,15,1.577173,0.310313
short_window,221,1.022689,1.022689,0.85,1.0,15,1.580688,0.303665
short_window,222,2.161047,2.161047,0.851364,1.0,15,1.703875,0.303945
short_window,223,1.585771,1.585771,0.852727,1.0,15,1.69698,0.312736
short_window,224,-0.247858,0.247858,0.854091,1.0,15,1.774666,0.239328
short_window,225,-0.647061,0.647061,0.855455,1.0,15,1.412605,0.294366
short_window,226,0.685809,0.685809,0.856818,1.0,15,1.401066,0.286037
short_window,227,1.054211,1.054211,0.858182,1.0,15,1.35555,0.335885
short_window,228,-1.050796,1.050796,0.859545,1.0,15,1.579612,0.324758
short_window,229,-0.939691,0.939691,0.860909,1.0,15,1.798259,0.42571
short_window,230,0.587898,0.587898,0.862273,1.0,15,1.800065,0.524488
short_window,231,2.634278,2.634278,0.863636,1.0,15,1.355855,0.265324
short_window,232,2.840337,2.840337,0.865,1.0,15,1.479924,0.491503
short_window,233,2.770067,2.770067,0.866364,1.0,15,1.759887,0.592732
short_window,234,1.163457,1.163457,0.867727,1.0,15,1.694885,0.55366
short_window,235,0.167907,0.167907,0.869091,1.0,15,1.715236,0.544599
short_window,236,0.193071,0.193071,0.870455,1.0,15,1.748856,0.570242
short_window,237,0.671521,0.671521,0.871818,1.0,15,1.620748,0.547923
short_window,238,1.166544,1.166544,0.873182,1.0,15,1.583285,0.605929
short_window,239,0.541987,0.541987,0.874545,1.0,15,1.513789,0.570494
short_window,240,-0.677211,0.677211,0.875909,1.0,15,1.520036,0.580127
short_window,241,-1.37188,1.37188,0.877273,1.0,15,1.83214,0.638964
short_window,242,-2.362358,2.362358,0.878636,1.0,15,2.413104,0.761033
short_window,243,-1.435466,1.435466,0.88,1.0,15,2.503922,0.771202
short_window,244,-3.577449,3.577449,0.881364,1.0,15,3.471354,0.820575
short_window,245,-3.49119,3.49119,0.882727,1.0,15,4.366727,0.900842
short_window,246,-2.636651,2.636651,0.884091,1.0,15,4.19685,0.888204
short_window,247,-0.812622,0.812622,0.885455,1.0,15,3.394185,0.815662
short_window,248,-0.649348,0.649348,0.886818,1.0,15,2.504962,0.786799
short_window,249,0.424545,0.424545,0.888182,1.0,15,2.326292,0.765819
short_window,250,-0.021352,0.021352,0.889545,1.0,15,2.299179,0.763341
short_window,251,-0.763427,0.763427,0.890909,1.0,15,2.205912,0.747508
short_window,252,-1.355578,1.355578,0.892273,1.0,15,1.995914,0.711861
short_window,253,0.315942,0.315942,0.893636,1.0,15,1.764507,0.599375
short_window,254,1.276989,1.276989,0.895,1.0,15,1.982536,0.664289
short_window,255,1.632045,1.632045,0.896364,1.0,15,2.491533,0.748433
short_window,256,4.7954,4.7954,0.897727,1.0,15,4.689466,0.806434
short_window,257,4.279159,4.279159,0.899091,1.0,15,5.936539,0.849253
short_window,258,4.473538,4.473538,0.900455,1.0,15,7.166177,0.904489
short_window,259,4.341909,4.341909,0.901818,1.0,15,7.006565,0.901709
short_window,260,3.699648,3.699648,0.903182,1.0,15,6.058653,0.884172
short_window,261,5.662671,5.662671,0.904545,1.0,15,6.022712,0.879566
short_window,262,6.63647,6.63647,0.905909,1.0,15,6.920491,0.893254
short_window,263,4.621609,4.621609,0.907273,1.0,15,6.539369,0.865893
short_window,264,3.799515,3.799515,0.908636,1.0,15,6.217088,0.854939
short_window,265,3.885895,3.885895,0.91,1.0,15,5.608149,0.841609
short_window,266,4.324647,4.324647,0.911364,1.0,15,4.486996,0.803711
short_window,267,2.598776,2.598776,0.912727,1.0,15,2.790652,0.632869
short_window,268,0.119956,0.119956,0.914091,1.0,15,2.889535,0.512825
short_window,269,-1.796553,1.796553,0.915455,1.0,15,4.602176,0.684368
short_window,270,-1.718224,1.718224,0.916818,1.0,15,6.262821,0.873941
short_window,271,-1.680845,1.680845,0.918182,1.0,15,7.689268,0.897817
short_window,272,-1.200394,1.200394,0.919545,1.0,15,8.59823,0.906837
short_window,273,-1.875128,1.875128,0.920909,1.0,15,9.511605,0.915454
short_window,274,-2.953617,2.953617,0.922273,1.0,15,10.717798,0.924197
short_window,275,-4.751114,4.751114,0.923636,1.0,15,12.954034,0.948163
short_window,276,-4.065593,4.065593,0.925,1.0,15,12.845767,0.951317
short_window,277,-3.396163,3.396163,0.926364,1.0,15,10.612483,0.943809
short_window,278,-2.15772,2.15772,0.927727,1.0,15,8.936629,0.923908
short_window,279,-1.213922,1.213922,0.929091,1.0,15,7.372187,0.900998
short_window,280,-1.320215,1.320215,0.930455,1.0,15,5.501673,0.879879
short_window,281,0.119061,0.119061,0.931818,1.0,15,3.237998,0.726495
short_window,282,-0.025262,0.025262,0.933182,1.0,15,2.090792,0.72001
short_window,283,-0.684444,0.684444,0.934545,1.0,15,1.906283,0.790093
short_window,284,-1.161156,1.161156,0.935909,1.0,15,1.94392,0.792704
short_window,285,-1.673132,1.673132,0.937273,1.0,15,1.945049,0.789447
short_window,286,-3.736199,3.736199,0.938636,1.0,15,2.171343,0.736787
short_window,287,-3.355701,3.355701,0.94,1.0,15,2.232884,0.753702
short_window,288,-2.909049,2.909049,0.941364,1.0,15,2.263547,0.772014
short_window,289,-3.104706,3.104706,0.942727,1.0,15,2.280926,0.812284
short_window,290,-3.644966,3.644966,0.944091,1.0,15,1.963954,0.778259
short_window,291,-3.074346,3.074346,0.945455,1.0,15,1.758945,0.769391
short_window,292,-1.193976,1.193976,0.946818,1.0,15,1.671083,0.726019
short_window,293,-1.093851,1.093851,0.948182,1.0,15,1.713811,0.747665
short_window,294,-1.546295,1.546295,0.949545,1.0,15,1.689954,0.743388
short_window,295,-2.061833,2.061833,0.950909,1.0,15,1.665872,0.769725
short_window,296,-2.033184,2.033184,0.952273,1.0,15,1.340656,0.706313
short_window,297,-3.203684,3.203684,0.953636,1.0,15,1.078203,0.598872
short_window,298,-3.184779,3.184779,0.955,1.0,15,0.918478,0.546086
short_window,299,-2.984624,2.984624,0.956364,1.0,15,0.80047,0.505612
short_window,300,-1.013777,1.013777,0.957727,1.0,15,0.915504,0.547739
short_window,301,-0.028831,0.028831,0.959091,1.0,15,1.19972,0.623148
short_window,302,1.006338,1.006338,0.960455,1.0,15,1.807596,0.745704
short_window,303,0.254966,0.254966,0.961818,1.0,15,2.06626,0.773348
short_window,304,0.9155,0.9155,0.963182,1.0,15,2.390878,0.799512
short_window,305,-0.256341,0.256341,0.964545,1.0,15,2.130542,0.76183
short_window,306,0.064359,0.064359,0.965909,1.0,15,1.991676,0.812861
short_window,307,0.48099,0.48099,0.967273,1.0,15,2.15399,0.823412
short_window,308,-0.300505,0.300505,0.968636,1.0,15,2.182933,0.821641
short_window,309,1.70789,1.70789,0.97,1.0,15,2.600602,0.790953
short_window,310,2.226356,2.226356,0.971364,1.0,15,2.997866,0.816962
short_window,311,0.262908,0.262908,0.972727,1.0,15,2.821268,0.76846
short_window,312,0.808957,0.808957,0.974091,1.0,15,2.213122,0.68586
short_window,313,0.381689,0.381689,0.975455,1.0,15,1.439851,0.450747
short_window,314,0.374217,0.374217,0.976818,1.0,15,0.647057,0.126945
short_window,315,0.831817,0.831817,0.978182,1.0,15,0.485836,0.000692
short_window,316,1.205335,1.205335,0.979545,1.0,15,0.479682,0.057458
short_window,317,-0.856827,0.856827,0.980909,1.0,15,0.620068,-0.044125
short_window,318,-1.999958,1.999958,0.982273,1.0,15,1.050893,0.305931
short_window,319,-1.194607,1.194607,0.983636,1.0,15,1.189249,0.480731
short_window,320,0.124516,0.124516,0.985,1.0,15,1.171419,0.458596
long_window,1,0.0,0.0,0.55,1.0,45,,
long_window,2,-0.14409,0.14409,0.551364,1.0,45,,
long_window,3,-0.252546,0.252546,0.552727,1.0,45,,
long_window,4,-0.251249,0.251249,0.554091,1.0,45,,
long_window,5,0.562426,0.562426,0.555455,1.0,45,,
long_window,6,0.185581,0.185581,0.556818,1.0,45,,
long_window,7,-1.393766,1.393766,0.558182,1.0,45,,
long_window,8,-0.447557,0.447557,0.559545,1.0,45,,
long_window,9,-0.518376,0.518376,0.560909,1.0,45,,
long_window,10,-0.508427,0.508427,0.562273,1.0,45,,
long_window,11,-0.170683,0.170683,0.563636,1.0,45,,
