sample_type,run_id,growth_rate,carrying_capacity,extraction_pressure,recovery_delay,feedback_strength,shock_intensity,final_state,maximum_state,minimum_state,mean_state
monte_carlo,505,0.094657,73.824577,0.016809,3,0.017374,10.704274,73.57766,73.57766,10.0,51.841471
monte_carlo,506,0.051891,109.128526,0.038934,11,0.01828,9.887813,28.693139,28.693139,10.0,18.287103
monte_carlo,507,0.084055,64.878326,0.020388,3,0.023866,15.423661,66.097608,66.097608,10.0,44.944592
monte_carlo,508,0.103776,79.93182,0.059675,9,0.040768,23.745687,59.005895,59.005895,10.0,36.56343
monte_carlo,509,0.102553,88.728969,0.034948,8,0.020482,13.575627,73.9618,73.9618,10.0,48.511479
monte_carlo,510,0.065728,81.634855,0.006433,10,0.014856,21.498355,83.330328,83.330328,10.0,47.528389
monte_carlo,511,0.102283,64.687298,0.059534,9,0.021084,14.015734,35.329594,35.329594,10.0,23.909978
monte_carlo,512,0.058621,72.769985,0.018632,4,0.016994,19.590844,56.562608,56.562608,10.0,32.032319
monte_carlo,513,0.113381,64.472692,0.059802,4,0.030906,23.583951,44.932474,44.932474,10.0,30.243926
monte_carlo,514,0.071074,134.816483,0.059535,3,0.012925,14.220468,11.560886,19.012505,5.059711,11.209376
monte_carlo,515,0.104497,115.810125,0.055269,1,0.036655,8.440372,93.877135,93.877135,10.0,61.641089
monte_carlo,516,0.085412,71.368183,0.05716,8,0.029396,4.213362,43.191775,43.191775,10.0,28.247011
monte_carlo,517,0.043037,64.493438,0.038091,1,0.02869,0.016404,39.250651,39.250651,10.0,24.390645
monte_carlo,518,0.113432,76.117151,0.012177,12,0.012986,19.258187,75.889385,75.889385,10.0,54.489937
monte_carlo,519,0.109457,64.764477,0.013124,12,0.046275,18.584796,83.316424,83.316424,10.0,59.945222
monte_carlo,520,0.107718,128.853557,0.057831,6,0.036704,15.891349,98.812854,98.812854,10.0,58.939723
monte_carlo,521,0.086881,86.924886,0.022743,3,0.037956,10.484841,101.334837,101.334837,10.0,68.569972
monte_carlo,522,0.091141,98.976002,0.022451,12,0.048593,16.64545,122.516816,122.516816,10.0,75.416448
monte_carlo,523,0.114308,122.959343,0.017278,10,0.04165,9.081219,148.094643,148.094643,10.0,100.149667
monte_carlo,524,0.09872,83.561381,0.014774,1,0.047695,22.768756,111.268347,111.268347,10.0,82.30231
monte_carlo,525,0.071328,139.54265,0.058085,1,0.013194,7.637206,25.571258,25.571258,10.0,17.10408
monte_carlo,526,0.104705,108.910492,0.040181,2,0.047151,3.375441,115.879989,115.879989,10.0,81.329922
monte_carlo,527,0.099627,79.039674,0.059031,3,0.033628,23.113911,53.693482,53.693482,10.0,33.708788
monte_carlo,528,0.105733,113.601966,0.045111,6,0.025098,6.365099,89.801995,89.801995,10.0,57.213328
monte_carlo,529,0.059963,65.423582,0.019116,2,0.037419,1.155539,83.761665,83.761665,10.0,54.413469
monte_carlo,530,0.075058,93.572258,0.014149,7,0.027189,9.089102,106.295635,106.295635,10.0,64.751824
monte_carlo,531,0.083682,68.114285,0.031372,10,0.034294,16.49185,66.021114,66.021114,10.0,41.851162
monte_carlo,532,0.053013,65.896751,0.051517,5,0.005904,6.267065,4.297897,10.0,3.517581,6.929189
monte_carlo,533,0.048378,87.344656,0.053836,3,0.037939,13.12911,26.008454,26.008454,10.0,17.207506
monte_carlo,534,0.11185,67.448375,0.037672,10,0.045195,16.908112,70.565608,70.565608,10.0,49.490084
monte_carlo,535,0.074506,112.290814,0.038402,7,0.01207,2.430187,60.376914,60.376914,10.0,34.525014
monte_carlo,536,0.056444,75.198741,0.043346,12,0.046651,12.96301,55.244303,55.244303,10.0,30.7219
monte_carlo,537,0.092848,83.792052,0.010275,7,0.03073,20.156508,101.076229,101.076229,10.0,68.210892
monte_carlo,538,0.052287,88.866314,0.028518,5,0.042075,15.002183,94.178144,94.178144,10.0,48.855581
monte_carlo,539,0.078426,67.758952,0.016382,11,0.018132,1.966466,67.185909,67.185909,10.0,44.703089
monte_carlo,540,0.107502,84.668272,0.026861,8,0.045269,6.360106,98.486539,98.486539,10.0,69.228075
monte_carlo,541,0.091349,91.002169,0.025406,7,0.021623,10.698606,84.935118,84.935118,10.0,54.639114
monte_carlo,542,0.061064,97.204636,0.017443,5,0.030391,3.627136,110.701572,110.701572,10.0,62.37737
monte_carlo,543,0.095718,67.73621,0.041748,9,0.023629,18.154965,50.617684,50.617684,10.0,32.931526
monte_carlo,544,0.058201,64.8787,0.026291,9,0.023838,12.852346,49.568903,49.568903,10.0,29.32177
monte_carlo,545,0.109352,97.985951,0.053491,8,0.018448,9.475305,63.246141,63.246141,10.0,40.63736
monte_carlo,546,0.108315,62.778279,0.036417,9,0.04102,16.260837,64.186687,64.186687,10.0,45.43053
monte_carlo,547,0.089622,69.62255,0.046645,3,0.047708,4.011955,69.684709,69.684709,10.0,48.717172
monte_carlo,548,0.056951,75.418087,0.007347,2,0.049473,10.449438,129.983336,129.983336,10.0,83.586467
monte_carlo,549,0.119782,110.178097,0.050876,5,0.019389,17.450472,79.097663,79.097663,10.0,51.466531
monte_carlo,550,0.104587,66.962195,0.0356,9,0.019676,6.62882,55.699708,55.699708,10.0,39.626472
monte_carlo,551,0.076653,129.8773,0.04826,10,0.031441,18.760456,71.811401,71.811401,10.0,36.925398
monte_carlo,552,0.049002,71.971386,0.036163,10,0.039127,22.5516,40.510935,40.510935,10.0,23.219665
monte_carlo,553,0.113994,105.014701,0.010554,5,0.044036,21.123259,135.617034,135.617034,10.0,97.886297
monte_carlo,554,0.110231,81.13093,0.041013,10,0.032403,0.899176,73.729319,73.729319,10.0,51.362426
monte_carlo,555,0.062033,71.508214,0.038476,12,0.023077,9.499026,38.553705,38.553705,10.0,23.731396
monte_carlo,556,0.110317,115.2411,0.007711,8,0.046438,21.528753,155.001023,155.001023,10.0,106.97844
monte_carlo,557,0.041619,125.390874,0.021668,5,0.042928,20.597635,133.977629,133.977629,10.0,58.299279
monte_carlo,558,0.094788,137.799731,0.017538,5,0.04884,10.634655,182.351562,182.351562,10.0,118.178742
monte_carlo,559,0.106066,81.553598,0.027923,11,0.009018,10.601198,65.619242,65.619242,10.0,45.071816
monte_carlo,560,0.113075,92.573629,0.031645,9,0.044024,19.704417,101.305014,101.305014,10.0,68.789712
monte_carlo,561,0.081222,72.717795,0.022112,9,0.023152,18.732394,69.188525,69.188525,10.0,43.24873
monte_carlo,562,0.081943,105.493784,0.014556,4,0.042664,5.987766,140.731887,140.731887,10.0,91.864707
monte_carlo,563,0.076516,133.442486,0.043755,5,0.021576,11.141243,75.448444,75.448444,10.0,39.79446
monte_carlo,564,0.071755,133.845885,0.042465,4,0.021761,14.257046,70.024154,70.024154,10.0,36.275138
monte_carlo,565,0.054207,129.638462,0.037278,6,0.020491,20.10369,30.731603,30.731603,9.335982,18.913819
monte_carlo,566,0.060693,126.469616,0.009972,1,0.022395,3.909778,145.33402,145.33402,10.0,79.598662
monte_carlo,567,0.085781,137.193409,0.052141,11,0.01513,4.961544,60.404028,60.404028,10.0,33.613123
monte_carlo,568,0.092127,101.062499,0.052555,11,0.0054,21.876371,24.686768,28.359521,6.997108,16.970503
monte_carlo,569,0.09179,108.091356,0.005466,5,0.032375,22.632119,138.854394,138.854394,10.0,92.087942
monte_carlo,570,0.097019,116.749456,0.020146,7,0.043321,11.015952,143.221009,143.221009,10.0,92.949487
monte_carlo,571,0.057457,84.171607,0.033635,10,0.022872,2.45549,52.672693,52.672693,10.0,30.393353
monte_carlo,572,0.080921,112.988436,0.051381,6,0.030266,14.250541,68.491851,68.491851,10.0,37.674589
monte_carlo,573,0.062614,114.753051,0.031496,6,0.049476,15.374274,132.660606,132.660606,10.0,68.4479
monte_carlo,574,0.108919,80.891753,0.04411,11,0.018446,3.598303,60.27128,60.27128,10.0,41.485218
monte_carlo,575,0.101238,131.974964,0.049299,10,0.023184,7.670058,90.582152,90.582152,10.0,52.546971
monte_carlo,576,0.051194,62.036422,0.032356,5,0.016674,10.045576,26.995902,26.995902,10.0,18.070591
monte_carlo,577,0.071062,62.82552,0.043944,10,0.041721,8.236009,53.474893,53.474893,10.0,33.14992
monte_carlo,578,0.09707,114.905449,0.040107,8,0.045794,16.124843,117.431172,117.431172,10.0,71.080712
monte_carlo,579,0.080585,127.63354,0.051235,9,0.013151,2.342474,51.465656,51.465656,10.0,29.644192
monte_carlo,580,0.050236,80.692148,0.049459,3,0.047612,21.590188,46.017975,46.017975,10.0,25.500575
monte_carlo,581,0.092355,77.780281,0.017283,5,0.023921,21.284245,81.899431,81.899431,10.0,54.853621
monte_carlo,582,0.069735,106.845656,0.030507,2,0.026174,20.793441,88.355554,88.355554,10.0,47.822024
monte_carlo,583,0.086686,135.544079,0.008917,4,0.027521,20.819946,162.760781,162.760781,10.0,100.55983
monte_carlo,584,0.070534,83.86846,0.007973,3,0.011181,4.807118,84.993366,84.993366,10.0,53.228529
monte_carlo,585,0.072735,105.552287,0.054864,8,0.011445,20.697455,3.527339,20.043559,0.0,8.452762
monte_carlo,586,0.054429,66.464917,0.023295,3,0.019104,1.392326,54.702535,54.702535,10.0,33.37969
monte_carlo,587,0.076164,76.750589,0.047545,10,0.039402,11.74985,58.381416,58.381416,10.0,34.667835
monte_carlo,588,0.101086,67.043308,0.038796,11,0.024323,10.296611,55.305248,55.305248,10.0,37.908936
monte_carlo,589,0.078192,60.373531,0.034358,12,0.02179,0.337851,47.684441,47.684441,10.0,32.141612
monte_carlo,590,0.065777,126.658293,0.015482,11,0.005186,17.606478,82.484154,82.484154,10.0,41.816875
monte_carlo,591,0.058101,130.158811,0.022165,2,0.02226,14.128097,107.324817,107.324817,10.0,52.831502
monte_carlo,592,0.053362,125.907506,0.021401,5,0.025517,12.486922,104.521635,104.521635,10.0,50.171646
monte_carlo,593,0.081929,94.693218,0.042773,3,0.020423,21.633211,56.230562,56.230562,10.0,32.198072
monte_carlo,594,0.06874,75.074083,0.057145,7,0.005861,5.383713,10.958491,12.984696,7.670763,10.458341
monte_carlo,595,0.11879,76.895218,0.006205,9,0.012604,8.798195,80.855464,80.855464,10.0,61.171179
monte_carlo,596,0.092043,62.989074,0.05321,5,0.039706,14.955235,50.725396,50.725396,10.0,33.772401
monte_carlo,597,0.087514,63.83683,0.010946,1,0.007171,2.778956,60.58158,60.58158,10.0,43.770788
monte_carlo,598,0.075545,69.887605,0.018901,12,0.011891,16.684609,56.948804,56.948804,10.0,35.087088
monte_carlo,599,0.090425,84.089316,0.041392,11,0.028414,14.947147,65.56647,65.56647,10.0,40.113652
monte_carlo,600,0.096058,93.50606,0.054424,9,0.037344,2.82563,72.524527,72.524527,10.0,45.292547
latin_hypercube_style,1,0.090224,121.221798,0.007673,9,0.043645,12.383631,167.314174,167.314174,10.0,105.734142
latin_hypercube_style,2,0.045732,80.486677,0.028909,6,0.03206,9.17999,61.40438,61.40438,10.0,32.863104
latin_hypercube_style,3,0.043346,116.459481,0.056418,6,0.009153,3.16334,3.726765,10.0,3.726765,6.430178
latin_hypercube_style,4,0.049562,118.423743,0.02038,1,0.029173,16.908536,113.999954,113.999954,10.0,54.99709
latin_hypercube_style,5,0.108855,109.075673,0.041688,5,0.009857,2.437282,75.582609,75.582609,10.0,49.805198
latin_hypercube_style,6,0.07407,137.383594,0.029703,8,0.032426,1.034115,130.33209,130.33209,10.0,69.457571
latin_hypercube_style,7,0.106762,73.064846,0.021714,6,0.01888,13.768573,70.459185,70.459185,10.0,50.432471
latin_hypercube_style,8,0.119209,84.057679,0.006552,8,0.029377,12.185065,99.927251,99.927251,10.0,74.491448
latin_hypercube_style,9,0.05308,79.282581,0.043091,11,0.01478,5.764447,19.929707,19.929707,10.0,14.769495
latin_hypercube_style,10,0.092883,81.937137,0.038758,5,0.036482,11.992142,78.027707,78.027707,10.0,51.302977
latin_hypercube_style,11,0.110914,99.373309,0.030661,1,0.037964,14.522623,105.69579,105.69579,10.0,76.722146
latin_hypercube_style,12,0.080038,101.244929,0.041472,3,0.012488,9.456454,54.292067,54.292067,10.0,31.919886
latin_hypercube_style,13,0.098267,131.858096,0.033502,3,0.040005,20.853588,139.04376,139.04376,10.0,88.126661
latin_hypercube_style,14,0.041246,123.312587,0.015679,6,0.042583,15.360979,156.557551,156.557551,10.0,68.934694
latin_hypercube_style,15,0.105782,126.343918,0.055783,1,0.017152,21.180789,72.74738,72.74738,10.0,42.29458
latin_hypercube_style,16,0.071207,127.814172,0.048536,2,0.044616,7.483813,111.181175,111.181175,10.0,60.316677
latin_hypercube_style,17,0.053698,130.577391,0.007519,4,0.039339,19.191272,195.244904,195.244904,10.0,99.032665
latin_hypercube_style,18,0.103495,138.00574,0.020744,9,0.007524,14.391394,117.884673,117.884673,10.0,73.032685
latin_hypercube_style,19,0.074402,108.093814,0.013121,7,0.041352,8.802702,145.445929,145.445929,10.0,87.022057
latin_hypercube_style,20,0.111744,137.713396,0.049117,5,0.014655,20.205991,89.863641,89.863641,10.0,52.974889
latin_hypercube_style,21,0.06505,121.652308,0.04339,6,0.014241,10.303957,37.598929,37.598929,10.0,22.161493
latin_hypercube_style,22,0.112348,68.728176,0.008531,10,0.007165,11.536431,67.558957,67.558957,10.0,50.515445
latin_hypercube_style,23,0.107478,116.045374,0.049451,6,0.008017,23.372411,62.058302,62.058302,10.0,36.116734
latin_hypercube_style,24,0.106261,62.648384,0.009452,1,0.034048,18.083658,77.026074,77.026074,10.0,59.468743
latin_hypercube_style,25,0.110156,129.295389,0.050637,3,0.044388,6.691489,121.091919,121.091919,10.0,80.119237
latin_hypercube_style,26,0.092209,133.900812,0.057383,8,0.031981,4.851237,85.667408,85.667408,10.0,47.619904
latin_hypercube_style,27,0.090738,115.873285,0.050705,5,0.038426,21.810667,92.06148,92.06148,10.0,52.131757
latin_hypercube_style,28,0.068712,75.436467,0.01001,9,0.00846,21.653463,64.946781,64.946781,10.0,37.879044
latin_hypercube_style,29,0.066643,91.047919,0.014442,4,0.019365,12.082086,91.693855,91.693855,10.0,53.190546
latin_hypercube_style,30,0.119621,94.597444,0.059892,3,0.049034,0.946132,85.764193,85.764193,10.0,62.038345
latin_hypercube_style,31,0.051143,63.841216,0.010172,10,0.005651,22.188234,32.609797,32.609797,9.883961,20.254124
latin_hypercube_style,32,0.106955,79.832074,0.005641,4,0.039944,18.872631,105.261462,105.261462,10.0,78.270543
latin_hypercube_style,33,0.095074,87.273566,0.03716,8,0.027323,14.125553,74.84704,74.84704,10.0,47.481559
latin_hypercube_style,34,0.08843,64.045501,0.02634,3,0.021973,1.101699,60.345415,60.345415,10.0,43.359987
latin_hypercube_style,35,0.046073,69.526745,0.037686,8,0.040355,14.898475,45.313797,45.313797,10.0,25.610341
latin_hypercube_style,36,0.091831,129.404653,0.031819,2,0.017584,15.567709,104.950682,104.950682,10.0,61.922006
latin_hypercube_style,37,0.073404,138.943785,0.036888,10,0.031273,19.327699,100.062419,100.062419,10.0,49.478812
latin_hypercube_style,38,0.056191,124.233723,0.05854,7,0.045542,9.556782,51.669699,51.669699,10.0,27.540998
latin_hypercube_style,39,0.072511,125.455613,0.057926,1,0.048357,12.261534,98.293078,98.293078,10.0,53.280553
latin_hypercube_style,40,0.080728,122.147361,0.059321,5,0.042345,0.420791,86.422925,86.422925,10.0,48.245423
latin_hypercube_style,41,0.093279,64.377648,0.034213,11,0.019648,7.59971,52.119477,52.119477,10.0,35.675076
latin_hypercube_style,42,0.102517,74.214067,0.050222,11,0.00931,22.132692,34.696422,34.696422,10.0,22.34582
latin_hypercube_style,43,0.072136,61.06036,0.026028,9,0.049656,3.499034,78.229713,78.229713,10.0,50.717519
latin_hypercube_style,44,0.097224,133.173082,0.023374,7,0.018341,0.121114,124.296187,124.296187,10.0,77.812629
latin_hypercube_style,45,0.087795,134.788423,0.04936,12,0.01607,12.919759,63.62199,63.62199,10.0,34.621473
latin_hypercube_style,46,0.100489,106.07755,0.008128,10,0.008908,5.063852,106.117345,106.117345,10.0,72.00326
latin_hypercube_style,47,0.079006,67.821413,0.05813,10,0.010558,18.617756,3.604943,17.437156,0.0,7.94249
latin_hypercube_style,48,0.073221,113.426286,0.0192,7,0.036237,14.023945,133.124377,133.124377,10.0,75.345884
latin_hypercube_style,49,0.09597,84.696247,0.0108,9,0.026395,15.512343,97.232524,97.232524,10.0,65.927326
latin_hypercube_style,50,0.119938,122.951852,0.021143,10,0.047635,22.250229,148.782787,148.782787,10.0,100.379638
latin_hypercube_style,51,0.04001,114.589502,0.034497,10,0.038804,11.443456,57.00047,57.00047,10.0,28.893372
latin_hypercube_style,52,0.088938,104.7333,0.056053,8,0.043387,2.232683,83.038921,83.038921,10.0,49.011285
latin_hypercube_style,53,0.043668,67.272014,0.010972,2,0.036024,20.703974,95.451182,95.451182,10.0,51.992197
latin_hypercube_style,54,0.055988,88.615878,0.02157,2,0.008234,21.240528,34.643589,34.643589,10.0,20.852762
latin_hypercube_style,55,0.0449,131.03383,0.007258,4,0.038654,20.071268,195.819653,195.819653,10.0,90.358539
latin_hypercube_style,56,0.099691,73.340725,0.054734,7,0.023983,9.008351,47.503065,47.503065,10.0,31.704867
latin_hypercube_style,57,0.065175,74.941858,0.043784,10,0.019177,1.327058,37.133525,37.133525,10.0,23.769398
latin_hypercube_style,58,0.046535,98.59158,0.038693,7,0.017997,4.010903,28.028004,28.028004,10.0,18.224379
latin_hypercube_style,59,0.096324,73.716327,0.017978,6,0.007968,11.881965,64.847687,64.847687,10.0,44.750128
latin_hypercube_style,60,0.06133,89.627853,0.028406,9,0.013043,17.610891,41.625049,41.625049,10.0,24.060906
latin_hypercube_style,61,0.094464,123.506116,0.011634,1,0.025575,11.350275,141.232556,141.232556,10.0,95.290204
latin_hypercube_style,62,0.066754,119.957606,0.035622,6,0.020753,11.701009,70.153796,70.153796,10.0,36.789665
latin_hypercube_style,63,0.116923,110.883893,0.051196,3,0.038492,2.955033,98.389072,98.389072,10.0,68.516051
latin_hypercube_style,64,0.07095,135.19366,0.022603,10,0.038226,23.886913,145.169581,145.169581,10.0,73.167525
latin_hypercube_style,65,0.063425,124.298625,0.020156,12,0.030926,16.384016,119.276731,119.276731,10.0,59.147096
latin_hypercube_style,66,0.069658,139.888899,0.039183,11,0.013117,6.327221,59.200203,59.200203,10.0,31.64557
latin_hypercube_style,67,0.115286,83.765934,0.035218,10,0.010756,17.391508,64.302938,64.302938,10.0,43.842675
latin_hypercube_style,68,0.096581,112.592052,0.026129,2,0.030189,17.296974,116.259704,116.259704,10.0,76.485191
latin_hypercube_style,69,0.059076,113.834373,0.02311,9,0.023626,21.104319,82.611776,82.611776,10.0,40.905818
latin_hypercube_style,70,0.07552,128.644141,0.054118,9,0.029602,17.969149,53.498657,53.498657,10.0,28.689473
latin_hypercube_style,71,0.080326,130.300819,0.041636,10,0.020356,9.943429,77.883998,77.883998,10.0,41.657764
latin_hypercube_style,72,0.047985,113.300455,0.045582,8,0.022262,4.24018,26.487208,26.487208,10.0,17.47027
latin_hypercube_style,73,0.101785,65.612203,0.007959,6,0.049296,10.075005,92.054489,92.054489,10.0,68.935385
latin_hypercube_style,74,0.062325,103.229068,0.030862,10,0.00762,13.864826,36.767237,36.767237,10.0,21.860505
latin_hypercube_style,75,0.093967,86.75569,0.02097,12,0.043204,6.144255,104.713181,104.713181,10.0,68.426754
latin_hypercube_style,76,0.058696,122.583095,0.017421,2,0.033736,22.611974,144.524788,144.524788,10.0,74.571752
latin_hypercube_style,77,0.054658,106.164288,0.046031,7,0.032865,3.374313,52.921894,52.921894,10.0,29.067639
latin_hypercube_style,78,0.04682,71.937003,0.050356,11,0.030315,22.453901,7.358179,17.459798,0.0,9.280822
latin_hypercube_style,79,0.079921,70.66655,0.014269,2,0.032238,16.486711,85.634657,85.634657,10.0,58.570931
latin_hypercube_style,80,0.101972,122.739463,0.032213,11,0.041738,15.165189,129.717047,129.717047,10.0,79.11023
latin_hypercube_style,81,0.077487,132.158115,0.022181,9,0.015093,8.625031,109.433548,109.433548,10.0,59.477591
latin_hypercube_style,82,0.113033,100.5362,0.02491,5,0.035344,3.271652,109.57248,109.57248,10.0,78.568872
latin_hypercube_style,83,0.076004,68.068068,0.040695,3,0.013579,8.776173,37.291109,37.291109,10.0,24.350251
latin_hypercube_style,84,0.08712,94.10659,0.016234,5,0.006683,8.928386,81.438132,81.438132,10.0,51.961035
latin_hypercube_style,85,0.103913,134.261159,0.01818,4,0.020502,1.884214,136.64109,136.64109,10.0,90.991308
latin_hypercube_style,86,0.086028,111.865978,0.044629,10,0.01145,8.308852,57.113721,57.113721,10.0,33.158938
latin_hypercube_style,87,0.095213,128.323705,0.013724,6,0.044263,10.802249,168.444786,168.444786,10.0,109.787365
latin_hypercube_style,88,0.083692,97.167316,0.040054,5,0.016196,16.187658,59.382628,59.382628,10.0,34.533108
latin_hypercube_style,89,0.076367,125.624073,0.042134,5,0.022407,16.306462,73.406621,73.406621,10.0,38.698414
latin_hypercube_style,90,0.087705,60.654868,0.05669,1,0.024712,6.490132,35.88277,35.88277,10.0,25.146892
latin_hypercube_style,91,0.092453,134.412024,0.052705,9,0.023072,23.339041,70.24934,70.24934,10.0,37.229084
latin_hypercube_style,92,0.075847,105.017241,0.055516,6,0.026566,21.587426,35.407108,35.407108,10.0,21.259973
latin_hypercube_style,93,0.100036,104.285604,0.053763,12,0.035799,2.067772,79.669576,79.669576,10.0,48.631222
latin_hypercube_style,94,0.109295,89.50567,0.023947,8,0.033231,0.740351,96.643457,96.643457,10.0,68.578945
latin_hypercube_style,95,0.081778,73.873208,0.035279,3,0.023863,15.809436,59.308821,59.308821,10.0,37.382693
latin_hypercube_style,96,0.087441,132.907178,0.04481,11,0.026703,19.689272,86.499665,86.499665,10.0,45.59204
latin_hypercube_style,97,0.06725,82.863672,0.019039,7,0.041543,10.379876,105.750654,105.750654,10.0,62.979403
latin_hypercube_style,98,0.050833,108.648355,0.057584,3,0.018625,15.713839,0.696449,12.793568,0.0,5.968439
latin_hypercube_style,99,0.09621,106.408147,0.025799,2,0.011638,5.724167,89.241649,89.241649,10.0,58.165717
latin_hypercube_style,100,0.098644,87.684644,0.030087,11,0.033375,0.193221,88.797709,88.797709,10.0,59.132653
latin_hypercube_style,101,0.071897,79.182705,0.036945,7,0.006647,2.339814,38.70822,38.70822,10.0,24.92493
latin_hypercube_style,102,0.063695,83.458757,0.047739,9,0.017614,6.77394,27.967148,27.967148,10.0,18.571193
latin_hypercube_style,103,0.086902,92.417577,0.044015,7,0.040229,11.807318,83.38374,83.38374,10.0,50.485612
latin_hypercube_style,104,0.085504,108.909689,0.008814,6,0.028289,6.594641,132.345738,132.345738,10.0,85.174708
latin_hypercube_style,105,0.08141,115.675306,0.045236,5,0.020611,14.269736,66.250838,66.250838,10.0,36.627125
latin_hypercube_style,106,0.086429,97.345179,0.027264,3,0.010971,17.122726,73.670454,73.670454,10.0,44.2614
latin_hypercube_style,107,0.084193,133.407371,0.022448,4,0.022242,0.309696,129.99702,129.99702,10.0,77.712616
latin_hypercube_style,108,0.053491,119.007813,0.014801,7,0.012713,6.234576,88.057806,88.057806,10.0,44.180616
latin_hypercube_style,109,0.078145,73.10923,0.054315,5,0.033137,23.709107,36.79192,36.79192,10.0,22.585943
latin_hypercube_style,110,0.084857,138.284633,0.009129,3,0.018984,6.472732,152.51255,152.51255,10.0,93.907047
latin_hypercube_style,111,0.077102,71.370531,0.022801,4,0.006073,7.201093,52.1649,52.1649,10.0,33.702882
latin_hypercube_style,112,0.113549,91.939203,0.009022,4,0.011784,21.033708,93.760862,93.760862,10.0,67.160094
latin_hypercube_style,113,0.118404,103.568015,0.054377,8,0.036508,23.034583,84.93923,84.93923,10.0,54.312999
latin_hypercube_style,114,0.118263,92.178257,0.033395,5,0.046438,7.392458,102.105157,102.105157,10.0,74.381994
latin_hypercube_style,115,0.044494,72.401745,0.016803,10,0.021717,5.574532,60.438802,60.438802,10.0,33.289333
latin_hypercube_style,116,0.112553,88.920277,0.029508,5,0.014088,9.87578,76.056654,76.056654,10.0,53.512085
latin_hypercube_style,117,0.117388,108.493031,0.029141,8,0.021261,11.091655,100.364266,100.364266,10.0,68.809283
latin_hypercube_style,118,0.065754,70.160333,0.032951,3,0.013939,14.423171,36.860818,36.860818,10.0,22.927494
latin_hypercube_style,119,0.10461,96.304333,0.055006,7,0.048004,20.586133,86.190577,86.190577,10.0,53.909022
latin_hypercube_style,120,0.060241,111.226511,0.018738,9,0.02794,11.252876,109.492835,109.492835,10.0,56.219311
latin_hypercube_style,121,0.056278,109.463071,0.01958,3,0.020913,23.103869,85.167029,85.167029,10.0,42.279163
latin_hypercube_style,122,0.11671,96.238086,0.043229,10,0.038928,1.620435,91.467277,91.467277,10.0,62.505549
latin_hypercube_style,123,0.062917,102.625414,0.0403,3,0.012274,13.707698,29.016196,29.016196,10.0,18.56422
latin_hypercube_style,124,0.118089,90.718881,0.039979,2,0.049423,22.907227,97.708413,97.708413,10.0,71.456307
latin_hypercube_style,125,0.08614,125.207526,0.046132,2,0.032688,10.115909,100.382957,100.382957,10.0,58.384415
latin_hypercube_style,126,0.052311,111.090627,0.032425,4,0.020078,4.626622,57.260142,57.260142,10.0,30.735598
latin_hypercube_style,127,0.079373,136.411214,0.034755,2,0.048563,8.695667,157.632618,157.632618,10.0,94.526756
latin_hypercube_style,128,0.117224,99.856752,0.005539,9,0.034174,13.93192,123.856642,123.856642,10.0,89.28729
latin_hypercube_style,129,0.065516,66.322639,0.057247,6,0.012531,17.005028,1.580358,13.915377,0.0,6.537227
latin_hypercube_style,130,0.044752,118.017735,0.056181,1,0.049817,18.535235,44.381478,44.381478,10.0,24.024377
latin_hypercube_style,131,0.099435,86.466326,0.015004,10,0.005814,7.873263,77.499183,77.499183,10.0,53.249533
latin_hypercube_style,132,0.049094,91.506436,0.053179,9,0.048159,21.398948,30.760265,30.760265,6.778826,18.971988
latin_hypercube_style,133,0.106012,105.5703,0.014639,3,0.029593,5.173914,120.27179,120.27179,10.0,86.044669
latin_hypercube_style,134,0.065936,69.741528,0.013408,4,0.041814,23.80845,96.923143,96.923143,10.0,60.465168
latin_hypercube_style,135,0.118884,126.677002,0.041021,3,0.016389,10.982484,99.366612,99.366612,10.0,66.062893
latin_hypercube_style,136,0.05144,64.814446,0.03741,10,0.034637,2.877021,47.115632,47.115632,10.0,28.085152
latin_hypercube_style,137,0.101374,64.65818,0.025353,9,0.028205,0.638434,65.976817,65.976817,10.0,48.098112
latin_hypercube_style,138,0.081237,136.888265,0.018841,8,0.016656,20.45956,123.554466,123.554466,10.0,67.063411
latin_hypercube_style,139,0.084687,79.470007,0.007765,9,0.009714,11.184205,79.526582,79.526582,10.0,52.473218
latin_hypercube_style,140,0.089463,75.57251,0.012942,2,0.048762,6.806109,105.710823,105.710823,10.0,78.070926
latin_hypercube_style,141,0.058044,84.483988,0.033192,6,0.017893,0.844216,49.952073,49.952073,10.0,29.485866
latin_hypercube_style,142,0.101135,104.162093,0.046652,11,0.035298,6.953052,87.76883,87.76883,10.0,54.134631
latin_hypercube_style,143,0.046293,116.754092,0.01756,2,0.040452,10.6895,157.03173,157.03173,10.0,77.367201
latin_hypercube_style,144,0.042,93.122913,0.033655,1,0.029033,6.035515,53.977273,53.977273,10.0,29.149159
latin_hypercube_style,145,0.113245,65.505227,0.017715,2,0.049927,22.75956,84.030265,84.030265,10.0,65.011856
latin_hypercube_style,146,0.050115,63.614519,0.012526,11,0.015515,17.819041,48.500788,48.500788,10.0,27.754451
latin_hypercube_style,147,0.089723,115.062871,0.04421,6,0.006048,22.05066,45.709284,45.709284,10.0,26.168456
latin_hypercube_style,148,0.063121,100.391976,0.026893,6,0.043498,7.971133,117.513666,117.513666,10.0,64.589124
latin_hypercube_style,149,0.105121,81.594931,0.006992,1,0.012889,18.354334,85.793023,85.793023,10.0,62.039554
