"scenario","period","demand","capacity","backlog","trust","rework","learning","service_gap","service_quality","conceptual_systems_score","modeled_systems_score","conceptual_model_gap"
"overfit_metric_frame",56,200,175.784828231155,200,0,120,46.192,224.215171768845,0,38.7027862584924,0,38.7027862584924
"overfit_metric_frame",57,200,177.671626141698,200,0,120,46.624,222.328373858302,0,38.8537300913358,0,38.8537300913358
"overfit_metric_frame",58,200,179.585399629257,200,0,120,47.056,220.414600370743,0,39.0068319703405,0,39.0068319703405
"overfit_metric_frame",59,200,181.526445425179,200,0,120,47.488,218.473554574821,0,39.1621156340143,0,39.1621156340143
"overfit_metric_frame",60,200,183.495063524856,200,0,120,47.92,216.504936475144,0,39.3196050819884,0,39.3196050819884
"overfit_metric_frame",61,200,185.491557223629,200,0,120,48.3520000000001,214.508442776371,0,39.4793245778903,0,39.4793245778903
"overfit_metric_frame",62,200,187.516233153089,200,0,120,48.7840000000001,212.483766846911,0,39.6412986522471,0,39.6412986522471
"overfit_metric_frame",63,200,189.569401317773,200,0,120,49.2160000000001,210.430598682227,0,39.8055521054218,0,39.8055521054218
"overfit_metric_frame",64,200,191.651375132268,200,0,120,49.6480000000001,208.348624867732,0,39.9721100105815,0,39.9721100105815
"overfit_metric_frame",65,200,193.762471458723,200,0,120,50.0800000000001,206.237528541277,0,40.1409977166979,0,40.1409977166979
"overfit_metric_frame",66,200,195.903010644769,200,0,120,50.5120000000001,204.096989355231,0,40.3122408515815,0,40.3122408515815
"overfit_metric_frame",67,200,198.073316561862,200,0,120,50.9440000000001,201.926683438138,0,40.4858653249489,0,40.4858653249489
"overfit_metric_frame",68,200,200,200,0,120,51.3760000000001,200,0,40.64,0,40.64
"overfit_metric_frame",69,200,200,200,0,120,51.8080000000001,200,0,40.64,0,40.64
"overfit_metric_frame",70,200,200,200,0,120,52.2400000000001,200,0,40.64,0,40.64
"overfit_metric_frame",71,200,200,200,0,120,52.6720000000001,200,0,40.64,0,40.64
"overfit_metric_frame",72,200,200,200,0,120,53.1040000000001,200,0,40.64,0,40.64
"overfit_metric_frame",73,200,200,200,0,120,53.5360000000001,200,0,40.64,0,40.64
"overfit_metric_frame",74,200,200,200,0,120,53.9680000000001,200,0,40.64,0,40.64
"overfit_metric_frame",75,200,200,200,0,120,54.4000000000001,200,0,40.64,0,40.64
"overfit_metric_frame",76,200,200,200,0,120,54.8320000000001,200,0,40.64,0,40.64
"overfit_metric_frame",77,200,200,200,0,120,55.2640000000001,200,0,40.64,0,40.64
"overfit_metric_frame",78,200,200,200,0,120,55.6960000000001,200,0,40.64,0,40.64
"overfit_metric_frame",79,200,200,200,0,120,56.1280000000001,200,0,40.64,0,40.64
"overfit_metric_frame",80,200,200,200,0,120,56.5600000000001,200,0,40.64,0,40.64
