"scenario","time","demand","effective_capacity","backlog","pressure","burnout","attrition","served","unmet_need","access_gap"
"larger_surge",59,240.323806236262,0.5,1429.77849595386,240.323806236262,21.0933418255961,0.621537980335176,0,240.323806236262,283.582091358789
"larger_surge",60,258.482279676309,0,1670.10230219012,258.482279676309,41.4358653556784,0,0.5,257.982279676309,304.509090018044
"larger_surge",61,278.04318417521,0.5,1928.08458186643,278.04318417521,63.3218591281647,1.30305794674586,0,278.04318417521,328.090957326747
"larger_surge",62,299.016766549314,0,2206.12776604164,299.016766549314,86.8705297830575,0,0.5,298.516766549314,352.339784528191
"larger_surge",63,321.595221283331,0.5,2504.64453259095,321.595221283331,112.201954939749,2.09178823123249,0,321.595221283331,379.482361114331
"larger_surge",64,345.811562607276,0,2826.23975387428,345.811562607276,139.452548748832,0,0.5,345.311562607276,407.557643876586
"larger_surge",65,371.874180309943,0.5,3171.55131648156,371.874180309943,168.761531570451,3.00428755345194,0,371.874180309943,438.811532765733
"larger_surge",66,367.834105318525,0,3543.4254967915,367.834105318525,200.285836896796,0,0.5,367.334105318525,433.544244275859
"larger_surge",67,397.91903974332,0.5,3910.75960211003,397.91903974332,231.466735848871,3.97807281340579,0,397.91903974332,469.544466897118
"larger_surge",68,427.640768168802,0,4308.67864185335,427.640768168802,265.204854227053,0,0.5,427.140768168802,504.116106439187
"larger_surge",69,459.809291348268,0.5,4735.81941002215,459.809291348268,301.469319521401,5.10702163929006,0,459.809291348268,542.574963790956
"larger_surge",70,494.315552801772,0,5195.62870137042,494.315552801772,340.468109286004,0,0.5,493.815552801772,582.792352306091
"larger_surge",71,531.435296109634,0.5,5689.44425417219,531.435296109634,382.399931274154,6.4123039716521,0,531.435296109634,627.093649409368
"larger_surge",72,571.275540333775,0,6220.87955028183,571.275540333775,427.486931443473,0,0.5,570.775540333775,673.605137593855
"larger_surge",73,614.125364022546,0.5,6791.6550906156,614.125364022546,475.960352371844,7.92114012470641,0,614.125364022546,724.667929546604
"larger_surge",74,660.122407249248,0,7405.78045463815,660.122407249248,528.076008313761,0,0.5,659.622407249248,778.444440554113
"larger_surge",75,709.587436371052,0.5,8065.4028618874,709.587436371052,584.101412929947,9.66497017532229,0,709.587436371052,837.313174917841
"larger_surge",76,762.692228950992,0,8774.99029825845,762.692228950992,644.331345021486,0,0.5,762.192228950992,899.47683016217
"larger_surge",77,819.794223860676,0.5,9537.18252720944,819.794223860676,709.07518448232,11.6800904026572,0,819.794223860676,967.357184155597
"larger_surge",78,881.104602176755,0,10356.9767510701,881.104602176755,778.672693510478,0,0.5,880.604602176755,1039.20343056857
"larger_surge",79,947.023140085609,0.5,11237.5813532469,947.023140085609,853.481584695502,14.0084032740417,0,947.023140085609,1117.48730530102
"larger_surge",80,1017.80650825975,0,12184.6044933325,1017.80650825975,933.893551602779,0,0.5,1017.30650825975,1200.5116797465
"larger_surge",81,1093.9033594666,0.5,13201.9110015922,1093.9033594666,1020.32210480486,16.6982833553928,0,1093.9033594666,1290.80596417059
"larger_surge",82,1175.62288012738,0,14295.8143610588,1175.62288012738,1113.21889035952,0,0.5,1175.12288012738,1386.73499855031
"larger_surge",83,1263.47014888471,0.5,15470.9372411862,1263.47014888471,1213.06183517035,19.8055769673832,0,1263.47014888471,1490.89477568395
"larger_surge",84,1357.8149792949,0,16734.4073900709,1357.8149792949,1320.37179782555,0,0.5,1357.3149792949,1601.72167556798
"larger_surge",85,1459.22759120567,0.5,18091.7223693658,1459.22759120567,1435.70107106561,23.3947562447714,0,1459.22759120567,1721.88855762269
"larger_surge",86,1568.14778954926,0,19550.9499605715,1568.14778954926,1559.65041631809,0,0.5,1567.64778954926,1849.91439166813
"larger_surge",87,1685.22099684572,0.5,21118.5977501207,1685.22099684572,1692.85797842978,27.540251447425,0,1685.22099684572,1988.56077627795
"larger_surge",88,1810.96782000966,0,22803.8187469665,1810.96782000966,1836.01676316167,0,0.5,1810.46782000966,2136.4420276114
"larger_surge",89,1946.12049975732,0.5,24614.2865669761,1946.12049975732,1989.86402786249,32.3279890551279,0,1946.12049975732,2296.42218971363
"larger_surge",90,2091.29292535809,0,26560.4070667334,2091.29292535809,2155.19927034186,0,0.5,2090.79292535809,2467.22565192255
"larger_surge",91,2247.31756533867,0.5,28651.1999920915,2247.31756533867,2332.8741689973,37.8571674307663,0,2247.31756533867,2651.83472709964
"larger_surge",92,2414.91599936732,0,30898.5175574302,2414.91599936732,2523.81116205109,0,0.5,2414.41599936732,2849.10087925344
"larger_surge",93,2595.03640459442,0.5,33312.9335567975,2595.03640459442,2728.99402199731,44.2423067458175,0,2595.03640459442,3062.14295742141
"larger_surge",94,2788.5246845438,0,35907.9699613919,2788.5246845438,2949.48711638783,0,0.5,2788.0246845438,3289.95912776169
"larger_surge",95,2996.46259691135,0.5,38695.9946459357,2996.46259691135,3186.42671457406,51.6156155296728,0,2996.46259691135,3535.8258643554
"larger_surge",96,3219.83957167486,0,41692.4572428471,3219.83957167486,3441.04103531152,0,0.5,3219.33957167486,3798.91069457633
"larger_surge",97,3459.89157942777,0.5,44911.7968145219,3459.89157942777,3714.64239890388,60.1297227473287,0,3459.89157942777,4082.67206372476
"larger_surge",98,3717.77374516176,0,48371.6883939497,3717.77374516176,4008.64818315525,0,0.5,3717.27374516176,4386.47301929087
"larger_surge",99,3994.90007151598,0.5,52088.9621391115,3994.90007151598,4324.57395149399,69.9608318635928,0,3994.90007151598,4713.98208438885
"larger_surge",100,4292.61697112892,0,56083.8622106274,4292.61697112892,4664.05545757285,0,0.5,4292.11697112892,5064.78802593212
"larger_surge",101,4612.5439768502,0.5,60375.9791817564,4612.5439768502,5028.84290011881,81.3123620722661,0,4612.5439768502,5442.80189268323
"larger_surge",102,4956.24833454051,0,64988.5231586066,4956.24833454051,5420.82413815108,0,0.5,4955.74833454051,5847.8730347578
"larger_surge",103,5325.58685268853,0.5,69944.2714931471,5325.58685268853,5842.02024658702,94.4191519359832,0,5325.58685268853,6284.19248617246
"larger_surge",104,5722.38171945177,0,75269.8583458356,5722.38171945177,6294.61012906554,0,0.5,5721.88171945177,6751.91042895308
"larger_surge",105,6148.76366766685,0.5,80991.7400652874,6148.76366766685,6780.92757521894,109.552312304559,0,6148.76366766685,7255.54112784688
"larger_surge",106,6606.84920522299,0,87140.5037329542,6606.84920522299,7303.48748697063,0,0.5,6606.34920522299,7795.58206216313
"larger_surge",107,7099.08529863634,0.5,93746.8529381772,7099.08529863634,7864.98466941458,127.02482879698,0,7099.08529863634,8376.92065239088
"larger_surge",108,7627.92823505418,0,100845.938236814,7627.92823505418,8468.32191979867,0,0.5,7627.42823505418,9000.45531736393
"larger_surge",109,8196.19005894508,0.5,108473.366471868,8196.19005894508,9116.61081977827,147.198029621829,0,8196.19005894508,9671.5042695552
"larger_surge",110,8806.71931774942,0,116669.556530813,8806.71931774942,9813.20197478861,0,0.5,8806.21931774942,10391.4287949443
"larger_surge",111,9462.74952246502,0.5,125475.775848562,9462.74952246502,10561.6881167973,170.489052393102,0,9462.74952246502,11166.0444365087
"larger_surge",112,10167.582067885,0,134938.525371027,10167.582067885,11365.9368262068,0,0.5,10167.082067885,11997.2468401043
"larger_surge",113,10924.9370296822,0.5,145105.607438912,10924.9370296822,12230.0963019771,197.379464242501,0,10924.9370296822,12891.425695025
"larger_surge",114,11738.638595113,0,156030.544468594,11738.638595113,13158.6309495,0,0.5,11738.138595113,13851.0935422333
"larger_surge",115,12612.9685574876,0.5,167768.683063707,12612.9685574876,14156.3302300846,228.425213362066,0,12612.9685574876,14883.3028978353
"larger_surge",116,13552.3546450966,0,180381.651621195,13552.3546450966,15228.3475574711,0,0.5,13551.8546450966,15991.278481214
"larger_surge",117,14561.7271296956,0.5,193933.506266292,14561.7271296956,16380.2127023043,264.268117624926,0,14561.7271296956,17182.8380130408
"larger_surge",118,15646.2105013033,0,208495.233395987,15646.2105013033,17617.8745083284,0,0.5,15645.7105013033,18462.0283915379
"larger_surge",119,16811.483671679,0.5,224140.94389729,16811.483671679,18947.7174009392,305.649127695479,0,16811.483671679,19837.5507325812
"larger_surge",120,18063.4755117832,0,240952.427568969,18063.4755117832,20376.6085130319,0,0,18063.4755117832,21314.9011039042
"faster_hiring",1,92,100,0,0.92,0.12,0.3516,92,0,16.56
"faster_hiring",2,92.67,100.8484,0,0.918904018308669,0.1172,0.3459956544,92.67,0,16.6806
"faster_hiring",3,93.005,101.7024043456,0,0.914481821727194,0.114361640640803,0.339793339979436,93.005,0,16.7409
"faster_hiring",4,93.34,102.562611005621,0,0.910078234990379,0.111368504401255,0.332983596299609,93.34,0,16.8012
"faster_hiring",5,93.675,103.429627409321,0,0.905688266953557,0.108221242625918,0.325556125297387,93.675,0,16.8615
"faster_hiring",6,94.01,104.304071284024,0,0.901307099931004,0.104920331969293,0.317499758697832,94.01,0,16.9218
"faster_hiring",7,94.345,105.186571525326,0,0.896930079875116,0.101466080466878,0.30880242381112,94.345,0,16.9821
"faster_hiring",8,94.68,106.077769101515,0,0.89255270733864,0.0978586332625072,0.299451107557711,94.68,0,17.0424
"faster_hiring",9,95.015,106.978317993957,0,0.888170629167747,0.0940979780193596,0.289431818560648,95.015,0,17.1027
"faster_hiring",10,95.35,107.888886175396,0,0.883779630878646,0.0901839500402307,0.278729547137976,95.35,0,17.163
"faster_hiring",11,95.685,108.810156628258,0,0.879375629674908,0.0861162371209833,0.267328223021442,95.685,0,17.2233
"faster_hiring",12,96.02,109.742828405237,0,0.874954668066656,0.0818943841596051,0.255210670619904,96.02,0,17.2836
"faster_hiring",13,96.355,110.687617734617,0,0.870512908056431,0.077517797541938,0.242358561637196,96.355,0,17.3439
"faster_hiring",14,96.69,111.64525917298,0,0.866046625859782,0.0729857493239131,0.228752364844444,96.69,0,17.4042
"faster_hiring",15,97.025,112.616506808135,0,0.861552207131601,0.0682973812290055,0.214371292796081,97.025,0,17.4645
"faster_hiring",16,97.36,113.602135515339,0,0.857026142671885,0.0634517084786115,0.199193245266905,97.36,0,17.5248
"faster_hiring",17,97.695,114.602942270072,0,0.852465024587002,0.0584476234721275,0.183194749174399,97.695,0,17.5851
"faster_hiring",18,98.03,115.619747520898,0,0.847865542884716,0.0532838993326726,0.166350894736234,98.03,0,17.6454
"faster_hiring",19,98.365,116.653396626162,0,0.843224482483177,0.0479591933336377,0.148635267597118,98.365,0,17.7057
"faster_hiring",20,98.7,117.704761358565,0,0.83853872061581,0.0424720502205488,0.130019876642067,98.7,0,17.766
"faster_hiring",21,99.035,118.774741481923,0,0.833805224615648,0.0368209054421022,0.110475077194461,99.035,0,17.8263
"faster_hiring",22,99.37,119.864266404728,0,0.829021050064011,0.0310040883036499,0.0899694892769676,99.37,0,17.8866
"faster_hiring",23,99.705,120.974296915451,0,0.824183339289699,0.0250198250558903,0.0684699105912936,99.705,0,17.9469
"faster_hiring",24,100.04,122.10582700486,0,0.819289320205975,0.0188662419310297,0.0459412238487615,100.04,0,18.0072
"faster_hiring",25,100.375,123.259885781011,0,0.814336305473547,0.0125413681382388,0.0223462980576462,100.375,0,18.0675
"faster_hiring",26,100.71,124.437539482953,0,0.809321691978618,0.00604313882981298,0,100.71,0,18.1278
"faster_hiring",27,101.045,125.637539482953,0,0.804258030011085,0,0,101.045,0,18.1881
"faster_hiring",28,101.38,126.837539482953,0,0.799290181859962,0,0,101.38,0,18.2484
"faster_hiring",29,101.715,128.037539482953,0,0.794415453551746,0,0,101.715,0,18.3087
"faster_hiring",30,102.05,129.237539482953,0,0.78963125116956,0,0,102.05,0,18.369
"faster_hiring",31,102.385,130.437539482953,0,0.784935076250656,0,0,102.385,0,18.4293
"faster_hiring",32,102.72,131.637539482953,0,0.780324521435634,0,0,102.72,0,18.4896
"faster_hiring",33,103.055,132.837539482953,0,0.775797266353497,0,0,103.055,0,18.5499
"faster_hiring",34,103.39,134.037539482953,0,0.771351073727737,0,0,103.39,0,18.6102
"faster_hiring",35,103.725,135.237539482953,0,0.76698378568973,0,0,103.725,0,18.6705
"faster_hiring",36,104.06,136.437539482953,0,0.762693320286689,0,0,104.06,0,18.7308
"faster_hiring",37,104.395,137.637539482953,0,0.758477668172276,0,0,104.395,0,18.7911
"faster_hiring",38,104.73,138.837539482953,0,0.754334889468845,0,0,104.73,0,18.8514
"faster_hiring",39,105.065,140.037539482953,0,0.750263110791014,0,0,105.065,0,18.9117
"faster_hiring",40,105.4,141.237539482953,0,0.746260522420962,0,0,105.4,0,18.972
"faster_hiring",41,105.735,142.437539482953,0,0.742325375626516,0,0,105.735,0,19.0323
"faster_hiring",42,106.07,143.637539482953,0,0.738455980113668,0,0,106.07,0,19.0926
"faster_hiring",43,106.405,144.837539482953,0,0.734650701605735,0,0,106.405,0,19.1529
"faster_hiring",44,106.74,146.037539482953,0,0.730907959541865,0,0,106.74,0,19.2132
"faster_hiring",45,125.075,147.237539482953,0,0.849477656576031,0,0,125.075,0,22.5135
"faster_hiring",46,125.41,148.437539482953,0,0.844867143694484,0,0,125.41,0,22.5738
"faster_hiring",47,125.745,149.637539482953,0,0.840330577704567,0,0,125.745,0,22.6341
"faster_hiring",48,126.08,150.837539482953,0,0.835866193735206,0,0,126.08,0,22.6944
"faster_hiring",49,126.415,152.037539482953,0,0.831472282634342,0,0,126.415,0,22.7547
"faster_hiring",50,126.75,153.237539482953,0,0.82714718878725,0,0,126.75,0,22.815
"faster_hiring",51,127.085,154.437539482953,0,0.822889308036584,0,0,127.085,0,22.8753
"faster_hiring",52,127.42,155.637539482953,0,0.818697085698635,0,0,127.42,0,22.9356
"faster_hiring",53,127.755,156.837539482953,0,0.814569014670661,0,0,127.755,0,22.9959
"faster_hiring",54,128.09,158.037539482953,0,0.810503633624443,0,0,128.09,0,23.0562
"faster_hiring",55,128.425,159.237539482953,0,0.806499525281526,0,0,128.425,0,23.1165
"faster_hiring",56,128.76,160.437539482953,0,0.80255531476585,0,0,128.76,0,23.1768
"faster_hiring",57,129.095,161.637539482953,0,0.798669668029776,0,0,129.095,0,23.2371
"faster_hiring",58,129.43,162.837539482953,0,0.794841290349696,0,0,129.43,0,23.2974
"faster_hiring",59,129.765,164.037539482953,0,0.79106892488768,0,0,129.765,0,23.3577
"faster_hiring",60,130.1,165.237539482953,0,0.787351351315794,0,0,130.1,0,23.418
"faster_hiring",61,130.435,166.437539482953,0,0.783687384499934,0,0,130.435,0,23.4783
"faster_hiring",62,130.77,167.637539482953,0,0.780075873240181,0,0,130.77,0,23.5386
"faster_hiring",63,131.105,168.837539482953,0,0.776515699064883,0,0,131.105,0,23.5989
"faster_hiring",64,131.44,170.037539482953,0,0.773005775075788,0,0,131.44,0,23.6592
"faster_hiring",65,131.775,171.237539482953,0,0.76954504484175,0,0,131.775,0,23.7195
"faster_hiring",66,114.11,172.437539482953,0,0.661746858266212,0,0,114.11,0,20.5398
"faster_hiring",67,114.445,173.637539482953,0,0.65910286646993,0,0,114.445,0,20.6001
"faster_hiring",68,114.78,174.837539482953,0,0.656495168826093,0,0,114.78,0,20.6604
"faster_hiring",69,115.115,176.037539482953,0,0.653923023112621,0,0,115.115,0,20.7207
"faster_hiring",70,115.45,177.237539482953,0,0.651385707208513,0,0,115.45,0,20.781
"faster_hiring",71,115.785,178.437539482953,0,0.648882518417945,0,0,115.785,0,20.8413
"faster_hiring",72,116.12,179.637539482953,0,0.646412772821459,0,0,116.12,0,20.9016
"faster_hiring",73,116.455,180.837539482953,0,0.643975804652982,0,0,116.455,0,20.9619
"faster_hiring",74,116.79,182.037539482953,0,0.641570965701483,0,0,116.79,0,21.0222
"faster_hiring",75,117.125,183.237539482953,0,0.63919762473615,0,0,117.125,0,21.0825
"faster_hiring",76,117.46,184.437539482953,0,0.636855166953995,0,0,117.46,0,21.1428
"faster_hiring",77,117.795,185.637539482953,0,0.634542993448893,0,0,117.795,0,21.2031
"faster_hiring",78,118.13,186.837539482953,0,0.632260520701078,0,0,118.13,0,21.2634
"faster_hiring",79,118.465,188.037539482953,0,0.630007180086186,0,0,118.465,0,21.3237
"faster_hiring",80,118.8,189.237539482953,0,0.62778241740298,0,0,118.8,0,21.384
"faster_hiring",81,119.135,190.437539482953,0,0.625585692418928,0,0,119.135,0,21.4443
"faster_hiring",82,119.47,191.637539482953,0,0.623416478432857,0,0,119.47,0,21.5046
"faster_hiring",83,119.805,192.837539482953,0,0.621274261853932,0,0,119.805,0,21.5649
"faster_hiring",84,120.14,194.037539482953,0,0.619158541796264,0,0,120.14,0,21.6252
"faster_hiring",85,120.475,195.237539482953,0,0.617068829688459,0,0,120.475,0,21.6855
"faster_hiring",86,120.81,196.437539482953,0,0.615004648897489,0,0,120.81,0,21.7458
"faster_hiring",87,121.145,197.637539482953,0,0.612965534366255,0,0,121.145,0,21.8061
"faster_hiring",88,121.48,198.837539482953,0,0.610951032264282,0,0,121.48,0,21.8664
"faster_hiring",89,121.815,200.037539482953,0,0.608960699650983,0,0,121.815,0,21.9267
"faster_hiring",90,122.15,201.237539482953,0,0.606994104150968,0,0,122.15,0,21.987
"faster_hiring",91,122.485,202.437539482953,0,0.605050823640911,0,0,122.485,0,22.0473
"faster_hiring",92,122.82,203.637539482953,0,0.603130445947476,0,0,122.82,0,22.1076
"faster_hiring",93,123.155,204.837539482953,0,0.60123256855587,0,0,123.155,0,22.1679
"faster_hiring",94,123.49,206.037539482953,0,0.599356798328575,0,0,123.49,0,22.2282
"faster_hiring",95,123.825,207.237539482953,0,0.59750275123386,0,0,123.825,0,22.2885
"faster_hiring",96,124.16,208.437539482953,0,0.595670052083658,0,0,124.16,0,22.3488
"faster_hiring",97,124.495,209.637539482953,0,0.593858334280458,0,0,124.495,0,22.4091
"faster_hiring",98,124.83,210.837539482953,0,0.592067239572833,0,0,124.83,0,22.4694
"faster_hiring",99,125.165,212.037539482953,0,0.590296417819275,0,0,125.165,0,22.5297
"faster_hiring",100,125.5,213.237539482953,0,0.588545526759997,0,0,125.5,0,22.59
"faster_hiring",101,125.835,214.437539482953,0,0.586814231796404,0,0,125.835,0,22.6503
"faster_hiring",102,126.17,215.637539482953,0,0.585102205777925,0,0,126.17,0,22.7106
"faster_hiring",103,126.505,216.837539482953,0,0.583409128795919,0,0,126.505,0,22.7709
"faster_hiring",104,126.84,218.037539482953,0,0.581734687984392,0,0,126.84,0,22.8312
"faster_hiring",105,127.175,219.237539482953,0,0.580078577327259,0,0,127.175,0,22.8915
"faster_hiring",106,127.51,220.437539482953,0,0.578440497471897,0,0,127.51,0,22.9518
"faster_hiring",107,127.845,221.637539482953,0,0.576820155548755,0,0,127.845,0,23.0121
"faster_hiring",108,128.18,222.837539482953,0,0.575217264996798,0,0,128.18,0,23.0724
"faster_hiring",109,128.515,224.037539482953,0,0.573631545394556,0,0,128.515,0,23.1327
"faster_hiring",110,128.85,225.237539482953,0,0.572062722296574,0,0,128.85,0,23.193
"faster_hiring",111,129.185,226.437539482953,0,0.570510527075065,0,0,129.185,0,23.2533
"faster_hiring",112,129.52,227.637539482953,0,0.568974696766565,0,0,129.52,0,23.3136
"faster_hiring",113,129.855,228.837539482953,0,0.567454973923427,0,0,129.855,0,23.3739
"faster_hiring",114,130.19,230.037539482952,0,0.565951106469942,0,0,130.19,0,23.4342
"faster_hiring",115,130.525,231.237539482952,0,0.564462847562961,0,0,130.525,0,23.4945
"faster_hiring",116,130.86,232.437539482952,0,0.562989955456819,0,0,130.86,0,23.5548
"faster_hiring",117,131.195,233.637539482952,0,0.56153219337243,0,0,131.195,0,23.6151
"faster_hiring",118,131.53,234.837539482952,0,0.560089329370393,0,0,131.53,0,23.6754
"faster_hiring",119,131.865,236.037539482952,0,0.558661136227968,0,0,131.865,0,23.7357
"faster_hiring",120,132.2,237.237539482952,0,0.557247391319786,0,0,132.2,0,23.796
"higher_access_barrier",1,92,100,0,0.92,0.12,0.3516,92,0,29.44
"higher_access_barrier",2,92.67,100.1484,0,0.92532681500653,0.1172,0.3442694544,92.67,0,29.6544
"higher_access_barrier",3,93.005,100.3041305456,0,0.927230010310675,0.114586438525229,0.337140705584817,93.005,0,29.7616
"higher_access_barrier",4,93.34,100.466989840015,0,0.929061377758364,0.112039488886102,0.330204766416,93.34,0,29.8688
"higher_access_barrier",5,93.675,100.636785073599,0,0.930822660237926,0.109556637107645,0.323452957932372,93.675,0,29.976
"higher_access_barrier",6,94.01,100.813332115667,0,0.932515551535772,0.107135430215972,0.31687689251008,94.01,0,30.0832
"higher_access_barrier",7,94.345,100.996455223157,0,0.934141696275775,0.104773474519724,0.310468457852862,94.345,0,30.1904
"higher_access_barrier",8,94.68,101.185986765304,0,0.935702689934781,0.102468433889376,0.304219801758187,94.68,0,30.2976
"higher_access_barrier",9,95.015,101.381766963546,0,0.937200078927062,0.100218028037094,0.298123317608359,95.015,0,30.4048
"higher_access_barrier",10,95.35,101.583643645937,0,0.938635360750947,0.098020030799541,0.292171630538897,95.35,0,30.512
"higher_access_barrier",11,95.685,101.791472015398,0,0.940009984191262,0.0958722684258241,0.286357584239433,95.685,0,30.6192
"higher_access_barrier",12,96.02,102.005114431159,0,0.941325349571583,0.0937726178725183,0.28067422834515,96.02,0,30.7264
"higher_access_barrier",13,96.355,102.224440202814,0,0.942582809050665,0.0917190051075237,0.275114806379315,96.355,0,30.8336
"higher_access_barrier",14,96.69,102.449325396434,0,0.943783666957802,0.089709403424297,0.269672744209818,96.69,0,30.9408
"higher_access_barrier",15,97.025,102.679652652225,0,0.94492918016214,0.0877418317678201,0.264341638984855,97.025,0,31.048
"higher_access_barrier",16,97.36,102.91531101324,0,0.946020558471371,0.085814353073495,0.259115248514859,97.36,0,31.1552
"higher_access_barrier",17,97.695,103.156195764725,0,0.947058965055471,0.083925072619993,0.253987481069741,97.695,0,31.2624
"higher_access_barrier",18,98.03,103.402208283655,0,0.948045516891496,0.0820721363969345,0.248952385562173,98.03,0,31.3696
"higher_access_barrier",19,98.365,103.653255898093,0,0.948981285225693,0.0802537294881368,0.244004142089308,98.365,0,31.4768
"higher_access_barrier",20,98.7,103.909251756004,0,0.949867296049481,0.0784680744710361,0.239137052806788,98.7,0,31.584
"higher_access_barrier",21,99.035,104.170114703197,0,0.950704530586071,0.0767134298327679,0.234345533110296,99.035,0,31.6912
"higher_access_barrier",22,99.37,104.435769170087,0,0.951493925784791,0.0749880884032804,0.22962410310114,99.37,0,31.7984
"higher_access_barrier",23,99.705,104.706145066985,0,0.95223637482035,0.0732903758057481,0.224967379313582,99.705,0,31.9056
"higher_access_barrier",24,100.04,104.981177687672,0,0.952932727594538,0.0716186489244603,0.220370066682637,100.04,0,32.0128
"higher_access_barrier",25,100.375,105.260807620989,0,0.953583791238031,0.0699712943902692,0.215826950732133,100.375,0,32.12
"higher_access_barrier",26,100.71,105.544980670257,0,0.954190330610202,0.0683467270836003,0.211332889963648,100.71,0,32.2272
"higher_access_barrier",27,101.045,105.833647780294,0,0.954753068794959,0.0667433886549573,0.206882808427851,101.045,0,32.3344
"higher_access_barrier",28,101.38,106.126764971866,0,0.955272687590882,0.0651597460627809,0.202471688460477,101.38,0,32.4416
"higher_access_barrier",29,101.715,106.424293283405,0,0.955749827994023,0.0635942901284617,0.198094563565866,101.715,0,32.5488
"higher_access_barrier",30,102.05,106.726198719839,0,0.95618509067193,0.0620455341082526,0.193746511431647,102.05,0,32.656
"higher_access_barrier",31,102.385,107.032452208408,0,0.956579036427583,0.0605120122817701,0.189422647058666,102.385,0,32.7632
"higher_access_barrier",32,102.72,107.343029561349,0,0.956932186652075,0.0589922785567355,0.185118115990793,102.72,0,32.8704
"higher_access_barrier",33,103.055,107.657911445358,0,0.95724502376498,0.0574849050895581,0.180828087629668,103.055,0,32.9776
"higher_access_barrier",34,103.39,107.977083357729,0,0.957517991641509,0.0559884809213324,0.176547748619844,103.39,0,33.0848
"higher_access_barrier",35,103.725,108.300535609109,0,0.957751496025622,0.0545016106287852,0.172272296290132,103.725,0,33.192
"higher_access_barrier",36,104.06,108.628263312819,0,0.957945904928414,0.053022912989682,0.167996932137216,104.06,0,33.2992
"higher_access_barrier",37,104.395,108.960266380681,0,0.958101549011165,0.0515510196621765,0.163716855337879,104.395,0,33.4064
"higher_access_barrier",38,104.73,109.296549525343,0,0.958218721952566,0.0500845738775672,0.159427256276347,104.73,0,33.5136
"higher_access_barrier",39,105.065,109.637122269067,0,0.958297680799698,0.0486222291459071,0.155123310073412,105.065,0,33.6208
"higher_access_barrier",40,105.4,109.981998958994,0,0.958338646302454,0.0471626479738965,0.150800170104111,105.4,0,33.728
"higher_access_barrier",41,105.735,110.33119878889,0,0.958341803231159,0.0457045005944824,0.146452961490769,105.735,0,33.8352
"higher_access_barrier",42,106.07,110.684745827399,0,0.958307300677231,0.044246463707573,0.14207677455825,106.07,0,33.9424
"higher_access_barrier",43,106.405,111.042669052841,0,0.958235252336795,0.0427872192312761,0.137666658238215,106.405,0,34.0496
"higher_access_barrier",44,106.74,111.405002394602,0,0.958125736777253,0.0413254530630639,0.133217613409127,106.74,0,34.1568
"higher_access_barrier",45,125.075,111.771784781193,0,1.11902122923821,0.0398598538502677,0.167579408986815,110.773883850326,14.3011161496742,54.3251161496742
"higher_access_barrier",46,125.41,110.773883850326,14.3011161496742,1.13212605391222,0.0499766583355159,0.203405352552245,109.606866882806,15.8031331171939,55.9343331171939
"higher_access_barrier",47,126.889089291974,109.606866882806,30.1042492668681,1.15767463207982,0.0612073729180547,0.245332118413643,108.133312523476,18.7557767684982,59.3602853419299
"higher_access_barrier",48,128.488339941349,108.133312523476,48.8600260353663,1.18824011715589,0.074609716644839,0.293939194132908,106.303870587555,22.184469353794,63.3007381350258
"higher_access_barrier",49,130.323802082829,106.303870587555,71.0444953891603,1.22595538019935,0.0906101266030898,0.350217040483055,104.051660397545,26.2721416852843,67.9757583517897
"higher_access_barrier",50,132.433559631133,104.051660397545,97.3166370744446,1.27276738425077,0.109816333920035,0.415170999540175,101.298299474646,31.1352601564868,73.5139992384493
"higher_access_barrier",51,134.870330965956,101.298299474646,128.451897230931,1.3314175229537,0.13300156158135,0.489793640772735,97.9513026847423,36.9190282812132,80.077534190319
"higher_access_barrier",52,137.696151778475,97.9513026847423,165.370925512145,1.40576131204351,0.161172051032415,0.574959735838922,93.9018580395302,43.7942937389443,87.8570623080561
"higher_access_barrier",53,140.984674040972,93.9018580395302,209.165219251089,1.50140451940387,0.195661762556113,0.671251272342929,89.0223251670431,51.9623488739284,97.0774445670394
"higher_access_barrier",54,144.823217540087,89.0223251670431,261.127568125017,1.62681908463229,0.238281146705443,0.778662527246897,83.1635734024919,61.6596441375953,108.003073750423
"higher_access_barrier",55,149.315205450001,83.1635734024919,322.787212262613,1.79543999062368,0.291560768899187,0.896103723890185,76.1523064738507,73.1628989761507,120.943764720151
"higher_access_barrier",56,154.582976981009,76.1523064738507,395.950111238763,2.02991851644165,0.3591731681022,1.02055416502833,67.7886852581066,86.7942917229024,136.260844356825
"higher_access_barrier",57,160.771008899101,67.7886852581066,482.744402961666,2.37164960917833,0.44671624199974,1.14557412714267,57.8448787668645,102.926130132237,154.372852979949
"higher_access_barrier",58,168.049552236933,57.8448787668645,585.670533093902,2.905175977881,0.563306458779898,1.25855373185012,46.0658576880075,121.983694548926,175.759551264744
"higher_access_barrier",59,176.618642647512,46.0658576880075,707.654227642828,3.8340465479598,0.725246416899783,1.33518254853602,32.175396643521,144.443246003991,200.961211651195
"higher_access_barrier",60,186.712338211426,32.175396643521,852.09747364682,5.80295373760447,0.966140373476365,1.3266476928958,15.8950547938346,170.817283417592,230.565231645248
"higher_access_barrier",61,198.602797891746,15.8950547938346,1022.91475706441,12.4946280756943,1.37439144117275,1.12128556286822,0,198.602797891746,262.155693217104
"higher_access_barrier",62,212.603180565153,0,1221.51755495616,212.603180565153,2.35143482760676,0,0.5,212.103180565153,280.136198346002
