scenario,time,demand,capacity,effective_capacity,pressure,slack,burnout,attrition,served,unmet_need,backlog,access_gap,trust,surge_active
larger_surge,33,103.240101,108.18125,108.518779,0.954325,0.045675,0.050061,0.162471,103.240101,0.0,0.0,18.583218,0.687952,0
larger_surge,34,103.600402,108.518779,108.860965,0.954677,0.045323,0.048475,0.157814,103.600402,0.0,0.0,18.648072,0.684406,0
larger_surge,35,103.616137,108.860965,109.208161,0.951821,0.048179,0.046789,0.152804,103.616137,0.0,0.0,18.650905,0.683501,0
larger_surge,36,104.324598,109.208161,109.559997,0.955282,0.044718,0.045224,0.148164,104.324598,0.0,0.0,18.778428,0.678213,0
larger_surge,37,104.980964,109.559997,109.916163,0.958205,0.041795,0.043761,0.143833,104.980964,0.0,0.0,18.896574,0.67503,0
larger_surge,38,104.491173,109.916163,110.277559,0.950644,0.049356,0.042033,0.138605,104.491173,0.0,0.0,18.808411,0.672482,0
larger_surge,39,104.815539,110.277559,110.644234,0.95047,0.04953,0.0403,0.133325,104.815539,0.0,0.0,18.866797,0.672866,0
larger_surge,40,105.443081,110.644234,111.015926,0.952992,0.047008,0.038655,0.128307,105.443081,0.0,0.0,18.979755,0.680289,0
larger_surge,41,105.644771,111.015926,111.392828,0.951618,0.048382,0.036961,0.123099,105.644771,0.0,0.0,19.016059,0.684692,0
larger_surge,42,106.263165,111.392828,111.774697,0.95395,0.04605,0.035349,0.11813,106.263165,0.0,0.0,19.12737,0.686378,0
larger_surge,43,105.887868,111.774697,112.162343,0.947333,0.052667,0.033506,0.112354,105.887868,0.0,0.0,19.059816,0.688247,0
larger_surge,44,106.792634,112.162343,112.555238,0.952126,0.047874,0.031831,0.107106,106.792634,0.0,0.0,19.222674,0.683866,0
larger_surge,45,107.287881,112.555238,112.953287,0.953202,0.046798,0.030193,0.10195,107.287881,0.0,0.0,19.311819,0.689064,1
larger_surge,46,139.601517,112.953287,110.618201,1.235923,0.0,0.050246,0.170264,110.618201,28.983316,28.983316,54.111589,0.682923,1
larger_surge,47,141.791752,110.618201,107.75461,1.281812,0.0,0.0742,0.246236,107.75461,34.037142,63.020458,59.559657,0.67792,1
larger_surge,48,144.92002,107.75461,104.203435,1.344908,0.0,0.103517,0.334634,104.203435,40.716585,103.737043,66.802188,0.671142,1
larger_surge,49,148.50155,104.203435,99.837058,1.425112,0.0,0.139652,0.436566,99.837058,48.664493,152.401536,75.394772,0.657428,1
larger_surge,50,153.082343,99.837058,94.458481,1.533322,0.0,0.184984,0.554048,94.458481,58.623862,211.025397,86.178683,0.642443,1
larger_surge,51,157.465591,94.458481,87.972902,1.667035,0.0,0.241682,0.684868,87.972902,69.492689,280.518086,97.836495,0.631417,1
larger_surge,52,164.007826,87.972902,80.037677,1.864299,0.0,0.315148,0.831733,80.037677,83.97015,364.488236,113.491558,0.614506,1
larger_surge,53,170.584476,80.037677,70.495392,2.131302,0.0,0.411308,0.987605,70.495392,100.089084,464.57732,130.79429,0.589194,1
larger_surge,54,179.492998,70.495392,58.947828,2.546166,0.0,0.542732,1.147804,58.947828,120.54517,585.12249,152.853909,0.55697,1
larger_surge,55,189.120525,58.947828,45.138831,3.20827,0.0,0.730435,1.291727,45.138831,143.981694,729.104184,178.023389,0.512863,1
larger_surge,56,201.017176,45.138831,28.664377,4.453309,0.0,1.023967,1.38662,28.664377,172.352799,901.456983,208.535891,0.43342,1
larger_surge,57,215.161708,28.664377,9.158535,7.506241,0.0,1.576997,1.356109,9.158535,206.003174,1107.460157,244.732281,0.296506,1
larger_surge,58,231.723521,9.158535,0.0,25.301375,0.0,3.642614,1.00083,0.0,231.723521,1339.183677,273.433754,0.0,1
larger_surge,59,250.63533,0.0,0.5,250.63533,0.0,24.861617,0.0,0.5,250.13533,1589.319008,295.24969,0.0,1
larger_surge,60,271.063159,0.5,0.0,271.063159,0.0,47.816986,0.717255,0.0,271.063159,1860.382167,319.854528,0.0,1
larger_surge,61,293.220772,0.0,0.5,293.220772,0.0,72.655751,0.0,0.5,292.720772,2153.102939,345.500511,0.0,1
larger_surge,62,316.92031,0.5,0.0,316.92031,0.0,99.508977,1.492635,0.0,316.92031,2470.023249,373.965965,0.0,1
larger_surge,63,342.785364,0.0,0.5,342.785364,0.0,128.560733,0.0,0.5,342.285364,2812.308612,403.986729,0.0,1
larger_surge,64,370.2587,0.5,0.0,370.2587,0.0,159.947723,2.399216,0.0,370.2587,3182.567312,436.905266,0.0,1
larger_surge,65,400.005517,0.0,0.5,400.005517,0.0,193.863192,0.0,0.5,399.505517,3582.072829,471.50651,0.0,1
larger_surge,66,432.514592,0.5,0.0,432.514592,0.0,230.541932,3.458129,0.0,432.514592,4014.587421,510.367219,0.0,0
larger_surge,67,435.40402,0.0,0.5,435.40402,0.0,267.466274,0.0,0.5,434.90402,4449.491441,513.276743,0.0,0
larger_surge,68,470.879741,0.5,0.0,470.879741,0.0,307.406052,4.611091,0.0,470.879741,4920.371182,555.638094,0.0,0
larger_surge,69,508.736145,0.0,0.5,508.736145,0.0,350.563624,0.0,0.5,508.236145,5428.607327,599.808651,0.0,0
larger_surge,70,549.547653,0.5,0.0,549.547653,0.0,397.190175,5.957853,0.0,549.547653,5978.15498,648.466231,0.0,0
larger_surge,71,594.349104,0.0,0.5,594.349104,0.0,447.624848,0.0,0.5,593.849104,6572.004084,700.831943,0.0,0
larger_surge,72,641.970944,0.5,0.0,641.970944,0.0,502.107379,7.531611,0.0,641.970944,7213.975028,757.525714,0.0,0
larger_surge,73,693.475685,0.0,0.5,693.475685,0.0,560.967812,0.0,0.5,692.975685,7906.950713,817.801308,0.0,0
larger_surge,74,749.263823,0.5,0.0,749.263823,0.0,624.570237,9.368554,0.0,749.263823,8656.214536,884.131311,0.0,0
larger_surge,75,809.872979,0.0,0.5,809.872979,0.0,693.32444,0.0,0.5,809.372979,9465.587516,955.150116,0.0,0
larger_surge,76,874.334917,0.5,0.0,874.334917,0.0,767.557908,11.513369,0.0,874.334917,10339.922433,1031.715203,0.0,0
larger_surge,77,944.753809,0.0,0.5,944.753809,0.0,847.776982,0.0,0.5,944.253809,11284.176242,1114.309495,0.0,0
larger_surge,78,1021.041692,0.5,0.0,1021.041692,0.0,934.480526,14.017208,0.0,1021.041692,12305.217933,1204.829196,0.0,0
larger_surge,79,1103.097135,0.0,0.5,1103.097135,0.0,1028.158782,0.0,0.5,1102.597135,13407.815068,1301.154619,0.0,0
larger_surge,80,1191.120833,0.5,0.0,1191.120833,0.0,1129.319053,16.939786,0.0,1191.120833,14598.935901,1405.522583,0.0,0
larger_surge,81,1286.359105,0.0,0.5,1286.359105,0.0,1238.574577,0.0,0.5,1285.859105,15884.795006,1517.403744,0.0,0
larger_surge,82,1389.585426,0.5,0.0,1389.585426,0.0,1356.604338,20.349065,0.0,1389.585426,17274.380432,1639.710802,0.0,0
larger_surge,83,1501.589118,0.0,0.5,1501.589118,0.0,1484.154413,0.0,0.5,1501.089118,18775.46955,1771.375159,0.0,0
larger_surge,84,1621.900277,0.5,0.0,1621.900277,0.0,1621.930937,24.328964,0.0,1621.900277,20397.369826,1913.842327,0.0,0
larger_surge,85,1752.164088,0.0,0.5,1752.164088,0.0,1770.779884,0.0,0.5,1751.664088,22149.033914,2067.053623,0.0,0
larger_surge,86,1892.642016,0.5,0.0,1892.642016,0.0,1931.569455,28.973542,0.0,1892.642016,24041.67593,2233.317578,0.0,0
larger_surge,87,2044.217359,0.0,0.5,2044.217359,0.0,2105.242931,0.0,0.5,2043.717359,26085.393289,2411.676483,0.0,0
larger_surge,88,2208.345085,0.5,0.0,2208.345085,0.0,2292.867263,34.393009,0.0,2208.345085,28293.738373,2605.8472,0.0,0
larger_surge,89,2385.529736,0.0,0.5,2385.529736,0.0,2495.552291,0.0,0.5,2385.029736,30678.768109,2814.425088,0.0,0
larger_surge,90,2576.385542,0.5,0.0,2576.385542,0.0,2714.460062,40.716901,0.0,2576.385542,33255.153651,3040.134939,0.0,0
larger_surge,91,2783.01699,0.0,0.5,2783.01699,0.0,2950.931506,0.0,0.5,2782.51699,36037.670641,3283.460048,0.0,0
larger_surge,92,3005.960239,0.5,0.0,3005.960239,0.0,3206.353126,48.095297,0.0,3005.960239,39043.63088,3547.033082,0.0,0
larger_surge,93,3246.642054,0.0,0.5,3246.642054,0.0,3482.232701,0.0,0.5,3246.142054,42289.772933,3830.537623,0.0,0
larger_surge,94,3506.338553,0.5,0.0,3506.338553,0.0,3780.186478,56.702797,0.0,3506.338553,45796.111486,4137.479492,0.0,0
larger_surge,95,3787.436008,0.0,0.5,3787.436008,0.0,4102.033538,0.0,0.5,3786.936008,49583.047494,4468.67449,0.0,0
larger_surge,96,4090.763755,0.5,0.0,4090.763755,0.0,4449.663457,66.744952,0.0,4090.763755,53673.811249,4827.101231,0.0,0
larger_surge,97,4418.726159,0.0,0.5,4418.726159,0.0,4825.170181,0.0,0.5,4418.226159,58092.037407,5213.596867,0.0,0
larger_surge,98,4771.960392,0.5,0.0,4771.960392,0.0,5230.701814,78.460527,0.0,4771.960392,62863.997799,5630.913262,0.0,0
larger_surge,99,5153.801491,0.0,0.5,5153.801491,0.0,5668.689941,0.0,0.5,5153.301491,68017.29929,6080.985759,0.0,0
larger_surge,100,5566.909385,0.5,0.0,5566.909385,0.0,6141.792239,92.126884,0.0,5566.909385,73584.208675,6568.953075,0.0,0
larger_surge,101,6012.399208,0.0,0.5,6012.399208,0.0,6652.761171,0.0,0.5,6011.899208,79596.107883,7094.131065,0.0,0
larger_surge,102,6493.939406,0.5,0.0,6493.939406,0.0,7204.661021,108.069915,0.0,6493.939406,86090.047288,7662.848499,0.0,0
larger_surge,103,7013.645299,0.0,0.5,7013.645299,0.0,7800.735871,0.0,0.5,7013.145299,93103.192587,8275.601453,0.0,0
larger_surge,104,7575.038131,0.5,0.0,7575.038131,0.0,8444.529112,126.667937,0.0,7575.038131,100678.230718,8938.544995,0.0,0
larger_surge,105,8181.959911,0.0,0.5,8181.959911,0.0,9139.910705,0.0,0.5,8181.459911,108859.690629,9654.212695,0.0,0
larger_surge,106,8836.233261,0.5,0.0,8836.233261,0.0,9890.905532,148.363583,0.0,8836.233261,117695.923891,10426.755248,0.0,0
larger_surge,107,9543.276361,0.0,0.5,9543.276361,0.0,10701.999023,0.0,0.5,9542.776361,127238.700251,11260.566106,0.0,0
larger_surge,108,10307.587339,0.5,0.0,10307.587339,0.0,11578.058947,173.670884,0.0,10307.587339,137546.287591,12162.95306,0.0,0
larger_surge,109,11132.180277,0.0,0.5,11132.180277,0.0,12524.20927,0.0,0.5,11131.680277,148677.967867,13135.472727,0.0,0
larger_surge,110,12023.20075,0.5,0.0,12023.20075,0.0,13546.096334,203.191445,0.0,12023.20075,160701.168618,14187.376885,0.0,0
larger_surge,111,12985.049008,0.0,0.5,12985.049008,0.0,14649.7405,0.0,0.5,12984.549008,173685.717626,15321.85783,0.0,0
larger_surge,112,14024.378423,0.5,0.0,14024.378423,0.0,15841.727666,237.625915,0.0,14024.378423,187710.096049,16548.76654,0.0,0
larger_surge,113,15146.858253,0.0,0.5,15146.858253,0.0,17129.125617,0.0,0.5,15146.358253,202856.454302,17872.792739,0.0,0
larger_surge,114,16358.880817,0.5,0.0,16358.880817,0.0,18519.545486,277.793182,0.0,16358.880817,219215.335119,19303.479364,0.0,0
larger_surge,115,17667.589471,0.0,0.5,17667.589471,0.0,20021.205592,0.0,0.5,17667.089471,236882.42459,20847.255576,0.0,0
larger_surge,116,19081.43338,0.5,0.0,19081.43338,0.0,21643.042429,324.645636,0.0,19081.43338,255963.857971,22516.091389,0.0,0
larger_surge,117,20608.100327,0.0,0.5,20608.100327,0.0,23394.645957,0.0,0.5,20607.600327,276571.458298,24317.058386,0.0,0
larger_surge,118,22256.754412,0.5,0.0,22256.754412,0.0,25286.385082,379.295776,0.0,22256.754412,298828.21271,26262.970206,0.0,0
larger_surge,119,24037.780492,0.0,0.5,24037.780492,0.0,27329.511423,0.0,0.5,24037.280492,322865.493202,28364.08098,0.0,0
faster_hiring,0,92.0,100.0,100.8484,0.92,0.08,0.1172,0.3516,92.0,0.0,0.0,16.56,0.643327,0
faster_hiring,1,92.17182,100.8484,101.702927,0.913964,0.086036,0.114189,0.345473,92.17182,0.0,0.0,16.590928,0.636908,0
faster_hiring,2,92.408106,101.702927,102.564287,0.908608,0.091392,0.11099,0.33864,92.408106,0.0,0.0,16.633459,0.637933,0
faster_hiring,3,93.303325,102.564287,103.432503,0.909706,0.090294,0.10783,0.331784,93.303325,0.0,0.0,16.794598,0.629906,0
faster_hiring,4,93.035518,103.432503,104.308827,0.89948,0.10052,0.104312,0.323676,93.035518,0.0,0.0,16.746393,0.631874,0
faster_hiring,5,93.693977,104.308827,105.193554,0.898236,0.101764,0.10075,0.315273,93.693977,0.0,0.0,16.864916,0.629191,0
faster_hiring,6,94.432302,105.193554,106.086906,0.8977,0.1023,0.097169,0.306648,94.432302,0.0,0.0,16.997814,0.630891,0
faster_hiring,7,94.232594,106.086906,106.990101,0.888258,0.111742,0.093258,0.296805,94.232594,0.0,0.0,16.961867,0.635798,0
faster_hiring,8,94.53169,106.990101,107.903851,0.883555,0.116445,0.089183,0.28625,94.53169,0.0,0.0,17.015704,0.645626,0
faster_hiring,9,94.89805,107.903851,108.828812,0.879469,0.120531,0.084964,0.275039,94.89805,0.0,0.0,17.081649,0.655387,0
faster_hiring,10,95.723039,108.828812,109.765176,0.879574,0.120426,0.080749,0.263636,95.723039,0.0,0.0,17.230147,0.653802,0
faster_hiring,11,95.704396,109.765176,110.714036,0.871901,0.128099,0.076266,0.25114,95.704396,0.0,0.0,17.226791,0.653084,0
faster_hiring,12,96.041066,110.714036,111.676132,0.86747,0.13253,0.071627,0.237904,96.041066,0.0,0.0,17.287392,0.653919,0
faster_hiring,13,96.041521,111.676132,112.652576,0.86,0.14,0.066727,0.223555,96.041521,0.0,0.0,17.287474,0.657094,0
faster_hiring,14,96.803633,112.652576,113.643707,0.859311,0.140689,0.061803,0.208869,96.803633,0.0,0.0,17.424654,0.651123,0
faster_hiring,15,97.00708,113.643707,114.650469,0.853607,0.146393,0.056679,0.193238,97.00708,0.0,0.0,17.461274,0.651862,0
faster_hiring,16,97.477272,114.650469,115.673551,0.850213,0.149787,0.051437,0.176918,97.477272,0.0,0.0,17.545909,0.652014,0
faster_hiring,17,97.769811,115.673551,116.713854,0.845222,0.154778,0.04602,0.159698,97.769811,0.0,0.0,17.598566,0.648998,0
faster_hiring,18,98.465246,116.713854,117.771881,0.843647,0.156353,0.040547,0.141973,98.465246,0.0,0.0,17.723744,0.651525,0
faster_hiring,19,98.558787,117.771881,118.848794,0.836862,0.163138,0.034837,0.123086,98.558787,0.0,0.0,17.740582,0.653155,0
faster_hiring,20,98.533073,118.848794,119.945914,0.829062,0.170938,0.028855,0.10288,98.533073,0.0,0.0,17.735953,0.656754,0
faster_hiring,21,99.159733,119.945914,121.06391,0.826704,0.173296,0.022789,0.082004,99.159733,0.0,0.0,17.848752,0.65326,0
faster_hiring,22,99.118118,121.06391,122.204184,0.818726,0.181274,0.016445,0.059726,99.118118,0.0,0.0,17.841261,0.654066,0
faster_hiring,23,99.623153,122.204184,123.367606,0.815219,0.184781,0.009977,0.036578,99.623153,0.0,0.0,17.932168,0.655143,0
faster_hiring,24,100.161218,123.367606,124.555046,0.811892,0.188108,0.003394,0.01256,100.161218,0.0,0.0,18.029019,0.653132,0
faster_hiring,25,100.287021,124.555046,125.755046,0.805162,0.194838,0.0,0.0,100.287021,0.0,0.0,18.051664,0.65479,0
faster_hiring,26,100.385831,125.755046,126.955046,0.798265,0.201735,0.0,0.0,100.385831,0.0,0.0,18.06945,0.654357,0
faster_hiring,27,100.969184,126.955046,128.155046,0.795314,0.204686,0.0,0.0,100.969184,0.0,0.0,18.174453,0.65467,0
faster_hiring,28,101.355596,128.155046,129.355046,0.790883,0.209117,0.0,0.0,101.355596,0.0,0.0,18.244007,0.662836,0
faster_hiring,29,102.007198,129.355046,130.555046,0.788583,0.211417,0.0,0.0,102.007198,0.0,0.0,18.361296,0.664735,0
faster_hiring,30,102.059985,130.555046,131.755046,0.781739,0.218261,0.0,0.0,102.059985,0.0,0.0,18.370797,0.666089,0
faster_hiring,31,102.228522,131.755046,132.955046,0.775898,0.224102,0.0,0.0,102.228522,0.0,0.0,18.401134,0.666416,0
faster_hiring,32,103.030346,132.955046,134.155046,0.774926,0.225074,0.0,0.0,103.030346,0.0,0.0,18.545462,0.669202,0
faster_hiring,33,103.035067,134.155046,135.355046,0.76803,0.23197,0.0,0.0,103.035067,0.0,0.0,18.546312,0.670635,0
faster_hiring,34,103.336124,135.355046,136.555046,0.763445,0.236555,0.0,0.0,103.336124,0.0,0.0,18.600502,0.673348,0
faster_hiring,35,103.489414,136.555046,137.755046,0.757859,0.242141,0.0,0.0,103.489414,0.0,0.0,18.628094,0.678958,0
faster_hiring,36,104.188012,137.755046,138.955046,0.756328,0.243672,0.0,0.0,104.188012,0.0,0.0,18.753842,0.679898,0
faster_hiring,37,104.285457,138.955046,140.155046,0.750498,0.249502,0.0,0.0,104.285457,0.0,0.0,18.771382,0.677062,0
faster_hiring,38,105.025916,140.155046,141.355046,0.749355,0.250645,0.0,0.0,105.025916,0.0,0.0,18.904665,0.68209,0
faster_hiring,39,104.699863,141.355046,142.555046,0.740687,0.259313,0.0,0.0,104.699863,0.0,0.0,18.845975,0.678336,0
faster_hiring,40,105.470823,142.555046,143.755046,0.73986,0.26014,0.0,0.0,105.470823,0.0,0.0,18.984748,0.683071,0
faster_hiring,41,105.932941,143.755046,144.955046,0.736899,0.263101,0.0,0.0,105.932941,0.0,0.0,19.067929,0.684704,0
faster_hiring,42,106.193167,144.955046,146.155046,0.732594,0.267406,0.0,0.0,106.193167,0.0,0.0,19.11477,0.688468,0
faster_hiring,43,106.425989,146.155046,147.355046,0.728172,0.271828,0.0,0.0,106.425989,0.0,0.0,19.156678,0.69486,0
faster_hiring,44,106.703166,147.355046,148.555046,0.724123,0.275877,0.0,0.0,106.703166,0.0,0.0,19.20657,0.694984,0
faster_hiring,45,107.406195,148.555046,149.755046,0.723006,0.276994,0.0,0.0,107.406195,0.0,0.0,19.333115,0.696246,1
faster_hiring,46,124.882885,149.755046,150.955046,0.833914,0.166086,0.0,0.0,124.882885,0.0,0.0,22.478919,0.698685,1
faster_hiring,47,125.699992,150.955046,152.155046,0.832698,0.167302,0.0,0.0,125.699992,0.0,0.0,22.625999,0.70004,1
faster_hiring,48,126.328206,152.155046,153.355046,0.83026,0.16974,0.0,0.0,126.328206,0.0,0.0,22.739077,0.69959,1
faster_hiring,49,126.713819,153.355046,154.555046,0.826277,0.173723,0.0,0.0,126.713819,0.0,0.0,22.808487,0.701424,1
faster_hiring,50,127.284314,154.555046,155.755046,0.823553,0.176447,0.0,0.0,127.284314,0.0,0.0,22.911177,0.69882,1
faster_hiring,51,127.55178,155.755046,156.955046,0.818926,0.181074,0.0,0.0,127.55178,0.0,0.0,22.95932,0.705525,1
faster_hiring,52,127.254324,156.955046,158.155046,0.810769,0.189231,0.0,0.0,127.254324,0.0,0.0,22.905778,0.706885,1
faster_hiring,53,127.839593,158.155046,159.355046,0.808318,0.191682,0.0,0.0,127.839593,0.0,0.0,23.011127,0.717515,1
faster_hiring,54,128.071095,159.355046,160.555046,0.803684,0.196316,0.0,0.0,128.071095,0.0,0.0,23.052797,0.717732,1
faster_hiring,55,128.430708,160.555046,161.755046,0.799917,0.200083,0.0,0.0,128.430708,0.0,0.0,23.117527,0.719658,1
faster_hiring,56,128.552105,161.755046,162.955046,0.794733,0.205267,0.0,0.0,128.552105,0.0,0.0,23.139379,0.711091,1
faster_hiring,57,129.365281,162.955046,164.155046,0.793871,0.206129,0.0,0.0,129.365281,0.0,0.0,23.285751,0.719599,1
faster_hiring,58,129.1904,164.155046,165.355046,0.787002,0.212998,0.0,0.0,129.1904,0.0,0.0,23.254272,0.726622,1
faster_hiring,59,129.929556,165.355046,166.555046,0.785761,0.214239,0.0,0.0,129.929556,0.0,0.0,23.38732,0.723454,1
faster_hiring,60,129.856614,166.555046,167.755046,0.779662,0.220338,0.0,0.0,129.856614,0.0,0.0,23.37419,0.734166,1
faster_hiring,61,130.490419,167.755046,168.955046,0.777863,0.222137,0.0,0.0,130.490419,0.0,0.0,23.488275,0.736215,1
faster_hiring,62,130.781573,168.955046,170.155046,0.774061,0.225939,0.0,0.0,130.781573,0.0,0.0,23.540683,0.734606,1
faster_hiring,63,130.763757,170.155046,171.355046,0.768498,0.231502,0.0,0.0,130.763757,0.0,0.0,23.537476,0.736318,1
faster_hiring,64,131.334828,171.355046,172.555046,0.766449,0.233551,0.0,0.0,131.334828,0.0,0.0,23.640269,0.73903,1
faster_hiring,65,132.086417,172.555046,173.755046,0.765474,0.234526,0.0,0.0,132.086417,0.0,0.0,23.775555,0.73595,1
faster_hiring,66,131.857727,173.755046,174.955046,0.758871,0.241129,0.0,0.0,131.857727,0.0,0.0,23.734391,0.743923,0
faster_hiring,67,114.478016,174.955046,176.155046,0.654328,0.345672,0.0,0.0,114.478016,0.0,0.0,20.606043,0.748172,0
faster_hiring,68,115.002651,176.155046,177.355046,0.652849,0.347151,0.0,0.0,115.002651,0.0,0.0,20.700477,0.754243,0
faster_hiring,69,115.357534,177.355046,178.555046,0.650433,0.349567,0.0,0.0,115.357534,0.0,0.0,20.764356,0.757536,0
faster_hiring,70,115.800571,178.555046,179.755046,0.648543,0.351457,0.0,0.0,115.800571,0.0,0.0,20.844103,0.760588,0
faster_hiring,71,115.907682,179.755046,180.955046,0.644809,0.355191,0.0,0.0,115.907682,0.0,0.0,20.863383,0.762531,0
faster_hiring,72,116.304602,180.955046,182.155046,0.642726,0.357274,0.0,0.0,116.304602,0.0,0.0,20.934828,0.762487,0
faster_hiring,73,117.22533,182.155046,183.355046,0.643547,0.356453,0.0,0.0,117.22533,0.0,0.0,21.100559,0.759326,0
faster_hiring,74,116.51904,183.355046,184.555046,0.635483,0.364517,0.0,0.0,116.51904,0.0,0.0,20.973427,0.755836,0
faster_hiring,75,116.571057,184.555046,185.755046,0.631633,0.368367,0.0,0.0,116.571057,0.0,0.0,20.98279,0.755003,0
faster_hiring,76,117.477324,185.755046,186.955046,0.632431,0.367569,0.0,0.0,117.477324,0.0,0.0,21.145918,0.758304,0
faster_hiring,77,117.978636,186.955046,188.155046,0.631053,0.368947,0.0,0.0,117.978636,0.0,0.0,21.236154,0.765854,0
faster_hiring,78,117.974086,188.155046,189.355046,0.627005,0.372995,0.0,0.0,117.974086,0.0,0.0,21.235335,0.764363,0
faster_hiring,79,117.98769,189.355046,190.555046,0.623103,0.376897,0.0,0.0,117.98769,0.0,0.0,21.237784,0.765691,0
faster_hiring,80,118.770307,190.555046,191.755046,0.623286,0.376714,0.0,0.0,118.770307,0.0,0.0,21.378655,0.767648,0
faster_hiring,81,118.704937,191.755046,192.955046,0.619045,0.380955,0.0,0.0,118.704937,0.0,0.0,21.366889,0.77541,0
faster_hiring,82,119.365236,192.955046,194.155046,0.618617,0.381383,0.0,0.0,119.365236,0.0,0.0,21.485743,0.783533,0
faster_hiring,83,120.073763,194.155046,195.355046,0.618443,0.381557,0.0,0.0,120.073763,0.0,0.0,21.613277,0.787679,0
faster_hiring,84,120.067296,195.355046,196.555046,0.614611,0.385389,0.0,0.0,120.067296,0.0,0.0,21.612113,0.794441,0
faster_hiring,85,120.033547,196.555046,197.755046,0.610687,0.389313,0.0,0.0,120.033547,0.0,0.0,21.606038,0.803432,0
faster_hiring,86,120.955803,197.755046,198.955046,0.611645,0.388355,0.0,0.0,120.955803,0.0,0.0,21.772045,0.811168,0
faster_hiring,87,121.332323,198.955046,200.155046,0.609848,0.390152,0.0,0.0,121.332323,0.0,0.0,21.839818,0.818703,0
faster_hiring,88,121.718627,200.155046,201.355046,0.608122,0.391878,0.0,0.0,121.718627,0.0,0.0,21.909353,0.82185,0
faster_hiring,89,122.099667,201.355046,202.555046,0.60639,0.39361,0.0,0.0,122.099667,0.0,0.0,21.97794,0.820802,0
faster_hiring,90,121.848531,202.555046,203.755046,0.601558,0.398442,0.0,0.0,121.848531,0.0,0.0,21.932736,0.822659,0
faster_hiring,91,122.517939,203.755046,204.955046,0.6013,0.3987,0.0,0.0,122.517939,0.0,0.0,22.053229,0.824698,0
faster_hiring,92,123.047665,204.955046,206.155046,0.600364,0.399636,0.0,0.0,123.047665,0.0,0.0,22.14858,0.8273,0
faster_hiring,93,123.297846,206.155046,207.355046,0.598083,0.401917,0.0,0.0,123.297846,0.0,0.0,22.193612,0.835091,0
faster_hiring,94,123.464674,207.355046,208.555046,0.595426,0.404574,0.0,0.0,123.464674,0.0,0.0,22.223641,0.842233,0
faster_hiring,95,123.826843,208.555046,209.755046,0.593737,0.406263,0.0,0.0,123.826843,0.0,0.0,22.288832,0.8473,0
faster_hiring,96,123.764217,209.755046,210.955046,0.590042,0.409958,0.0,0.0,123.764217,0.0,0.0,22.277559,0.850263,0
faster_hiring,97,124.50854,210.955046,212.155046,0.590214,0.409786,0.0,0.0,124.50854,0.0,0.0,22.411537,0.849905,0
faster_hiring,98,125.303959,212.155046,213.355046,0.590624,0.409376,0.0,0.0,125.303959,0.0,0.0,22.554713,0.855216,0
faster_hiring,99,125.249932,213.355046,214.555046,0.587049,0.412951,0.0,0.0,125.249932,0.0,0.0,22.544988,0.858654,0
faster_hiring,100,125.515448,214.555046,215.755046,0.585003,0.414997,0.0,0.0,125.515448,0.0,0.0,22.592781,0.869307,0
faster_hiring,101,125.589422,215.755046,216.955046,0.582093,0.417907,0.0,0.0,125.589422,0.0,0.0,22.606096,0.878094,0
faster_hiring,102,126.594192,216.955046,218.155046,0.583504,0.416496,0.0,0.0,126.594192,0.0,0.0,22.786955,0.889124,0
faster_hiring,103,126.446765,218.155046,219.355046,0.579619,0.420381,0.0,0.0,126.446765,0.0,0.0,22.760418,0.893745,0
faster_hiring,104,126.715016,219.355046,220.555046,0.577671,0.422329,0.0,0.0,126.715016,0.0,0.0,22.808703,0.898451,0
faster_hiring,105,127.45785,220.555046,221.755046,0.577896,0.422104,0.0,0.0,127.45785,0.0,0.0,22.942413,0.905696,0
faster_hiring,106,127.948698,221.755046,222.955046,0.576982,0.423018,0.0,0.0,127.948698,0.0,0.0,23.030766,0.905617,0
faster_hiring,107,128.07301,222.955046,224.155046,0.574434,0.425566,0.0,0.0,128.07301,0.0,0.0,23.053142,0.901561,0
faster_hiring,108,128.582642,224.155046,225.355046,0.573633,0.426367,0.0,0.0,128.582642,0.0,0.0,23.144876,0.902365,0
faster_hiring,109,128.957608,225.355046,226.555046,0.572242,0.427758,0.0,0.0,128.957608,0.0,0.0,23.212369,0.910719,0
faster_hiring,110,128.59514,226.555046,227.755046,0.567611,0.432389,0.0,0.0,128.59514,0.0,0.0,23.147125,0.923603,0
faster_hiring,111,129.447073,227.755046,228.955046,0.568361,0.431639,0.0,0.0,129.447073,0.0,0.0,23.300473,0.928872,0
faster_hiring,112,129.609445,228.955046,230.155046,0.566091,0.433909,0.0,0.0,129.609445,0.0,0.0,23.3297,0.93493,0
faster_hiring,113,129.729877,230.155046,231.355046,0.563663,0.436337,0.0,0.0,129.729877,0.0,0.0,23.351378,0.947307,0
faster_hiring,114,130.29154,231.355046,232.555046,0.563167,0.436833,0.0,0.0,130.29154,0.0,0.0,23.452477,0.955113,0
faster_hiring,115,130.41796,232.555046,233.755046,0.560805,0.439195,0.0,0.0,130.41796,0.0,0.0,23.475233,0.955623,0
faster_hiring,116,131.174927,233.755046,234.955046,0.561164,0.438836,0.0,0.0,131.174927,0.0,0.0,23.611487,0.959671,0
faster_hiring,117,130.992911,234.955046,236.155046,0.557523,0.442477,0.0,0.0,130.992911,0.0,0.0,23.578724,0.966219,0
