scenario,time,stock,regeneration,extraction,restoration,disturbance,resilience_index
high_exposure_weight,15,59.291416,1.563672,2.388537,0.402866,0.0,0.592914
high_exposure_weight,16,58.895731,1.568885,2.371657,0.407086,0.0,0.588957
high_exposure_weight,17,58.524507,1.573563,2.355829,0.411043,0.0,0.585245
high_exposure_weight,18,58.176048,1.577766,2.34098,0.414755,0.0,0.58176
high_exposure_weight,19,57.848795,1.581549,2.327042,0.41824,0.0,0.578488
high_exposure_weight,20,57.541313,1.584958,2.313952,0.421512,0.0,0.575413
high_exposure_weight,21,57.252281,1.588034,2.301653,0.424587,0.0,0.572523
high_exposure_weight,22,56.980479,1.590813,2.290091,0.427477,0.0,0.569805
high_exposure_weight,23,56.724783,1.593327,2.279219,0.430195,0.0,0.567248
high_exposure_weight,24,56.484149,1.595605,2.268991,0.432752,0.0,0.564841
high_exposure_weight,25,56.257613,1.597671,2.259366,0.435159,0.0,0.562576
high_exposure_weight,26,56.04428,1.599547,2.250305,0.437424,0.0,0.560443
high_exposure_weight,27,55.843319,1.601253,2.241771,0.439557,0.0,0.558433
high_exposure_weight,28,55.653959,1.602806,2.233733,0.441567,0.0,0.55654
high_exposure_weight,29,55.475482,1.604221,2.226158,0.44346,0.0,0.554755
high_exposure_weight,30,55.307221,1.605512,2.219019,0.445245,0.0,0.553072
high_exposure_weight,31,55.148551,1.606692,2.212289,0.446928,0.0,0.551486
high_exposure_weight,32,54.998894,1.60777,2.205942,0.448514,0.0,0.549989
high_exposure_weight,33,54.857706,1.608757,2.199956,0.450011,0.0,0.548577
high_exposure_weight,34,54.724483,1.609662,2.194308,0.451423,0.0,0.547245
high_exposure_weight,35,54.59875,1.610492,2.188979,0.452755,0.0,0.545988
high_exposure_weight,36,54.480066,1.611253,2.18395,0.454012,0.0,0.544801
high_exposure_weight,37,54.368017,1.611954,2.179203,0.455199,0.0,0.54368
high_exposure_weight,38,54.262214,1.612598,2.174721,0.45632,0.0,0.542622
high_exposure_weight,39,54.162295,1.613192,2.170489,0.457378,0.0,0.541623
high_exposure_weight,40,54.067919,1.613739,2.166492,0.458377,0.0,0.540679
high_exposure_weight,41,53.978767,1.614244,2.162717,0.459321,0.0,0.539788
high_exposure_weight,42,53.894539,1.61471,2.159151,0.460212,0.0,0.538945
high_exposure_weight,43,53.814953,1.615141,2.155782,0.461055,0.0,0.53815
high_exposure_weight,44,53.739746,1.61554,2.152598,0.46185,0.0,0.537397
high_exposure_weight,45,53.668668,1.615909,2.14959,0.462603,0.0,0.536687
high_exposure_weight,46,53.601486,1.616252,2.146747,0.463313,0.0,0.536015
high_exposure_weight,47,53.537981,1.616569,2.144059,0.463985,0.0,0.53538
high_exposure_weight,48,53.477945,1.616864,2.141519,0.46462,0.0,0.534779
high_exposure_weight,49,53.421186,1.617138,2.139118,0.465221,0.0,0.534212
high_exposure_weight,50,53.367518,1.617392,2.136847,0.465788,0.0,0.533675
high_exposure_weight,51,53.316771,1.617629,2.134701,0.466325,0.0,0.533168
high_exposure_weight,52,53.268782,1.617849,2.132671,0.466832,0.0,0.532688
high_exposure_weight,53,53.223398,1.618055,2.130751,0.467312,0.0,0.532234
high_exposure_weight,54,53.180474,1.618246,2.128936,0.467766,0.0,0.531805
high_exposure_weight,55,53.139875,1.618425,2.127219,0.468195,0.0,0.531399
high_exposure_weight,56,53.101473,1.618592,2.125595,0.468601,0.0,0.531015
high_exposure_weight,57,53.065147,1.618748,2.124059,0.468985,0.0,0.530651
high_exposure_weight,58,53.030783,1.618893,2.122606,0.469349,0.0,0.530308
high_exposure_weight,59,52.998273,1.619029,2.121231,0.469692,0.0,0.529983
high_exposure_weight,60,52.967516,1.619157,2.119931,0.470017,0.0,0.529675
high_exposure_weight,61,52.938417,1.619276,2.118701,0.470325,0.0,0.529384
high_exposure_weight,62,52.910883,1.619388,2.117537,0.470616,0.0,0.529109
high_exposure_weight,63,52.884832,1.619492,2.116435,0.470891,0.0,0.528848
high_exposure_weight,64,52.860181,1.619591,2.115393,0.471152,0.0,0.528602
high_exposure_weight,65,40.836854,1.619683,2.114407,0.471398,12.0,0.408369
high_exposure_weight,66,41.365435,1.570424,1.633474,0.591631,0.0,0.413654
high_exposure_weight,67,41.873702,1.576539,1.654617,0.586346,0.0,0.418737
high_exposure_weight,68,42.362093,1.582076,1.674948,0.581263,0.0,0.423621
high_exposure_weight,69,42.831069,1.587081,1.694484,0.576379,0.0,0.428311
high_exposure_weight,70,43.28111,1.591594,1.713243,0.571689,0.0,0.432811
high_exposure_weight,71,43.712711,1.595657,1.731244,0.567189,0.0,0.437127
high_exposure_weight,72,44.126381,1.599306,1.748508,0.562873,0.0,0.441264
high_exposure_weight,73,44.522638,1.602575,1.765055,0.558736,0.0,0.445226
high_exposure_weight,74,44.902005,1.605499,1.780906,0.554774,0.0,0.44902
high_exposure_weight,75,45.265011,1.608107,1.79608,0.55098,0.0,0.45265
high_exposure_weight,76,45.612188,1.610427,1.8106,0.54735,0.0,0.456122
high_exposure_weight,77,45.944064,1.612486,1.824488,0.543878,0.0,0.459441
high_exposure_weight,78,46.261168,1.614307,1.837763,0.540559,0.0,0.462612
high_exposure_weight,79,46.564023,1.615914,1.850447,0.537388,0.0,0.46564
high_exposure_weight,80,46.853148,1.617326,1.862561,0.53436,0.0,0.468531
high_exposure_weight,81,47.129054,1.618563,1.874126,0.531469,0.0,0.471291
high_exposure_weight,82,47.392244,1.619642,1.885162,0.528709,0.0,0.473922
high_exposure_weight,83,47.643211,1.62058,1.89569,0.526078,0.0,0.476432
high_exposure_weight,84,47.88244,1.62139,1.905728,0.523568,0.0,0.478824
high_exposure_weight,85,48.110404,1.622085,1.915298,0.521176,0.0,0.481104
high_exposure_weight,86,48.327563,1.622679,1.924416,0.518896,0.0,0.483276
high_exposure_weight,87,48.534366,1.623182,1.933103,0.516724,0.0,0.485344
high_exposure_weight,88,48.731252,1.623604,1.941375,0.514656,0.0,0.487313
high_exposure_weight,89,48.918643,1.623954,1.94925,0.512687,0.0,0.489186
high_exposure_weight,90,49.096951,1.62424,1.956746,0.510814,0.0,0.49097
high_exposure_weight,91,49.266573,1.62447,1.963878,0.50903,0.0,0.492666
high_exposure_weight,92,49.427895,1.62465,1.970663,0.507334,0.0,0.494279
high_exposure_weight,93,49.581287,1.624787,1.977116,0.505721,0.0,0.495813
high_exposure_weight,94,49.727109,1.624886,1.983251,0.504187,0.0,0.497271
high_exposure_weight,95,49.865705,1.624952,1.989084,0.502729,0.0,0.498657
high_exposure_weight,96,49.997408,1.624988,1.994628,0.501343,0.0,0.499974
high_exposure_weight,97,50.122538,1.625,1.999896,0.500026,0.0,0.501225
high_exposure_weight,98,50.241401,1.62499,2.004902,0.498775,0.0,0.502414
high_exposure_weight,99,50.354293,1.624962,2.009656,0.497586,0.0,0.503543
high_exposure_weight,100,50.461497,1.624918,2.014172,0.496457,0.0,0.504615
high_exposure_weight,101,50.563284,1.624862,2.01846,0.495385,0.0,0.505633
high_exposure_weight,102,50.659913,1.624794,2.022531,0.494367,0.0,0.506599
high_exposure_weight,103,50.751634,1.624717,2.026397,0.493401,0.0,0.507516
high_exposure_weight,104,50.838686,1.624633,2.030065,0.492484,0.0,0.508387
high_exposure_weight,105,50.921294,1.624543,2.033547,0.491613,0.0,0.509213
high_exposure_weight,106,50.999678,1.624448,2.036852,0.490787,0.0,0.509997
high_exposure_weight,107,51.074044,1.62435,2.039987,0.490003,0.0,0.51074
high_exposure_weight,108,51.144592,1.62425,2.042962,0.48926,0.0,0.511446
high_exposure_weight,109,51.211511,1.624148,2.045784,0.488554,0.0,0.512115
high_exposure_weight,110,51.274981,1.624046,2.04846,0.487885,0.0,0.51275
high_exposure_weight,111,51.335176,1.623943,2.050999,0.48725,0.0,0.513352
high_exposure_weight,112,51.392258,1.623841,2.053407,0.486648,0.0,0.513923
high_exposure_weight,113,51.446385,1.62374,2.05569,0.486077,0.0,0.514464
high_exposure_weight,114,51.497706,1.62364,2.057855,0.485536,0.0,0.514977
high_exposure_weight,115,51.546363,1.623542,2.059908,0.485023,0.0,0.515464
high_exposure_weight,116,51.59249,1.623446,2.061855,0.484536,0.0,0.515925
high_exposure_weight,117,51.636217,1.623352,2.0637,0.484075,0.0,0.516362
high_exposure_weight,118,51.677666,1.62326,2.065449,0.483638,0.0,0.516777
high_exposure_weight,119,51.716954,1.623171,2.067107,0.483223,0.0,0.51717
high_exposure_weight,120,51.75419,1.623084,2.068678,0.48283,0.0,0.517542
low_flow_persistence,1,68.865,1.365,2.8,0.3,0.0,0.68865
low_flow_persistence,2,67.815423,1.393673,2.7546,0.31135,0.0,0.678154
low_flow_persistence,3,66.843348,1.418697,2.712617,0.321846,0.0,0.668433
low_flow_persistence,4,65.941777,1.440596,2.673734,0.331567,0.0,0.659418
low_flow_persistence,5,65.104497,1.459809,2.637671,0.340582,0.0,0.651045
low_flow_persistence,6,64.325977,1.476705,2.60418,0.348955,0.0,0.64326
low_flow_persistence,7,63.601277,1.491598,2.573039,0.35674,0.0,0.636013
low_flow_persistence,8,62.925966,1.504753,2.544051,0.363987,0.0,0.62926
low_flow_persistence,9,62.296066,1.516398,2.517039,0.37074,0.0,0.622961
low_flow_persistence,10,61.707987,1.526724,2.491843,0.377039,0.0,0.61708
low_flow_persistence,11,61.158487,1.5359,2.468319,0.38292,0.0,0.611585
low_flow_persistence,12,60.64463,1.544067,2.446339,0.388415,0.0,0.606446
low_flow_persistence,13,60.163748,1.55135,2.425785,0.393554,0.0,0.601637
low_flow_persistence,14,59.713415,1.557854,2.40655,0.398363,0.0,0.597134
low_flow_persistence,15,59.291416,1.563672,2.388537,0.402866,0.0,0.592914
low_flow_persistence,16,58.895731,1.568885,2.371657,0.407086,0.0,0.588957
low_flow_persistence,17,58.524507,1.573563,2.355829,0.411043,0.0,0.585245
low_flow_persistence,18,58.176048,1.577766,2.34098,0.414755,0.0,0.58176
low_flow_persistence,19,57.848795,1.581549,2.327042,0.41824,0.0,0.578488
low_flow_persistence,20,57.541313,1.584958,2.313952,0.421512,0.0,0.575413
low_flow_persistence,21,57.252281,1.588034,2.301653,0.424587,0.0,0.572523
low_flow_persistence,22,56.980479,1.590813,2.290091,0.427477,0.0,0.569805
low_flow_persistence,23,56.724783,1.593327,2.279219,0.430195,0.0,0.567248
low_flow_persistence,24,56.484149,1.595605,2.268991,0.432752,0.0,0.564841
low_flow_persistence,25,56.257613,1.597671,2.259366,0.435159,0.0,0.562576
low_flow_persistence,26,56.04428,1.599547,2.250305,0.437424,0.0,0.560443
low_flow_persistence,27,55.843319,1.601253,2.241771,0.439557,0.0,0.558433
low_flow_persistence,28,55.653959,1.602806,2.233733,0.441567,0.0,0.55654
low_flow_persistence,29,55.475482,1.604221,2.226158,0.44346,0.0,0.554755
low_flow_persistence,30,55.307221,1.605512,2.219019,0.445245,0.0,0.553072
low_flow_persistence,31,55.148551,1.606692,2.212289,0.446928,0.0,0.551486
low_flow_persistence,32,54.998894,1.60777,2.205942,0.448514,0.0,0.549989
low_flow_persistence,33,54.857706,1.608757,2.199956,0.450011,0.0,0.548577
low_flow_persistence,34,54.724483,1.609662,2.194308,0.451423,0.0,0.547245
low_flow_persistence,35,54.59875,1.610492,2.188979,0.452755,0.0,0.545988
low_flow_persistence,36,54.480066,1.611253,2.18395,0.454012,0.0,0.544801
low_flow_persistence,37,54.368017,1.611954,2.179203,0.455199,0.0,0.54368
low_flow_persistence,38,54.262214,1.612598,2.174721,0.45632,0.0,0.542622
low_flow_persistence,39,54.162295,1.613192,2.170489,0.457378,0.0,0.541623
low_flow_persistence,40,54.067919,1.613739,2.166492,0.458377,0.0,0.540679
low_flow_persistence,41,53.978767,1.614244,2.162717,0.459321,0.0,0.539788
low_flow_persistence,42,53.894539,1.61471,2.159151,0.460212,0.0,0.538945
low_flow_persistence,43,53.814953,1.615141,2.155782,0.461055,0.0,0.53815
low_flow_persistence,44,53.739746,1.61554,2.152598,0.46185,0.0,0.537397
low_flow_persistence,45,53.668668,1.615909,2.14959,0.462603,0.0,0.536687
low_flow_persistence,46,53.601486,1.616252,2.146747,0.463313,0.0,0.536015
low_flow_persistence,47,53.537981,1.616569,2.144059,0.463985,0.0,0.53538
low_flow_persistence,48,53.477945,1.616864,2.141519,0.46462,0.0,0.534779
low_flow_persistence,49,53.421186,1.617138,2.139118,0.465221,0.0,0.534212
low_flow_persistence,50,53.367518,1.617392,2.136847,0.465788,0.0,0.533675
low_flow_persistence,51,53.316771,1.617629,2.134701,0.466325,0.0,0.533168
low_flow_persistence,52,53.268782,1.617849,2.132671,0.466832,0.0,0.532688
low_flow_persistence,53,53.223398,1.618055,2.130751,0.467312,0.0,0.532234
low_flow_persistence,54,53.180474,1.618246,2.128936,0.467766,0.0,0.531805
low_flow_persistence,55,53.139875,1.618425,2.127219,0.468195,0.0,0.531399
low_flow_persistence,56,53.101473,1.618592,2.125595,0.468601,0.0,0.531015
low_flow_persistence,57,53.065147,1.618748,2.124059,0.468985,0.0,0.530651
low_flow_persistence,58,53.030783,1.618893,2.122606,0.469349,0.0,0.530308
low_flow_persistence,59,52.998273,1.619029,2.121231,0.469692,0.0,0.529983
low_flow_persistence,60,52.967516,1.619157,2.119931,0.470017,0.0,0.529675
low_flow_persistence,61,52.938417,1.619276,2.118701,0.470325,0.0,0.529384
low_flow_persistence,62,52.910883,1.619388,2.117537,0.470616,0.0,0.529109
low_flow_persistence,63,52.884832,1.619492,2.116435,0.470891,0.0,0.528848
low_flow_persistence,64,52.860181,1.619591,2.115393,0.471152,0.0,0.528602
low_flow_persistence,65,40.836854,1.619683,2.114407,0.471398,12.0,0.408369
low_flow_persistence,66,41.365435,1.570424,1.633474,0.591631,0.0,0.413654
low_flow_persistence,67,41.873702,1.576539,1.654617,0.586346,0.0,0.418737
low_flow_persistence,68,42.362093,1.582076,1.674948,0.581263,0.0,0.423621
low_flow_persistence,69,42.831069,1.587081,1.694484,0.576379,0.0,0.428311
low_flow_persistence,70,43.28111,1.591594,1.713243,0.571689,0.0,0.432811
low_flow_persistence,71,43.712711,1.595657,1.731244,0.567189,0.0,0.437127
low_flow_persistence,72,44.126381,1.599306,1.748508,0.562873,0.0,0.441264
low_flow_persistence,73,44.522638,1.602575,1.765055,0.558736,0.0,0.445226
low_flow_persistence,74,44.902005,1.605499,1.780906,0.554774,0.0,0.44902
low_flow_persistence,75,45.265011,1.608107,1.79608,0.55098,0.0,0.45265
low_flow_persistence,76,45.612188,1.610427,1.8106,0.54735,0.0,0.456122
low_flow_persistence,77,45.944064,1.612486,1.824488,0.543878,0.0,0.459441
low_flow_persistence,78,46.261168,1.614307,1.837763,0.540559,0.0,0.462612
low_flow_persistence,79,46.564023,1.615914,1.850447,0.537388,0.0,0.46564
low_flow_persistence,80,46.853148,1.617326,1.862561,0.53436,0.0,0.468531
low_flow_persistence,81,47.129054,1.618563,1.874126,0.531469,0.0,0.471291
low_flow_persistence,82,47.392244,1.619642,1.885162,0.528709,0.0,0.473922
low_flow_persistence,83,47.643211,1.62058,1.89569,0.526078,0.0,0.476432
low_flow_persistence,84,47.88244,1.62139,1.905728,0.523568,0.0,0.478824
low_flow_persistence,85,48.110404,1.622085,1.915298,0.521176,0.0,0.481104
low_flow_persistence,86,48.327563,1.622679,1.924416,0.518896,0.0,0.483276
low_flow_persistence,87,48.534366,1.623182,1.933103,0.516724,0.0,0.485344
low_flow_persistence,88,48.731252,1.623604,1.941375,0.514656,0.0,0.487313
low_flow_persistence,89,48.918643,1.623954,1.94925,0.512687,0.0,0.489186
low_flow_persistence,90,49.096951,1.62424,1.956746,0.510814,0.0,0.49097
low_flow_persistence,91,49.266573,1.62447,1.963878,0.50903,0.0,0.492666
low_flow_persistence,92,49.427895,1.62465,1.970663,0.507334,0.0,0.494279
low_flow_persistence,93,49.581287,1.624787,1.977116,0.505721,0.0,0.495813
low_flow_persistence,94,49.727109,1.624886,1.983251,0.504187,0.0,0.497271
low_flow_persistence,95,49.865705,1.624952,1.989084,0.502729,0.0,0.498657
low_flow_persistence,96,49.997408,1.624988,1.994628,0.501343,0.0,0.499974
low_flow_persistence,97,50.122538,1.625,1.999896,0.500026,0.0,0.501225
low_flow_persistence,98,50.241401,1.62499,2.004902,0.498775,0.0,0.502414
low_flow_persistence,99,50.354293,1.624962,2.009656,0.497586,0.0,0.503543
low_flow_persistence,100,50.461497,1.624918,2.014172,0.496457,0.0,0.504615
low_flow_persistence,101,50.563284,1.624862,2.01846,0.495385,0.0,0.505633
low_flow_persistence,102,50.659913,1.624794,2.022531,0.494367,0.0,0.506599
low_flow_persistence,103,50.751634,1.624717,2.026397,0.493401,0.0,0.507516
low_flow_persistence,104,50.838686,1.624633,2.030065,0.492484,0.0,0.508387
low_flow_persistence,105,50.921294,1.624543,2.033547,0.491613,0.0,0.509213
low_flow_persistence,106,50.999678,1.624448,2.036852,0.490787,0.0,0.509997
low_flow_persistence,107,51.074044,1.62435,2.039987,0.490003,0.0,0.51074
low_flow_persistence,108,51.144592,1.62425,2.042962,0.48926,0.0,0.511446
low_flow_persistence,109,51.211511,1.624148,2.045784,0.488554,0.0,0.512115
low_flow_persistence,110,51.274981,1.624046,2.04846,0.487885,0.0,0.51275
low_flow_persistence,111,51.335176,1.623943,2.050999,0.48725,0.0,0.513352
low_flow_persistence,112,51.392258,1.623841,2.053407,0.486648,0.0,0.513923
low_flow_persistence,113,51.446385,1.62374,2.05569,0.486077,0.0,0.514464
low_flow_persistence,114,51.497706,1.62364,2.057855,0.485536,0.0,0.514977
low_flow_persistence,115,51.546363,1.623542,2.059908,0.485023,0.0,0.515464
low_flow_persistence,116,51.59249,1.623446,2.061855,0.484536,0.0,0.515925
low_flow_persistence,117,51.636217,1.623352,2.0637,0.484075,0.0,0.516362
low_flow_persistence,118,51.677666,1.62326,2.065449,0.483638,0.0,0.516777
low_flow_persistence,119,51.716954,1.623171,2.067107,0.483223,0.0,0.51717
low_flow_persistence,120,51.75419,1.623084,2.068678,0.48283,0.0,0.517542
