scenario,time,active_load,concentration,decay_loss,flow_loss,exposure_weight,exposure,cumulative_exposure,intervention_active
strong_intervention,34,4.2,2.078559,0.075829,0.054164,1.0,2.078559,179.235904,0
strong_intervention,35,4.2,1.995846,0.07275,0.051964,1.0,1.995846,181.231749,0
strong_intervention,36,4.2,1.918095,0.069855,0.049896,1.0,1.918095,183.149844,0
strong_intervention,37,4.2,1.845009,0.067133,0.047952,1.0,1.845009,184.994854,0
strong_intervention,38,4.2,1.776309,0.064575,0.046125,1.0,1.776309,186.771163,0
strong_intervention,39,4.2,1.71173,0.062171,0.044408,1.0,1.71173,188.482893,0
strong_intervention,40,4.2,1.651026,0.059911,0.042793,1.0,1.651026,190.133919,0
strong_intervention,41,4.2,1.593965,0.057786,0.041276,1.0,1.593965,191.727884,0
strong_intervention,42,4.2,1.540327,0.055789,0.039849,1.0,1.540327,193.268211,0
strong_intervention,43,4.2,1.489907,0.053911,0.038508,1.0,1.489907,194.758118,0
strong_intervention,44,4.2,1.442513,0.052147,0.037248,1.0,1.442513,196.200631,0
strong_intervention,45,4.2,1.397962,0.050488,0.036063,1.0,1.397962,197.598593,0
strong_intervention,46,4.2,1.356084,0.048929,0.034949,1.0,1.356084,198.954678,0
strong_intervention,47,4.2,1.316719,0.047463,0.033902,1.0,1.316719,200.271397,0
strong_intervention,48,4.2,1.279716,0.046085,0.032918,1.0,1.279716,201.551113,0
strong_intervention,49,4.2,1.244933,0.04479,0.031993,1.0,1.244933,202.796046,0
strong_intervention,50,4.2,1.212237,0.043573,0.031123,1.0,1.212237,204.008284,0
strong_intervention,51,4.2,1.181503,0.042428,0.030306,1.0,1.181503,205.189787,0
strong_intervention,52,4.2,1.152613,0.041353,0.029538,1.0,1.152613,206.342399,0
strong_intervention,53,4.2,1.125456,0.040341,0.028815,1.0,1.125456,207.467856,0
strong_intervention,54,4.2,1.099929,0.039391,0.028136,1.0,1.099929,208.567784,0
strong_intervention,55,4.2,1.075933,0.038498,0.027498,1.0,1.075933,209.643717,0
strong_intervention,56,4.2,1.053377,0.037658,0.026898,1.0,1.053377,210.697094,0
strong_intervention,57,4.2,1.032174,0.036868,0.026334,1.0,1.032174,211.729268,0
strong_intervention,58,4.2,1.012244,0.036126,0.025804,1.0,1.012244,212.741512,0
strong_intervention,59,4.2,0.993509,0.035429,0.025306,1.0,0.993509,213.735022,0
strong_intervention,60,4.2,0.975899,0.034773,0.024838,1.0,0.975899,214.71092,0
strong_intervention,61,4.2,0.959345,0.034156,0.024397,1.0,0.959345,215.670265,0
strong_intervention,62,4.2,0.943784,0.033577,0.023984,1.0,0.943784,216.614049,0
strong_intervention,63,4.2,0.929157,0.033032,0.023595,1.0,0.929157,217.543206,0
strong_intervention,64,4.2,0.915408,0.03252,0.023229,1.0,0.915408,218.458614,0
strong_intervention,65,4.2,0.902483,0.032039,0.022885,1.0,0.902483,219.361097,0
strong_intervention,66,4.2,0.890334,0.031587,0.022562,1.0,0.890334,220.251431,0
strong_intervention,67,4.2,0.878914,0.031162,0.022258,1.0,0.878914,221.130345,0
strong_intervention,68,4.2,0.868179,0.030762,0.021973,1.0,0.868179,221.998525,0
strong_intervention,69,4.2,0.858089,0.030386,0.021704,1.0,0.858089,222.856613,0
strong_intervention,70,2.1,0.827603,0.030033,0.021452,1.0,0.827603,223.684216,1
strong_intervention,71,2.1,0.798947,0.028966,0.02069,1.0,0.798947,224.483163,1
strong_intervention,72,2.1,0.77201,0.027963,0.019974,1.0,0.77201,225.255174,1
strong_intervention,73,2.1,0.74669,0.02702,0.0193,1.0,0.74669,226.001863,1
strong_intervention,74,2.1,0.722888,0.026134,0.018667,1.0,0.722888,226.724751,1
strong_intervention,75,2.1,0.700515,0.025301,0.018072,1.0,0.700515,227.425266,1
strong_intervention,76,2.1,0.679484,0.024518,0.017513,1.0,0.679484,228.10475,1
strong_intervention,77,2.1,0.659715,0.023782,0.016987,1.0,0.659715,228.764465,1
strong_intervention,78,2.1,0.641132,0.02309,0.016493,1.0,0.641132,229.405597,1
strong_intervention,79,2.1,0.623664,0.02244,0.016028,1.0,0.623664,230.029262,1
strong_intervention,80,2.1,0.607244,0.021828,0.015592,1.0,0.607244,230.636506,1
strong_intervention,81,2.1,0.59181,0.021254,0.015181,1.0,0.59181,231.228315,1
strong_intervention,82,2.1,0.577301,0.020713,0.014795,1.0,0.577301,231.805617,1
strong_intervention,83,2.1,0.563663,0.020206,0.014433,1.0,0.563663,232.36928,1
strong_intervention,84,2.1,0.550843,0.019728,0.014092,1.0,0.550843,232.920123,1
strong_intervention,85,2.1,0.538793,0.01928,0.013771,1.0,0.538793,233.458915,1
strong_intervention,86,2.1,0.527465,0.018858,0.01347,1.0,0.527465,233.98638,1
strong_intervention,87,2.1,0.516817,0.018461,0.013187,1.0,0.516817,234.503198,1
strong_intervention,88,2.1,0.506808,0.018089,0.01292,1.0,0.506808,235.010006,1
strong_intervention,89,2.1,0.4974,0.017738,0.01267,1.0,0.4974,235.507405,1
strong_intervention,90,2.1,0.488556,0.017409,0.012435,1.0,0.488556,235.995961,1
strong_intervention,91,2.1,0.480242,0.017099,0.012214,1.0,0.480242,236.476203,1
strong_intervention,92,2.1,0.472428,0.016808,0.012006,1.0,0.472428,236.948631,1
strong_intervention,93,2.1,0.465082,0.016535,0.011811,1.0,0.465082,237.413713,1
strong_intervention,94,2.1,0.458177,0.016278,0.011627,1.0,0.458177,237.871891,1
strong_intervention,95,2.1,0.451687,0.016036,0.011454,1.0,0.451687,238.323577,1
strong_intervention,96,2.1,0.445585,0.015809,0.011292,1.0,0.445585,238.769163,1
strong_intervention,97,2.1,0.43985,0.015595,0.01114,1.0,0.43985,239.209013,1
strong_intervention,98,2.1,0.434459,0.015395,0.010996,1.0,0.434459,239.643472,1
strong_intervention,99,2.1,0.429392,0.015206,0.010861,1.0,0.429392,240.072864,1
strong_intervention,100,2.1,0.424628,0.015029,0.010735,1.0,0.424628,240.497492,1
strong_intervention,101,2.1,0.42015,0.014862,0.010616,1.0,0.42015,240.917642,1
strong_intervention,102,2.1,0.415941,0.014705,0.010504,1.0,0.415941,241.333584,1
strong_intervention,103,2.1,0.411985,0.014558,0.010399,1.0,0.411985,241.745569,1
strong_intervention,104,2.1,0.408266,0.014419,0.0103,1.0,0.408266,242.153835,1
strong_intervention,105,2.1,0.40477,0.014289,0.010207,1.0,0.40477,242.558605,1
strong_intervention,106,2.1,0.401484,0.014167,0.010119,1.0,0.401484,242.960088,1
strong_intervention,107,2.1,0.398395,0.014052,0.010037,1.0,0.398395,243.358483,1
strong_intervention,108,2.1,0.395491,0.013944,0.00996,1.0,0.395491,243.753974,1
strong_intervention,109,2.1,0.392762,0.013842,0.009887,1.0,0.392762,244.146736,1
strong_intervention,110,2.1,0.390196,0.013747,0.009819,1.0,0.390196,244.536931,1
strong_intervention,111,2.1,0.387784,0.013657,0.009755,1.0,0.387784,244.924716,1
strong_intervention,112,2.1,0.385517,0.013572,0.009695,1.0,0.385517,245.310233,1
strong_intervention,113,2.1,0.383386,0.013493,0.009638,1.0,0.383386,245.693619,1
strong_intervention,114,2.1,0.381383,0.013419,0.009585,1.0,0.381383,246.075002,1
strong_intervention,115,2.1,0.3795,0.013348,0.009535,1.0,0.3795,246.454501,1
strong_intervention,116,2.1,0.37773,0.013282,0.009487,1.0,0.37773,246.832231,1
strong_intervention,117,2.1,0.376066,0.013221,0.009443,1.0,0.376066,247.208297,1
strong_intervention,118,2.1,0.374502,0.013162,0.009402,1.0,0.374502,247.5828,1
strong_intervention,119,2.1,0.373032,0.013108,0.009363,1.0,0.373032,247.955832,1
strong_intervention,120,2.1,0.37165,0.013056,0.009326,1.0,0.37165,248.327482,1
high_exposure_weight,1,4.2,11.322,0.42,0.3,1.6,18.1152,18.1152,0
high_exposure_weight,2,4.2,10.68468,0.39627,0.28305,1.6,17.095488,35.210688,0
high_exposure_weight,3,4.2,10.085599,0.373964,0.267117,1.6,16.136959,51.347647,0
high_exposure_weight,4,4.2,9.522463,0.352996,0.25214,1.6,15.235941,66.583588,0
high_exposure_weight,5,4.2,8.993115,0.333286,0.238062,1.6,14.388985,80.972573,0
high_exposure_weight,6,4.2,8.495529,0.314759,0.224828,1.6,13.592846,94.565418,0
high_exposure_weight,7,4.2,8.027797,0.297343,0.212388,1.6,12.844475,107.409893,0
high_exposure_weight,8,4.2,7.588129,0.280973,0.200695,1.6,12.141006,119.5509,0
high_exposure_weight,9,4.2,7.174841,0.265585,0.189703,1.6,11.479746,131.030646,0
high_exposure_weight,10,4.2,6.786351,0.251119,0.179371,1.6,10.858161,141.888807,0
high_exposure_weight,11,4.2,6.42117,0.237522,0.169659,1.6,10.273872,152.162678,0
high_exposure_weight,12,4.2,6.0779,0.224741,0.160529,1.6,9.724639,161.887318,0
high_exposure_weight,13,4.2,5.755226,0.212726,0.151947,1.6,9.208361,171.095679,0
high_exposure_weight,14,4.2,5.451912,0.201433,0.143881,1.6,8.723059,179.818738,0
high_exposure_weight,15,4.2,5.166797,0.190817,0.136298,1.6,8.266876,188.085614,0
high_exposure_weight,16,4.2,4.898789,0.180838,0.12917,1.6,7.838063,195.923677,0
high_exposure_weight,17,4.2,4.646862,0.171458,0.12247,1.6,7.434979,203.358656,0
high_exposure_weight,18,4.2,4.41005,0.16264,0.116172,1.6,7.056081,210.414737,0
high_exposure_weight,19,4.2,4.187447,0.154352,0.110251,1.6,6.699916,217.114653,0
high_exposure_weight,20,4.2,3.978201,0.146561,0.104686,1.6,6.365121,223.479774,0
high_exposure_weight,21,4.2,3.781508,0.139237,0.099455,1.6,6.050414,229.530187,0
high_exposure_weight,22,4.2,3.596618,0.132353,0.094538,1.6,5.754589,235.284776,0
high_exposure_weight,23,4.2,3.422821,0.125882,0.089915,1.6,5.476513,240.761289,0
high_exposure_weight,24,4.2,3.259452,0.119799,0.085571,1.6,5.215123,245.976412,0
high_exposure_weight,25,4.2,3.105885,0.114081,0.081486,1.6,4.969415,250.945827,0
high_exposure_weight,26,4.2,2.961531,0.108706,0.077647,1.6,4.73845,255.684278,0
high_exposure_weight,27,4.2,2.82584,0.103654,0.074038,1.6,4.521343,260.205621,0
high_exposure_weight,28,4.2,2.698289,0.098904,0.070646,1.6,4.317263,264.522884,0
high_exposure_weight,29,4.2,2.578392,0.09444,0.067457,1.6,4.125427,268.648311,0
high_exposure_weight,30,4.2,2.465688,0.090244,0.06446,1.6,3.945101,272.593412,0
high_exposure_weight,31,4.2,2.359747,0.086299,0.061642,1.6,3.775595,276.369007,0
high_exposure_weight,32,4.2,2.260162,0.082591,0.058994,1.6,3.61626,279.985267,0
high_exposure_weight,33,4.2,2.166552,0.079106,0.056504,1.6,3.466484,283.451751,0
high_exposure_weight,34,4.2,2.078559,0.075829,0.054164,1.6,3.325695,286.777446,0
high_exposure_weight,35,4.2,1.995846,0.07275,0.051964,1.6,3.193353,289.970799,0
high_exposure_weight,36,4.2,1.918095,0.069855,0.049896,1.6,3.068952,293.039751,0
high_exposure_weight,37,4.2,1.845009,0.067133,0.047952,1.6,2.952015,295.991766,0
high_exposure_weight,38,4.2,1.776309,0.064575,0.046125,1.6,2.842094,298.83386,0
high_exposure_weight,39,4.2,1.71173,0.062171,0.044408,1.6,2.738768,301.572628,0
high_exposure_weight,40,4.2,1.651026,0.059911,0.042793,1.6,2.641642,304.214271,0
high_exposure_weight,41,4.2,1.593965,0.057786,0.041276,1.6,2.550344,306.764615,0
high_exposure_weight,42,4.2,1.540327,0.055789,0.039849,1.6,2.464523,309.229138,0
high_exposure_weight,43,4.2,1.489907,0.053911,0.038508,1.6,2.383852,311.612989,0
high_exposure_weight,44,4.2,1.442513,0.052147,0.037248,1.6,2.308021,313.92101,0
high_exposure_weight,45,4.2,1.397962,0.050488,0.036063,1.6,2.236739,316.157749,0
high_exposure_weight,46,4.2,1.356084,0.048929,0.034949,1.6,2.169735,318.327484,0
high_exposure_weight,47,4.2,1.316719,0.047463,0.033902,1.6,2.106751,320.434235,0
high_exposure_weight,48,4.2,1.279716,0.046085,0.032918,1.6,2.047546,322.481781,0
high_exposure_weight,49,4.2,1.244933,0.04479,0.031993,1.6,1.991893,324.473674,0
high_exposure_weight,50,4.2,1.212237,0.043573,0.031123,1.6,1.93958,326.413254,0
high_exposure_weight,51,4.2,1.181503,0.042428,0.030306,1.6,1.890405,328.303659,0
high_exposure_weight,52,4.2,1.152613,0.041353,0.029538,1.6,1.84418,330.147839,0
high_exposure_weight,53,4.2,1.125456,0.040341,0.028815,1.6,1.80073,331.948569,0
high_exposure_weight,54,4.2,1.099929,0.039391,0.028136,1.6,1.759886,333.708455,0
high_exposure_weight,55,4.2,1.075933,0.038498,0.027498,1.6,1.721493,335.429947,0
high_exposure_weight,56,4.2,1.053377,0.037658,0.026898,1.6,1.685403,337.115351,0
high_exposure_weight,57,4.2,1.032174,0.036868,0.026334,1.6,1.651479,338.76683,0
high_exposure_weight,58,4.2,1.012244,0.036126,0.025804,1.6,1.61959,340.38642,0
high_exposure_weight,59,4.2,0.993509,0.035429,0.025306,1.6,1.589615,341.976035,0
high_exposure_weight,60,4.2,0.975899,0.034773,0.024838,1.6,1.561438,343.537473,0
high_exposure_weight,61,4.2,0.959345,0.034156,0.024397,1.6,1.534952,345.072424,0
high_exposure_weight,62,4.2,0.943784,0.033577,0.023984,1.6,1.510055,346.582479,0
high_exposure_weight,63,4.2,0.929157,0.033032,0.023595,1.6,1.486651,348.06913,0
high_exposure_weight,64,4.2,0.915408,0.03252,0.023229,1.6,1.464652,349.533782,0
high_exposure_weight,65,4.2,0.902483,0.032039,0.022885,1.6,1.443973,350.977755,0
high_exposure_weight,66,4.2,0.890334,0.031587,0.022562,1.6,1.424535,352.40229,0
high_exposure_weight,67,4.2,0.878914,0.031162,0.022258,1.6,1.406263,353.808553,0
high_exposure_weight,68,4.2,0.868179,0.030762,0.021973,1.6,1.389087,355.197639,0
high_exposure_weight,69,4.2,0.858089,0.030386,0.021704,1.6,1.372942,356.570581,0
high_exposure_weight,70,3.15,0.838103,0.030033,0.021452,1.6,1.340965,357.911546,1
high_exposure_weight,71,3.15,0.819317,0.029334,0.020953,1.6,1.310907,359.222453,1
high_exposure_weight,72,3.15,0.801658,0.028676,0.020483,1.6,1.282653,360.505106,1
high_exposure_weight,73,3.15,0.785059,0.028058,0.020041,1.6,1.256094,361.7612,1
high_exposure_weight,74,3.15,0.769455,0.027477,0.019626,1.6,1.231128,362.992328,1
high_exposure_weight,75,3.15,0.754788,0.026931,0.019236,1.6,1.20766,364.199988,1
high_exposure_weight,76,3.15,0.741,0.026418,0.01887,1.6,1.185601,365.385589,1
high_exposure_weight,77,3.15,0.72804,0.025935,0.018525,1.6,1.164865,366.550454,1
high_exposure_weight,78,3.15,0.715858,0.025481,0.018201,1.6,1.145373,367.695826,1
high_exposure_weight,79,3.15,0.704407,0.025055,0.017896,1.6,1.12705,368.822877,1
high_exposure_weight,80,3.15,0.693642,0.024654,0.01761,1.6,1.109827,369.932704,1
high_exposure_weight,81,3.15,0.683524,0.024277,0.017341,1.6,1.093638,371.026342,1
high_exposure_weight,82,3.15,0.674012,0.023923,0.017088,1.6,1.078419,372.104761,1
high_exposure_weight,83,3.15,0.665071,0.02359,0.01685,1.6,1.064114,373.168876,1
high_exposure_weight,84,3.15,0.656667,0.023278,0.016627,1.6,1.050667,374.219543,1
high_exposure_weight,85,3.15,0.648767,0.022983,0.016417,1.6,1.038027,375.257571,1
high_exposure_weight,86,3.15,0.641341,0.022707,0.016219,1.6,1.026146,376.283716,1
high_exposure_weight,87,3.15,0.634361,0.022447,0.016034,1.6,1.014977,377.298693,1
high_exposure_weight,88,3.15,0.627799,0.022203,0.015859,1.6,1.004478,378.303172,1
high_exposure_weight,89,3.15,0.621631,0.021973,0.015695,1.6,0.99461,379.297781,1
high_exposure_weight,90,3.15,0.615833,0.021757,0.015541,1.6,0.985333,380.283115,1
high_exposure_weight,91,3.15,0.610383,0.021554,0.015396,1.6,0.976613,381.259728,1
high_exposure_weight,92,3.15,0.60526,0.021363,0.01526,1.6,0.968416,382.228144,1
high_exposure_weight,93,3.15,0.600445,0.021184,0.015132,1.6,0.960711,383.188855,1
high_exposure_weight,94,3.15,0.595918,0.021016,0.015011,1.6,0.953469,384.142324,1
high_exposure_weight,95,3.15,0.591663,0.020857,0.014898,1.6,0.946661,385.088985,1
high_exposure_weight,96,3.15,0.587663,0.020708,0.014792,1.6,0.940261,386.029246,1
high_exposure_weight,97,3.15,0.583903,0.020568,0.014692,1.6,0.934245,386.963491,1
high_exposure_weight,98,3.15,0.580369,0.020437,0.014598,1.6,0.928591,387.892081,1
high_exposure_weight,99,3.15,0.577047,0.020313,0.014509,1.6,0.923275,388.815356,1
high_exposure_weight,100,3.15,0.573924,0.020197,0.014426,1.6,0.918279,389.733635,1
high_exposure_weight,101,3.15,0.570989,0.020087,0.014348,1.6,0.913582,390.647217,1
high_exposure_weight,102,3.15,0.568229,0.019985,0.014275,1.6,0.909167,391.556384,1
high_exposure_weight,103,3.15,0.565636,0.019888,0.014206,1.6,0.905017,392.461401,1
high_exposure_weight,104,3.15,0.563197,0.019797,0.014141,1.6,0.901116,393.362517,1
high_exposure_weight,105,3.15,0.560906,0.019712,0.01408,1.6,0.897449,394.259966,1
high_exposure_weight,106,3.15,0.558751,0.019632,0.014023,1.6,0.894002,395.153968,1
high_exposure_weight,107,3.15,0.556726,0.019556,0.013969,1.6,0.890762,396.04473,1
high_exposure_weight,108,3.15,0.554823,0.019485,0.013918,1.6,0.887716,396.932446,1
high_exposure_weight,109,3.15,0.553033,0.019419,0.013871,1.6,0.884853,397.817299,1
high_exposure_weight,110,3.15,0.551351,0.019356,0.013826,1.6,0.882162,398.699461,1
high_exposure_weight,111,3.15,0.54977,0.019297,0.013784,1.6,0.879632,399.579094,1
high_exposure_weight,112,3.15,0.548284,0.019242,0.013744,1.6,0.877254,400.456348,1
high_exposure_weight,113,3.15,0.546887,0.01919,0.013707,1.6,0.875019,401.331367,1
high_exposure_weight,114,3.15,0.545574,0.019141,0.013672,1.6,0.872918,402.204285,1
high_exposure_weight,115,3.15,0.544339,0.019095,0.013639,1.6,0.870943,403.075228,1
high_exposure_weight,116,3.15,0.543179,0.019052,0.013608,1.6,0.869086,403.944314,1
high_exposure_weight,117,3.15,0.542088,0.019011,0.013579,1.6,0.867341,404.811655,1
high_exposure_weight,118,3.15,0.541063,0.018973,0.013552,1.6,0.865701,405.677356,1
high_exposure_weight,119,3.15,0.540099,0.018937,0.013527,1.6,0.864159,406.541515,1
high_exposure_weight,120,3.15,0.539193,0.018903,0.013502,1.6,0.862709,407.404224,1
low_flow_persistence,1,4.2,11.478,0.42,0.144,1.0,11.478,11.478,0
low_flow_persistence,2,4.2,10.980534,0.40173,0.137736,1.0,10.980534,22.458534,0
low_flow_persistence,3,4.2,10.506449,0.384319,0.131766,1.0,10.506449,32.964983,0
low_flow_persistence,4,4.2,10.054646,0.367726,0.126077,1.0,10.054646,43.019629,0
low_flow_persistence,5,4.2,9.624077,0.351913,0.120656,1.0,9.624077,52.643706,0
low_flow_persistence,6,4.2,9.213746,0.336843,0.115489,1.0,9.213746,61.857452,0
low_flow_persistence,7,4.2,8.8227,0.322481,0.110565,1.0,8.8227,70.680152,0
low_flow_persistence,8,4.2,8.450033,0.308794,0.105872,1.0,8.450033,79.130185,0
low_flow_persistence,9,4.2,8.094881,0.295751,0.1014,1.0,8.094881,87.225066,0
low_flow_persistence,10,4.2,7.756422,0.283321,0.097139,1.0,7.756422,94.981488,0
low_flow_persistence,11,4.2,7.43387,0.271475,0.093077,1.0,7.43387,102.415358,0
low_flow_persistence,12,4.2,7.126478,0.260185,0.089206,1.0,7.126478,109.541836,0
low_flow_persistence,13,4.2,6.833534,0.249427,0.085518,1.0,6.833534,116.37537,0
low_flow_persistence,14,4.2,6.554358,0.239174,0.082002,1.0,6.554358,122.929727,0
low_flow_persistence,15,4.2,6.288303,0.229403,0.078652,1.0,6.288303,129.21803,0
low_flow_persistence,16,4.2,6.034753,0.220091,0.07546,1.0,6.034753,135.252783,0
low_flow_persistence,17,4.2,5.793119,0.211216,0.072417,1.0,5.793119,141.045902,0
low_flow_persistence,18,4.2,5.562843,0.202759,0.069517,1.0,5.562843,146.608745,0
low_flow_persistence,19,4.2,5.343389,0.194699,0.066754,1.0,5.343389,151.952134,0
low_flow_persistence,20,4.2,5.13425,0.187019,0.064121,1.0,5.13425,157.086383,0
low_flow_persistence,21,4.2,4.93494,0.179699,0.061611,1.0,4.93494,162.021323,0
low_flow_persistence,22,4.2,4.744998,0.172723,0.059219,1.0,4.744998,166.766321,0
low_flow_persistence,23,4.2,4.563983,0.166075,0.05694,1.0,4.563983,171.330304,0
low_flow_persistence,24,4.2,4.391476,0.159739,0.054768,1.0,4.391476,175.72178,0
low_flow_persistence,25,4.2,4.227076,0.153702,0.052698,1.0,4.227076,179.948856,0
low_flow_persistence,26,4.2,4.070404,0.147948,0.050725,1.0,4.070404,184.01926,0
low_flow_persistence,27,4.2,3.921095,0.142464,0.048845,1.0,3.921095,187.940355,0
low_flow_persistence,28,4.2,3.778803,0.137238,0.047053,1.0,3.778803,191.719158,0
low_flow_persistence,29,4.2,3.6432,0.132258,0.045346,1.0,3.6432,195.362358,0
low_flow_persistence,30,4.2,3.513969,0.127512,0.043718,1.0,3.513969,198.876327,0
low_flow_persistence,31,4.2,3.390813,0.122989,0.042168,1.0,3.390813,202.267139,0
low_flow_persistence,32,4.2,3.273444,0.118678,0.04069,1.0,3.273444,205.540584,0
low_flow_persistence,33,4.2,3.161593,0.114571,0.039281,1.0,3.161593,208.702176,0
low_flow_persistence,34,4.2,3.054998,0.110656,0.037939,1.0,3.054998,211.757174,0
low_flow_persistence,35,4.2,2.953413,0.106925,0.03666,1.0,2.953413,214.710587,0
low_flow_persistence,36,4.2,2.856602,0.103369,0.035441,1.0,2.856602,217.567189,0
low_flow_persistence,37,4.2,2.764342,0.099981,0.034279,1.0,2.764342,220.331531,0
low_flow_persistence,38,4.2,2.676418,0.096752,0.033172,1.0,2.676418,223.007949,0
low_flow_persistence,39,4.2,2.592626,0.093675,0.032117,1.0,2.592626,225.600576,0
low_flow_persistence,40,4.2,2.512773,0.090742,0.031112,1.0,2.512773,228.113349,0
low_flow_persistence,41,4.2,2.436673,0.087947,0.030153,1.0,2.436673,230.550021,0
low_flow_persistence,42,4.2,2.364149,0.085284,0.02924,1.0,2.364149,232.91417,0
low_flow_persistence,43,4.2,2.295034,0.082745,0.02837,1.0,2.295034,235.209204,0
low_flow_persistence,44,4.2,2.229167,0.080326,0.02754,1.0,2.229167,237.438372,0
low_flow_persistence,45,4.2,2.166397,0.078021,0.02675,1.0,2.166397,239.604768,0
low_flow_persistence,46,4.2,2.106576,0.075824,0.025997,1.0,2.106576,241.711344,0
low_flow_persistence,47,4.2,2.049567,0.07373,0.025279,1.0,2.049567,243.760911,0
low_flow_persistence,48,4.2,1.995237,0.071735,0.024595,1.0,1.995237,245.756148,0
low_flow_persistence,49,4.2,1.943461,0.069833,0.023943,1.0,1.943461,247.699609,0
low_flow_persistence,50,4.2,1.894118,0.068021,0.023322,1.0,1.894118,249.593728,0
low_flow_persistence,51,4.2,1.847095,0.066294,0.022729,1.0,1.847095,251.440822,0
low_flow_persistence,52,4.2,1.802281,0.064648,0.022165,1.0,1.802281,253.243104,0
low_flow_persistence,53,4.2,1.759574,0.06308,0.021627,1.0,1.759574,255.002678,0
low_flow_persistence,54,4.2,1.718874,0.061585,0.021115,1.0,1.718874,256.721552,0
low_flow_persistence,55,4.2,1.680087,0.060161,0.020626,1.0,1.680087,258.401639,0
low_flow_persistence,56,4.2,1.643123,0.058803,0.020161,1.0,1.643123,260.044762,0
low_flow_persistence,57,4.2,1.607896,0.057509,0.019717,1.0,1.607896,261.652658,0
low_flow_persistence,58,4.2,1.574325,0.056276,0.019295,1.0,1.574325,263.226983,0
low_flow_persistence,59,4.2,1.542332,0.055101,0.018892,1.0,1.542332,264.769315,0
low_flow_persistence,60,4.2,1.511842,0.053982,0.018508,1.0,1.511842,266.281157,0
low_flow_persistence,61,4.2,1.482786,0.052914,0.018142,1.0,1.482786,267.763943,0
low_flow_persistence,62,4.2,1.455095,0.051897,0.017793,1.0,1.455095,269.219038,0
low_flow_persistence,63,4.2,1.428705,0.050928,0.017461,1.0,1.428705,270.647743,0
low_flow_persistence,64,4.2,1.403556,0.050005,0.017144,1.0,1.403556,272.051299,0
low_flow_persistence,65,4.2,1.379589,0.049124,0.016843,1.0,1.379589,273.430888,0
low_flow_persistence,66,4.2,1.356748,0.048286,0.016555,1.0,1.356748,274.787636,0
low_flow_persistence,67,4.2,1.334981,0.047486,0.016281,1.0,1.334981,276.122617,0
low_flow_persistence,68,4.2,1.314237,0.046724,0.01602,1.0,1.314237,277.436854,0
low_flow_persistence,69,4.2,1.294468,0.045998,0.015771,1.0,1.294468,278.731322,0
low_flow_persistence,70,3.15,1.265128,0.045306,0.015534,1.0,1.265128,279.99645,1
low_flow_persistence,71,3.15,1.237167,0.044279,0.015182,1.0,1.237167,281.233617,1
low_flow_persistence,72,3.15,1.21052,0.043301,0.014846,1.0,1.21052,282.444137,1
low_flow_persistence,73,3.15,1.185126,0.042368,0.014526,1.0,1.185126,283.629262,1
low_flow_persistence,74,3.15,1.160925,0.041479,0.014222,1.0,1.160925,284.790187,1
low_flow_persistence,75,3.15,1.137861,0.040632,0.013931,1.0,1.137861,285.928048,1
low_flow_persistence,76,3.15,1.115882,0.039825,0.013654,1.0,1.115882,287.04393,1
low_flow_persistence,77,3.15,1.094935,0.039056,0.013391,1.0,1.094935,288.138865,1
low_flow_persistence,78,3.15,1.074973,0.038323,0.013139,1.0,1.074973,289.213839,1
low_flow_persistence,79,3.15,1.05595,0.037624,0.0129,1.0,1.05595,290.269788,1
low_flow_persistence,80,3.15,1.03782,0.036958,0.012671,1.0,1.03782,291.307608,1
low_flow_persistence,81,3.15,1.020542,0.036324,0.012454,1.0,1.020542,292.328151,1
low_flow_persistence,82,3.15,1.004077,0.035719,0.012247,1.0,1.004077,293.332227,1
low_flow_persistence,83,3.15,0.988385,0.035143,0.012049,1.0,0.988385,294.320613,1
low_flow_persistence,84,3.15,0.973431,0.034593,0.011861,1.0,0.973431,295.294044,1
low_flow_persistence,85,3.15,0.95918,0.03407,0.011681,1.0,0.95918,296.253224,1
low_flow_persistence,86,3.15,0.945598,0.033571,0.01151,1.0,0.945598,297.198822,1
low_flow_persistence,87,3.15,0.932655,0.033096,0.011347,1.0,0.932655,298.131478,1
low_flow_persistence,88,3.15,0.920321,0.032643,0.011192,1.0,0.920321,299.051798,1
low_flow_persistence,89,3.15,0.908565,0.032211,0.011044,1.0,0.908565,299.960364,1
low_flow_persistence,90,3.15,0.897363,0.0318,0.010903,1.0,0.897363,300.857727,1
low_flow_persistence,91,3.15,0.886687,0.031408,0.010768,1.0,0.886687,301.744414,1
low_flow_persistence,92,3.15,0.876513,0.031034,0.01064,1.0,0.876513,302.620926,1
low_flow_persistence,93,3.15,0.866816,0.030678,0.010518,1.0,0.866816,303.487743,1
low_flow_persistence,94,3.15,0.857576,0.030339,0.010402,1.0,0.857576,304.345319,1
low_flow_persistence,95,3.15,0.84877,0.030015,0.010291,1.0,0.84877,305.194089,1
low_flow_persistence,96,3.15,0.840378,0.029707,0.010185,1.0,0.840378,306.034467,1
low_flow_persistence,97,3.15,0.83238,0.029413,0.010085,1.0,0.83238,306.866847,1
low_flow_persistence,98,3.15,0.824758,0.029133,0.009989,1.0,0.824758,307.691605,1
low_flow_persistence,99,3.15,0.817495,0.028867,0.009897,1.0,0.817495,308.509099,1
low_flow_persistence,100,3.15,0.810572,0.028612,0.00981,1.0,0.810572,309.319672,1
