scenario,time,state,perceived_state,target,intervention,counterresponse,target_gap,delay,correction_strength,counterresponse_strength,perception_smoothing,natural_pressure_base,natural_pressure_slope
policy_resistance,73,78.556562,78.542153,50.0,6.824778,2.866407,28.556562,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,74,78.558891,78.550078,50.0,6.830318,2.868734,28.558891,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,75,78.558296,78.554925,50.0,6.835461,2.870894,28.558296,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,76,78.555,78.556779,50.0,6.840092,2.872838,28.555,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,77,78.549286,78.555801,50.0,6.84412,2.87453,28.549286,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,78,78.541482,78.552218,50.0,6.847476,2.87594,28.541482,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,79,78.531951,78.546313,50.0,6.850117,2.877049,28.531951,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,80,78.521079,78.538414,50.0,6.852019,2.877848,28.521079,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,81,78.50926,78.52888,50.0,6.853182,2.878336,28.50926,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,82,78.496888,78.518089,50.0,6.853627,2.878523,28.496888,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,83,78.484343,78.506429,50.0,6.853392,2.878425,28.484343,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,84,78.471983,78.494282,50.0,6.852532,2.878064,28.471983,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,85,78.460136,78.482017,50.0,6.851115,2.877468,28.460136,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,86,78.449092,78.469982,50.0,6.849219,2.876672,28.449092,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,87,78.439099,78.458493,50.0,6.846931,2.875711,28.439099,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,88,78.430359,78.447826,50.0,6.844341,2.874623,28.430359,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,89,78.423023,78.438219,50.0,6.841543,2.873448,28.423023,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,90,78.417194,78.429861,50.0,6.838628,2.872224,28.417194,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,91,78.412927,78.422894,50.0,6.835684,2.870987,28.412927,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,92,78.410229,78.417413,50.0,6.832796,2.869774,28.410229,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,93,78.409063,78.413462,50.0,6.830038,2.868616,28.409063,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,94,78.409352,78.411042,50.0,6.827478,2.867541,28.409352,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,95,78.410985,78.410112,50.0,6.825173,2.866572,28.410985,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,96,78.413823,78.410593,50.0,6.823167,2.86573,28.413823,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,97,78.417702,78.41237,50.0,6.821495,2.865028,28.417702,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,98,78.422441,78.415302,50.0,6.820179,2.864475,28.422441,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,99,78.427848,78.419229,50.0,6.819231,2.864077,28.427848,6,0.24,0.42,0.55,2.0,0.025
policy_resistance,100,78.433727,78.423969,50.0,6.81865,2.863833,28.433727,6,0.24,0.42,0.55,2.0,0.025
slow_recognition_high_resistance,1,80.0,80.0,50.0,0.0,0.0,30.0,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,2,80.76,80.0,50.0,7.2,3.96,30.76,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,3,81.539,80.266,50.0,7.2,3.96,31.539,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,4,82.337475,80.71155,50.0,7.2,3.96,32.337475,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,5,83.155912,81.280624,50.0,7.2,3.96,33.155912,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,6,83.99481,81.936975,50.0,7.2,3.96,33.99481,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,7,84.85468,82.657217,50.0,7.2,3.96,34.85468,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,8,85.736047,83.426329,50.0,7.2,3.96,35.736047,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,9,86.639448,84.23473,50.0,7.2,3.96,36.639448,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,10,87.565434,85.076381,50.0,7.2,3.96,37.565434,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,11,88.51457,85.94755,50.0,7.2,3.96,38.51457,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,12,89.487434,86.846007,50.0,7.2,3.96,39.487434,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,13,90.455892,87.770507,50.0,7.26384,3.995112,40.455892,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,14,91.400442,88.710392,50.0,7.370772,4.053925,41.400442,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,15,92.307146,89.651909,50.0,7.50735,4.129042,42.307146,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,16,93.165631,90.581242,50.0,7.664874,4.215681,43.165631,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,17,93.967793,91.485778,50.0,7.837732,4.310753,43.967793,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,18,94.706944,92.354483,50.0,8.022319,4.412275,44.706944,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,19,95.377267,93.177845,50.0,8.216335,4.518984,45.377267,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,20,95.973449,93.947642,50.0,8.418332,4.630082,45.973449,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,21,96.49045,94.656675,50.0,8.627412,4.745077,46.49045,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,22,96.923342,95.298496,50.0,8.843042,4.863673,46.923342,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,23,97.267211,95.867192,50.0,9.064922,4.985707,47.267211,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,24,97.518169,96.357199,50.0,9.290494,5.109772,47.518169,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,25,97.673717,96.763539,50.0,9.516458,5.234052,47.673717,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,26,97.732786,97.082101,50.0,9.739498,5.356724,47.732786,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,27,97.695642,97.309841,50.0,9.956587,5.476123,47.695642,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,28,97.563749,97.444871,50.0,10.165076,5.590792,47.563749,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,29,97.339635,97.486478,50.0,10.362683,5.699475,47.339635,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,30,97.026781,97.435083,50.0,10.547434,5.801089,47.026781,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,31,96.629529,97.292177,50.0,10.717602,5.894681,46.629529,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,32,96.15303,97.06025,50.0,10.871639,5.979401,46.15303,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,33,95.603199,96.742723,50.0,11.008126,6.054469,45.603199,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,34,94.986701,96.34389,50.0,11.125728,6.11915,44.986701,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,35,94.310907,95.868874,50.0,11.223249,6.172787,44.310907,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,36,93.583812,95.323585,50.0,11.299704,6.214837,43.583812,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,37,92.813945,94.714665,50.0,11.354362,6.244899,42.813945,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,38,92.010247,94.049413,50.0,11.386769,6.262723,42.010247,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,39,91.181964,93.335705,50.0,11.396755,6.268215,41.181964,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,40,90.338524,92.581896,50.0,11.38442,6.261431,40.338524,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,41,89.489432,91.796716,50.0,11.350123,6.242567,39.489432,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,42,88.644161,90.989166,50.0,11.29446,6.211953,38.644161,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,43,87.812051,90.168414,50.0,11.218254,6.170039,37.812051,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,44,87.002212,89.343687,50.0,11.122534,6.117393,37.002212,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,45,86.223429,88.524171,50.0,11.00853,6.054691,36.223429,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,46,85.484067,87.718911,50.0,10.87766,5.982713,35.484067,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,47,84.791985,86.936716,50.0,10.73152,5.902336,34.791985,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,48,84.154448,86.18606,50.0,10.571859,5.814522,34.154448,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,49,83.578053,85.474996,50.0,10.400569,5.720313,33.578053,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,50,83.06866,84.811066,50.0,10.219655,5.62081,33.06866,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,51,82.631331,84.201224,50.0,10.031212,5.517166,32.631331,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,52,82.270285,83.651762,50.0,9.8374,5.41057,32.270285,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,53,81.988853,83.168245,50.0,9.640419,5.302231,31.988853,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,54,81.789456,82.755458,50.0,9.442485,5.193367,31.789456,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,55,81.673582,82.417357,50.0,9.245801,5.085191,31.673582,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,56,81.641779,82.157036,50.0,9.052539,4.978896,31.641779,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,57,81.693658,81.976696,50.0,8.864812,4.875646,31.693658,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,58,81.827905,81.877633,50.0,8.684654,4.77656,31.827905,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,59,82.042303,81.860228,50.0,8.513999,4.682699,32.042303,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,60,82.333766,81.923954,50.0,8.354656,4.595061,32.333766,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,61,82.698378,82.067388,50.0,8.208294,4.514562,32.698378,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,62,83.131447,82.288235,50.0,8.076423,4.442033,33.131447,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,63,83.627563,82.583359,50.0,7.960379,4.378208,33.627563,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,64,84.180662,82.94883,50.0,7.86131,4.32372,34.180662,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,65,84.784104,83.379971,50.0,7.780166,4.279091,34.784104,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,66,85.430747,83.871418,50.0,7.717689,4.244729,35.430747,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,67,86.113033,84.417183,50.0,7.674407,4.220924,36.113033,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,68,86.823074,85.01073,50.0,7.650632,4.207848,36.823074,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,69,87.552746,85.645051,50.0,7.646455,4.20555,37.552746,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,70,88.293778,86.312744,50.0,7.661749,4.213962,38.293778,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,71,89.037844,87.006106,50.0,7.696173,4.232895,39.037844,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,72,89.776661,87.717214,50.0,7.749176,4.262047,39.776661,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,73,90.502075,88.438021,50.0,7.820006,4.301003,40.502075,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,74,91.206153,89.16044,50.0,7.907719,4.349246,41.206153,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,75,91.88127,89.876439,50.0,8.011193,4.406156,41.88127,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,76,92.520189,90.57813,50.0,8.12914,4.471027,42.520189,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,77,93.116138,91.257851,50.0,8.260124,4.543068,43.116138,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,78,93.662882,91.908251,50.0,8.402575,4.621416,43.662882,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,79,94.154789,92.522372,50.0,8.554812,4.705147,44.154789,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,80,94.586882,93.093718,50.0,8.715059,4.793282,44.586882,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,81,94.954895,93.616325,50.0,8.881465,4.884806,44.954895,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,82,95.255308,94.084825,50.0,9.052131,4.978672,45.255308,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,83,95.485384,94.494494,50.0,9.225125,5.073819,45.485384,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,84,95.643191,94.841305,50.0,9.398506,5.169178,45.643191,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,85,95.727616,95.121965,50.0,9.570345,5.26369,45.727616,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,86,95.738368,95.333943,50.0,9.738751,5.356313,45.738368,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,87,95.675979,95.475492,50.0,9.901884,5.446036,45.675979,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,88,95.541788,95.545662,50.0,10.05798,5.531889,45.541788,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,89,95.337916,95.544306,50.0,10.205369,5.612953,45.337916,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,90,95.067243,95.47207,50.0,10.342492,5.688371,45.067243,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,91,94.733361,95.33038,50.0,10.467918,5.757355,44.733361,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,92,94.340534,95.121423,50.0,10.580358,5.819197,44.340534,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,93,93.893642,94.848112,50.0,10.678678,5.873273,43.893642,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,94,93.398122,94.514047,50.0,10.761913,5.919052,43.398122,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,95,92.859902,94.123473,50.0,10.829272,5.956099,42.859902,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,96,92.285334,93.681224,50.0,10.880146,5.98408,42.285334,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,97,91.681114,93.192662,50.0,10.914118,6.002765,41.681114,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,98,91.054211,92.663621,50.0,10.930959,6.012027,41.054211,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,99,90.411781,92.100327,50.0,10.930634,6.011848,40.411781,10,0.24,0.55,0.35,2.0,0.025
slow_recognition_high_resistance,100,89.761092,91.509336,50.0,10.913297,6.002313,39.761092,10,0.24,0.55,0.35,2.0,0.025
fast_overreaction,1,80.0,80.0,50.0,0.0,0.0,30.0,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,2,72.66,80.0,50.0,12.6,1.26,22.66,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,3,65.1365,73.394,50.0,12.6,1.26,15.1365,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,4,57.424913,65.96225,50.0,12.6,1.26,7.424913,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,5,52.017603,58.278646,50.0,9.82548,0.982548,2.017603,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,6,49.284313,52.643708,50.0,6.704145,0.670415,-0.715687,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,7,49.387092,49.620252,50.0,3.477031,0.347703,-0.612908,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,8,51.622448,49.410408,50.0,1.110357,0.111036,1.622448,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,9,54.913009,51.401244,50.0,0.0,0.0,4.913009,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,10,58.285835,54.561833,50.0,0.0,0.0,8.285835,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,11,61.21331,57.913435,50.0,0.588523,0.058852,11.21331,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,12,63.01927,60.883323,50.0,1.91597,0.191597,13.01927,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,13,63.603474,62.805675,50.0,3.323643,0.332364,13.603474,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,14,63.079665,63.523694,50.0,4.570996,0.4571,13.079665,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,15,61.816111,63.124067,50.0,5.378384,0.537838,11.816111,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,16,60.249557,61.946906,50.0,5.679951,0.567995,10.249557,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,17,58.794899,60.419292,50.0,5.512108,0.551211,8.794899,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,18,57.748841,58.957338,50.0,5.017701,0.50177,7.748841,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,19,57.254069,57.86969,50.0,4.376103,0.43761,7.254069,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,20,57.299547,57.315631,50.0,3.762082,0.376208,7.299547,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,21,57.757293,57.301155,50.0,3.30527,0.330527,7.757293,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,22,58.435916,57.711679,50.0,3.072565,0.307257,8.435916,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,23,59.136978,58.363493,50.0,3.066485,0.306649,9.136978,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,24,59.700387,59.059629,50.0,3.238905,0.323891,9.700387,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,25,60.031497,59.636312,50.0,3.512667,0.351267,10.031497,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,26,60.107744,59.991978,50.0,3.805044,0.380504,10.107744,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,27,59.967912,60.096168,50.0,4.047251,0.404725,9.967912,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,28,59.690142,59.980738,50.0,4.196631,0.419663,9.690142,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,29,59.366044,59.719202,50.0,4.24039,0.424039,9.366044,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,30,59.077477,59.40136,50.0,4.19191,0.419191,9.077477,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,31,58.880555,59.109865,50.0,4.082065,0.408206,8.880555,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,32,58.798855,58.903486,50.0,3.948571,0.394857,8.798855,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,33,58.825297,58.809318,50.0,3.826143,0.382614,8.825297,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,34,58.930412,58.823699,50.0,3.739464,0.373946,8.930412,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,35,59.07375,58.919741,50.0,3.699914,0.369991,9.07375,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,36,59.215235,59.058349,50.0,3.705954,0.370595,9.215235,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,37,59.323954,59.199547,50.0,3.746291,0.374629,9.323954,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,38,59.382997,59.311514,50.0,3.804507,0.380451,9.382997,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,39,59.390143,59.375849,50.0,3.86381,0.386381,9.390143,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,40,59.355145,59.388714,50.0,3.910836,0.391084,9.355145,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,41,59.294953,59.358502,50.0,3.937857,0.393786,9.294953,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,42,59.228393,59.301308,50.0,3.94326,0.394326,9.228393,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,43,59.171589,59.235684,50.0,3.930571,0.393057,9.171589,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,44,59.134984,59.177998,50.0,3.906549,0.390655,9.134984,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,45,59.12227,59.139286,50.0,3.878987,0.387899,9.12227,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,46,59.131044,59.123972,50.0,3.854759,0.385476,9.131044,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,47,59.15467,59.130336,50.0,3.8385,0.38385,9.15467,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,48,59.184675,59.152236,50.0,3.832068,0.383207,9.184675,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,49,59.213025,59.181431,50.0,3.834741,0.383474,9.213025,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,50,59.233805,59.209866,50.0,3.843939,0.384394,9.233805,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,51,59.244069,59.231411,50.0,3.856201,0.38562,9.244069,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,52,59.243842,59.242803,50.0,3.868144,0.386814,9.243842,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,53,59.235464,59.243738,50.0,3.877193,0.387719,9.235464,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,54,59.222571,59.236292,50.0,3.881977,0.388198,9.222571,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,55,59.209003,59.223943,50.0,3.88237,0.388237,9.209003,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,56,59.197909,59.210497,50.0,3.879243,0.387924,9.197909,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,57,59.191207,59.199168,50.0,3.874056,0.387406,9.191207,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,58,59.189419,59.192003,50.0,3.868409,0.386841,9.189419,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,59,59.191869,59.189677,50.0,3.863651,0.386365,9.191869,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,60,59.197089,59.19165,50.0,3.860641,0.386064,9.197089,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,61,59.203318,59.196545,50.0,3.859664,0.385966,9.203318,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,62,59.208957,59.20264,50.0,3.860493,0.386049,9.208957,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,63,59.212887,59.208325,50.0,3.862549,0.386255,9.212887,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,64,59.214611,59.212431,50.0,3.865109,0.386511,9.214611,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,65,59.214229,59.214393,50.0,3.867497,0.38675,9.214229,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,66,59.212286,59.214246,50.0,3.869221,0.386922,9.212286,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,67,59.209553,59.212482,50.0,3.870045,0.387005,9.209553,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,68,59.206807,59.209846,50.0,3.869983,0.386998,9.206807,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,69,59.204659,59.207111,50.0,3.869243,0.386924,9.204659,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,70,59.203453,59.204904,50.0,3.868135,0.386814,9.203453,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,71,59.203252,59.203598,50.0,3.866986,0.386699,9.203252,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,72,59.20388,59.203287,50.0,3.86606,0.386606,9.20388,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,73,59.205016,59.20382,50.0,3.865511,0.386551,9.205016,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,74,59.206299,59.204897,50.0,3.86538,0.386538,9.206299,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,75,59.207413,59.206159,50.0,3.865604,0.38656,9.207413,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,76,59.208147,59.207287,50.0,3.866057,0.386606,9.208147,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,77,59.208423,59.208061,50.0,3.866587,0.386659,9.208423,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,78,59.208279,59.208387,50.0,3.867061,0.386706,9.208279,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,79,59.207838,59.208289,50.0,3.867386,0.386739,9.207838,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,80,59.207264,59.207884,50.0,3.867522,0.386752,9.207264,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,81,59.206712,59.207326,50.0,3.867482,0.386748,9.206712,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,82,59.2063,59.206774,50.0,3.867311,0.386731,9.2063,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,83,59.206089,59.206348,50.0,3.867077,0.386708,9.206089,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,84,59.20608,59.206114,50.0,3.866845,0.386685,9.20608,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,85,59.206233,59.206084,50.0,3.866666,0.386667,9.206233,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,86,59.206477,59.206218,50.0,3.866568,0.386657,9.206477,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,87,59.20674,59.206451,50.0,3.866555,0.386656,9.20674,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,88,59.206958,59.206711,50.0,3.866612,0.386661,9.206958,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,89,59.207093,59.206933,50.0,3.86671,0.386671,9.207093,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,90,59.207134,59.207077,50.0,3.866819,0.386682,9.207134,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,91,59.207091,59.207128,50.0,3.866912,0.386691,9.207091,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,92,59.206994,59.207095,50.0,3.866972,0.386697,9.206994,2,0.42,0.1,0.9,2.0,0.025
fast_overreaction,93,59.206874,59.207004,50.0,3.866994,0.386699,9.206874,2,0.42,0.1,0.9,2.0,0.025
