scenario,time,state,absolute_state,adaptive_capacity,shock,performance
high_redundancy,96,0.279101,0.279101,0.258846,0.000000,0.930225
high_redundancy,97,0.206919,0.206919,0.258623,0.000000,0.948270
high_redundancy,98,0.153440,0.153440,0.258457,0.000000,0.961640
high_redundancy,99,0.113801,0.113801,0.258335,0.000000,0.971550
high_redundancy,100,0.084412,0.084412,0.258244,0.000000,0.978897
high_redundancy,101,0.062619,0.062619,0.258176,0.000000,0.984345
high_redundancy,102,0.046456,0.046456,0.258126,0.000000,0.988386
high_redundancy,103,0.034466,0.034466,0.258089,0.000000,0.991384
high_redundancy,104,0.025572,0.025572,0.258061,0.000000,0.993607
high_redundancy,105,0.018973,0.018973,0.258041,0.000000,0.995257
high_redundancy,106,0.014078,0.014078,0.258026,0.000000,0.996481
high_redundancy,107,0.010445,0.010445,0.258014,0.000000,0.997389
high_redundancy,108,0.007750,0.007750,0.258006,0.000000,0.998062
high_redundancy,109,0.005751,0.005751,0.258000,0.000000,0.998562
high_redundancy,110,0.004267,0.004267,0.257995,0.000000,0.998933
high_redundancy,111,0.003166,0.003166,0.257992,0.000000,0.999208
high_redundancy,112,0.002349,0.002349,0.257989,0.000000,0.999413
high_redundancy,113,0.001743,0.001743,0.257987,0.000000,0.999564
high_redundancy,114,0.001294,0.001294,0.257986,0.000000,0.999677
high_redundancy,115,0.000960,0.000960,0.257985,0.000000,0.999760
high_redundancy,116,0.000712,0.000712,0.257984,0.000000,0.999822
high_redundancy,117,0.000528,0.000528,0.257984,0.000000,0.999868
high_redundancy,118,0.000392,0.000392,0.257983,0.000000,0.999902
high_redundancy,119,0.000291,0.000291,0.257983,0.000000,0.999927
high_redundancy,120,0.000216,0.000216,0.257983,0.000000,0.999946
high_redundancy,121,0.000160,0.000160,0.257982,0.000000,0.999960
high_redundancy,122,0.000119,0.000119,0.257982,0.000000,0.999970
high_redundancy,123,0.000088,0.000088,0.257982,0.000000,0.999978
high_redundancy,124,0.000065,0.000065,0.257982,0.000000,0.999984
high_redundancy,125,1.870049,1.870049,0.257982,1.870000,0.532488
high_redundancy,126,1.389106,1.389106,0.257182,0.000000,0.652724
high_redundancy,127,1.032964,1.032964,0.256382,0.000000,0.741759
high_redundancy,128,0.768957,0.768957,0.255582,0.000000,0.807761
high_redundancy,129,0.572898,0.572898,0.254967,0.000000,0.856775
high_redundancy,130,0.427091,0.427091,0.254509,0.000000,0.893227
high_redundancy,131,0.318538,0.318538,0.254167,0.000000,0.920365
high_redundancy,132,0.237658,0.237658,0.253912,0.000000,0.940586
high_redundancy,133,0.177359,0.177359,0.253722,0.000000,0.955660
high_redundancy,134,0.132384,0.132384,0.253580,0.000000,0.966904
high_redundancy,135,0.098828,0.098828,0.253474,0.000000,0.975293
high_redundancy,136,0.073786,0.073786,0.253395,0.000000,0.981554
high_redundancy,137,0.055093,0.055093,0.253336,0.000000,0.986227
high_redundancy,138,0.041138,0.041138,0.253292,0.000000,0.989715
high_redundancy,139,0.030720,0.030720,0.253259,0.000000,0.992320
high_redundancy,140,0.022940,0.022940,0.253235,0.000000,0.994265
high_redundancy,141,0.017132,0.017132,0.253216,0.000000,0.995717
high_redundancy,142,0.012794,0.012794,0.253202,0.000000,0.996802
high_redundancy,143,0.009554,0.009554,0.253192,0.000000,0.997611
high_redundancy,144,0.007135,0.007135,0.253185,0.000000,0.998216
high_redundancy,145,0.005329,0.005329,0.253179,0.000000,0.998668
high_redundancy,146,0.003980,0.003980,0.253175,0.000000,0.999005
high_redundancy,147,0.002972,0.002972,0.253171,0.000000,0.999257
high_redundancy,148,0.002220,0.002220,0.253169,0.000000,0.999445
high_redundancy,149,0.001658,0.001658,0.253167,0.000000,0.999586
high_redundancy,150,0.001238,0.001238,0.253166,0.000000,0.999690
high_redundancy,151,0.000925,0.000925,0.253165,0.000000,0.999769
high_redundancy,152,0.000691,0.000691,0.253164,0.000000,0.999827
high_redundancy,153,0.000516,0.000516,0.253164,0.000000,0.999871
high_redundancy,154,0.000385,0.000385,0.253163,0.000000,0.999904
high_redundancy,155,2.125288,2.125288,0.253163,2.125000,0.468678
high_redundancy,156,1.588944,1.588944,0.252363,0.000000,0.602764
high_redundancy,157,1.189224,1.189224,0.251563,0.000000,0.702694
high_redundancy,158,0.891011,0.891011,0.250763,0.000000,0.777247
high_redundancy,159,0.668214,0.668214,0.250050,0.000000,0.832947
high_redundancy,160,0.501484,0.501484,0.249516,0.000000,0.874629
high_redundancy,161,0.376557,0.376557,0.249114,0.000000,0.905861
high_redundancy,162,0.282865,0.282865,0.248813,0.000000,0.929284
high_redundancy,163,0.212548,0.212548,0.248587,0.000000,0.946863
high_redundancy,164,0.159748,0.159748,0.248417,0.000000,0.960063
high_redundancy,165,0.120084,0.120084,0.248289,0.000000,0.969979
high_redundancy,166,0.090280,0.090280,0.248193,0.000000,0.977430
high_redundancy,167,0.067880,0.067880,0.248121,0.000000,0.983030
high_redundancy,168,0.051041,0.051041,0.248066,0.000000,0.987240
high_redundancy,169,0.038382,0.038382,0.248026,0.000000,0.990405
high_redundancy,170,0.028863,0.028863,0.247995,0.000000,0.992784
high_redundancy,171,0.021706,0.021706,0.247972,0.000000,0.994574
high_redundancy,172,0.016324,0.016324,0.247954,0.000000,0.995919
high_redundancy,173,0.012276,0.012276,0.247941,0.000000,0.996931
high_redundancy,174,0.009233,0.009233,0.247932,0.000000,0.997692
high_redundancy,175,0.006944,0.006944,0.247924,0.000000,0.998264
high_redundancy,176,0.005222,0.005222,0.247919,0.000000,0.998694
high_redundancy,177,0.003928,0.003928,0.247914,0.000000,0.999018
high_redundancy,178,0.002954,0.002954,0.247911,0.000000,0.999262
high_redundancy,179,0.002222,0.002222,0.247909,0.000000,0.999445
high_redundancy,180,0.001671,0.001671,0.247907,0.000000,0.999582
fragile_efficiency,1,0.000000,0.000000,0.140000,0.000000,1.000000
fragile_efficiency,2,0.000000,0.000000,0.138400,0.000000,1.000000
fragile_efficiency,3,0.000000,0.000000,0.136800,0.000000,1.000000
fragile_efficiency,4,0.000000,0.000000,0.135200,0.000000,1.000000
fragile_efficiency,5,0.000000,0.000000,0.133600,0.000000,1.000000
fragile_efficiency,6,0.000000,0.000000,0.132000,0.000000,1.000000
fragile_efficiency,7,0.000000,0.000000,0.130400,0.000000,1.000000
fragile_efficiency,8,0.000000,0.000000,0.128800,0.000000,1.000000
fragile_efficiency,9,0.000000,0.000000,0.127200,0.000000,1.000000
fragile_efficiency,10,0.000000,0.000000,0.125600,0.000000,1.000000
fragile_efficiency,11,0.000000,0.000000,0.124000,0.000000,1.000000
fragile_efficiency,12,0.000000,0.000000,0.122400,0.000000,1.000000
fragile_efficiency,13,0.000000,0.000000,0.120800,0.000000,1.000000
fragile_efficiency,14,0.000000,0.000000,0.119200,0.000000,1.000000
fragile_efficiency,15,0.000000,0.000000,0.117600,0.000000,1.000000
fragile_efficiency,16,0.000000,0.000000,0.116000,0.000000,1.000000
fragile_efficiency,17,0.000000,0.000000,0.114400,0.000000,1.000000
fragile_efficiency,18,0.000000,0.000000,0.112800,0.000000,1.000000
fragile_efficiency,19,0.000000,0.000000,0.111200,0.000000,1.000000
fragile_efficiency,20,0.000000,0.000000,0.109600,0.000000,1.000000
fragile_efficiency,21,0.000000,0.000000,0.108000,0.000000,1.000000
fragile_efficiency,22,0.000000,0.000000,0.106400,0.000000,1.000000
fragile_efficiency,23,0.000000,0.000000,0.104800,0.000000,1.000000
fragile_efficiency,24,0.000000,0.000000,0.103200,0.000000,1.000000
fragile_efficiency,25,1.800000,1.800000,0.101600,1.800000,0.550000
fragile_efficiency,26,1.620360,1.620360,0.099800,0.000000,0.594910
fragile_efficiency,27,1.461565,1.461565,0.098000,0.000000,0.634609
fragile_efficiency,28,1.320962,1.320962,0.096200,0.000000,0.669759
fragile_efficiency,29,1.196263,1.196263,0.094400,0.000000,0.700934
fragile_efficiency,30,1.085489,1.085489,0.092600,0.000000,0.728628
fragile_efficiency,31,0.986927,0.986927,0.090800,0.000000,0.753268
fragile_efficiency,32,0.899088,0.899088,0.089003,0.000000,0.775228
fragile_efficiency,33,0.820667,0.820667,0.087223,0.000000,0.794833
fragile_efficiency,34,0.750534,0.750534,0.085459,0.000000,0.812367
fragile_efficiency,35,0.687708,0.687708,0.083709,0.000000,0.828073
fragile_efficiency,36,0.631336,0.631336,0.081971,0.000000,0.842166
fragile_efficiency,37,0.580674,0.580674,0.080245,0.000000,0.854831
fragile_efficiency,38,0.535075,0.535075,0.078529,0.000000,0.866231
fragile_efficiency,39,0.493969,0.493969,0.076822,0.000000,0.876508
fragile_efficiency,40,0.456861,0.456861,0.075123,0.000000,0.885785
fragile_efficiency,41,0.423313,0.423313,0.073431,0.000000,0.894172
fragile_efficiency,42,0.392942,0.392942,0.071747,0.000000,0.901765
fragile_efficiency,43,0.365409,0.365409,0.070068,0.000000,0.908648
fragile_efficiency,44,0.340417,0.340417,0.068395,0.000000,0.914896
fragile_efficiency,45,0.317702,0.317702,0.066727,0.000000,0.920575
fragile_efficiency,46,0.297031,0.297031,0.065063,0.000000,0.925742
fragile_efficiency,47,0.278198,0.278198,0.063404,0.000000,0.930450
fragile_efficiency,48,0.261020,0.261020,0.061748,0.000000,0.934745
fragile_efficiency,49,0.245333,0.245333,0.060096,0.000000,0.938667
fragile_efficiency,50,0.230994,0.230994,0.058447,0.000000,0.942251
fragile_efficiency,51,0.217874,0.217874,0.056801,0.000000,0.945532
fragile_efficiency,52,0.205856,0.205856,0.055157,0.000000,0.948536
fragile_efficiency,53,0.194840,0.194840,0.053516,0.000000,0.951290
fragile_efficiency,54,0.184732,0.184732,0.051877,0.000000,0.953817
fragile_efficiency,55,2.215451,2.215451,0.050240,2.040000,0.446137
fragile_efficiency,56,2.108134,2.108134,0.048440,0.000000,0.472967
fragile_efficiency,57,2.009810,2.009810,0.046640,0.000000,0.497548
fragile_efficiency,58,1.919689,1.919689,0.044840,0.000000,0.520078
fragile_efficiency,59,1.837065,1.837065,0.043040,0.000000,0.540734
fragile_efficiency,60,1.761304,1.761304,0.041240,0.000000,0.559674
fragile_efficiency,61,1.691838,1.691838,0.039440,0.000000,0.577041
fragile_efficiency,62,1.628157,1.628157,0.037640,0.000000,0.592961
fragile_efficiency,63,1.569803,1.569803,0.035840,0.000000,0.607549
fragile_efficiency,64,1.516366,1.516366,0.034040,0.000000,0.620908
fragile_efficiency,65,1.467478,1.467478,0.032240,0.000000,0.633130
fragile_efficiency,66,1.422808,1.422808,0.030440,0.000000,0.644298
fragile_efficiency,67,1.382058,1.382058,0.028640,0.000000,0.654485
fragile_efficiency,68,1.344963,1.344963,0.026840,0.000000,0.663759
fragile_efficiency,69,1.311285,1.311285,0.025040,0.000000,0.672179
fragile_efficiency,70,1.280810,1.280810,0.023240,0.000000,0.679797
fragile_efficiency,71,1.253349,1.253349,0.021440,0.000000,0.686663
fragile_efficiency,72,1.228282,1.228282,0.020000,0.000000,0.692929
fragile_efficiency,73,1.203717,1.203717,0.020000,0.000000,0.699071
fragile_efficiency,74,1.179642,1.179642,0.020000,0.000000,0.705089
fragile_efficiency,75,1.156050,1.156050,0.020000,0.000000,0.710988
fragile_efficiency,76,1.132929,1.132929,0.020000,0.000000,0.716768
fragile_efficiency,77,1.110270,1.110270,0.020000,0.000000,0.722432
fragile_efficiency,78,1.088065,1.088065,0.020000,0.000000,0.727984
fragile_efficiency,79,1.066303,1.066303,0.020000,0.000000,0.733424
fragile_efficiency,80,1.044977,1.044977,0.020000,0.000000,0.738756
fragile_efficiency,81,1.024078,1.024078,0.020000,0.000000,0.743981
fragile_efficiency,82,1.003596,1.003596,0.020000,0.000000,0.749101
fragile_efficiency,83,0.983524,0.983524,0.020000,0.000000,0.754119
fragile_efficiency,84,0.963854,0.963854,0.020000,0.000000,0.759037
fragile_efficiency,85,0.944577,0.944577,0.020000,0.000000,0.763856
fragile_efficiency,86,0.925685,0.925685,0.020000,0.000000,0.768579
fragile_efficiency,87,0.907171,0.907171,0.020000,0.000000,0.773207
fragile_efficiency,88,0.889028,0.889028,0.020000,0.000000,0.777743
fragile_efficiency,89,0.871247,0.871247,0.020000,0.000000,0.782188
fragile_efficiency,90,3.253823,3.253823,0.020000,2.400000,0.186544
fragile_efficiency,91,3.188746,3.188746,0.020000,0.000000,0.202813
fragile_efficiency,92,3.124971,3.124971,0.020000,0.000000,0.218757
fragile_efficiency,93,3.062472,3.062472,0.020000,0.000000,0.234382
fragile_efficiency,94,3.001222,3.001222,0.020000,0.000000,0.249694
fragile_efficiency,95,2.941198,2.941198,0.020000,0.000000,0.264701
fragile_efficiency,96,2.882374,2.882374,0.020000,0.000000,0.279407
fragile_efficiency,97,2.824726,2.824726,0.020000,0.000000,0.293818
fragile_efficiency,98,2.768232,2.768232,0.020000,0.000000,0.307942
fragile_efficiency,99,2.712867,2.712867,0.020000,0.000000,0.321783
fragile_efficiency,100,2.658610,2.658610,0.020000,0.000000,0.335348
fragile_efficiency,101,2.605438,2.605438,0.020000,0.000000,0.348641
fragile_efficiency,102,2.553329,2.553329,0.020000,0.000000,0.361668
fragile_efficiency,103,2.502262,2.502262,0.020000,0.000000,0.374434
fragile_efficiency,104,2.452217,2.452217,0.020000,0.000000,0.386946
fragile_efficiency,105,2.403173,2.403173,0.020000,0.000000,0.399207
fragile_efficiency,106,2.355109,2.355109,0.020000,0.000000,0.411223
fragile_efficiency,107,2.308007,2.308007,0.020000,0.000000,0.422998
fragile_efficiency,108,2.261847,2.261847,0.020000,0.000000,0.434538
fragile_efficiency,109,2.216610,2.216610,0.020000,0.000000,0.445847
fragile_efficiency,110,2.172278,2.172278,0.020000,0.000000,0.456931
fragile_efficiency,111,2.128832,2.128832,0.020000,0.000000,0.467792
fragile_efficiency,112,2.086256,2.086256,0.020000,0.000000,0.478436
fragile_efficiency,113,2.044531,2.044531,0.020000,0.000000,0.488867
fragile_efficiency,114,2.003640,2.003640,0.020000,0.000000,0.499090
fragile_efficiency,115,1.963567,1.963567,0.020000,0.000000,0.509108
fragile_efficiency,116,1.924296,1.924296,0.020000,0.000000,0.518926
fragile_efficiency,117,1.885810,1.885810,0.020000,0.000000,0.528548
fragile_efficiency,118,1.848094,1.848094,0.020000,0.000000,0.537977
fragile_efficiency,119,1.811132,1.811132,0.020000,0.000000,0.547217
fragile_efficiency,120,1.774909,1.774909,0.020000,0.000000,0.556273
fragile_efficiency,121,1.739411,1.739411,0.020000,0.000000,0.565147
fragile_efficiency,122,1.704623,1.704623,0.020000,0.000000,0.573844
fragile_efficiency,123,1.670530,1.670530,0.020000,0.000000,0.582367
fragile_efficiency,124,1.637120,1.637120,0.020000,0.000000,0.590720
fragile_efficiency,125,4.244377,4.244377,0.020000,2.640000,0.000000
fragile_efficiency,126,4.159490,4.159490,0.020000,0.000000,0.000000
fragile_efficiency,127,4.076300,4.076300,0.020000,0.000000,0.000000
fragile_efficiency,128,3.994774,3.994774,0.020000,0.000000,0.001307
fragile_efficiency,129,3.914878,3.914878,0.020000,0.000000,0.021280
fragile_efficiency,130,3.836581,3.836581,0.020000,0.000000,0.040855
fragile_efficiency,131,3.759849,3.759849,0.020000,0.000000,0.060038
fragile_efficiency,132,3.684652,3.684652,0.020000,0.000000,0.078837
fragile_efficiency,133,3.610959,3.610959,0.020000,0.000000,0.097260
fragile_efficiency,134,3.538740,3.538740,0.020000,0.000000,0.115315
fragile_efficiency,135,3.467965,3.467965,0.020000,0.000000,0.133009
fragile_efficiency,136,3.398606,3.398606,0.020000,0.000000,0.150349
fragile_efficiency,137,3.330634,3.330634,0.020000,0.000000,0.167342
fragile_efficiency,138,3.264021,3.264021,0.020000,0.000000,0.183995
fragile_efficiency,139,3.198741,3.198741,0.020000,0.000000,0.200315
fragile_efficiency,140,3.134766,3.134766,0.020000,0.000000,0.216309
fragile_efficiency,141,3.072071,3.072071,0.020000,0.000000,0.231982
fragile_efficiency,142,3.010629,3.010629,0.020000,0.000000,0.247343
fragile_efficiency,143,2.950417,2.950417,0.020000,0.000000,0.262396
fragile_efficiency,144,2.891408,2.891408,0.020000,0.000000,0.277148
fragile_efficiency,145,2.833580,2.833580,0.020000,0.000000,0.291605
fragile_efficiency,146,2.776909,2.776909,0.020000,0.000000,0.305773
fragile_efficiency,147,2.721370,2.721370,0.020000,0.000000,0.319657
fragile_efficiency,148,2.666943,2.666943,0.020000,0.000000,0.333264
fragile_efficiency,149,2.613604,2.613604,0.020000,0.000000,0.346599
fragile_efficiency,150,2.561332,2.561332,0.020000,0.000000,0.359667
fragile_efficiency,151,2.510105,2.510105,0.020000,0.000000,0.372474
fragile_efficiency,152,2.459903,2.459903,0.020000,0.000000,0.385024
fragile_efficiency,153,2.410705,2.410705,0.020000,0.000000,0.397324
fragile_efficiency,154,2.362491,2.362491,0.020000,0.000000,0.409377
fragile_efficiency,155,5.315241,5.315241,0.020000,3.000000,0.000000
fragile_efficiency,156,5.208936,5.208936,0.020000,0.000000,0.000000
fragile_efficiency,157,5.104758,5.104758,0.020000,0.000000,0.000000
fragile_efficiency,158,5.002663,5.002663,0.020000,0.000000,0.000000
fragile_efficiency,159,4.902609,4.902609,0.020000,0.000000,0.000000
fragile_efficiency,160,4.804557,4.804557,0.020000,0.000000,0.000000
fragile_efficiency,161,4.708466,4.708466,0.020000,0.000000,0.000000
fragile_efficiency,162,4.614297,4.614297,0.020000,0.000000,0.000000
fragile_efficiency,163,4.522011,4.522011,0.020000,0.000000,0.000000
fragile_efficiency,164,4.431571,4.431571,0.020000,0.000000,0.000000
fragile_efficiency,165,4.342939,4.342939,0.020000,0.000000,0.000000
fragile_efficiency,166,4.256080,4.256080,0.020000,0.000000,0.000000
fragile_efficiency,167,4.170959,4.170959,0.020000,0.000000,0.000000
fragile_efficiency,168,4.087540,4.087540,0.020000,0.000000,0.000000
fragile_efficiency,169,4.005789,4.005789,0.020000,0.000000,0.000000
fragile_efficiency,170,3.925673,3.925673,0.020000,0.000000,0.018582
fragile_efficiency,171,3.847160,3.847160,0.020000,0.000000,0.038210
fragile_efficiency,172,3.770216,3.770216,0.020000,0.000000,0.057446
fragile_efficiency,173,3.694812,3.694812,0.020000,0.000000,0.076297
fragile_efficiency,174,3.620916,3.620916,0.020000,0.000000,0.094771
fragile_efficiency,175,3.548497,3.548497,0.020000,0.000000,0.112876
fragile_efficiency,176,3.477527,3.477527,0.020000,0.000000,0.130618
fragile_efficiency,177,3.407977,3.407977,0.020000,0.000000,0.148006
fragile_efficiency,178,3.339817,3.339817,0.020000,0.000000,0.165046
fragile_efficiency,179,3.273021,3.273021,0.020000,0.000000,0.181745
fragile_efficiency,180,3.207561,3.207561,0.020000,0.000000,0.198110
