scenario,path,step,control_parameter,system_state,jump_size,transition_flag
slow_forcing,forward_forcing,164,-0.416032,-1.177032,0.001480,0
slow_forcing,forward_forcing,165,-0.411222,-1.175548,0.001484,0
slow_forcing,forward_forcing,166,-0.406413,-1.174059,0.001489,0
slow_forcing,forward_forcing,167,-0.401603,-1.172565,0.001494,0
slow_forcing,forward_forcing,168,-0.396794,-1.171067,0.001498,0
slow_forcing,forward_forcing,169,-0.391984,-1.169564,0.001503,0
slow_forcing,forward_forcing,170,-0.387174,-1.168056,0.001508,0
slow_forcing,forward_forcing,171,-0.382365,-1.166543,0.001513,0
slow_forcing,forward_forcing,172,-0.377555,-1.165025,0.001518,0
slow_forcing,forward_forcing,173,-0.372745,-1.163503,0.001522,0
slow_forcing,forward_forcing,174,-0.367936,-1.161976,0.001527,0
slow_forcing,forward_forcing,175,-0.363126,-1.160443,0.001532,0
slow_forcing,forward_forcing,176,-0.358317,-1.158906,0.001537,0
slow_forcing,forward_forcing,177,-0.353507,-1.157363,0.001542,0
slow_forcing,forward_forcing,178,-0.348697,-1.155816,0.001548,0
slow_forcing,forward_forcing,179,-0.343888,-1.154263,0.001553,0
slow_forcing,forward_forcing,180,-0.339078,-1.152705,0.001558,0
slow_forcing,forward_forcing,181,-0.334269,-1.151142,0.001563,0
slow_forcing,forward_forcing,182,-0.329459,-1.149574,0.001568,0
slow_forcing,forward_forcing,183,-0.324649,-1.148000,0.001574,0
slow_forcing,forward_forcing,184,-0.319840,-1.146421,0.001579,0
slow_forcing,forward_forcing,185,-0.315030,-1.144837,0.001584,0
slow_forcing,forward_forcing,186,-0.310220,-1.143247,0.001590,0
slow_forcing,forward_forcing,187,-0.305411,-1.141652,0.001595,0
slow_forcing,forward_forcing,188,-0.300601,-1.140051,0.001601,0
slow_forcing,forward_forcing,189,-0.295792,-1.138444,0.001606,0
slow_forcing,forward_forcing,190,-0.290982,-1.136832,0.001612,0
slow_forcing,forward_forcing,191,-0.286172,-1.135214,0.001618,0
slow_forcing,forward_forcing,192,-0.281363,-1.133591,0.001624,0
slow_forcing,forward_forcing,193,-0.276553,-1.131961,0.001629,0
slow_forcing,forward_forcing,194,-0.271743,-1.130326,0.001635,0
slow_forcing,forward_forcing,195,-0.266934,-1.128685,0.001641,0
slow_forcing,forward_forcing,196,-0.262124,-1.127038,0.001647,0
slow_forcing,forward_forcing,197,-0.257315,-1.125385,0.001653,0
slow_forcing,forward_forcing,198,-0.252505,-1.123726,0.001659,0
slow_forcing,forward_forcing,199,-0.247695,-1.122061,0.001665,0
slow_forcing,forward_forcing,200,-0.242886,-1.120390,0.001671,0
slow_forcing,forward_forcing,201,-0.238076,-1.118712,0.001678,0
slow_forcing,forward_forcing,202,-0.233267,-1.117028,0.001684,0
slow_forcing,forward_forcing,203,-0.228457,-1.115338,0.001690,0
slow_forcing,forward_forcing,204,-0.223647,-1.113642,0.001697,0
slow_forcing,forward_forcing,205,-0.218838,-1.111939,0.001703,0
slow_forcing,forward_forcing,206,-0.214028,-1.110229,0.001710,0
slow_forcing,forward_forcing,207,-0.209218,-1.108513,0.001716,0
slow_forcing,forward_forcing,208,-0.204409,-1.106790,0.001723,0
slow_forcing,forward_forcing,209,-0.199599,-1.105061,0.001729,0
slow_forcing,forward_forcing,210,-0.194790,-1.103325,0.001736,0
slow_forcing,forward_forcing,211,-0.189980,-1.101582,0.001743,0
slow_forcing,forward_forcing,212,-0.185170,-1.099832,0.001750,0
slow_forcing,forward_forcing,213,-0.180361,-1.098075,0.001757,0
slow_forcing,forward_forcing,214,-0.175551,-1.096311,0.001764,0
slow_forcing,forward_forcing,215,-0.170741,-1.094540,0.001771,0
slow_forcing,forward_forcing,216,-0.165932,-1.092762,0.001778,0
slow_forcing,forward_forcing,217,-0.161122,-1.090976,0.001785,0
slow_forcing,forward_forcing,218,-0.156313,-1.089183,0.001793,0
slow_forcing,forward_forcing,219,-0.151503,-1.087383,0.001800,0
slow_forcing,forward_forcing,220,-0.146693,-1.085576,0.001808,0
slow_forcing,forward_forcing,221,-0.141884,-1.083760,0.001815,0
slow_forcing,forward_forcing,222,-0.137074,-1.081938,0.001823,0
slow_forcing,forward_forcing,223,-0.132265,-1.080107,0.001831,0
slow_forcing,forward_forcing,224,-0.127455,-1.078269,0.001838,0
slow_forcing,forward_forcing,225,-0.122645,-1.076422,0.001846,0
slow_forcing,forward_forcing,226,-0.117836,-1.074568,0.001854,0
slow_forcing,forward_forcing,227,-0.113026,-1.072706,0.001862,0
slow_forcing,forward_forcing,228,-0.108216,-1.070836,0.001870,0
slow_forcing,forward_forcing,229,-0.103407,-1.068957,0.001879,0
slow_forcing,forward_forcing,230,-0.098597,-1.067070,0.001887,0
slow_forcing,forward_forcing,231,-0.093788,-1.065175,0.001895,0
slow_forcing,forward_forcing,232,-0.088978,-1.063271,0.001904,0
slow_forcing,forward_forcing,233,-0.084168,-1.061359,0.001912,0
slow_forcing,forward_forcing,234,-0.079359,-1.059438,0.001921,0
slow_forcing,forward_forcing,235,-0.074549,-1.057508,0.001930,0
slow_forcing,forward_forcing,236,-0.069739,-1.055570,0.001939,0
slow_forcing,forward_forcing,237,-0.064930,-1.053622,0.001948,0
slow_forcing,forward_forcing,238,-0.060120,-1.051665,0.001957,0
slow_forcing,forward_forcing,239,-0.055311,-1.049700,0.001966,0
slow_forcing,forward_forcing,240,-0.050501,-1.047725,0.001975,0
slow_forcing,forward_forcing,241,-0.045691,-1.045740,0.001984,0
slow_forcing,forward_forcing,242,-0.040882,-1.043746,0.001994,0
slow_forcing,forward_forcing,243,-0.036072,-1.041743,0.002004,0
slow_forcing,forward_forcing,244,-0.031263,-1.039729,0.002013,0
slow_forcing,forward_forcing,245,-0.026453,-1.037706,0.002023,0
slow_forcing,forward_forcing,246,-0.021643,-1.035673,0.002033,0
slow_forcing,forward_forcing,247,-0.016834,-1.033630,0.002043,0
slow_forcing,forward_forcing,248,-0.012024,-1.031577,0.002053,0
slow_forcing,forward_forcing,249,-0.007214,-1.029513,0.002064,0
slow_forcing,forward_forcing,250,-0.002405,-1.027439,0.002074,0
slow_forcing,forward_forcing,251,0.002405,-1.025354,0.002085,0
slow_forcing,forward_forcing,252,0.007214,-1.023259,0.002095,0
slow_forcing,forward_forcing,253,0.012024,-1.021153,0.002106,0
slow_forcing,forward_forcing,254,0.016834,-1.019035,0.002117,0
slow_forcing,forward_forcing,255,0.021643,-1.016907,0.002128,0
slow_forcing,forward_forcing,256,0.026453,-1.014768,0.002140,0
slow_forcing,forward_forcing,257,0.031263,-1.012617,0.002151,0
slow_forcing,forward_forcing,258,0.036072,-1.010454,0.002162,0
slow_forcing,forward_forcing,259,0.040882,-1.008280,0.002174,0
slow_forcing,forward_forcing,260,0.045691,-1.006094,0.002186,0
slow_forcing,forward_forcing,261,0.050501,-1.003896,0.002198,0
slow_forcing,forward_forcing,262,0.055311,-1.001686,0.002210,0
slow_forcing,forward_forcing,263,0.060120,-0.999463,0.002223,0
slow_forcing,forward_forcing,264,0.064930,-0.997228,0.002235,0
slow_forcing,forward_forcing,265,0.069739,-0.994981,0.002248,0
slow_forcing,forward_forcing,266,0.074549,-0.992720,0.002261,0
slow_forcing,forward_forcing,267,0.079359,-0.990447,0.002274,0
slow_forcing,forward_forcing,268,0.084168,-0.988160,0.002287,0
slow_forcing,forward_forcing,269,0.088978,-0.985860,0.002300,0
slow_forcing,forward_forcing,270,0.093788,-0.983546,0.002314,0
slow_forcing,forward_forcing,271,0.098597,-0.981219,0.002327,0
slow_forcing,forward_forcing,272,0.103407,-0.978877,0.002341,0
slow_forcing,forward_forcing,273,0.108216,-0.976522,0.002356,0
slow_forcing,forward_forcing,274,0.113026,-0.974152,0.002370,0
slow_forcing,forward_forcing,275,0.117836,-0.971768,0.002384,0
slow_forcing,forward_forcing,276,0.122645,-0.969368,0.002399,0
slow_forcing,forward_forcing,277,0.127455,-0.966954,0.002414,0
slow_forcing,forward_forcing,278,0.132265,-0.964525,0.002429,0
slow_forcing,forward_forcing,279,0.137074,-0.962080,0.002445,0
slow_forcing,forward_forcing,280,0.141884,-0.959619,0.002461,0
slow_forcing,forward_forcing,281,0.146693,-0.957143,0.002477,0
slow_forcing,forward_forcing,282,0.151503,-0.954650,0.002493,0
slow_forcing,forward_forcing,283,0.156313,-0.952141,0.002509,0
slow_forcing,forward_forcing,284,0.161122,-0.949615,0.002526,0
slow_forcing,forward_forcing,285,0.165932,-0.947072,0.002543,0
slow_forcing,forward_forcing,286,0.170741,-0.944512,0.002560,0
slow_forcing,forward_forcing,287,0.175551,-0.941935,0.002577,0
slow_forcing,forward_forcing,288,0.180361,-0.939340,0.002595,0
slow_forcing,forward_forcing,289,0.185170,-0.936726,0.002613,0
slow_forcing,forward_forcing,290,0.189980,-0.934095,0.002632,0
slow_forcing,forward_forcing,291,0.194790,-0.931444,0.002650,0
slow_forcing,forward_forcing,292,0.199599,-0.928775,0.002669,0
slow_forcing,forward_forcing,293,0.204409,-0.926087,0.002689,0
slow_forcing,forward_forcing,294,0.209218,-0.923378,0.002708,0
slow_forcing,forward_forcing,295,0.214028,-0.920650,0.002728,0
slow_forcing,forward_forcing,296,0.218838,-0.917902,0.002748,0
slow_forcing,forward_forcing,297,0.223647,-0.915133,0.002769,0
slow_forcing,forward_forcing,298,0.228457,-0.912342,0.002790,0
slow_forcing,forward_forcing,299,0.233267,-0.909531,0.002812,0
slow_forcing,forward_forcing,300,0.238076,-0.906698,0.002833,0
slow_forcing,forward_forcing,301,0.242886,-0.903842,0.002855,0
slow_forcing,forward_forcing,302,0.247695,-0.900964,0.002878,0
slow_forcing,forward_forcing,303,0.252505,-0.898063,0.002901,0
slow_forcing,forward_forcing,304,0.257315,-0.895139,0.002924,0
slow_forcing,forward_forcing,305,0.262124,-0.892190,0.002948,0
slow_forcing,forward_forcing,306,0.266934,-0.889218,0.002973,0
slow_forcing,forward_forcing,307,0.271743,-0.886221,0.002997,0
slow_forcing,forward_forcing,308,0.276553,-0.883198,0.003023,0
slow_forcing,forward_forcing,309,0.281363,-0.880150,0.003048,0
slow_forcing,forward_forcing,310,0.286172,-0.877075,0.003074,0
slow_forcing,forward_forcing,311,0.290982,-0.873974,0.003101,0
slow_forcing,forward_forcing,312,0.295792,-0.870845,0.003128,0
slow_forcing,forward_forcing,313,0.300601,-0.867689,0.003156,0
slow_forcing,forward_forcing,314,0.305411,-0.864504,0.003185,0
slow_forcing,forward_forcing,315,0.310220,-0.861291,0.003214,0
slow_forcing,forward_forcing,316,0.315030,-0.858048,0.003243,0
slow_forcing,forward_forcing,317,0.319840,-0.854774,0.003273,0
slow_forcing,forward_forcing,318,0.324649,-0.851470,0.003304,0
slow_forcing,forward_forcing,319,0.329459,-0.848134,0.003336,0
slow_forcing,forward_forcing,320,0.334269,-0.844766,0.003368,0
slow_forcing,forward_forcing,321,0.339078,-0.841366,0.003401,0
slow_forcing,forward_forcing,322,0.343888,-0.837931,0.003434,0
slow_forcing,forward_forcing,323,0.348697,-0.834463,0.003469,0
slow_forcing,forward_forcing,324,0.353507,-0.830959,0.003504,0
slow_forcing,forward_forcing,325,0.358317,-0.827420,0.003540,0
slow_forcing,forward_forcing,326,0.363126,-0.823844,0.003576,0
slow_forcing,forward_forcing,327,0.367936,-0.820230,0.003614,0
slow_forcing,forward_forcing,328,0.372745,-0.816578,0.003652,0
slow_forcing,forward_forcing,329,0.377555,-0.812886,0.003691,0
slow_forcing,forward_forcing,330,0.382365,-0.809154,0.003732,0
slow_forcing,forward_forcing,331,0.387174,-0.805381,0.003773,0
slow_forcing,forward_forcing,332,0.391984,-0.801566,0.003815,0
slow_forcing,forward_forcing,333,0.396794,-0.797708,0.003858,0
slow_forcing,forward_forcing,334,0.401603,-0.793805,0.003903,0
slow_forcing,forward_forcing,335,0.406413,-0.789857,0.003948,0
slow_forcing,forward_forcing,336,0.411222,-0.785862,0.003995,0
slow_forcing,forward_forcing,337,0.416032,-0.781820,0.004043,0
slow_forcing,forward_forcing,338,0.420842,-0.777728,0.004092,0
slow_forcing,forward_forcing,339,0.425651,-0.773586,0.004142,0
slow_forcing,forward_forcing,340,0.430461,-0.769393,0.004194,0
slow_forcing,forward_forcing,341,0.435271,-0.765146,0.004247,0
slow_forcing,forward_forcing,342,0.440080,-0.760845,0.004301,0
slow_forcing,forward_forcing,343,0.444890,-0.756488,0.004357,0
slow_forcing,forward_forcing,344,0.449699,-0.752073,0.004415,0
slow_forcing,forward_forcing,345,0.454509,-0.747600,0.004474,0
slow_forcing,forward_forcing,346,0.459319,-0.743065,0.004534,0
slow_forcing,forward_forcing,347,0.464128,-0.738468,0.004597,0
slow_forcing,forward_forcing,348,0.468938,-0.733807,0.004661,0
slow_forcing,forward_forcing,349,0.473747,-0.729079,0.004728,0
slow_forcing,forward_forcing,350,0.478557,-0.724283,0.004796,0
slow_forcing,forward_forcing,351,0.483367,-0.719417,0.004866,0
slow_forcing,forward_forcing,352,0.488176,-0.714479,0.004939,0
slow_forcing,forward_forcing,353,0.492986,-0.709465,0.005013,0
slow_forcing,forward_forcing,354,0.497796,-0.704375,0.005090,0
slow_forcing,forward_forcing,355,0.502605,-0.699206,0.005170,0
slow_forcing,forward_forcing,356,0.507415,-0.693954,0.005251,0
slow_forcing,forward_forcing,357,0.512224,-0.688618,0.005336,0
slow_forcing,forward_forcing,358,0.517034,-0.683195,0.005423,0
slow_forcing,forward_forcing,359,0.521844,-0.677681,0.005514,0
slow_forcing,forward_forcing,360,0.526653,-0.672074,0.005607,0
slow_forcing,forward_forcing,361,0.531463,-0.666371,0.005703,0
slow_forcing,forward_forcing,362,0.536273,-0.660567,0.005803,0
slow_forcing,forward_forcing,363,0.541082,-0.654661,0.005906,0
slow_forcing,forward_forcing,364,0.545892,-0.648648,0.006013,0
slow_forcing,forward_forcing,365,0.550701,-0.642524,0.006124,0
slow_forcing,forward_forcing,366,0.555511,-0.636285,0.006239,0
slow_forcing,forward_forcing,367,0.560321,-0.629928,0.006357,0
slow_forcing,forward_forcing,368,0.565130,-0.623447,0.006481,0
slow_forcing,forward_forcing,369,0.569940,-0.616839,0.006609,0
slow_forcing,forward_forcing,370,0.574749,-0.610097,0.006741,0
slow_forcing,forward_forcing,371,0.579559,-0.603218,0.006879,0
slow_forcing,forward_forcing,372,0.584369,-0.596195,0.007023,0
slow_forcing,forward_forcing,373,0.589178,-0.589024,0.007171,0
slow_forcing,forward_forcing,374,0.593988,-0.581698,0.007326,0
slow_forcing,forward_forcing,375,0.598798,-0.574210,0.007488,0
slow_forcing,forward_forcing,376,0.603607,-0.566555,0.007655,0
slow_forcing,forward_forcing,377,0.608417,-0.558724,0.007830,0
slow_forcing,forward_forcing,378,0.613226,-0.550712,0.008012,0
slow_forcing,forward_forcing,379,0.618036,-0.542510,0.008202,0
slow_forcing,forward_forcing,380,0.622846,-0.534110,0.008400,0
slow_forcing,forward_forcing,381,0.627655,-0.525503,0.008607,0
slow_forcing,forward_forcing,382,0.632465,-0.516680,0.008823,0
slow_forcing,forward_forcing,383,0.637275,-0.507632,0.009048,0
slow_forcing,forward_forcing,384,0.642084,-0.498348,0.009284,0
slow_forcing,forward_forcing,385,0.646894,-0.488817,0.009531,0
slow_forcing,forward_forcing,386,0.651703,-0.479028,0.009789,0
slow_forcing,forward_forcing,387,0.656513,-0.468968,0.010059,0
slow_forcing,forward_forcing,388,0.661323,-0.458626,0.010342,0
slow_forcing,forward_forcing,389,0.666132,-0.447987,0.010639,0
slow_forcing,forward_forcing,390,0.670942,-0.437037,0.010950,0
slow_forcing,forward_forcing,391,0.675752,-0.425760,0.011277,0
slow_forcing,forward_forcing,392,0.680561,-0.414141,0.011619,0
slow_forcing,forward_forcing,393,0.685371,-0.402162,0.011979,0
slow_forcing,forward_forcing,394,0.690180,-0.389805,0.012357,0
slow_forcing,forward_forcing,395,0.694990,-0.377050,0.012755,0
slow_forcing,forward_forcing,396,0.699800,-0.363878,0.013172,0
slow_forcing,forward_forcing,397,0.704609,-0.350266,0.013612,0
slow_forcing,forward_forcing,398,0.709419,-0.336191,0.014074,0
slow_forcing,forward_forcing,399,0.714228,-0.321630,0.014561,0
slow_forcing,forward_forcing,400,0.719038,-0.306556,0.015074,0
slow_forcing,forward_forcing,401,0.723848,-0.290943,0.015614,0
slow_forcing,forward_forcing,402,0.728657,-0.274761,0.016182,0
slow_forcing,forward_forcing,403,0.733467,-0.257980,0.016781,0
slow_forcing,forward_forcing,404,0.738277,-0.240569,0.017411,0
slow_forcing,forward_forcing,405,0.743086,-0.222494,0.018075,0
slow_forcing,forward_forcing,406,0.747896,-0.203719,0.018775,0
slow_forcing,forward_forcing,407,0.752705,-0.184209,0.019510,0
slow_forcing,forward_forcing,408,0.757515,-0.163924,0.020285,0
slow_forcing,forward_forcing,409,0.762325,-0.142826,0.021098,0
slow_forcing,forward_forcing,410,0.767134,-0.120873,0.021953,0
slow_forcing,forward_forcing,411,0.771944,-0.098024,0.022849,0
slow_forcing,forward_forcing,412,0.776754,-0.074235,0.023789,0
slow_forcing,forward_forcing,413,0.781563,-0.049465,0.024771,0
slow_forcing,forward_forcing,414,0.786373,-0.023669,0.025796,0
slow_forcing,forward_forcing,415,0.791182,0.003195,0.026863,0
slow_forcing,forward_forcing,416,0.795992,0.031166,0.027972,0
slow_forcing,forward_forcing,417,0.800802,0.060284,0.029118,0
slow_forcing,forward_forcing,418,0.805611,0.090583,0.030299,0
slow_forcing,forward_forcing,419,0.810421,0.122092,0.031509,0
slow_forcing,forward_forcing,420,0.815230,0.154835,0.032743,0
slow_forcing,forward_forcing,421,0.820040,0.188825,0.033991,0
slow_forcing,forward_forcing,422,0.824850,0.224068,0.035243,0
slow_forcing,forward_forcing,423,0.829659,0.260555,0.036487,0
slow_forcing,forward_forcing,424,0.834469,0.298262,0.037707,0
slow_forcing,forward_forcing,425,0.839279,0.337147,0.038885,0
slow_forcing,forward_forcing,426,0.844088,0.377149,0.040002,0
slow_forcing,forward_forcing,427,0.848898,0.418183,0.041034,0
slow_forcing,forward_forcing,428,0.853707,0.460140,0.041957,0
slow_forcing,forward_forcing,429,0.858517,0.502883,0.042743,0
slow_forcing,forward_forcing,430,0.863327,0.546249,0.043366,0
slow_forcing,forward_forcing,431,0.868136,0.590048,0.043799,0
slow_forcing,forward_forcing,432,0.872946,0.634062,0.044015,0
slow_forcing,forward_forcing,433,0.877756,0.678054,0.043992,0
slow_forcing,forward_forcing,434,0.882565,0.721765,0.043711,0
slow_forcing,forward_forcing,435,0.887375,0.764925,0.043160,0
slow_forcing,forward_forcing,436,0.892184,0.807259,0.042334,0
slow_forcing,forward_forcing,437,0.896994,0.848495,0.041237,0
slow_forcing,forward_forcing,438,0.901804,0.888375,0.039880,0
slow_forcing,forward_forcing,439,0.906613,0.926661,0.038286,0
slow_forcing,forward_forcing,440,0.911423,0.963144,0.036483,0
slow_forcing,forward_forcing,441,0.916232,0.997651,0.034507,0
slow_forcing,forward_forcing,442,0.921042,1.030051,0.032400,0
slow_forcing,forward_forcing,443,0.925852,1.060257,0.030205,0
slow_forcing,forward_forcing,444,0.930661,1.088223,0.027966,0
slow_forcing,forward_forcing,445,0.935471,1.113947,0.025725,0
slow_forcing,forward_forcing,446,0.940281,1.137466,0.023518,0
slow_forcing,forward_forcing,447,0.945090,1.158846,0.021380,0
slow_forcing,forward_forcing,448,0.949900,1.178184,0.019338,0
slow_forcing,forward_forcing,449,0.954709,1.195594,0.017410,0
slow_forcing,forward_forcing,450,0.959519,1.211207,0.015613,0
slow_forcing,forward_forcing,451,0.964329,1.225160,0.013953,0
slow_forcing,forward_forcing,452,0.969138,1.237596,0.012436,0
slow_forcing,forward_forcing,453,0.973948,1.248656,0.011060,0
slow_forcing,forward_forcing,454,0.978758,1.258476,0.009820,0
slow_forcing,forward_forcing,455,0.983567,1.267188,0.008712,0
slow_forcing,forward_forcing,456,0.988377,1.274915,0.007727,0
slow_forcing,forward_forcing,457,0.993186,1.281769,0.006855,0
slow_forcing,forward_forcing,458,0.997996,1.287856,0.006087,0
slow_forcing,forward_forcing,459,1.002806,1.293269,0.005413,0
slow_forcing,forward_forcing,460,1.007615,1.298093,0.004824,0
slow_forcing,forward_forcing,461,1.012425,1.302404,0.004311,0
slow_forcing,forward_forcing,462,1.017234,1.306269,0.003865,0
slow_forcing,forward_forcing,463,1.022044,1.309747,0.003478,0
slow_forcing,forward_forcing,464,1.026854,1.312891,0.003143,0
slow_forcing,forward_forcing,465,1.031663,1.315745,0.002854,0
slow_forcing,forward_forcing,466,1.036473,1.318350,0.002605,0
slow_forcing,forward_forcing,467,1.041283,1.320739,0.002390,0
slow_forcing,forward_forcing,468,1.046092,1.322944,0.002205,0
slow_forcing,forward_forcing,469,1.050902,1.324990,0.002046,0
slow_forcing,forward_forcing,470,1.055711,1.326899,0.001909,0
slow_forcing,forward_forcing,471,1.060521,1.328691,0.001792,0
slow_forcing,forward_forcing,472,1.065331,1.330383,0.001691,0
slow_forcing,forward_forcing,473,1.070140,1.331988,0.001605,0
slow_forcing,forward_forcing,474,1.074950,1.333518,0.001531,0
slow_forcing,forward_forcing,475,1.079760,1.334986,0.001467,0
slow_forcing,forward_forcing,476,1.084569,1.336398,0.001413,0
slow_forcing,forward_forcing,477,1.089379,1.337764,0.001366,0
slow_forcing,forward_forcing,478,1.094188,1.339090,0.001326,0
slow_forcing,forward_forcing,479,1.098998,1.340381,0.001291,0
slow_forcing,forward_forcing,480,1.103808,1.341642,0.001261,0
slow_forcing,forward_forcing,481,1.108617,1.342877,0.001236,0
slow_forcing,forward_forcing,482,1.113427,1.344091,0.001213,0
slow_forcing,forward_forcing,483,1.118236,1.345285,0.001194,0
slow_forcing,forward_forcing,484,1.123046,1.346462,0.001178,0
slow_forcing,forward_forcing,485,1.127856,1.347626,0.001163,0
slow_forcing,forward_forcing,486,1.132665,1.348776,0.001151,0
slow_forcing,forward_forcing,487,1.137475,1.349916,0.001140,0
slow_forcing,forward_forcing,488,1.142285,1.351046,0.001130,0
slow_forcing,forward_forcing,489,1.147094,1.352167,0.001121,0
slow_forcing,forward_forcing,490,1.151904,1.353281,0.001114,0
slow_forcing,forward_forcing,491,1.156713,1.354389,0.001107,0
slow_forcing,forward_forcing,492,1.161523,1.355490,0.001101,0
slow_forcing,forward_forcing,493,1.166333,1.356586,0.001096,0
slow_forcing,forward_forcing,494,1.171142,1.357677,0.001091,0
slow_forcing,forward_forcing,495,1.175952,1.358763,0.001086,0
slow_forcing,forward_forcing,496,1.180762,1.359845,0.001082,0
slow_forcing,forward_forcing,497,1.185571,1.360924,0.001079,0
slow_forcing,forward_forcing,498,1.190381,1.361999,0.001075,0
slow_forcing,forward_forcing,499,1.195190,1.363071,0.001072,0
slow_forcing,forward_forcing,500,1.200000,1.364140,0.001069,0
fast_forcing,forward_forcing,1,-1.200000,-1.000000,0.000000,0
fast_forcing,forward_forcing,2,-1.183893,-1.088792,0.088792,0
fast_forcing,forward_forcing,3,-1.167785,-1.161231,0.072439,0
fast_forcing,forward_forcing,4,-1.151678,-1.217259,0.056028,0
fast_forcing,forward_forcing,5,-1.135570,-1.258448,0.041190,0
fast_forcing,forward_forcing,6,-1.119463,-1.287317,0.028869,0
fast_forcing,forward_forcing,7,-1.103356,-1.306618,0.019301,0
fast_forcing,forward_forcing,8,-1.087248,-1.318854,0.012236,0
fast_forcing,forward_forcing,9,-1.071141,-1.326055,0.007201,0
fast_forcing,forward_forcing,10,-1.055034,-1.329754,0.003699,0
fast_forcing,forward_forcing,11,-1.038926,-1.331055,0.001301,0
fast_forcing,forward_forcing,12,-1.022819,-1.330728,0.000328,0
fast_forcing,forward_forcing,13,-1.006711,-1.329298,0.001430,0
fast_forcing,forward_forcing,14,-0.990604,-1.327122,0.002176,0
fast_forcing,forward_forcing,15,-0.974497,-1.324439,0.002683,0
fast_forcing,forward_forcing,16,-0.958389,-1.321407,0.003032,0
fast_forcing,forward_forcing,17,-0.942282,-1.318134,0.003273,0
fast_forcing,forward_forcing,18,-0.926174,-1.314690,0.003444,0
fast_forcing,forward_forcing,19,-0.910067,-1.311123,0.003567,0
fast_forcing,forward_forcing,20,-0.893960,-1.307463,0.003659,0
fast_forcing,forward_forcing,21,-0.877852,-1.303733,0.003731,0
fast_forcing,forward_forcing,22,-0.861745,-1.299945,0.003788,0
fast_forcing,forward_forcing,23,-0.845638,-1.296110,0.003835,0
fast_forcing,forward_forcing,24,-0.829530,-1.292233,0.003877,0
fast_forcing,forward_forcing,25,-0.813423,-1.288318,0.003915,0
fast_forcing,forward_forcing,26,-0.797315,-1.284368,0.003950,0
fast_forcing,forward_forcing,27,-0.781208,-1.280384,0.003984,0
fast_forcing,forward_forcing,28,-0.765101,-1.276367,0.004017,0
fast_forcing,forward_forcing,29,-0.748993,-1.272318,0.004049,0
fast_forcing,forward_forcing,30,-0.732886,-1.268237,0.004081,0
fast_forcing,forward_forcing,31,-0.716779,-1.264123,0.004114,0
fast_forcing,forward_forcing,32,-0.700671,-1.259977,0.004146,0
fast_forcing,forward_forcing,33,-0.684564,-1.255798,0.004179,0
fast_forcing,forward_forcing,34,-0.668456,-1.251585,0.004213,0
fast_forcing,forward_forcing,35,-0.652349,-1.247337,0.004247,0
fast_forcing,forward_forcing,36,-0.636242,-1.243056,0.004282,0
fast_forcing,forward_forcing,37,-0.620134,-1.238738,0.004317,0
fast_forcing,forward_forcing,38,-0.604027,-1.234385,0.004353,0
fast_forcing,forward_forcing,39,-0.587919,-1.229995,0.004390,0
fast_forcing,forward_forcing,40,-0.571812,-1.225567,0.004428,0
fast_forcing,forward_forcing,41,-0.555705,-1.221101,0.004466,0
fast_forcing,forward_forcing,42,-0.539597,-1.216596,0.004505,0
fast_forcing,forward_forcing,43,-0.523490,-1.212050,0.004545,0
fast_forcing,forward_forcing,44,-0.507383,-1.207464,0.004586,0
fast_forcing,forward_forcing,45,-0.491275,-1.202836,0.004628,0
fast_forcing,forward_forcing,46,-0.475168,-1.198165,0.004671,0
fast_forcing,forward_forcing,47,-0.459060,-1.193451,0.004715,0
fast_forcing,forward_forcing,48,-0.442953,-1.188691,0.004759,0
fast_forcing,forward_forcing,49,-0.426846,-1.183886,0.004805,0
fast_forcing,forward_forcing,50,-0.410738,-1.179034,0.004852,0
fast_forcing,forward_forcing,51,-0.394631,-1.174134,0.004900,0
fast_forcing,forward_forcing,52,-0.378523,-1.169185,0.004949,0
fast_forcing,forward_forcing,53,-0.362416,-1.164185,0.005000,0
fast_forcing,forward_forcing,54,-0.346309,-1.159133,0.005052,0
fast_forcing,forward_forcing,55,-0.330201,-1.154028,0.005105,0
fast_forcing,forward_forcing,56,-0.314094,-1.148869,0.005159,0
fast_forcing,forward_forcing,57,-0.297987,-1.143654,0.005215,0
fast_forcing,forward_forcing,58,-0.281879,-1.138381,0.005273,0
fast_forcing,forward_forcing,59,-0.265772,-1.133049,0.005332,0
fast_forcing,forward_forcing,60,-0.249664,-1.127657,0.005392,0
fast_forcing,forward_forcing,61,-0.233557,-1.122203,0.005455,0
fast_forcing,forward_forcing,62,-0.217450,-1.116684,0.005519,0
fast_forcing,forward_forcing,63,-0.201342,-1.111100,0.005585,0
fast_forcing,forward_forcing,64,-0.185235,-1.105447,0.005652,0
fast_forcing,forward_forcing,65,-0.169128,-1.099725,0.005722,0
fast_forcing,forward_forcing,66,-0.153020,-1.093931,0.005794,0
fast_forcing,forward_forcing,67,-0.136913,-1.088062,0.005868,0
fast_forcing,forward_forcing,68,-0.120805,-1.082117,0.005945,0
fast_forcing,forward_forcing,69,-0.104698,-1.076093,0.006024,0
fast_forcing,forward_forcing,70,-0.088591,-1.069988,0.006106,0
fast_forcing,forward_forcing,71,-0.072483,-1.063798,0.006190,0
