scenario_id,model,policy,scenario_pressure,performance_score,regret
206,exponential,Policy_B_balanced,0.632426,80.403118,7.835
206,exponential,Policy_C_high_adaptation,0.632426,88.238118,0.0
206,logistic,Policy_A_low_intervention,0.632426,67.014511,30.71
206,logistic,Policy_B_balanced,0.632426,89.889511,7.835
206,logistic,Policy_C_high_adaptation,0.632426,97.724511,0.0
206,managed_logistic,Policy_A_low_intervention,0.632426,73.338773,26.661227
206,managed_logistic,Policy_B_balanced,0.632426,96.213773,3.786227
206,managed_logistic,Policy_C_high_adaptation,0.632426,100.0,0.0
207,exponential,Policy_A_low_intervention,0.392817,83.885089,16.114911
207,exponential,Policy_B_balanced,0.392817,100.0,0.0
207,exponential,Policy_C_high_adaptation,0.392817,100.0,0.0
207,logistic,Policy_A_low_intervention,0.392817,89.777349,10.222651
207,logistic,Policy_B_balanced,0.392817,100.0,0.0
207,logistic,Policy_C_high_adaptation,0.392817,100.0,0.0
207,managed_logistic,Policy_A_low_intervention,0.392817,93.705523,6.294477
207,managed_logistic,Policy_B_balanced,0.392817,100.0,0.0
207,managed_logistic,Policy_C_high_adaptation,0.392817,100.0,0.0
208,exponential,Policy_A_low_intervention,0.881308,30.151082,30.71
208,exponential,Policy_B_balanced,0.881308,53.026082,7.835
208,exponential,Policy_C_high_adaptation,0.881308,60.861082,0.0
208,logistic,Policy_A_low_intervention,0.881308,43.370707,30.71
208,logistic,Policy_B_balanced,0.881308,66.245707,7.835
208,logistic,Policy_C_high_adaptation,0.881308,74.080707,0.0
208,managed_logistic,Policy_A_low_intervention,0.881308,52.183791,30.71
208,managed_logistic,Policy_B_balanced,0.881308,75.058791,7.835
208,managed_logistic,Policy_C_high_adaptation,0.881308,82.893791,0.0
209,exponential,Policy_A_low_intervention,0.516014,70.333486,29.666514
209,exponential,Policy_B_balanced,0.516014,93.208486,6.791514
209,exponential,Policy_C_high_adaptation,0.516014,100.0,0.0
209,logistic,Policy_A_low_intervention,0.516014,78.073693,21.926307
209,logistic,Policy_B_balanced,0.516014,100.0,0.0
209,logistic,Policy_C_high_adaptation,0.516014,100.0,0.0
209,managed_logistic,Policy_A_low_intervention,0.516014,83.23383,16.76617
209,managed_logistic,Policy_B_balanced,0.516014,100.0,0.0
209,managed_logistic,Policy_C_high_adaptation,0.516014,100.0,0.0
210,exponential,Policy_A_low_intervention,0.890659,29.122526,30.71
210,exponential,Policy_B_balanced,0.890659,51.997526,7.835
210,exponential,Policy_C_high_adaptation,0.890659,59.832526,0.0
210,logistic,Policy_A_low_intervention,0.890659,42.482409,30.71
210,logistic,Policy_B_balanced,0.890659,65.357409,7.835
210,logistic,Policy_C_high_adaptation,0.890659,73.192409,0.0
210,managed_logistic,Policy_A_low_intervention,0.890659,51.388997,30.71
210,managed_logistic,Policy_B_balanced,0.890659,74.263997,7.835
210,managed_logistic,Policy_C_high_adaptation,0.890659,82.098997,0.0
211,exponential,Policy_A_low_intervention,1.027326,14.089159,30.71
211,exponential,Policy_B_balanced,1.027326,36.964159,7.835
211,exponential,Policy_C_high_adaptation,1.027326,44.799159,0.0
211,logistic,Policy_A_low_intervention,1.027326,29.499046,30.71
211,logistic,Policy_B_balanced,1.027326,52.374046,7.835
211,logistic,Policy_C_high_adaptation,1.027326,60.209046,0.0
211,managed_logistic,Policy_A_low_intervention,1.027326,39.772304,30.71
211,managed_logistic,Policy_B_balanced,1.027326,62.647304,7.835
211,managed_logistic,Policy_C_high_adaptation,1.027326,70.482304,0.0
212,exponential,Policy_A_low_intervention,0.566671,64.761212,30.71
212,exponential,Policy_B_balanced,0.566671,87.636212,7.835
212,exponential,Policy_C_high_adaptation,0.566671,95.471212,0.0
212,logistic,Policy_A_low_intervention,0.566671,73.261274,26.738726
212,logistic,Policy_B_balanced,0.566671,96.136274,3.863726
212,logistic,Policy_C_high_adaptation,0.566671,100.0,0.0
212,managed_logistic,Policy_A_low_intervention,0.566671,78.927982,21.072018
212,managed_logistic,Policy_B_balanced,0.566671,100.0,0.0
212,managed_logistic,Policy_C_high_adaptation,0.566671,100.0,0.0
213,exponential,Policy_A_low_intervention,0.571109,64.27296,30.71
213,exponential,Policy_B_balanced,0.571109,87.14796,7.835
213,exponential,Policy_C_high_adaptation,0.571109,94.98296,0.0
213,logistic,Policy_A_low_intervention,0.571109,72.839602,27.160398
213,logistic,Policy_B_balanced,0.571109,95.714602,4.285398
213,logistic,Policy_C_high_adaptation,0.571109,100.0,0.0
213,managed_logistic,Policy_A_low_intervention,0.571109,78.550696,21.449304
213,managed_logistic,Policy_B_balanced,0.571109,100.0,0.0
213,managed_logistic,Policy_C_high_adaptation,0.571109,100.0,0.0
214,exponential,Policy_A_low_intervention,1.007438,16.276863,30.71
214,exponential,Policy_B_balanced,1.007438,39.151863,7.835
214,exponential,Policy_C_high_adaptation,1.007438,46.986863,0.0
214,logistic,Policy_A_low_intervention,1.007438,31.388428,30.71
214,logistic,Policy_B_balanced,1.007438,54.263428,7.835
214,logistic,Policy_C_high_adaptation,1.007438,62.098428,0.0
214,managed_logistic,Policy_A_low_intervention,1.007438,41.462804,30.71
214,managed_logistic,Policy_B_balanced,1.007438,64.337804,7.835
214,managed_logistic,Policy_C_high_adaptation,1.007438,72.172804,0.0
215,exponential,Policy_A_low_intervention,0.829839,35.812717,30.71
215,exponential,Policy_B_balanced,0.829839,58.687717,7.835
215,exponential,Policy_C_high_adaptation,0.829839,66.522717,0.0
215,logistic,Policy_A_low_intervention,0.829839,48.260301,30.71
215,logistic,Policy_B_balanced,0.829839,71.135301,7.835
215,logistic,Policy_C_high_adaptation,0.829839,78.970301,0.0
215,managed_logistic,Policy_A_low_intervention,0.829839,56.558691,30.71
215,managed_logistic,Policy_B_balanced,0.829839,79.433691,7.835
215,managed_logistic,Policy_C_high_adaptation,0.829839,87.268691,0.0
216,exponential,Policy_A_low_intervention,0.386003,84.634678,15.365322
216,exponential,Policy_B_balanced,0.386003,100.0,0.0
216,exponential,Policy_C_high_adaptation,0.386003,100.0,0.0
216,logistic,Policy_A_low_intervention,0.386003,90.424722,9.575278
216,logistic,Policy_B_balanced,0.386003,100.0,0.0
216,logistic,Policy_C_high_adaptation,0.386003,100.0,0.0
216,managed_logistic,Policy_A_low_intervention,0.386003,94.284751,5.715249
216,managed_logistic,Policy_B_balanced,0.386003,100.0,0.0
216,managed_logistic,Policy_C_high_adaptation,0.386003,100.0,0.0
217,exponential,Policy_A_low_intervention,0.351631,88.415624,11.584376
217,exponential,Policy_B_balanced,0.351631,100.0,0.0
217,exponential,Policy_C_high_adaptation,0.351631,100.0,0.0
217,logistic,Policy_A_low_intervention,0.351631,93.690084,6.309916
217,logistic,Policy_B_balanced,0.351631,100.0,0.0
217,logistic,Policy_C_high_adaptation,0.351631,100.0,0.0
217,managed_logistic,Policy_A_low_intervention,0.351631,97.206391,2.793609
217,managed_logistic,Policy_B_balanced,0.351631,100.0,0.0
217,managed_logistic,Policy_C_high_adaptation,0.351631,100.0,0.0
218,exponential,Policy_A_low_intervention,0.370921,86.293738,13.706262
218,exponential,Policy_B_balanced,0.370921,100.0,0.0
218,exponential,Policy_C_high_adaptation,0.370921,100.0,0.0
218,logistic,Policy_A_low_intervention,0.370921,91.857547,8.142453
218,logistic,Policy_B_balanced,0.370921,100.0,0.0
218,logistic,Policy_C_high_adaptation,0.370921,100.0,0.0
218,managed_logistic,Policy_A_low_intervention,0.370921,95.566752,4.433248
218,managed_logistic,Policy_B_balanced,0.370921,100.0,0.0
218,managed_logistic,Policy_C_high_adaptation,0.370921,100.0,0.0
219,exponential,Policy_A_low_intervention,0.973882,19.968016,30.71
219,exponential,Policy_B_balanced,0.973882,42.843016,7.835
219,exponential,Policy_C_high_adaptation,0.973882,50.678016,0.0
219,logistic,Policy_A_low_intervention,0.973882,34.576241,30.71
219,logistic,Policy_B_balanced,0.973882,57.451241,7.835
219,logistic,Policy_C_high_adaptation,0.973882,65.286241,0.0
219,managed_logistic,Policy_A_low_intervention,0.973882,44.315057,30.71
219,managed_logistic,Policy_B_balanced,0.973882,67.190057,7.835
219,managed_logistic,Policy_C_high_adaptation,0.973882,75.025057,0.0
220,exponential,Policy_A_low_intervention,0.895202,28.622826,30.71
220,exponential,Policy_B_balanced,0.895202,51.497826,7.835
220,exponential,Policy_C_high_adaptation,0.895202,59.332826,0.0
220,logistic,Policy_A_low_intervention,0.895202,42.050849,30.71
220,logistic,Policy_B_balanced,0.895202,64.925849,7.835
220,logistic,Policy_C_high_adaptation,0.895202,72.760849,0.0
220,managed_logistic,Policy_A_low_intervention,0.895202,51.002865,30.71
220,managed_logistic,Policy_B_balanced,0.895202,73.877865,7.835
220,managed_logistic,Policy_C_high_adaptation,0.895202,81.712865,0.0
221,exponential,Policy_A_low_intervention,0.366939,86.731661,13.268339
221,exponential,Policy_B_balanced,0.366939,100.0,0.0
221,exponential,Policy_C_high_adaptation,0.366939,100.0,0.0
221,logistic,Policy_A_low_intervention,0.366939,92.235753,7.764247
221,logistic,Policy_B_balanced,0.366939,100.0,0.0
221,logistic,Policy_C_high_adaptation,0.366939,100.0,0.0
221,managed_logistic,Policy_A_low_intervention,0.366939,95.905147,4.094853
221,managed_logistic,Policy_B_balanced,0.366939,100.0,0.0
221,managed_logistic,Policy_C_high_adaptation,0.366939,100.0,0.0
222,exponential,Policy_A_low_intervention,0.911208,26.862078,30.71
222,exponential,Policy_B_balanced,0.911208,49.737078,7.835
222,exponential,Policy_C_high_adaptation,0.911208,57.572078,0.0
222,logistic,Policy_A_low_intervention,0.911208,40.530204,30.71
222,logistic,Policy_B_balanced,0.911208,63.405204,7.835
222,logistic,Policy_C_high_adaptation,0.911208,71.240204,0.0
222,managed_logistic,Policy_A_low_intervention,0.911208,49.642287,30.71
222,managed_logistic,Policy_B_balanced,0.911208,72.517287,7.835
222,managed_logistic,Policy_C_high_adaptation,0.911208,80.352287,0.0
223,exponential,Policy_A_low_intervention,1.034245,13.328077,30.71
223,exponential,Policy_B_balanced,1.034245,36.203077,7.835
223,exponential,Policy_C_high_adaptation,1.034245,44.038077,0.0
223,logistic,Policy_A_low_intervention,1.034245,28.841748,30.71
223,logistic,Policy_B_balanced,1.034245,51.716748,7.835
223,logistic,Policy_C_high_adaptation,1.034245,59.551748,0.0
223,managed_logistic,Policy_A_low_intervention,1.034245,39.184196,30.71
223,managed_logistic,Policy_B_balanced,1.034245,62.059196,7.835
223,managed_logistic,Policy_C_high_adaptation,1.034245,69.894196,0.0
224,exponential,Policy_A_low_intervention,0.775815,41.75539,30.71
224,exponential,Policy_B_balanced,0.775815,64.63039,7.835
224,exponential,Policy_C_high_adaptation,0.775815,72.46539,0.0
224,logistic,Policy_A_low_intervention,0.775815,53.39261,30.71
224,logistic,Policy_B_balanced,0.775815,76.26761,7.835
224,logistic,Policy_C_high_adaptation,0.775815,84.10261,0.0
224,managed_logistic,Policy_A_low_intervention,0.775815,61.150756,30.71
224,managed_logistic,Policy_B_balanced,0.775815,84.025756,7.835
224,managed_logistic,Policy_C_high_adaptation,0.775815,91.860756,0.0
225,exponential,Policy_A_low_intervention,0.530326,68.759139,30.71
225,exponential,Policy_B_balanced,0.530326,91.634139,7.835
225,exponential,Policy_C_high_adaptation,0.530326,99.469139,0.0
225,logistic,Policy_A_low_intervention,0.530326,76.714029,23.285971
225,logistic,Policy_B_balanced,0.530326,99.589029,0.410971
225,logistic,Policy_C_high_adaptation,0.530326,100.0,0.0
225,managed_logistic,Policy_A_low_intervention,0.530326,82.017289,17.982711
225,managed_logistic,Policy_B_balanced,0.530326,100.0,0.0
225,managed_logistic,Policy_C_high_adaptation,0.530326,100.0,0.0
226,exponential,Policy_A_low_intervention,0.688928,51.312916,30.71
226,exponential,Policy_B_balanced,0.688928,74.187916,7.835
226,exponential,Policy_C_high_adaptation,0.688928,82.022916,0.0
226,logistic,Policy_A_low_intervention,0.688928,61.646837,30.71
226,logistic,Policy_B_balanced,0.688928,84.521837,7.835
226,logistic,Policy_C_high_adaptation,0.688928,92.356837,0.0
226,managed_logistic,Policy_A_low_intervention,0.688928,68.536117,30.71
226,managed_logistic,Policy_B_balanced,0.688928,91.411117,7.835
226,managed_logistic,Policy_C_high_adaptation,0.688928,99.246117,0.0
227,exponential,Policy_A_low_intervention,0.354787,88.068421,11.931579
227,exponential,Policy_B_balanced,0.354787,100.0,0.0
227,exponential,Policy_C_high_adaptation,0.354787,100.0,0.0
227,logistic,Policy_A_low_intervention,0.354787,93.390227,6.609773
227,logistic,Policy_B_balanced,0.354787,100.0,0.0
227,logistic,Policy_C_high_adaptation,0.354787,100.0,0.0
227,managed_logistic,Policy_A_low_intervention,0.354787,96.938098,3.061902
227,managed_logistic,Policy_B_balanced,0.354787,100.0,0.0
227,managed_logistic,Policy_C_high_adaptation,0.354787,100.0,0.0
228,exponential,Policy_A_low_intervention,0.261394,98.341621,1.658379
228,exponential,Policy_B_balanced,0.261394,100.0,0.0
228,exponential,Policy_C_high_adaptation,0.261394,100.0,0.0
228,logistic,Policy_A_low_intervention,0.261394,100.0,0.0
228,logistic,Policy_B_balanced,0.261394,100.0,0.0
228,logistic,Policy_C_high_adaptation,0.261394,100.0,0.0
228,managed_logistic,Policy_A_low_intervention,0.261394,100.0,0.0
228,managed_logistic,Policy_B_balanced,0.261394,100.0,0.0
228,managed_logistic,Policy_C_high_adaptation,0.261394,100.0,0.0
229,exponential,Policy_A_low_intervention,1.026712,14.156664,30.71
229,exponential,Policy_B_balanced,1.026712,37.031664,7.835
229,exponential,Policy_C_high_adaptation,1.026712,44.866664,0.0
229,logistic,Policy_A_low_intervention,1.026712,29.557347,30.71
229,logistic,Policy_B_balanced,1.026712,52.432347,7.835
229,logistic,Policy_C_high_adaptation,1.026712,60.267347,0.0
229,managed_logistic,Policy_A_low_intervention,1.026712,39.824468,30.71
229,managed_logistic,Policy_B_balanced,1.026712,62.699468,7.835
229,managed_logistic,Policy_C_high_adaptation,1.026712,70.534468,0.0
230,exponential,Policy_A_low_intervention,0.76974,42.423629,30.71
230,exponential,Policy_B_balanced,0.76974,65.298629,7.835
230,exponential,Policy_C_high_adaptation,0.76974,73.133629,0.0
230,logistic,Policy_A_low_intervention,0.76974,53.969725,30.71
230,logistic,Policy_B_balanced,0.76974,76.844725,7.835
230,logistic,Policy_C_high_adaptation,0.76974,84.679725,0.0
230,managed_logistic,Policy_A_low_intervention,0.76974,61.667122,30.71
230,managed_logistic,Policy_B_balanced,0.76974,84.542122,7.835
230,managed_logistic,Policy_C_high_adaptation,0.76974,92.377122,0.0
231,exponential,Policy_A_low_intervention,0.671265,53.255868,30.71
231,exponential,Policy_B_balanced,0.671265,76.130868,7.835
231,exponential,Policy_C_high_adaptation,0.671265,83.965868,0.0
231,logistic,Policy_A_low_intervention,0.671265,63.32484,30.71
231,logistic,Policy_B_balanced,0.671265,86.19984,7.835
231,logistic,Policy_C_high_adaptation,0.671265,94.03484,0.0
231,managed_logistic,Policy_A_low_intervention,0.671265,70.037489,29.962511
231,managed_logistic,Policy_B_balanced,0.671265,92.912489,7.087511
231,managed_logistic,Policy_C_high_adaptation,0.671265,100.0,0.0
232,exponential,Policy_A_low_intervention,0.9969,17.436017,30.71
232,exponential,Policy_B_balanced,0.9969,40.311017,7.835
232,exponential,Policy_C_high_adaptation,0.9969,48.146017,0.0
232,logistic,Policy_A_low_intervention,0.9969,32.389515,30.71
232,logistic,Policy_B_balanced,0.9969,55.264515,7.835
232,logistic,Policy_C_high_adaptation,0.9969,63.099515,0.0
232,managed_logistic,Policy_A_low_intervention,0.9969,42.358513,30.71
232,managed_logistic,Policy_B_balanced,0.9969,65.233513,7.835
232,managed_logistic,Policy_C_high_adaptation,0.9969,73.068513,0.0
233,exponential,Policy_A_low_intervention,0.597048,61.41977,30.71
233,exponential,Policy_B_balanced,0.597048,84.29477,7.835
233,exponential,Policy_C_high_adaptation,0.597048,92.12977,0.0
233,logistic,Policy_A_low_intervention,0.597048,70.375483,29.624517
233,logistic,Policy_B_balanced,0.597048,93.250483,6.749517
233,logistic,Policy_C_high_adaptation,0.597048,100.0,0.0
233,managed_logistic,Policy_A_low_intervention,0.597048,76.345958,23.654042
233,managed_logistic,Policy_B_balanced,0.597048,99.220958,0.779042
233,managed_logistic,Policy_C_high_adaptation,0.597048,100.0,0.0
234,exponential,Policy_A_low_intervention,0.947394,22.881622,30.71
234,exponential,Policy_B_balanced,0.947394,45.756622,7.835
234,exponential,Policy_C_high_adaptation,0.947394,53.591622,0.0
234,logistic,Policy_A_low_intervention,0.947394,37.092537,30.71
234,logistic,Policy_B_balanced,0.947394,59.967537,7.835
234,logistic,Policy_C_high_adaptation,0.947394,67.802537,0.0
234,managed_logistic,Policy_A_low_intervention,0.947394,46.566481,30.71
234,managed_logistic,Policy_B_balanced,0.947394,69.441481,7.835
234,managed_logistic,Policy_C_high_adaptation,0.947394,77.276481,0.0
235,exponential,Policy_A_low_intervention,0.910924,26.893338,30.71
235,exponential,Policy_B_balanced,0.910924,49.768338,7.835
235,exponential,Policy_C_high_adaptation,0.910924,57.603338,0.0
235,logistic,Policy_A_low_intervention,0.910924,40.557201,30.71
235,logistic,Policy_B_balanced,0.910924,63.432201,7.835
235,logistic,Policy_C_high_adaptation,0.910924,71.267201,0.0
235,managed_logistic,Policy_A_low_intervention,0.910924,49.666443,30.71
235,managed_logistic,Policy_B_balanced,0.910924,72.541443,7.835
235,managed_logistic,Policy_C_high_adaptation,0.910924,80.376443,0.0
236,exponential,Policy_A_low_intervention,0.418834,81.023274,18.976726
236,exponential,Policy_B_balanced,0.418834,100.0,0.0
236,exponential,Policy_C_high_adaptation,0.418834,100.0,0.0
236,logistic,Policy_A_low_intervention,0.418834,87.305782,12.694218
236,logistic,Policy_B_balanced,0.418834,100.0,0.0
236,logistic,Policy_C_high_adaptation,0.418834,100.0,0.0
236,managed_logistic,Policy_A_low_intervention,0.418834,91.494121,8.505879
236,managed_logistic,Policy_B_balanced,0.418834,100.0,0.0
236,managed_logistic,Policy_C_high_adaptation,0.418834,100.0,0.0
237,exponential,Policy_A_low_intervention,0.451468,77.433537,22.566463
237,exponential,Policy_B_balanced,0.451468,100.0,0.0
237,exponential,Policy_C_high_adaptation,0.451468,100.0,0.0
237,logistic,Policy_A_low_intervention,0.451468,84.205554,15.794446
237,logistic,Policy_B_balanced,0.451468,100.0,0.0
237,logistic,Policy_C_high_adaptation,0.451468,100.0,0.0
237,managed_logistic,Policy_A_low_intervention,0.451468,88.720233,11.279767
237,managed_logistic,Policy_B_balanced,0.451468,100.0,0.0
237,managed_logistic,Policy_C_high_adaptation,0.451468,100.0,0.0
238,exponential,Policy_A_low_intervention,0.484373,73.813935,26.186065
238,exponential,Policy_B_balanced,0.484373,96.688935,3.311065
238,exponential,Policy_C_high_adaptation,0.484373,100.0,0.0
238,logistic,Policy_A_low_intervention,0.484373,81.079534,18.920466
238,logistic,Policy_B_balanced,0.484373,100.0,0.0
238,logistic,Policy_C_high_adaptation,0.484373,100.0,0.0
238,managed_logistic,Policy_A_low_intervention,0.484373,85.923268,14.076732
238,managed_logistic,Policy_B_balanced,0.484373,100.0,0.0
238,managed_logistic,Policy_C_high_adaptation,0.484373,100.0,0.0
239,exponential,Policy_A_low_intervention,0.442432,78.427533,21.572467
239,exponential,Policy_B_balanced,0.442432,100.0,0.0
239,exponential,Policy_C_high_adaptation,0.442432,100.0,0.0
239,logistic,Policy_A_low_intervention,0.442432,85.064006,14.935994
239,logistic,Policy_B_balanced,0.442432,100.0,0.0
239,logistic,Policy_C_high_adaptation,0.442432,100.0,0.0
239,managed_logistic,Policy_A_low_intervention,0.442432,89.488321,10.511679
239,managed_logistic,Policy_B_balanced,0.442432,100.0,0.0
239,managed_logistic,Policy_C_high_adaptation,0.442432,100.0,0.0
240,exponential,Policy_A_low_intervention,0.71915,47.988529,30.71
240,exponential,Policy_B_balanced,0.71915,70.863529,7.835
240,exponential,Policy_C_high_adaptation,0.71915,78.698529,0.0
240,logistic,Policy_A_low_intervention,0.71915,58.775775,30.71
240,logistic,Policy_B_balanced,0.71915,81.650775,7.835
240,logistic,Policy_C_high_adaptation,0.71915,89.485775,0.0
240,managed_logistic,Policy_A_low_intervention,0.71915,65.967273,30.71
240,managed_logistic,Policy_B_balanced,0.71915,88.842273,7.835
240,managed_logistic,Policy_C_high_adaptation,0.71915,96.677273,0.0
241,exponential,Policy_A_low_intervention,0.457492,76.770898,23.229102
241,exponential,Policy_B_balanced,0.457492,99.645898,0.354102
241,exponential,Policy_C_high_adaptation,0.457492,100.0,0.0
241,logistic,Policy_A_low_intervention,0.457492,83.633276,16.366724
241,logistic,Policy_B_balanced,0.457492,100.0,0.0
241,logistic,Policy_C_high_adaptation,0.457492,100.0,0.0
241,managed_logistic,Policy_A_low_intervention,0.457492,88.208194,11.791806
241,managed_logistic,Policy_B_balanced,0.457492,100.0,0.0
241,managed_logistic,Policy_C_high_adaptation,0.457492,100.0,0.0
242,exponential,Policy_A_low_intervention,0.58521,62.721895,30.71
242,exponential,Policy_B_balanced,0.58521,85.596895,7.835
242,exponential,Policy_C_high_adaptation,0.58521,93.431895,0.0
242,logistic,Policy_A_low_intervention,0.58521,71.500046,28.499954
242,logistic,Policy_B_balanced,0.58521,94.375046,5.624954
242,logistic,Policy_C_high_adaptation,0.58521,100.0,0.0
242,managed_logistic,Policy_A_low_intervention,0.58521,77.352146,22.647854
242,managed_logistic,Policy_B_balanced,0.58521,100.0,0.0
242,managed_logistic,Policy_C_high_adaptation,0.58521,100.0,0.0
243,exponential,Policy_A_low_intervention,0.354859,88.060516,11.939484
243,exponential,Policy_B_balanced,0.354859,100.0,0.0
243,exponential,Policy_C_high_adaptation,0.354859,100.0,0.0
243,logistic,Policy_A_low_intervention,0.354859,93.383401,6.616599
243,logistic,Policy_B_balanced,0.354859,100.0,0.0
243,logistic,Policy_C_high_adaptation,0.354859,100.0,0.0
243,managed_logistic,Policy_A_low_intervention,0.354859,96.93199,3.06801
243,managed_logistic,Policy_B_balanced,0.354859,100.0,0.0
243,managed_logistic,Policy_C_high_adaptation,0.354859,100.0,0.0
244,exponential,Policy_A_low_intervention,0.978014,19.513499,30.71
244,exponential,Policy_B_balanced,0.978014,42.388499,7.835
244,exponential,Policy_C_high_adaptation,0.978014,50.223499,0.0
244,logistic,Policy_A_low_intervention,0.978014,34.183704,30.71
244,logistic,Policy_B_balanced,0.978014,57.058704,7.835
244,logistic,Policy_C_high_adaptation,0.978014,64.893704,0.0
244,managed_logistic,Policy_A_low_intervention,0.978014,43.96384,30.71
244,managed_logistic,Policy_B_balanced,0.978014,66.83884,7.835
244,managed_logistic,Policy_C_high_adaptation,0.978014,74.67384,0.0
245,exponential,Policy_A_low_intervention,0.533027,68.462006,30.71
245,exponential,Policy_B_balanced,0.533027,91.337006,7.835
245,exponential,Policy_C_high_adaptation,0.533027,99.172006,0.0
245,logistic,Policy_A_low_intervention,0.533027,76.457414,23.542586
245,logistic,Policy_B_balanced,0.533027,99.332414,0.667586
245,logistic,Policy_C_high_adaptation,0.533027,100.0,0.0
245,managed_logistic,Policy_A_low_intervention,0.533027,81.787686,18.212314
245,managed_logistic,Policy_B_balanced,0.533027,100.0,0.0
245,managed_logistic,Policy_C_high_adaptation,0.533027,100.0,0.0
246,exponential,Policy_A_low_intervention,0.616529,59.276833,30.71
246,exponential,Policy_B_balanced,0.616529,82.151833,7.835
246,exponential,Policy_C_high_adaptation,0.616529,89.986833,0.0
246,logistic,Policy_A_low_intervention,0.616529,68.524765,30.71
246,logistic,Policy_B_balanced,0.616529,91.399765,7.835
246,logistic,Policy_C_high_adaptation,0.616529,99.234765,0.0
246,managed_logistic,Policy_A_low_intervention,0.616529,74.690053,25.309947
246,managed_logistic,Policy_B_balanced,0.616529,97.565053,2.434947
246,managed_logistic,Policy_C_high_adaptation,0.616529,100.0,0.0
247,exponential,Policy_A_low_intervention,0.716679,48.260308,30.71
247,exponential,Policy_B_balanced,0.716679,71.135308,7.835
247,exponential,Policy_C_high_adaptation,0.716679,78.970308,0.0
247,logistic,Policy_A_low_intervention,0.716679,59.010493,30.71
247,logistic,Policy_B_balanced,0.716679,81.885493,7.835
247,logistic,Policy_C_high_adaptation,0.716679,89.720493,0.0
247,managed_logistic,Policy_A_low_intervention,0.716679,66.177284,30.71
247,managed_logistic,Policy_B_balanced,0.716679,89.052284,7.835
247,managed_logistic,Policy_C_high_adaptation,0.716679,96.887284,0.0
248,exponential,Policy_A_low_intervention,0.973437,20.016884,30.71
248,exponential,Policy_B_balanced,0.973437,42.891884,7.835
248,exponential,Policy_C_high_adaptation,0.973437,50.726884,0.0
248,logistic,Policy_A_low_intervention,0.973437,34.618445,30.71
248,logistic,Policy_B_balanced,0.973437,57.493445,7.835
248,logistic,Policy_C_high_adaptation,0.973437,65.328445,0.0
248,managed_logistic,Policy_A_low_intervention,0.973437,44.352819,30.71
248,managed_logistic,Policy_B_balanced,0.973437,67.227819,7.835
248,managed_logistic,Policy_C_high_adaptation,0.973437,75.062819,0.0
249,exponential,Policy_A_low_intervention,0.586503,62.579712,30.71
249,exponential,Policy_B_balanced,0.586503,85.454712,7.835
249,exponential,Policy_C_high_adaptation,0.586503,93.289712,0.0
249,logistic,Policy_A_low_intervention,0.586503,71.377251,28.622749
249,logistic,Policy_B_balanced,0.586503,94.252251,5.747749
249,logistic,Policy_C_high_adaptation,0.586503,100.0,0.0
249,managed_logistic,Policy_A_low_intervention,0.586503,77.242278,22.757722
249,managed_logistic,Policy_B_balanced,0.586503,100.0,0.0
249,managed_logistic,Policy_C_high_adaptation,0.586503,100.0,0.0
250,exponential,Policy_A_low_intervention,0.984177,18.835545,30.71
250,exponential,Policy_B_balanced,0.984177,41.710545,7.835
250,exponential,Policy_C_high_adaptation,0.984177,49.545545,0.0
250,logistic,Policy_A_low_intervention,0.984177,33.598198,30.71
250,logistic,Policy_B_balanced,0.984177,56.473198,7.835
250,logistic,Policy_C_high_adaptation,0.984177,64.308198,0.0
250,managed_logistic,Policy_A_low_intervention,0.984177,43.439966,30.71
250,managed_logistic,Policy_B_balanced,0.984177,66.314966,7.835
250,managed_logistic,Policy_C_high_adaptation,0.984177,74.149966,0.0
251,exponential,Policy_A_low_intervention,0.651319,55.449893,30.71
251,exponential,Policy_B_balanced,0.651319,78.324893,7.835
251,exponential,Policy_C_high_adaptation,0.651319,86.159893,0.0
251,logistic,Policy_A_low_intervention,0.651319,65.21968,30.71
251,logistic,Policy_B_balanced,0.651319,88.09468,7.835
251,logistic,Policy_C_high_adaptation,0.651319,95.92968,0.0
251,managed_logistic,Policy_A_low_intervention,0.651319,71.732872,28.267128
251,managed_logistic,Policy_B_balanced,0.651319,94.607872,5.392128
251,managed_logistic,Policy_C_high_adaptation,0.651319,100.0,0.0
252,exponential,Policy_A_low_intervention,0.67546,52.794403,30.71
252,exponential,Policy_B_balanced,0.67546,75.669403,7.835
252,exponential,Policy_C_high_adaptation,0.67546,83.504403,0.0
252,logistic,Policy_A_low_intervention,0.67546,62.926303,30.71
252,logistic,Policy_B_balanced,0.67546,85.801303,7.835
252,logistic,Policy_C_high_adaptation,0.67546,93.636303,0.0
252,managed_logistic,Policy_A_low_intervention,0.67546,69.680903,30.319097
252,managed_logistic,Policy_B_balanced,0.67546,92.555903,7.444097
252,managed_logistic,Policy_C_high_adaptation,0.67546,100.0,0.0
253,exponential,Policy_A_low_intervention,0.668805,53.52642,30.71
253,exponential,Policy_B_balanced,0.668805,76.40142,7.835
253,exponential,Policy_C_high_adaptation,0.668805,84.23642,0.0
253,logistic,Policy_A_low_intervention,0.668805,63.558499,30.71
253,logistic,Policy_B_balanced,0.668805,86.433499,7.835
253,logistic,Policy_C_high_adaptation,0.668805,94.268499,0.0
