candidate_id,growth,capacity,extraction,calibration_rmse,validation_rmse,generalization_gap
10019,0.095882,85.882353,0.032500,26.790285,52.375295,25.585010
10020,0.095882,85.882353,0.035000,28.473497,54.773193,26.299696
10021,0.095882,88.823529,0.000000,7.156189,19.071835,11.915646
10022,0.095882,88.823529,0.002500,7.189046,21.433131,14.244084
10023,0.095882,88.823529,0.005000,7.802081,23.805402,16.003321
10024,0.095882,88.823529,0.007500,8.866015,26.188172,17.322158
10025,0.095882,88.823529,0.010000,10.231717,28.581282,18.349565
10026,0.095882,88.823529,0.012500,11.785585,30.984738,19.199154
10027,0.095882,88.823529,0.015000,13.453634,33.398622,19.944989
10028,0.095882,88.823529,0.017500,15.189510,35.823015,20.633505
10029,0.095882,88.823529,0.020000,16.963728,38.257937,21.294208
10030,0.095882,88.823529,0.022500,18.756801,40.703290,21.946490
10031,0.095882,88.823529,0.025000,20.555212,43.158802,22.603590
10032,0.095882,88.823529,0.027500,22.349101,45.623963,23.274863
10033,0.095882,88.823529,0.030000,24.130898,48.097965,23.967067
10034,0.095882,88.823529,0.032500,25.894520,50.579630,24.685111
10035,0.095882,88.823529,0.035000,27.634869,53.067346,25.432477
10036,0.095882,91.764706,0.000000,7.120043,16.191364,9.071321
10037,0.095882,91.764706,0.002500,6.658645,18.627507,11.968862
10038,0.095882,91.764706,0.005000,6.878876,21.077396,14.198520
10039,0.095882,91.764706,0.007500,7.710654,23.539761,15.829107
10040,0.095882,91.764706,0.010000,8.974209,26.014004,17.039796
10041,0.095882,91.764706,0.012500,10.504044,28.499882,17.995838
10042,0.095882,91.764706,0.015000,12.189889,30.997325,18.807436
10043,0.095882,91.764706,0.017500,13.965243,33.506325,19.541081
10044,0.095882,91.764706,0.020000,15.790059,36.026838,20.236779
10045,0.095882,91.764706,0.022500,17.639272,38.558719,20.919448
10046,0.095882,91.764706,0.025000,19.496330,41.101649,21.605319
10047,0.095882,91.764706,0.027500,21.349649,43.655064,22.305416
10048,0.095882,91.764706,0.030000,23.190638,46.218089,23.027451
10049,0.095882,91.764706,0.032500,25.012576,48.789458,23.776883
10050,0.095882,91.764706,0.035000,26.809947,51.367446,24.557499
10051,0.095882,94.705882,0.000000,7.478270,13.321758,5.843488
10052,0.095882,94.705882,0.002500,6.507315,15.828802,9.321487
10053,0.095882,94.705882,0.005000,6.224660,18.354288,12.129628
10054,0.095882,94.705882,0.007500,6.703219,20.895209,14.191989
10055,0.095882,94.705882,0.010000,7.790180,23.450085,15.659905
10056,0.095882,94.705882,0.012500,9.260873,26.018201,16.757328
10057,0.095882,94.705882,0.015000,10.949544,28.599221,17.649677
10058,0.095882,94.705882,0.017500,12.758238,31.192974,18.434736
10059,0.095882,94.705882,0.020000,14.631220,33.799316,19.168096
10060,0.095882,94.705882,0.022500,16.535672,36.418030,19.882358
10061,0.095882,94.705882,0.025000,18.451081,39.048731,20.597650
10062,0.095882,94.705882,0.027500,20.363745,41.690791,21.327046
10063,0.095882,94.705882,0.030000,22.263884,44.343257,22.079373
10064,0.095882,94.705882,0.032500,24.144069,47.004768,22.860699
10065,0.095882,94.705882,0.035000,25.998342,49.673478,23.675136
10066,0.095882,97.647059,0.000000,8.171090,10.470751,2.299661
10067,0.095882,97.647059,0.002500,6.750970,13.040415,6.289446
10068,0.095882,97.647059,0.005000,5.918502,15.637679,9.719177
10069,0.095882,97.647059,0.007500,5.909344,18.255300,12.345956
10070,0.095882,97.647059,0.010000,6.709710,20.889918,14.180209
10071,0.095882,97.647059,0.012500,8.066646,23.539895,15.473250
10072,0.095882,97.647059,0.015000,9.735782,26.204407,16.468625
10073,0.095882,97.647059,0.017500,11.569205,28.883009,17.313804
10074,0.095882,97.647059,0.020000,13.487147,31.575393,18.088246
10075,0.095882,97.647059,0.022500,15.445710,34.281230,18.835520
10076,0.095882,97.647059,0.025000,17.419117,37.000049,19.580932
10077,0.095882,97.647059,0.027500,19.391032,39.731141,20.340109
10078,0.095882,97.647059,0.030000,21.350278,42.473463,21.123185
10079,0.095882,97.647059,0.032500,23.288641,45.225551,21.936910
10080,0.095882,97.647059,0.035000,25.199689,47.985427,22.785737
10081,0.095882,100.588235,0.000000,9.115592,7.657486,-1.458105
10082,0.095882,100.588235,0.002500,7.341978,10.269411,2.927433
10083,0.095882,100.588235,0.005000,6.003733,12.930503,6.926770
10084,0.095882,100.588235,0.007500,5.412784,15.621346,10.208562
10085,0.095882,100.588235,0.010000,5.781195,18.334115,12.552920
10086,0.095882,100.588235,0.012500,6.938682,21.065254,14.126571
10087,0.095882,100.588235,0.015000,8.553661,23.813021,15.259360
10088,0.095882,100.588235,0.017500,10.399331,26.576495,16.177164
10089,0.095882,100.588235,0.020000,12.357894,29.355098,16.997203
10090,0.095882,100.588235,0.022500,14.369134,32.148331,17.779197
10091,0.095882,100.588235,0.025000,16.400117,34.955607,18.555490
10092,0.095882,100.588235,0.027500,18.431177,37.776113,19.344935
10093,0.095882,100.588235,0.030000,20.449487,40.608704,20.159216
10094,0.095882,100.588235,0.032500,22.445954,43.451799,21.005845
10095,0.095882,100.588235,0.035000,24.413646,46.303280,21.889634
10096,0.095882,103.529412,0.000000,10.236401,4.944224,-5.292177
10097,0.095882,103.529412,0.002500,8.198353,7.533157,-0.665196
10098,0.095882,103.529412,0.005000,6.455912,10.238777,3.782865
10099,0.095882,103.529412,0.007500,5.287164,12.995715,7.708550
10100,0.095882,103.529412,0.010000,5.077756,15.783679,10.705923
10101,0.095882,103.529412,0.012500,5.906055,18.594720,12.688666
10102,0.095882,103.529412,0.015000,7.411414,21.425263,14.013849
10103,0.095882,103.529412,0.017500,9.250537,24.273521,15.022985
10104,0.095882,103.529412,0.020000,11.243683,27.138469,15.894785
10105,0.095882,103.529412,0.022500,13.305740,30.019351,16.713611
10106,0.095882,103.529412,0.025000,15.393783,32.915412,17.521629
10107,0.095882,103.529412,0.027500,17.483871,35.825709,18.341838
10108,0.095882,103.529412,0.030000,19.561201,38.748978,19.187777
10109,0.095882,103.529412,0.032500,21.615694,41.683507,20.067813
10110,0.095882,103.529412,0.035000,23.639891,44.627029,20.987138
10111,0.095882,106.470588,0.000000,11.476872,2.652552,-8.824320
10112,0.095882,106.470588,0.002500,9.240452,4.887507,-4.352945
10113,0.095882,106.470588,0.005000,7.198555,7.576996,0.378442
10114,0.095882,106.470588,0.007500,5.547954,10.383152,4.835198
10115,0.095882,106.470588,0.010000,4.690365,13.240384,8.550019
10116,0.095882,106.470588,0.012500,5.017749,16.129009,11.111260
10117,0.095882,106.470588,0.015000,6.322910,19.041431,12.718521
10118,0.095882,106.470588,0.017500,8.125939,21.974214,13.848275
10119,0.095882,106.470588,0.020000,10.144976,24.925560,14.780584
10120,0.095882,106.470588,0.022500,12.255380,27.894313,15.638933
10121,0.095882,106.470588,0.025000,14.399846,30.879474,16.479629
10122,0.095882,106.470588,0.027500,16.548826,33.879935,17.331110
10123,0.095882,106.470588,0.030000,18.685129,36.894287,18.209158
10124,0.095882,106.470588,0.032500,20.797569,39.920673,19.123105
10125,0.095882,106.470588,0.035000,22.878124,42.956666,20.078542
10126,0.095882,109.411765,0.000000,12.797834,2.526604,-10.271231
10127,0.095882,109.411765,0.002500,10.407363,2.617426,-7.789937
10128,0.095882,109.411765,0.005000,8.146092,4.990267,-3.155824
10129,0.095882,109.411765,0.007500,6.137699,7.794714,1.657015
10130,0.095882,109.411765,0.010000,4.687143,10.707675,6.020531
10131,0.095882,109.411765,0.012500,4.351660,13.669346,9.317686
10132,0.095882,109.411765,0.015000,5.312395,16.661995,11.349600
10133,0.095882,109.411765,0.017500,7.030707,19.678760,12.648053
10134,0.095882,109.411765,0.020000,9.062599,22.716449,13.653850
10135,0.095882,109.411765,0.022500,11.217979,25.773249,14.555270
10136,0.095882,109.411765,0.025000,13.418062,28.847811,15.429749
10137,0.095882,109.411765,0.027500,15.625777,31.938801,16.313025
10138,0.095882,109.411765,0.030000,17.821005,35.044637,17.223632
10139,0.095882,109.411765,0.032500,19.991305,38.163300,18.171994
10140,0.095882,109.411765,0.035000,22.128064,41.292188,19.164124
10141,0.095882,112.352941,0.000000,14.172950,4.739516,-9.433435
10142,0.095882,112.352941,0.002500,11.657121,2.368612,-9.288510
10143,0.095882,112.352941,0.005000,9.230088,2.697800,-6.532288
10144,0.095882,112.352941,0.007500,6.966263,5.263002,-1.703261
10145,0.095882,112.352941,0.010000,5.059273,8.193227,3.133954
10146,0.095882,112.352941,0.012500,4.008170,11.218024,7.209854
10147,0.095882,112.352941,0.015000,4.423340,14.287733,9.864394
10148,0.095882,112.352941,0.017500,5.973732,17.387446,11.413714
10149,0.095882,112.352941,0.020000,7.997964,20.511247,12.513284
10150,0.095882,112.352941,0.022500,10.193563,23.656210,13.462647
10151,0.095882,112.352941,0.025000,12.448224,26.820448,14.372224
10152,0.095882,112.352941,0.027500,14.714483,30.002323,15.287840
10153,0.095882,112.352941,0.030000,16.968584,33.200039,16.231455
10154,0.095882,112.352941,0.032500,19.196653,36.411393,17.214740
10155,0.095882,112.352941,0.035000,21.389447,39.633595,18.244148
10156,0.095882,115.294118,0.000000,15.584512,7.432927,-8.151584
10157,0.095882,115.294118,0.002500,12.961842,4.487561,-8.474281
10158,0.095882,115.294118,0.005000,10.403221,2.122932,-8.280289
10159,0.095882,115.294118,0.007500,7.953364,2.932936,-5.020429
10160,0.095882,115.294118,0.010000,5.726017,5.718097,-0.007920
10161,0.095882,115.294118,0.012500,4.058748,8.779882,4.721134
10162,0.095882,115.294118,0.015000,3.731730,11.920047,8.188317
10163,0.095882,115.294118,0.017500,4.971065,15.100733,10.129668
10164,0.095882,115.294118,0.020000,6.953467,18.310123,11.356656
10165,0.095882,115.294118,0.022500,9.182300,21.543264,12.360964
10166,0.095882,115.294118,0.025000,11.490158,24.797420,13.307262
10167,0.095882,115.294118,0.027500,13.814731,28.070523,14.255792
10168,0.095882,115.294118,0.030000,16.127645,31.360510,15.232865
10169,0.095882,115.294118,0.032500,18.413379,34.664965,16.251586
10170,0.095882,115.294118,0.035000,20.662031,37.980894,17.318863
10171,0.095882,118.235294,0.000000,17.020464,10.233008,-6.787457
10172,0.095882,118.235294,0.002500,14.303042,7.099775,-7.203267
10173,0.095882,118.235294,0.005000,11.634450,4.069249,-7.565202
10174,0.095882,118.235294,0.007500,9.042134,1.853042,-7.189092
10175,0.095882,118.235294,0.010000,6.591877,3.364848,-3.227029
10176,0.095882,118.235294,0.012500,4.480467,6.367117,1.886649
10177,0.095882,118.235294,0.015000,3.349327,9.561715,6.212388
10178,0.095882,118.235294,0.017500,4.053261,12.819410,8.766150
10179,0.095882,118.235294,0.020000,5.933280,16.113337,10.180057
10180,0.095882,118.235294,0.022500,8.184576,19.434514,11.249938
10181,0.095882,118.235294,0.025000,10.543742,22.778780,12.235038
10182,0.095882,118.235294,0.027500,12.926336,26.143438,13.217103
10183,0.095882,118.235294,0.030000,15.297991,29.526078,14.228087
10184,0.095882,118.235294,0.032500,17.641276,32.924037,15.282761
10185,0.095882,118.235294,0.035000,19.945589,36.334097,16.388508
10186,0.095882,121.176471,0.000000,18.472460,13.070410,-5.402050
10187,0.095882,121.176471,0.002500,15.668312,9.817758,-5.850555
10188,0.095882,121.176471,0.005000,12.903582,6.588159,-6.315422
10189,0.095882,121.176471,0.007500,10.195686,3.487347,-6.708339
10190,0.095882,121.176471,0.010000,7.583315,1.723543,-5.859772
10191,0.095882,121.176471,0.012500,5.175493,4.020939,-1.154553
10192,0.095882,121.176471,0.015000,3.370827,7.219123,3.848297
10193,0.095882,121.176471,0.017500,3.280391,10.544952,7.264561
10194,0.095882,121.176471,0.020000,4.945009,13.921318,8.976310
10195,0.095882,121.176471,0.022500,7.201127,17.330118,10.128991
10196,0.095882,121.176471,0.025000,9.608917,20.764605,11.155688
10197,0.095882,121.176471,0.027500,12.049146,24.221118,12.171973
10198,0.095882,121.176471,0.030000,14.479452,27.696781,13.217329
10199,0.095882,121.176471,0.032500,16.880155,31.188637,14.308483
10200,0.095882,121.176471,0.035000,19.239915,34.693224,15.453309
10201,0.095882,124.117647,0.000000,19.934608,15.924395,-4.010213
10202,0.095882,124.117647,0.002500,17.049170,12.571997,-4.477173
10203,0.095882,124.117647,0.005000,14.197314,9.220190,-4.977124
10204,0.095882,124.117647,0.007500,11.390576,5.895171,-5.495405
10205,0.095882,124.117647,0.010000,8.652489,2.758044,-5.894445
10206,0.095882,124.117647,0.012500,6.043736,1.982958,-4.060778
10207,0.095882,124.117647,0.015000,3.779188,4.910751,1.131563
10208,0.095882,124.117647,0.017500,2.762923,8.280440,5.517517
10209,0.095882,124.117647,0.020000,4.003483,11.734818,7.731335
10210,0.095882,124.117647,0.022500,6.233287,15.230322,8.997035
10211,0.095882,124.117647,0.025000,8.685711,18.755010,10.069299
10212,0.095882,124.117647,0.027500,11.183051,22.303636,11.120584
10213,0.095882,124.117647,0.030000,13.671888,25.872674,12.200786
10214,0.095882,124.117647,0.032500,16.129850,29.458808,13.328958
10215,0.095882,124.117647,0.035000,18.544818,33.058304,14.513486
10216,0.095882,127.058824,0.000000,21.402680,18.786728,-2.615951
10217,0.095882,127.058824,0.002500,18.439696,15.342075,-3.097621
10218,0.095882,127.058824,0.005000,15.506711,11.889190,-3.617521
10219,0.095882,127.058824,0.007500,12.611763,8.436563,-4.175199
10220,0.095882,127.058824,0.010000,9.769814,5.019545,-4.750269
10221,0.095882,127.058824,0.012500,7.015726,1.948125,-5.067601
10222,0.095882,127.058824,0.015000,4.461300,2.717645,-1.743654
10223,0.095882,127.058824,0.017500,2.641247,6.033559,3.392312
10224,0.095882,127.058824,0.020000,3.140083,9.555276,6.415194
10225,0.095882,127.058824,0.022500,5.283490,13.135536,7.852045
10226,0.095882,127.058824,0.025000,7.774286,16.750169,8.975883
10227,0.095882,127.058824,0.027500,10.327995,20.391096,10.063101
10228,0.095882,127.058824,0.030000,12.875193,24.053833,11.178639
10229,0.095882,127.058824,0.032500,15.390222,27.734608,12.344386
10230,0.095882,127.058824,0.035000,17.860128,31.429380,13.569252
10231,0.095882,130.000000,0.000000,22.873586,21.653509,-1.220077
10232,0.095882,130.000000,0.002500,19.835683,18.119961,-1.715721
10233,0.095882,130.000000,0.005000,16.825639,14.573832,-2.251807
10234,0.095882,130.000000,0.007500,13.849388,11.018021,-2.831367
10235,0.095882,130.000000,0.010000,10.916971,7.463427,-3.453544
10236,0.095882,130.000000,0.012500,8.049362,3.964814,-4.084549
10237,0.095882,130.000000,0.015000,5.306016,1.373399,-3.932617
10238,0.095882,130.000000,0.017500,2.952940,3.829900,0.876961
10239,0.095882,130.000000,0.020000,2.425787,7.385826,4.960040
10240,0.095882,130.000000,0.022500,4.356384,11.046483,6.690099
10241,0.095882,130.000000,0.025000,6.875010,14.750356,7.875346
10242,0.095882,130.000000,0.027500,9.483987,18.483653,8.999665
10243,0.095882,130.000000,0.030000,12.089303,22.240365,10.151061
10244,0.095882,130.000000,0.032500,14.661158,26.016115,11.354957
10245,0.095882,130.000000,0.035000,17.185693,29.806507,12.620814
10246,0.095882,132.941176,0.000000,24.345040,24.522655,0.177615
10247,0.095882,132.941176,0.002500,21.234087,20.901880,-0.332207
10248,0.095882,132.941176,0.005000,18.149797,17.265949,-0.883848
10249,0.095882,132.941176,0.007500,15.096833,13.615584,-1.481250
10250,0.095882,132.941176,0.010000,12.082370,9.954529,-2.127841
10251,0.095882,132.941176,0.012500,9.119775,6.298290,-2.821485
10252,0.095882,132.941176,0.015000,6.242208,2.752739,-3.489469
10253,0.095882,132.941176,0.017500,3.577542,1.821095,-1.756447
10254,0.095882,132.941176,0.020000,2.009452,5.234769,3.225317
10255,0.095882,132.941176,0.022500,3.461550,8.964564,5.503014
10256,0.095882,132.941176,0.025000,5.988594,12.756022,6.767428
10257,0.095882,132.941176,0.027500,8.651136,16.581538,7.930402
10258,0.095882,132.941176,0.030000,11.314204,20.432421,9.118217
10259,0.095882,132.941176,0.032500,13.942575,24.303438,10.360863
10260,0.095882,132.941176,0.035000,16.521384,28.189763,11.668380
10261,0.095882,135.882353,0.000000,25.815328,27.392958,1.577630
10262,0.095882,135.882353,0.002500,22.632672,23.685823,1.053151
10263,0.095882,135.882353,0.005000,19.476113,19.961764,0.485651
10264,0.095882,135.882353,0.007500,16.349550,16.220517,-0.129033
10265,0.095882,135.882353,0.010000,13.258473,12.463174,-0.795299
10266,0.095882,135.882353,0.012500,10.212008,8.695059,-1.516949
10267,0.095882,135.882353,0.015000,7.229849,4.941656,-2.288194
10268,0.095882,135.882353,0.017500,4.376011,1.518730,-2.857281
10269,0.095882,135.882353,0.020000,2.063942,3.133063,1.069121
10270,0.095882,135.882353,0.022500,2.621131,6.892872,4.271741
10271,0.095882,135.882353,0.025000,5.116369,10.767961,5.651592
10272,0.095882,135.882353,0.027500,7.829682,14.685108,6.855426
10273,0.095882,135.882353,0.030000,10.549944,18.630218,8.080274
10274,0.095882,135.882353,0.032500,13.234426,22.596723,9.362297
10275,0.095882,135.882353,0.035000,15.867089,26.579249,10.712160
10276,0.095882,138.823529,0.000000,27.283149,30.263664,2.980515
10277,0.095882,138.823529,0.002500,24.029773,26.470626,2.440853
10278,0.095882,138.823529,0.005000,20.802356,22.659294,1.856938
10279,0.095882,138.823529,0.007500,17.604342,18.828902,1.224560
10280,0.095882,138.823529,0.010000,14.440240,14.979391,0.539150
10281,0.095882,138.823529,0.012500,11.316782,11.112577,-0.204205
10282,0.095882,138.823529,0.015000,8.246591,7.236977,-1.009614
10283,0.095882,138.823529,0.017500,5.264079,3.405392,-1.858686
10284,0.095882,138.823529,0.020000,2.547921,1.321410,-1.226512
10285,0.095882,138.823529,0.022500,1.893812,4.839763,2.945951
10286,0.095882,138.823529,0.025000,4.260865,8.787684,4.526818
10287,0.095882,138.823529,0.027500,7.020075,12.794939,5.774864
10288,0.095882,138.823529,0.030000,9.796653,16.834071,7.037418
10289,0.095882,138.823529,0.032500,12.536705,20.896172,8.359467
10290,0.095882,138.823529,0.035000,15.222723,24.975098,9.752375
10291,0.095882,141.764706,0.000000,28.747512,33.134284,4.386772
10292,0.095882,141.764706,0.002500,25.424139,29.255570,3.831431
10293,0.095882,141.764706,0.005000,22.126879,25.357400,3.230520
10294,0.095882,141.764706,0.007500,18.858924,21.438724,2.579800
10295,0.095882,141.764706,0.010000,15.624218,17.498921,1.874703
10296,0.095882,141.764706,0.012500,12.428141,13.538364,1.110223
10297,0.095882,141.764706,0.015000,9.279531,9.560320,0.280789
10298,0.095882,141.764706,0.017500,6.198609,5.580780,-0.617829
10299,0.095882,141.764706,0.020000,3.267674,1.774531,-1.493143
10300,0.095882,141.764706,0.022500,1.441329,2.837650,1.396320
10301,0.095882,141.764706,0.025000,3.427215,6.818459,3.391244
10302,0.095882,141.764706,0.027500,6.223085,10.912010,4.688925
10303,0.095882,141.764706,0.030000,9.054569,15.044454,5.989885
10304,0.095882,141.764706,0.032500,11.849451,19.202063,7.352612
10305,0.095882,141.764706,0.035000,14.588225,23.377488,8.789264
10306,0.095882,144.705882,0.000000,30.207653,36.004482,5.796829
10307,0.095882,144.705882,0.002500,26.814819,32.040185,5.225366
10308,0.095882,144.705882,0.005000,23.448457,28.055379,4.606922
10309,0.095882,144.705882,0.007500,20.111635,24.048843,3.937209
10310,0.095882,144.705882,0.010000,16.807988,20.019648,3.211661
10311,0.095882,144.705882,0.012500,13.542145,15.967493,2.425348
10312,0.095882,144.705882,0.015000,10.320903,11.893625,1.572722
10313,0.095882,144.705882,0.017500,7.157444,7.804496,0.647052
10314,0.095882,144.705882,0.020000,4.094250,3.739094,-0.355155
10315,0.095882,144.705882,0.022500,1.513765,1.163071,-0.350694
10316,0.095882,144.705882,0.025000,2.626960,4.868814,2.241853
10317,0.095882,144.705882,0.027500,5.440020,9.038122,3.598102
10318,0.095882,144.705882,0.030000,8.324078,13.262101,4.938023
10319,0.095882,144.705882,0.032500,11.172767,17.514793,6.342026
10320,0.095882,144.705882,0.035000,13.963561,21.786656,7.823095
10321,0.095882,147.647059,0.000000,31.662980,38.874022,7.211042
10322,0.095882,147.647059,0.002500,28.201085,34.824150,6.623065
10323,0.095882,147.647059,0.005000,24.766168,30.752779,5.986612
10324,0.095882,147.647059,0.007500,21.361250,26.658567,5.297317
10325,0.095882,147.647059,0.010000,17.989822,22.540404,4.550582
10326,0.095882,147.647059,0.012500,14.656115,18.397637,3.741522
10327,0.095882,147.647059,0.015000,11.365837,14.230614,2.864778
10328,0.095882,147.647059,0.017500,8.128592,10.042431,1.913839
10329,0.095882,147.647059,0.020000,4.969406,5.847918,0.878513
10330,0.095882,147.647059,0.022500,2.044254,1.810853,-0.233401
10331,0.095882,147.647059,0.025000,1.890321,2.969497,1.079175
10332,0.095882,147.647059,0.027500,4.673138,7.176950,2.503812
10333,0.095882,147.647059,0.030000,7.605775,11.488208,3.882433
10334,0.095882,147.647059,0.032500,10.506824,15.834929,5.328105
10335,0.095882,147.647059,0.035000,13.348732,20.202921,6.854189
10336,0.095882,150.588235,0.000000,33.113037,41.742733,8.629696
10337,0.095882,150.588235,0.002500,29.582381,37.607241,8.024861
10338,0.095882,150.588235,0.005000,26.079310,33.449291,7.369981
10339,0.095882,150.588235,0.007500,22.606859,29.267450,6.660591
10340,0.095882,150.588235,0.010000,19.168470,25.060489,5.892019
10341,0.095882,150.588235,0.012500,15.768191,20.827556,5.059365
10342,0.095882,150.588235,0.015000,12.411170,16.568550,4.157379
10343,0.095882,150.588235,0.017500,9.105184,12.285137,3.179953
10344,0.095882,150.588235,0.020000,5.867142,7.984833,2.117690
10345,0.095882,150.588235,0.022500,2.773435,3.712992,0.939557
10346,0.095882,150.588235,0.025000,1.310608,1.334927,0.024319
10347,0.095882,150.588235,0.027500,3.926484,5.337254,1.410771
10348,0.095882,150.588235,0.030000,6.900556,9.724846,2.824290
10349,0.095882,150.588235,0.032500,9.851886,14.163317,4.311431
10350,0.095882,150.588235,0.035000,12.743772,18.626714,5.882942
10351,0.095882,153.529412,0.000000,34.557470,44.610489,10.053019
10352,0.095882,153.529412,0.002500,30.958277,40.389296,9.431019
10353,0.095882,153.529412,0.005000,27.387354,36.144700,8.757346
10354,0.095882,153.529412,0.007500,23.847780,31.875195,8.027414
10355,0.095882,153.529412,0.010000,20.343017,27.579464,7.236448
10356,0.095882,153.529412,0.012500,16.877057,23.256532,6.379475
10357,0.095882,153.529412,0.015000,13.454791,18.906049,5.451259
10358,0.095882,153.529412,0.017500,10.083077,14.528990,4.445913
10359,0.095882,153.529412,0.020000,6.774882,10.129949,3.355067
10360,0.095882,153.529412,0.022500,3.575484,5.729661,2.154177
10361,0.095882,153.529412,0.025000,1.135951,1.597166,0.461215
10362,0.095882,153.529412,0.027500,3.207785,3.545765,0.337980
10363,0.095882,153.529412,0.030000,6.209768,7.975904,1.766136
10364,0.095882,153.529412,0.032500,9.208335,12.501260,3.292924
10365,0.095882,153.529412,0.035000,12.148758,17.058637,4.909878
10366,0.095882,156.470588,0.000000,35.996005,47.477193,11.481188
10367,0.095882,156.470588,0.002500,32.328444,43.170194,10.841750
10368,0.095882,156.470588,0.005000,28.689892,38.838850,10.148958
10369,0.095882,156.470588,0.007500,25.083499,34.481592,9.398093
10370,0.095882,156.470588,0.010000,21.512785,30.097036,8.584250
10371,0.095882,156.470588,0.012500,17.981766,25.684118,7.702352
10372,0.095882,156.470588,0.015000,14.495251,21.242342,6.747092
10373,0.095882,156.470588,0.017500,11.059666,16.772308,5.712642
10374,0.095882,156.470588,0.020000,7.686004,12.277218,4.591215
10375,0.095882,156.470588,0.022500,4.405759,7.769330,3.363571
10376,0.095882,156.470588,0.025000,1.499755,3.328389,1.828633
10377,0.095882,156.470588,0.027500,2.533070,1.928536,-0.604535
10378,0.095882,156.470588,0.030000,5.535458,6.249575,0.714118
10379,0.095882,156.470588,0.032500,8.576703,10.850852,2.274149
10380,0.095882,156.470588,0.035000,11.563817,15.499535,3.935718
10381,0.095882,159.411765,0.000000,37.428433,50.342770,12.914337
10382,0.095882,159.411765,0.002500,33.692628,45.949843,12.257214
10383,0.095882,159.411765,0.005000,29.986616,41.531626,11.545011
10384,0.095882,159.411765,0.007500,26.313629,37.086494,10.772865
10385,0.095882,159.411765,0.010000,22.677273,32.613002,9.935729
10386,0.095882,159.411765,0.012500,19.081634,28.110024,9.028390
10387,0.095882,159.411765,0.015000,15.531542,23.576967,8.045424
10388,0.095882,159.411765,0.017500,12.033258,19.014207,6.980950
10389,0.095882,159.411765,0.020000,8.596771,14.424197,5.827426
10390,0.095882,159.411765,0.022500,5.246774,9.815404,4.568630
10391,0.095882,159.411765,0.025000,2.133938,5.226620,3.092682
10392,0.095882,159.411765,0.027500,1.938755,1.370827,-0.567928
10393,0.095882,159.411765,0.030000,4.880788,4.566235,-0.314553
10394,0.095882,159.411765,0.032500,7.957723,9.215680,1.257957
10395,0.095882,159.411765,0.035000,10.989133,13.950640,2.961507
10396,0.095882,162.352941,0.000000,38.854593,53.207163,14.352570
10397,0.095882,162.352941,0.002500,35.050640,48.728173,13.677533
10398,0.095882,162.352941,0.005000,31.277292,44.222943,12.945651
10399,0.095882,162.352941,0.007500,27.537879,39.689791,12.151912
10400,0.095882,162.352941,0.010000,23.836106,35.127221,11.291115
10401,0.095882,162.352941,0.012500,20.176162,30.534054,10.357892
10402,0.095882,162.352941,0.015000,16.562955,25.909628,9.346674
10403,0.095882,162.352941,0.017500,13.002723,21.254180,8.251457
10404,0.095882,162.352941,0.020000,9.504957,16.569713,7.064756
10405,0.095882,162.352941,0.022500,6.090658,11.862701,5.772042
10406,0.095882,162.352941,0.025000,2.857344,7.157039,4.299695
10407,0.095882,162.352941,0.027500,1.509983,2.646702,1.136719
10408,0.095882,162.352941,0.030000,4.250782,2.991121,-1.259662
10409,0.095882,162.352941,0.032500,7.352401,7.602366,0.249966
10410,0.095882,162.352941,0.035000,10.424959,12.413789,1.988831
10411,0.095882,165.294118,0.000000,40.274368,56.070324,15.795957
10412,0.095882,165.294118,0.002500,36.402335,51.505129,15.102794
10413,0.095882,165.294118,0.005000,32.561744,46.912733,14.350989
10414,0.095882,165.294118,0.007500,28.756030,42.291401,13.535371
10415,0.095882,165.294118,0.010000,24.989008,37.639589,12.650581
10416,0.095882,165.294118,0.012500,21.264985,32.956070,11.691085
10417,0.095882,165.294118,0.015000,17.588982,28.240133,10.651151
10418,0.095882,165.294118,0.017500,13.967296,23.491916,9.524620
10419,0.095882,165.294118,0.020000,10.409178,18.713137,8.303960
10420,0.095882,165.294118,0.022500,6.933455,13.909095,6.975640
10421,0.095882,165.294118,0.025000,3.611583,9.096677,5.485094
10422,0.095882,165.294118,0.027500,1.394548,4.364633,2.970085
10423,0.095882,165.294118,0.030000,3.653663,1.816133,-1.837530
10424,0.095882,165.294118,0.032500,6.762109,6.024470,-0.737640
10425,0.095882,165.294118,0.035000,9.871632,10.891851,1.020219
10426,0.095882,168.235294,0.000000,41.687669,58.932217,17.244548
10427,0.095882,168.235294,0.002500,37.747607,54.280667,16.533060
10428,0.095882,168.235294,0.005000,33.839845,49.600945,15.761100
10429,0.095882,168.235294,0.007500,29.967922,44.891262,14.923340
10430,0.095882,168.235294,0.010000,26.135775,40.150027,14.014252
10431,0.095882,168.235294,0.012500,22.347838,35.375974,13.028135
10432,0.095882,168.235294,0.015000,18.609264,30.568346,11.959082
10433,0.095882,168.235294,0.017500,14.926450,25.727215,10.800765
10434,0.095882,168.235294,0.020000,11.308549,20.854103,9.545554
10435,0.095882,168.235294,0.022500,7.773008,15.953561,8.180554
10436,0.095882,168.235294,0.025000,4.376578,11.038626,6.662048
10437,0.095882,168.235294,0.027500,1.648829,6.161789,4.512960
10438,0.095882,168.235294,0.030000,3.103286,1.964114,-1.139172
