scenario,time,stock,delayed_stock,reinforcing_inflow,balancing_outflow,threshold_penalty,shock,next_stock
lower_capacity,20,43.326955,33.997727,1.485851,0.0,0.0,0.0,44.812806
lower_capacity,21,44.812806,35.571436,1.451197,0.0,0.0,0.0,46.264003
lower_capacity,22,46.264003,37.146016,1.411871,0.0,0.0,0.0,47.675874
lower_capacity,23,47.675874,38.715095,1.368414,0.0,0.0,0.0,49.044289
lower_capacity,24,49.044289,40.272349,1.321403,0.0,0.0,0.0,50.365692
lower_capacity,25,50.365692,41.811609,1.271437,0.0,0.0,0.0,51.637129
lower_capacity,26,51.637129,43.326955,1.219122,0.0,0.0,0.0,52.856251
lower_capacity,27,52.856251,44.812806,1.165056,0.0,0.0,0.0,54.021306
lower_capacity,28,54.021306,46.264003,1.109816,0.0,0.0,0.0,55.131122
lower_capacity,29,55.131122,47.675874,1.053949,0.0,0.0,0.0,56.185071
lower_capacity,30,56.185071,49.044289,0.997962,0.0,0.0,0.0,57.183033
lower_capacity,31,57.183033,50.365692,0.942317,0.0,0.0,0.0,58.12535
lower_capacity,32,58.12535,51.637129,0.887423,0.0,0.0,0.0,59.012773
lower_capacity,33,59.012773,52.856251,0.83364,0.0,0.0,0.0,59.846413
lower_capacity,34,59.846413,54.021306,0.781272,0.0,0.0,0.0,60.627685
lower_capacity,35,60.627685,55.131122,0.730571,0.006556,0.0,0.0,61.3517
lower_capacity,36,61.3517,56.185071,0.682184,0.059254,0.0,0.0,61.97463
lower_capacity,37,61.97463,57.183033,0.639475,0.109152,0.0,0.0,62.504954
lower_capacity,38,62.504954,58.12535,0.602328,0.156267,0.0,0.0,62.951014
lower_capacity,39,62.951014,59.012773,0.570524,0.200639,0.0,0.0,63.3209
lower_capacity,40,63.3209,59.846413,0.543763,0.242321,0.0,0.0,63.622342
lower_capacity,41,63.622342,60.627685,0.521693,0.281384,0.0,0.0,63.862651
lower_capacity,42,63.862651,61.3517,0.503932,0.317585,0.0,0.0,64.048998
lower_capacity,43,64.048998,61.97463,0.490057,0.348732,0.0,0.0,64.190324
lower_capacity,44,64.190324,62.504954,0.479475,0.375248,0.0,0.0,64.294551
lower_capacity,45,64.294551,62.951014,0.471638,0.397551,0.0,0.0,64.368638
lower_capacity,46,64.368638,63.3209,0.46605,0.416045,0.0,0.0,64.418643
lower_capacity,47,64.418643,63.622342,0.46227,0.431117,0.0,0.0,64.449796
lower_capacity,48,64.449796,63.862651,0.459912,0.443133,0.0,0.0,64.466576
lower_capacity,49,64.466576,64.048998,0.458641,0.45245,0.0,0.0,64.472767
lower_capacity,50,64.472767,64.190324,0.458172,0.459516,0.0,0.0,64.471423
lower_capacity,51,64.471423,64.294551,0.458274,0.464728,0.0,0.0,64.464969
lower_capacity,52,64.464969,64.368638,0.458763,0.468432,0.0,0.0,64.4553
lower_capacity,53,64.4553,64.418643,0.459495,0.470932,0.0,0.0,64.443863
lower_capacity,54,64.443863,64.449796,0.460361,0.47249,0.0,0.0,64.431735
lower_capacity,55,64.431735,64.466576,0.46128,0.473329,0.0,0.0,64.419686
lower_capacity,56,64.419686,64.472767,0.462191,0.473638,0.0,0.0,64.408239
lower_capacity,57,64.408239,64.471423,0.463057,0.473571,0.0,0.0,64.397725
lower_capacity,58,64.397725,64.464969,0.463852,0.473248,0.0,0.0,64.388328
lower_capacity,59,64.388328,64.4553,0.464562,0.472765,0.0,0.0,64.380125
lower_capacity,60,64.380125,64.443863,0.465182,0.472193,0.0,0.0,64.373114
lower_capacity,61,64.373114,64.431735,0.465712,0.471587,0.0,0.0,64.367239
lower_capacity,62,64.367239,64.419686,0.466155,0.470984,0.0,0.0,64.36241
lower_capacity,63,64.36241,64.408239,0.46652,0.470412,0.0,0.0,64.358518
lower_capacity,64,64.358518,64.397725,0.466814,0.469886,0.0,0.0,64.355446
lower_capacity,65,64.355446,64.388328,0.467046,0.469416,0.0,0.0,64.353075
lower_capacity,66,64.353075,64.380125,0.467225,0.469006,0.0,0.0,64.351294
lower_capacity,67,64.351294,64.373114,0.467359,0.468656,0.0,0.0,64.349997
lower_capacity,68,64.349997,64.367239,0.467457,0.468362,0.0,0.0,64.349092
lower_capacity,69,64.349092,64.36241,0.467525,0.468121,0.0,0.0,64.348497
lower_capacity,70,64.348497,64.358518,0.46757,0.467926,0.0,0.0,64.348141
lower_capacity,71,64.348141,64.355446,0.467597,0.467772,0.0,0.0,64.347966
lower_capacity,72,64.347966,64.353075,0.46761,0.467654,0.0,0.0,64.347922
lower_capacity,73,64.347922,64.351294,0.467614,0.467565,0.0,0.0,64.347971
lower_capacity,74,64.347971,64.349997,0.46761,0.4675,0.0,0.0,64.348081
lower_capacity,75,64.348081,64.349092,0.467602,0.467455,0.0,0.0,64.348228
lower_capacity,76,64.348228,64.348497,0.46759,0.467425,0.0,0.0,64.348394
lower_capacity,77,64.348394,64.348141,0.467578,0.467407,0.0,0.0,64.348565
lower_capacity,78,64.348565,64.347966,0.467565,0.467398,0.0,0.0,64.348732
lower_capacity,79,64.348732,64.347922,0.467552,0.467396,0.0,0.0,64.348888
lower_capacity,80,64.348888,64.347971,0.467541,0.467399,0.0,0.0,64.34903
lower_capacity,81,64.34903,64.348081,0.46753,0.467404,0.0,0.0,64.349156
lower_capacity,82,64.349156,64.348228,0.46752,0.467411,0.0,0.0,64.349265
lower_capacity,83,64.349265,64.348394,0.467512,0.46742,0.0,0.0,64.349358
lower_capacity,84,64.349358,64.348565,0.467505,0.467428,0.0,0.0,64.349435
lower_capacity,85,64.349435,64.348732,0.467499,0.467437,0.0,0.0,64.349498
lower_capacity,86,64.349498,64.348888,0.467495,0.467444,0.0,0.0,64.349548
lower_capacity,87,64.349548,64.34903,0.467491,0.467452,0.0,0.0,64.349587
lower_capacity,88,64.349587,64.349156,0.467488,0.467458,0.0,0.0,64.349617
lower_capacity,89,64.349617,64.349265,0.467486,0.467463,0.0,0.0,64.34964
lower_capacity,90,64.34964,64.349358,0.467484,0.467468,0.0,-8.0,56.349656
lower_capacity,91,56.349656,64.349435,0.988961,0.467472,0.0,0.0,56.871146
lower_capacity,92,56.871146,64.349498,0.959982,0.467475,0.0,0.0,57.363653
lower_capacity,93,57.363653,64.349548,0.931972,0.467477,0.0,0.0,57.828148
lower_capacity,94,57.828148,64.349587,0.904983,0.467479,0.0,0.0,58.265651
lower_capacity,95,58.265651,64.349617,0.879055,0.467481,0.0,0.0,58.677225
lower_capacity,96,58.677225,64.34964,0.854214,0.467482,0.0,0.0,59.063958
lower_capacity,97,59.063958,56.349656,0.830476,0.067483,0.0,0.0,59.826951
lower_capacity,98,59.826951,56.871146,0.782515,0.093557,0.0,0.0,60.515909
lower_capacity,99,60.515909,57.363653,0.737921,0.118183,0.0,0.0,61.135647
lower_capacity,100,61.135647,57.828148,0.696765,0.141407,0.0,0.0,61.691004
lower_capacity,101,61.691004,58.265651,0.659045,0.163283,0.0,0.0,62.186766
lower_capacity,102,62.186766,58.677225,0.624703,0.183861,0.0,0.0,62.627607
lower_capacity,103,62.627607,59.063958,0.593634,0.203198,0.0,0.0,63.018043
lower_capacity,104,63.018043,59.826951,0.5657,0.241348,0.0,0.0,63.342396
lower_capacity,105,63.342396,60.515909,0.542197,0.275795,0.0,0.0,63.608798
lower_capacity,106,63.608798,61.135647,0.52269,0.306782,0.0,0.0,63.824705
lower_capacity,107,63.824705,61.691004,0.506747,0.33455,0.0,0.0,63.996902
lower_capacity,108,63.996902,62.186766,0.493945,0.359338,0.0,0.0,64.131509
lower_capacity,109,64.131509,62.627607,0.483885,0.38138,0.0,0.0,64.234014
lower_capacity,110,64.234014,63.018043,0.476193,0.400902,0.0,0.0,64.309305
lower_capacity,111,64.309305,63.342396,0.470526,0.41712,0.0,0.0,64.362711
lower_capacity,112,64.362711,63.608798,0.466497,0.43044,0.0,0.0,64.398768
lower_capacity,113,64.398768,63.824705,0.463773,0.441235,0.0,0.0,64.421306
lower_capacity,114,64.421306,63.996902,0.462069,0.449845,0.0,0.0,64.43353
lower_capacity,115,64.43353,64.131509,0.461144,0.456575,0.0,0.0,64.438098
lower_capacity,116,64.438098,64.234014,0.460798,0.461701,0.0,0.0,64.437195
lower_capacity,117,64.437195,64.309305,0.460866,0.465465,0.0,0.0,64.432596
lower_capacity,118,64.432596,64.362711,0.461214,0.468136,0.0,0.0,64.425675
lower_capacity,119,64.425675,64.398768,0.461738,0.469938,0.0,0.0,64.417475
lower_capacity,120,64.417475,64.421306,0.462359,0.471065,0.0,0.0,64.408768
lower_capacity,121,64.408768,64.43353,0.463017,0.471676,0.0,0.0,64.400109
lower_capacity,122,64.400109,64.438098,0.463672,0.471905,0.0,0.0,64.391875
lower_capacity,123,64.391875,64.437195,0.464294,0.47186,0.0,0.0,64.38431
lower_capacity,124,64.38431,64.432596,0.464866,0.47163,0.0,0.0,64.377546
lower_capacity,125,64.377546,64.425675,0.465377,0.471284,0.0,0.0,64.371639
lower_capacity,126,64.371639,64.417475,0.465823,0.470874,0.0,0.0,64.366588
lower_capacity,127,64.366588,64.408768,0.466204,0.470438,0.0,0.0,64.362354
lower_capacity,128,64.362354,64.400109,0.466524,0.470005,0.0,0.0,64.358873
lower_capacity,129,64.358873,64.391875,0.466787,0.469594,0.0,0.0,64.356066
lower_capacity,130,64.356066,64.38431,0.466999,0.469215,0.0,0.0,64.35385
lower_capacity,131,64.35385,64.377546,0.467166,0.468877,0.0,0.0,64.352139
lower_capacity,132,64.352139,64.371639,0.467295,0.468582,0.0,0.0,64.350852
lower_capacity,133,64.350852,64.366588,0.467392,0.468329,0.0,0.0,64.349915
lower_capacity,134,64.349915,64.362354,0.467463,0.468118,0.0,0.0,64.349261
lower_capacity,135,64.349261,64.358873,0.467513,0.467944,0.0,0.0,64.34883
lower_capacity,136,64.34883,64.356066,0.467545,0.467803,0.0,0.0,64.348571
lower_capacity,137,64.348571,64.35385,0.467565,0.467692,0.0,0.0,64.348444
lower_capacity,138,64.348444,64.352139,0.467574,0.467607,0.0,0.0,64.348411
lower_capacity,139,64.348411,64.350852,0.467577,0.467543,0.0,0.0,64.348445
lower_capacity,140,64.348445,64.349915,0.467574,0.467496,0.0,0.0,64.348523
lower_capacity,141,64.348523,64.349261,0.467568,0.467463,0.0,0.0,64.348629
lower_capacity,142,64.348629,64.34883,0.46756,0.467441,0.0,0.0,64.348747
lower_capacity,143,64.348747,64.348571,0.467551,0.467429,0.0,0.0,64.34887
lower_capacity,144,64.34887,64.348444,0.467542,0.467422,0.0,0.0,64.34899
lower_capacity,145,64.34899,64.348411,0.467533,0.467421,0.0,0.0,64.349102
lower_capacity,146,64.349102,64.348445,0.467525,0.467422,0.0,0.0,64.349205
lower_capacity,147,64.349205,64.348523,0.467517,0.467426,0.0,0.0,64.349295
lower_capacity,148,64.349295,64.348629,0.46751,0.467431,0.0,0.0,64.349374
lower_capacity,149,64.349374,64.348747,0.467504,0.467437,0.0,0.0,64.349441
lower_capacity,150,64.349441,64.34887,0.467499,0.467444,0.0,0.0,64.349496
lower_capacity,151,64.349496,64.34899,0.467495,0.467449,0.0,0.0,64.349541
lower_capacity,152,64.349541,64.349102,0.467491,0.467455,0.0,0.0,64.349578
lower_capacity,153,64.349578,64.349205,0.467489,0.46746,0.0,0.0,64.349606
lower_capacity,154,64.349606,64.349295,0.467487,0.467465,0.0,0.0,64.349628
lower_capacity,155,64.349628,64.349374,0.467485,0.467469,0.0,0.0,64.349644
lower_capacity,156,64.349644,64.349441,0.467484,0.467472,0.0,0.0,64.349656
lower_capacity,157,64.349656,64.349496,0.467483,0.467475,0.0,0.0,64.349664
lower_capacity,158,64.349664,64.349541,0.467482,0.467477,0.0,0.0,64.349669
lower_capacity,159,64.349669,64.349578,0.467482,0.467479,0.0,0.0,64.349672
lower_capacity,160,64.349672,64.349606,0.467482,0.46748,0.0,0.0,64.349673
strong_threshold_correction,0,15.0,15.0,1.125,0.0,0.0,0.0,16.125
strong_threshold_correction,1,16.125,15.0,1.191234,0.0,0.0,0.0,17.316234
strong_threshold_correction,2,17.316234,15.0,1.258609,0.0,0.0,0.0,18.574843
strong_threshold_correction,3,18.574843,15.0,1.326711,0.0,0.0,0.0,19.901555
strong_threshold_correction,4,19.901555,15.0,1.395068,0.0,0.0,0.0,21.296623
strong_threshold_correction,5,21.296623,15.0,1.46315,0.0,0.0,0.0,22.759773
strong_threshold_correction,6,22.759773,15.0,1.530372,0.0,0.0,0.0,24.290145
strong_threshold_correction,7,24.290145,16.125,1.596102,0.0,0.0,0.0,25.886247
strong_threshold_correction,8,25.886247,17.316234,1.659664,0.0,0.0,0.0,27.545911
strong_threshold_correction,9,27.545911,18.574843,1.720355,0.0,0.0,0.0,29.266266
strong_threshold_correction,10,29.266266,19.901555,1.77745,0.0,0.0,0.0,31.043716
strong_threshold_correction,11,31.043716,21.296623,1.830222,0.0,0.0,0.0,32.873938
strong_threshold_correction,12,32.873938,22.759773,1.877959,0.0,0.0,0.0,34.751896
strong_threshold_correction,13,34.751896,24.290145,1.919976,0.0,0.0,0.0,36.671873
strong_threshold_correction,14,36.671873,25.886247,1.955642,0.0,0.0,0.0,38.627515
strong_threshold_correction,15,38.627515,27.545911,1.984391,0.0,0.0,0.0,40.611906
strong_threshold_correction,16,40.611906,29.266266,2.005745,0.0,0.0,0.0,42.617651
strong_threshold_correction,17,42.617651,31.043716,2.019324,0.0,0.0,0.0,44.636975
strong_threshold_correction,18,44.636975,32.873938,2.024868,0.0,0.0,0.0,46.661844
strong_threshold_correction,19,46.661844,34.751896,2.022238,0.0,0.0,0.0,48.684082
strong_threshold_correction,20,48.684082,36.671873,2.011428,0.0,0.0,0.0,50.695509
strong_threshold_correction,21,50.695509,38.627515,1.992561,0.0,0.0,0.0,52.688071
strong_threshold_correction,22,52.688071,40.611906,1.965894,0.0,0.0,0.0,54.653964
strong_threshold_correction,23,54.653964,42.617651,1.931801,0.0,0.0,0.0,56.585765
strong_threshold_correction,24,56.585765,44.636975,1.89077,0.0,0.0,0.0,58.476535
strong_threshold_correction,25,58.476535,46.661844,1.843383,0.0,0.0,0.0,60.319918
strong_threshold_correction,26,60.319918,48.684082,1.7903,0.0,0.0,0.0,62.110218
strong_threshold_correction,27,62.110218,50.695509,1.73224,0.0,0.0,0.0,63.842459
strong_threshold_correction,28,63.842459,52.688071,1.669962,0.0,0.0,0.0,65.512421
strong_threshold_correction,29,65.512421,54.653964,1.604241,0.0,0.0,0.0,67.116661
strong_threshold_correction,30,67.116661,56.585765,1.535853,0.079288,0.0,0.0,68.573226
strong_threshold_correction,31,68.573226,58.476535,1.469303,0.173827,0.0,0.0,69.868702
strong_threshold_correction,32,69.868702,60.319918,1.406548,0.265996,0.0,0.0,71.009254
strong_threshold_correction,33,71.009254,62.110218,1.348519,0.355511,0.0,0.0,72.002262
strong_threshold_correction,34,72.002262,63.842459,1.295878,0.442123,0.0,0.0,72.856017
strong_threshold_correction,35,72.856017,65.512421,1.249042,0.525621,0.0,0.0,73.579438
strong_threshold_correction,36,73.579438,67.116661,1.208216,0.605833,0.0,0.0,74.181821
strong_threshold_correction,37,74.181821,68.573226,1.173421,0.678661,0.0,0.0,74.676581
strong_threshold_correction,38,74.676581,69.868702,1.144301,0.743435,0.0,0.0,75.077446
strong_threshold_correction,39,75.077446,71.009254,1.120347,0.800463,0.00697,0.0,75.390361
strong_threshold_correction,40,75.390361,72.002262,1.101426,0.850113,0.035132,0.0,75.606541
strong_threshold_correction,41,75.606541,72.856017,1.08824,0.892801,0.054589,0.0,75.747391
strong_threshold_correction,42,75.747391,73.579438,1.079598,0.928972,0.067265,0.0,75.830752
strong_threshold_correction,43,75.830752,74.181821,1.074465,0.959091,0.074768,0.0,75.871358
strong_threshold_correction,44,75.871358,74.676581,1.071959,0.983829,0.078422,0.0,75.881066
strong_threshold_correction,45,75.881066,75.077446,1.07136,1.003872,0.079296,0.0,75.869257
strong_threshold_correction,46,75.869257,75.390361,1.072089,1.019518,0.078233,0.0,75.843595
strong_threshold_correction,47,75.843595,75.606541,1.073673,1.030327,0.075924,0.0,75.811017
strong_threshold_correction,48,75.811017,75.747391,1.075681,1.03737,0.072992,0.0,75.776337
strong_threshold_correction,49,75.776337,75.830752,1.077817,1.041538,0.06987,0.0,75.742746
strong_threshold_correction,50,75.742746,75.871358,1.079884,1.043568,0.066847,0.0,75.712215
strong_threshold_correction,51,75.712215,75.881066,1.08176,1.044053,0.064099,0.0,75.685822
strong_threshold_correction,52,75.685822,75.869257,1.08338,1.043463,0.061724,0.0,75.664016
strong_threshold_correction,53,75.664016,75.843595,1.084718,1.04218,0.059761,0.0,75.646793
strong_threshold_correction,54,75.646793,75.811017,1.085774,1.040551,0.058211,0.0,75.633804
strong_threshold_correction,55,75.633804,75.776337,1.08657,1.038817,0.057042,0.0,75.624515
strong_threshold_correction,56,75.624515,75.742746,1.087139,1.037137,0.056206,0.0,75.618311
strong_threshold_correction,57,75.618311,75.712215,1.087519,1.035611,0.055648,0.0,75.614571
strong_threshold_correction,58,75.614571,75.685822,1.087748,1.034291,0.055311,0.0,75.612717
strong_threshold_correction,59,75.612717,75.664016,1.087862,1.033201,0.055144,0.0,75.612233
strong_threshold_correction,60,75.612233,75.646793,1.087891,1.03234,0.055101,0.0,75.612683
strong_threshold_correction,61,75.612683,75.633804,1.087864,1.03169,0.055142,0.0,75.613715
strong_threshold_correction,62,75.613715,75.624515,1.0878,1.031226,0.055234,0.0,75.615056
strong_threshold_correction,63,75.615056,75.618311,1.087718,1.030916,0.055355,0.0,75.616503
strong_threshold_correction,64,75.616503,75.614571,1.08763,1.030729,0.055485,0.0,75.617919
strong_threshold_correction,65,75.617919,75.612717,1.087543,1.030636,0.055613,0.0,75.619214
strong_threshold_correction,66,75.619214,75.612233,1.087464,1.030612,0.055729,0.0,75.620337
strong_threshold_correction,67,75.620337,75.612683,1.087395,1.030634,0.05583,0.0,75.621267
strong_threshold_correction,68,75.621267,75.613715,1.087338,1.030686,0.055914,0.0,75.622005
strong_threshold_correction,69,75.622005,75.615056,1.087293,1.030753,0.05598,0.0,75.622565
strong_threshold_correction,70,75.622565,75.616503,1.087259,1.030825,0.056031,0.0,75.622967
strong_threshold_correction,71,75.622967,75.617919,1.087234,1.030896,0.056067,0.0,75.623238
strong_threshold_correction,72,75.623238,75.619214,1.087217,1.030961,0.056091,0.0,75.623403
strong_threshold_correction,73,75.623403,75.620337,1.087207,1.031017,0.056106,0.0,75.623487
strong_threshold_correction,74,75.623487,75.621267,1.087202,1.031063,0.056114,0.0,75.623512
strong_threshold_correction,75,75.623512,75.622005,1.087201,1.0311,0.056116,0.0,75.623496
strong_threshold_correction,76,75.623496,75.622565,1.087201,1.031128,0.056115,0.0,75.623455
strong_threshold_correction,77,75.623455,75.622967,1.087204,1.031148,0.056111,0.0,75.6234
strong_threshold_correction,78,75.6234,75.623238,1.087207,1.031162,0.056106,0.0,75.623339
strong_threshold_correction,79,75.623339,75.623403,1.087211,1.03117,0.056101,0.0,75.62328
strong_threshold_correction,80,75.62328,75.623487,1.087215,1.031174,0.056095,0.0,75.623225
strong_threshold_correction,81,75.623225,75.623512,1.087218,1.031176,0.05609,0.0,75.623177
strong_threshold_correction,82,75.623177,75.623496,1.087221,1.031175,0.056086,0.0,75.623137
strong_threshold_correction,83,75.623137,75.623455,1.087223,1.031173,0.056082,0.0,75.623106
strong_threshold_correction,84,75.623106,75.6234,1.087225,1.03117,0.05608,0.0,75.623082
strong_threshold_correction,85,75.623082,75.623339,1.087227,1.031167,0.056077,0.0,75.623064
strong_threshold_correction,86,75.623064,75.62328,1.087228,1.031164,0.056076,0.0,75.623052
strong_threshold_correction,87,75.623052,75.623225,1.087229,1.031161,0.056075,0.0,75.623045
strong_threshold_correction,88,75.623045,75.623177,1.087229,1.031159,0.056074,0.0,75.623041
strong_threshold_correction,89,75.623041,75.623137,1.087229,1.031157,0.056074,0.0,75.62304
strong_threshold_correction,90,75.62304,75.623106,1.087229,1.031155,0.056074,-8.0,67.623041
strong_threshold_correction,91,67.623041,75.623082,1.513198,1.031154,0.0,0.0,68.105085
strong_threshold_correction,92,68.105085,75.623064,1.491155,1.031153,0.0,0.0,68.565086
strong_threshold_correction,93,68.565086,75.623052,1.469687,1.031153,0.0,0.0,69.00362
strong_threshold_correction,94,69.00362,75.623045,1.448826,1.031152,0.0,0.0,69.421294
strong_threshold_correction,95,69.421294,75.623041,1.4286,1.031152,0.0,0.0,69.818743
strong_threshold_correction,96,69.818743,75.62304,1.40903,1.031152,0.0,0.0,70.196621
strong_threshold_correction,97,70.196621,67.623041,1.39013,0.631152,0.0,0.0,70.955599
strong_threshold_correction,98,70.955599,68.105085,1.351307,0.655254,0.0,0.0,71.651652
strong_threshold_correction,99,71.651652,68.565086,1.314689,0.678254,0.0,0.0,72.288087
strong_threshold_correction,100,72.288087,69.00362,1.28036,0.700181,0.0,0.0,72.868266
strong_threshold_correction,101,72.868266,69.421294,1.24836,0.721065,0.0,0.0,73.395561
strong_threshold_correction,102,73.395561,69.818743,1.218692,0.740937,0.0,0.0,73.873316
strong_threshold_correction,103,73.873316,70.196621,1.191332,0.759831,0.0,0.0,74.304817
strong_threshold_correction,104,74.304817,70.955599,1.166228,0.79778,0.0,0.0,74.673264
strong_threshold_correction,105,74.673264,71.651652,1.144497,0.832583,0.0,0.0,74.985179
strong_threshold_correction,106,74.985179,72.288087,1.125889,0.864404,0.0,0.0,75.246664
strong_threshold_correction,107,75.246664,72.868266,1.110139,0.893413,0.0222,0.0,75.44119
strong_threshold_correction,108,75.44119,73.395561,1.098334,0.919778,0.039707,0.0,75.580039
strong_threshold_correction,109,75.580039,73.873316,1.089861,0.943666,0.052204,0.0,75.674031
strong_threshold_correction,110,75.674031,74.304817,1.084104,0.965241,0.060663,0.0,75.732231
strong_threshold_correction,111,75.732231,74.673264,1.08053,0.983663,0.065901,0.0,75.763197
strong_threshold_correction,112,75.763197,74.985179,1.078626,0.999259,0.068688,0.0,75.773876
strong_threshold_correction,113,75.773876,75.246664,1.077969,1.012333,0.069649,0.0,75.769863
strong_threshold_correction,114,75.769863,75.44119,1.078216,1.02206,0.069288,0.0,75.756731
strong_threshold_correction,115,75.756731,75.580039,1.079023,1.029002,0.068106,0.0,75.738647
strong_threshold_correction,116,75.738647,75.674031,1.080136,1.033702,0.066478,0.0,75.718603
strong_threshold_correction,117,75.718603,75.732231,1.081367,1.036612,0.064674,0.0,75.698684
strong_threshold_correction,118,75.698684,75.763197,1.082591,1.03816,0.062882,0.0,75.680234
strong_threshold_correction,119,75.680234,75.773876,1.083723,1.038694,0.061221,0.0,75.664042
strong_threshold_correction,120,75.664042,75.769863,1.084717,1.038493,0.059764,0.0,75.650502
strong_threshold_correction,121,75.650502,75.756731,1.085547,1.037837,0.058545,0.0,75.639667
strong_threshold_correction,122,75.639667,75.738647,1.086211,1.036932,0.05757,0.0,75.631375
strong_threshold_correction,123,75.631375,75.718603,1.086719,1.03593,0.056824,0.0,75.62534
strong_threshold_correction,124,75.62534,75.698684,1.087089,1.034934,0.056281,0.0,75.621214
strong_threshold_correction,125,75.621214,75.680234,1.087341,1.034012,0.055909,0.0,75.618634
strong_threshold_correction,126,75.618634,75.664042,1.087499,1.033202,0.055677,0.0,75.617254
strong_threshold_correction,127,75.617254,75.650502,1.087584,1.032525,0.055553,0.0,75.61676
strong_threshold_correction,128,75.61676,75.639667,1.087614,1.031983,0.055508,0.0,75.616882
strong_threshold_correction,129,75.616882,75.631375,1.087607,1.031569,0.055519,0.0,75.617401
strong_threshold_correction,130,75.617401,75.62534,1.087575,1.031267,0.055566,0.0,75.618142
strong_threshold_correction,131,75.618142,75.621214,1.087529,1.031061,0.055633,0.0,75.618978
strong_threshold_correction,132,75.618978,75.618634,1.087478,1.030932,0.055708,0.0,75.619817
strong_threshold_correction,133,75.619817,75.617254,1.087427,1.030863,0.055783,0.0,75.620597
strong_threshold_correction,134,75.620597,75.61676,1.087379,1.030838,0.055854,0.0,75.621285
strong_threshold_correction,135,75.621285,75.616882,1.087337,1.030844,0.055916,0.0,75.621862
strong_threshold_correction,136,75.621862,75.617401,1.087302,1.03087,0.055968,0.0,75.622326
strong_threshold_correction,137,75.622326,75.618142,1.087273,1.030907,0.056009,0.0,75.622682
strong_threshold_correction,138,75.622682,75.618978,1.087251,1.030949,0.056041,0.0,75.622943
strong_threshold_correction,139,75.622943,75.619817,1.087235,1.030991,0.056065,0.0,75.623123
strong_threshold_correction,140,75.623123,75.620597,1.087224,1.03103,0.056081,0.0,75.623236
strong_threshold_correction,141,75.623236,75.621285,1.087217,1.031064,0.056091,0.0,75.623298
strong_threshold_correction,142,75.623298,75.621862,1.087214,1.031093,0.056097,0.0,75.623322
strong_threshold_correction,143,75.623322,75.622326,1.087212,1.031116,0.056099,0.0,75.623319
strong_threshold_correction,144,75.623319,75.622682,1.087212,1.031134,0.056099,0.0,75.623298
strong_threshold_correction,145,75.623298,75.622943,1.087214,1.031147,0.056097,0.0,75.623268
strong_threshold_correction,146,75.623268,75.623123,1.087215,1.031156,0.056094,0.0,75.623233
strong_threshold_correction,147,75.623233,75.623236,1.087218,1.031162,0.056091,0.0,75.623198
strong_threshold_correction,148,75.623198,75.623298,1.08722,1.031165,0.056088,0.0,75.623165
strong_threshold_correction,149,75.623165,75.623322,1.087222,1.031166,0.056085,0.0,75.623136
strong_threshold_correction,150,75.623136,75.623319,1.087224,1.031166,0.056082,0.0,75.623111
strong_threshold_correction,151,75.623111,75.623298,1.087225,1.031165,0.05608,0.0,75.623091
strong_threshold_correction,152,75.623091,75.623268,1.087226,1.031163,0.056078,0.0,75.623076
strong_threshold_correction,153,75.623076,75.623233,1.087227,1.031162,0.056077,0.0,75.623065
strong_threshold_correction,154,75.623065,75.623198,1.087228,1.03116,0.056076,0.0,75.623057
strong_threshold_correction,155,75.623057,75.623165,1.087228,1.031158,0.056075,0.0,75.623052
strong_threshold_correction,156,75.623052,75.623136,1.087229,1.031157,0.056075,0.0,75.623049
strong_threshold_correction,157,75.623049,75.623111,1.087229,1.031156,0.056074,0.0,75.623048
strong_threshold_correction,158,75.623048,75.623091,1.087229,1.031155,0.056074,0.0,75.623048
strong_threshold_correction,159,75.623048,75.623076,1.087229,1.031154,0.056074,0.0,75.623049
strong_threshold_correction,160,75.623049,75.623065,1.087229,1.031153,0.056074,0.0,75.62305
high_growth,0,15.0,15.0,1.4375,0.0,0.0,0.0,16.4375
high_growth,1,16.4375,15.0,1.545068,0.0,0.0,0.0,17.982568
high_growth,2,17.982568,15.0,1.654797,0.0,0.0,0.0,19.637365
high_growth,3,19.637365,15.0,1.765552,0.0,0.0,0.0,21.402917
high_growth,4,21.402917,15.0,1.876005,0.0,0.0,0.0,23.278922
high_growth,5,23.278922,15.0,1.984638,0.0,0.0,0.0,25.26356
high_growth,6,25.26356,15.0,2.089771,0.0,0.0,0.0,27.353331
high_growth,7,27.353331,16.4375,2.189594,0.0,0.0,0.0,29.542924
high_growth,8,29.542924,17.982568,2.282212,0.0,0.0,0.0,31.825136
high_growth,9,31.825136,19.637365,2.365707,0.0,0.0,0.0,34.190843
high_growth,10,34.190843,21.402917,2.438207,0.0,0.0,0.0,36.629051
high_growth,11,36.629051,23.278922,2.497963,0.0,0.0,0.0,39.127013
high_growth,12,39.127013,25.26356,2.543427,0.0,0.0,0.0,41.67044
high_growth,13,41.67044,27.353331,2.573335,0.0,0.0,0.0,44.243775
high_growth,14,44.243775,29.542924,2.586769,0.0,0.0,0.0,46.830544
high_growth,15,46.830544,31.825136,2.583218,0.0,0.0,0.0,49.413762
high_growth,16,49.413762,34.190843,2.562607,0.0,0.0,0.0,51.976369
high_growth,17,51.976369,36.629051,2.525311,0.0,0.0,0.0,54.50168
