scenario_id,policy,growth,external_shock,shock_time,final_state,maximum_state,cumulative_cost,resilience_score
196,Policy_C_high_resilience,0.066639,10.979145,40,305.938644,305.938644,20880.694387,0.000000
197,Policy_A_low_intervention,0.030243,12.754245,32,60.976609,60.976609,194.172633,0.000000
197,Policy_B_moderate_intervention,0.030243,12.754245,32,25.261793,25.261793,39.600000,64.292028
197,Policy_C_high_resilience,0.030243,12.754245,32,35.448287,35.448287,62.406266,48.525631
198,Policy_A_low_intervention,0.073949,5.207039,37,819.263341,819.263341,146946.099131,0.000000
198,Policy_B_moderate_intervention,0.073949,5.207039,37,349.569932,349.569932,27493.063409,0.000000
198,Policy_C_high_resilience,0.073949,5.207039,37,466.511093,466.511093,49270.500320,0.000000
199,Policy_A_low_intervention,0.058085,0.478142,26,334.237322,334.237322,25063.941502,0.000000
199,Policy_B_moderate_intervention,0.058085,0.478142,26,140.785315,140.785315,3526.075820,0.000000
199,Policy_C_high_resilience,0.058085,0.478142,26,188.225392,188.225392,7191.759385,0.000000
200,Policy_A_low_intervention,0.068457,9.658819,45,598.865605,598.865605,80477.092526,0.000000
200,Policy_B_moderate_intervention,0.068457,9.658819,45,254.129755,254.129755,14075.502559,0.000000
200,Policy_C_high_resilience,0.068457,9.658819,45,340.390057,340.390057,26090.538101,0.000000
201,Policy_A_low_intervention,0.034837,6.627542,21,82.845703,82.845703,699.023703,0.000000
201,Policy_B_moderate_intervention,0.034837,6.627542,21,34.596462,34.596462,39.600000,54.023892
201,Policy_C_high_resilience,0.034837,6.627542,21,47.414362,47.414362,94.163757,29.011450
202,Policy_A_low_intervention,0.070290,16.612241,26,640.284047,640.284047,90535.366756,0.000000
202,Policy_B_moderate_intervention,0.070290,16.612241,26,274.561365,274.561365,16396.861868,0.000000
202,Policy_C_high_resilience,0.070290,16.612241,26,372.488659,372.488659,31184.460633,0.000000
203,Policy_A_low_intervention,0.066952,11.770693,31,540.408899,540.408899,65413.772247,0.000000
203,Policy_B_moderate_intervention,0.066952,11.770693,31,229.913231,229.913231,11208.978906,0.000000
203,Policy_C_high_resilience,0.066952,11.770693,31,310.081716,310.081716,21423.128059,0.000000
204,Policy_A_low_intervention,0.056697,12.005823,31,297.960706,297.960706,19525.064177,0.000000
204,Policy_B_moderate_intervention,0.056697,12.005823,31,125.825991,125.825991,2589.397965,0.000000
204,Policy_C_high_resilience,0.056697,12.005823,31,170.991815,170.991815,5704.978091,0.000000
205,Policy_A_low_intervention,0.058257,5.800885,21,329.021212,329.021212,24057.413264,0.000000
205,Policy_B_moderate_intervention,0.058257,5.800885,21,139.436366,139.436366,3407.500658,0.000000
205,Policy_C_high_resilience,0.058257,5.800885,21,188.155584,188.155584,7155.054885,0.000000
206,Policy_A_low_intervention,0.048380,16.153158,44,184.227480,184.227480,6826.224629,0.000000
206,Policy_B_moderate_intervention,0.048380,16.153158,44,76.688159,76.688159,566.282223,0.000000
206,Policy_C_high_resilience,0.048380,16.153158,44,105.105972,105.105972,1606.816198,0.000000
207,Policy_A_low_intervention,0.038441,12.641235,26,99.397134,99.397134,1261.137774,0.000000
207,Policy_B_moderate_intervention,0.038441,12.641235,26,41.716809,41.716809,45.970166,44.917477
207,Policy_C_high_resilience,0.038441,12.641235,26,57.906803,57.906803,197.452341,0.000000
208,Policy_A_low_intervention,0.032946,0.698578,22,77.603844,77.603844,567.353889,0.000000
208,Policy_B_moderate_intervention,0.032946,0.698578,22,32.021408,32.021408,39.600000,56.856451
208,Policy_C_high_resilience,0.032946,0.698578,22,43.177063,43.177063,73.775423,37.750146
209,Policy_A_low_intervention,0.037607,10.376557,21,94.981619,94.981619,1092.572645,0.000000
209,Policy_B_moderate_intervention,0.037607,10.376557,21,39.996026,39.996026,42.557472,47.492877
209,Policy_C_high_resilience,0.037607,10.376557,21,55.287637,55.287637,164.577646,6.268070
210,Policy_A_low_intervention,0.052896,8.813315,24,238.603942,238.603942,12056.819722,0.000000
210,Policy_B_moderate_intervention,0.052896,8.813315,24,100.838959,100.838959,1369.790757,0.000000
210,Policy_C_high_resilience,0.052896,8.813315,24,137.099946,137.099946,3291.033848,0.000000
211,Policy_A_low_intervention,0.039274,3.521285,44,111.551142,111.551142,1863.423369,0.000000
211,Policy_B_moderate_intervention,0.039274,3.521285,44,46.178589,46.178589,64.381953,36.327161
211,Policy_C_high_resilience,0.039274,3.521285,44,62.476277,62.476277,272.443497,0.000000
212,Policy_A_low_intervention,0.045416,8.205568,43,157.702050,157.702050,4681.088840,0.000000
212,Policy_B_moderate_intervention,0.045416,8.205568,43,65.593850,65.593850,306.241854,0.000000
212,Policy_C_high_resilience,0.045416,8.205568,43,89.117849,89.117849,968.984590,0.000000
213,Policy_A_low_intervention,0.051709,1.472681,31,230.973530,230.973530,11370.788348,0.000000
213,Policy_B_moderate_intervention,0.051709,1.472681,31,96.795512,96.795512,1227.913196,0.000000
213,Policy_C_high_resilience,0.051709,1.472681,31,129.853921,129.853921,2876.153309,0.000000
214,Policy_A_low_intervention,0.058398,9.585810,28,329.998058,329.998058,24188.395222,0.000000
214,Policy_B_moderate_intervention,0.058398,9.585810,28,139.656382,139.656382,3415.122391,0.000000
214,Policy_C_high_resilience,0.058398,9.585810,28,189.133791,189.133791,7237.200312,0.000000
215,Policy_A_low_intervention,0.063770,7.997795,38,456.885493,456.885493,47151.640650,0.000000
215,Policy_B_moderate_intervention,0.063770,7.997795,38,193.334760,193.334760,7612.563656,0.000000
215,Policy_C_high_resilience,0.063770,7.997795,38,259.698727,259.698727,14741.876055,0.000000
216,Policy_A_low_intervention,0.042243,8.947338,27,127.886420,127.886420,2663.189910,0.000000
216,Policy_B_moderate_intervention,0.042243,8.947338,27,53.537657,53.537657,121.479758,16.812625
216,Policy_C_high_resilience,0.042243,8.947338,27,73.324426,73.324426,492.444336,0.000000
217,Policy_A_low_intervention,0.033340,4.249970,22,77.286853,77.286853,548.719740,0.000000
217,Policy_B_moderate_intervention,0.033340,4.249970,22,32.086314,32.086314,39.600000,56.785055
217,Policy_C_high_resilience,0.033340,4.249970,22,43.706966,43.706966,75.577198,36.806898
218,Policy_A_low_intervention,0.061268,8.990125,29,391.045349,391.045349,34322.893697,0.000000
218,Policy_B_moderate_intervention,0.061268,8.990125,29,165.694495,165.694495,5250.919614,0.000000
218,Policy_C_high_resilience,0.061268,8.990125,29,223.722517,223.722517,10608.673185,0.000000
219,Policy_A_low_intervention,0.072597,7.534736,32,753.765498,753.765498,125063.388710,0.000000
219,Policy_B_moderate_intervention,0.072597,7.534736,32,321.636865,321.636865,23098.572160,0.000000
219,Policy_C_high_resilience,0.072597,7.534736,32,430.623356,430.623356,41965.618385,0.000000
220,Policy_A_low_intervention,0.061033,8.399751,24,383.690684,383.690684,32947.946020,0.000000
220,Policy_B_moderate_intervention,0.061033,8.399751,24,162.990303,162.990303,5033.497468,0.000000
220,Policy_C_high_resilience,0.061033,8.399751,24,220.330346,220.330346,10242.482450,0.000000
221,Policy_A_low_intervention,0.040903,7.808962,44,121.015321,121.015321,2350.315293,0.000000
221,Policy_B_moderate_intervention,0.040903,7.808962,44,50.106055,50.106055,91.379802,26.607379
221,Policy_C_high_resilience,0.040903,7.808962,44,68.292208,68.292208,384.286002,0.000000
222,Policy_A_low_intervention,0.059776,13.567161,44,361.444787,361.444787,29472.583844,0.000000
222,Policy_B_moderate_intervention,0.059776,13.567161,44,152.176077,152.176077,4306.884887,0.000000
222,Policy_C_high_resilience,0.059776,13.567161,44,205.575739,205.575739,8813.829531,0.000000
223,Policy_A_low_intervention,0.058668,5.131378,36,342.171915,342.171915,26259.743169,0.000000
223,Policy_B_moderate_intervention,0.058668,5.131378,36,144.222176,144.222176,3742.003160,0.000000
223,Policy_C_high_resilience,0.058668,5.131378,36,193.756614,193.756614,7682.485880,0.000000
224,Policy_A_low_intervention,0.050301,3.639073,20,209.652909,209.652909,9091.708021,0.000000
224,Policy_B_moderate_intervention,0.050301,3.639073,20,88.144870,88.144870,903.301836,0.000000
224,Policy_C_high_resilience,0.050301,3.639073,20,118.911819,118.911819,2261.834286,0.000000
225,Policy_A_low_intervention,0.050768,15.091942,42,212.176737,212.176737,9410.573084,0.000000
225,Policy_B_moderate_intervention,0.050768,15.091942,42,88.632970,88.632970,928.366656,0.000000
225,Policy_C_high_resilience,0.050768,15.091942,42,121.052273,121.052273,2384.788909,0.000000
226,Policy_A_low_intervention,0.038853,16.314702,27,99.784438,99.784438,1264.110637,0.000000
226,Policy_B_moderate_intervention,0.038853,16.314702,27,41.989280,41.989280,46.526930,44.506406
226,Policy_C_high_resilience,0.038853,16.314702,27,58.818581,58.818581,209.049413,0.000000
227,Policy_A_low_intervention,0.043700,3.380340,29,143.752446,143.752446,3679.128160,0.000000
227,Policy_B_moderate_intervention,0.043700,3.380340,29,59.927591,59.927591,206.157429,0.000000
227,Policy_C_high_resilience,0.043700,3.380340,29,80.959804,80.959804,702.836018,0.000000
228,Policy_A_low_intervention,0.036922,0.194193,29,98.354027,98.354027,1274.275267,0.000000
228,Policy_B_moderate_intervention,0.036922,0.194193,29,40.684386,40.684386,44.048825,46.437410
228,Policy_C_high_resilience,0.036922,0.194193,29,54.711094,54.711094,160.577944,7.702208
229,Policy_A_low_intervention,0.050379,2.284025,44,213.969255,213.969255,9602.675856,0.000000
229,Policy_B_moderate_intervention,0.050379,2.284025,44,89.483196,89.483196,959.060383,0.000000
229,Policy_C_high_resilience,0.050379,2.284025,44,120.156040,120.156040,2338.032664,0.000000
230,Policy_A_low_intervention,0.069525,13.072628,41,632.446610,632.446610,89308.254164,0.000000
230,Policy_B_moderate_intervention,0.069525,13.072628,41,268.727054,268.727054,15840.027921,0.000000
230,Policy_C_high_resilience,0.069525,13.072628,41,360.850348,360.850348,29380.678211,0.000000
231,Policy_A_low_intervention,0.034720,9.434360,31,81.775414,81.775414,667.229343,0.000000
231,Policy_B_moderate_intervention,0.034720,9.434360,31,33.949817,33.949817,39.600000,54.735201
231,Policy_C_high_resilience,0.034720,9.434360,31,46.860433,46.860433,90.636917,30.326140
232,Policy_A_low_intervention,0.048041,15.394441,40,179.769772,179.769772,6390.864603,0.000000
232,Policy_B_moderate_intervention,0.048041,15.394441,40,74.985919,74.985919,513.109624,0.000000
232,Policy_C_high_resilience,0.048041,15.394441,40,102.883550,102.883550,1500.796848,0.000000
233,Policy_A_low_intervention,0.066632,1.139551,40,544.206918,544.206918,66734.199926,0.000000
233,Policy_B_moderate_intervention,0.066632,1.139551,40,230.774989,230.774989,11383.413964,0.000000
233,Policy_C_high_resilience,0.066632,1.139551,40,307.843078,307.843078,21169.593543,0.000000
234,Policy_A_low_intervention,0.042312,11.949641,29,126.796088,126.796088,2590.941206,0.000000
234,Policy_B_moderate_intervention,0.042312,11.949641,29,53.106809,53.106809,116.195144,18.343481
234,Policy_C_high_resilience,0.042312,11.949641,29,73.196817,73.196817,487.720986,0.000000
235,Policy_A_low_intervention,0.066870,6.430788,42,548.135664,548.135664,67656.211572,0.000000
235,Policy_B_moderate_intervention,0.066870,6.430788,42,232.414041,232.414041,11561.631056,0.000000
235,Policy_C_high_resilience,0.066870,6.430788,42,311.092776,311.092776,21636.992043,0.000000
236,Policy_A_low_intervention,0.043475,9.653980,38,139.240287,139.240287,3388.073531,0.000000
236,Policy_B_moderate_intervention,0.043475,9.653980,38,57.923036,57.923036,175.621834,1.160293
236,Policy_C_high_resilience,0.043475,9.653980,38,79.134949,79.134949,649.452228,0.000000
237,Policy_A_low_intervention,0.049207,14.406035,45,194.565051,194.565051,7761.265397,0.000000
237,Policy_B_moderate_intervention,0.049207,14.406035,45,81.055417,81.055417,692.179375,0.000000
237,Policy_C_high_resilience,0.049207,14.406035,45,110.660110,110.660110,1864.964749,0.000000
238,Policy_A_low_intervention,0.065779,2.251419,21,514.610740,514.610740,59652.505435,0.000000
238,Policy_B_moderate_intervention,0.065779,2.251419,21,218.528678,218.528678,10056.868981,0.000000
238,Policy_C_high_resilience,0.065779,2.251419,21,292.297728,292.297728,18964.567295,0.000000
239,Policy_A_low_intervention,0.040763,2.506924,44,122.169528,122.169528,2407.062457,0.000000
239,Policy_B_moderate_intervention,0.040763,2.506924,44,50.658751,50.658751,96.415638,24.992247
239,Policy_C_high_resilience,0.040763,2.506924,44,68.342557,68.342557,385.038563,0.000000
240,Policy_A_low_intervention,0.053543,1.350174,20,256.165615,256.165615,14250.232811,0.000000
240,Policy_B_moderate_intervention,0.053543,1.350174,20,107.644405,107.644405,1689.301846,0.000000
240,Policy_C_high_resilience,0.053543,1.350174,20,144.372546,144.372546,3780.693809,0.000000
241,Policy_A_low_intervention,0.038807,11.627396,20,100.866185,100.866185,1313.445638,0.000000
241,Policy_B_moderate_intervention,0.038807,11.627396,20,42.661301,42.661301,48.561977,43.360173
241,Policy_C_high_resilience,0.038807,11.627396,20,59.130454,59.130454,214.501103,0.000000
242,Policy_A_low_intervention,0.074314,13.834456,37,827.330945,827.330945,149446.570931,0.000000
242,Policy_B_moderate_intervention,0.074314,13.834456,37,353.247163,353.247163,28036.071905,0.000000
242,Policy_C_high_resilience,0.074314,13.834456,37,473.901245,473.901245,50784.486557,0.000000
243,Policy_A_low_intervention,0.055095,14.424355,41,273.751575,273.751575,16445.343506,0.000000
243,Policy_B_moderate_intervention,0.055095,14.424355,41,114.868731,114.868731,2037.420905,0.000000
243,Policy_C_high_resilience,0.055095,14.424355,41,156.120259,156.120259,4597.575119,0.000000
244,Policy_A_low_intervention,0.057151,1.163819,32,316.336028,316.336028,22347.842838,0.000000
244,Policy_B_moderate_intervention,0.057151,1.163819,32,133.143409,133.143409,3048.037184,0.000000
244,Policy_C_high_resilience,0.057151,1.163819,32,178.197799,178.197799,6325.490587,0.000000
245,Policy_A_low_intervention,0.066897,16.359970,28,529.305979,529.305979,62487.035325,0.000000
245,Policy_B_moderate_intervention,0.066897,16.359970,28,226.010877,226.010877,10731.658051,0.000000
245,Policy_C_high_resilience,0.066897,16.359970,28,306.890937,306.890937,20912.373715,0.000000
246,Policy_A_low_intervention,0.041374,3.007158,42,126.330862,126.330862,2634.948527,0.000000
246,Policy_B_moderate_intervention,0.041374,3.007158,42,52.419534,52.419534,112.624697,19.813573
246,Policy_C_high_resilience,0.041374,3.007158,42,70.772682,70.772682,438.231918,0.000000
247,Policy_A_low_intervention,0.032543,17.536753,24,66.410690,66.410690,276.940276,0.000000
247,Policy_B_moderate_intervention,0.032543,17.536753,24,28.109513,28.109513,39.600000,61.159536
247,Policy_C_high_resilience,0.032543,17.536753,24,39.960907,39.960907,65.312846,42.980433
248,Policy_A_low_intervention,0.064070,14.803954,28,451.245208,451.245208,45565.031333,0.000000
248,Policy_B_moderate_intervention,0.064070,14.803954,28,192.192872,192.192872,7426.446563,0.000000
248,Policy_C_high_resilience,0.064070,14.803954,28,261.057916,261.057916,14835.551878,0.000000
249,Policy_A_low_intervention,0.032630,7.301390,20,72.118326,72.118326,411.726262,0.000000
249,Policy_B_moderate_intervention,0.032630,7.301390,20,30.143886,30.143886,39.600000,58.921726
249,Policy_C_high_resilience,0.032630,7.301390,20,41.465118,41.465118,68.452192,40.697932
250,Policy_A_low_intervention,0.074472,0.470295,37,848.847325,848.847325,157395.252420,0.000000
250,Policy_B_moderate_intervention,0.074472,0.470295,37,362.272175,362.272175,29611.247130,0.000000
250,Policy_C_high_resilience,0.074472,0.470295,37,481.960706,481.960706,52583.709295,0.000000
251,Policy_A_low_intervention,0.070681,4.637541,30,678.866024,678.866024,102330.636113,0.000000
251,Policy_B_moderate_intervention,0.070681,4.637541,30,289.192818,289.192818,18494.575170,0.000000
251,Policy_C_high_resilience,0.070681,4.637541,30,386.689161,386.689161,33801.829591,0.000000
252,Policy_A_low_intervention,0.033071,1.456056,43,78.054185,78.054185,581.901591,0.000000
252,Policy_B_moderate_intervention,0.033071,1.456056,43,32.157536,32.157536,39.600000,56.706710
252,Policy_C_high_resilience,0.033071,1.456056,43,43.441732,43.441732,74.719276,37.270240
253,Policy_A_low_intervention,0.032420,7.607309,30,71.949177,71.949177,411.043323,0.000000
253,Policy_B_moderate_intervention,0.032420,7.607309,30,29.808676,29.808676,39.600000,59.290457
253,Policy_C_high_resilience,0.032420,7.607309,30,41.026899,41.026899,67.451825,41.380046
254,Policy_A_low_intervention,0.047445,4.658030,45,179.503776,179.503776,6408.078151,0.000000
254,Policy_B_moderate_intervention,0.047445,4.658030,45,74.829742,74.829742,515.360968,0.000000
254,Policy_C_high_resilience,0.047445,4.658030,45,100.936184,100.936184,1424.008053,0.000000
255,Policy_A_low_intervention,0.040875,17.219884,24,111.125938,111.125938,1737.772201,0.000000
255,Policy_B_moderate_intervention,0.040875,17.219884,24,47.119943,47.119943,67.562723,34.655518
255,Policy_C_high_resilience,0.040875,17.219884,24,66.065580,66.065580,328.998653,0.000000
256,Policy_A_low_intervention,0.065273,17.576870,36,488.572951,488.572951,53647.566441,0.000000
256,Policy_B_moderate_intervention,0.065273,17.576870,36,207.249488,207.249488,8885.683892,0.000000
256,Policy_C_high_resilience,0.065273,17.576870,36,280.733330,280.733330,17378.127842,0.000000
257,Policy_A_low_intervention,0.044084,1.293328,39,148.755430,148.755430,4038.274909,0.000000
257,Policy_B_moderate_intervention,0.044084,1.293328,39,61.901763,61.901763,239.402214,0.000000
257,Policy_C_high_resilience,0.044084,1.293328,39,83.221685,83.221685,773.971003,0.000000
258,Policy_A_low_intervention,0.031852,11.001746,24,67.175064,67.175064,301.238374,0.000000
258,Policy_B_moderate_intervention,0.031852,11.001746,24,28.117404,28.117404,39.600000,61.150856
258,Policy_C_high_resilience,0.031852,11.001746,24,39.153260,39.153260,64.264410,44.078532
259,Policy_A_low_intervention,0.041280,3.788471,30,124.559301,124.559301,2515.070844,0.000000
259,Policy_B_moderate_intervention,0.041280,3.788471,30,51.823084,51.823084,106.145440,21.765519
259,Policy_C_high_resilience,0.041280,3.788471,30,70.153700,70.153700,422.193829,0.000000
260,Policy_A_low_intervention,0.040937,15.649989,27,113.748768,113.748768,1882.401157,0.000000
260,Policy_B_moderate_intervention,0.040937,15.649989,27,47.879982,47.879982,72.495759,32.832868
260,Policy_C_high_resilience,0.040937,15.649989,27,66.754847,66.754847,343.735997,0.000000
261,Policy_A_low_intervention,0.039190,4.319598,44,110.688889,110.688889,1822.745067,0.000000
261,Policy_B_moderate_intervention,0.039190,4.319598,44,45.806156,45.806156,62.306598,37.151909
261,Policy_C_high_resilience,0.039190,4.319598,44,62.078696,62.078696,265.688523,0.000000
262,Policy_A_low_intervention,0.042278,11.313602,35,128.271611,128.271611,2706.130593,0.000000
262,Policy_B_moderate_intervention,0.042278,11.313602,35,53.417926,53.417926,119.943324,17.251617
262,Policy_C_high_resilience,0.042278,11.313602,35,73.381446,73.381446,495.039443,0.000000
263,Policy_A_low_intervention,0.074405,8.302462,41,839.326689,839.326689,153930.432921,0.000000
263,Policy_B_moderate_intervention,0.074405,8.302462,41,358.117076,358.117076,28902.914449,0.000000
263,Policy_C_high_resilience,0.074405,8.302462,41,478.355026,478.355026,51791.015245,0.000000
264,Policy_A_low_intervention,0.074895,8.199374,45,864.584428,864.584428,163019.720594,0.000000
264,Policy_B_moderate_intervention,0.074895,8.199374,45,368.922845,368.922845,30748.067265,0.000000
264,Policy_C_high_resilience,0.074895,8.199374,45,492.321622,492.321622,54851.269425,0.000000
265,Policy_A_low_intervention,0.037111,14.427308,21,89.317235,89.317235,875.915929,0.000000
265,Policy_B_moderate_intervention,0.037111,14.427308,21,37.886112,37.886112,40.269040,50.271469
265,Policy_C_high_resilience,0.037111,14.427308,21,53.020304,53.020304,138.843513,13.908963
266,Policy_A_low_intervention,0.030360,12.588380,37,62.022772,62.022772,214.798879,0.000000
266,Policy_B_moderate_intervention,0.030360,12.588380,37,25.529809,25.529809,39.600000,63.997210
266,Policy_C_high_resilience,0.030360,12.588380,37,35.790153,35.790153,62.424210,48.145989
267,Policy_A_low_intervention,0.047862,8.498074,26,178.434385,178.434385,6205.267009,0.000000
267,Policy_B_moderate_intervention,0.047862,8.498074,26,75.014338,75.014338,507.141471,0.000000
267,Policy_C_high_resilience,0.047862,8.498074,26,102.215584,102.215584,1462.664932,0.000000
268,Policy_A_low_intervention,0.048556,10.453054,33,186.306836,186.306836,6903.632497,0.000000
268,Policy_B_moderate_intervention,0.048556,10.453054,33,78.058715,78.058715,588.656429,0.000000
268,Policy_C_high_resilience,0.048556,10.453054,33,106.456540,106.456540,1651.323823,0.000000
269,Policy_A_low_intervention,0.031691,2.313687,35,71.489503,71.489503,411.081833,0.000000
269,Policy_B_moderate_intervention,0.031691,2.313687,35,29.450065,29.450065,39.600000,59.684929
269,Policy_C_high_resilience,0.031691,2.313687,35,39.912834,39.912834,65.412083,43.013466
270,Policy_A_low_intervention,0.074349,9.410605,40,835.311496,835.311496,152472.917562,0.000000
270,Policy_B_moderate_intervention,0.074349,9.410605,40,356.424634,356.424634,28611.798940,0.000000
270,Policy_C_high_resilience,0.074349,9.410605,40,476.486398,476.486398,51381.171597,0.000000
271,Policy_A_low_intervention,0.059664,13.207469,23,346.626449,346.626449,26563.318316,0.000000
271,Policy_B_moderate_intervention,0.059664,13.207469,23,147.861205,147.861205,3918.809669,0.000000
271,Policy_C_high_resilience,0.059664,13.207469,23,201.706350,201.706350,8360.287081,0.000000
272,Policy_A_low_intervention,0.055924,9.901700,22,282.199113,282.199113,17303.900980,0.000000
272,Policy_B_moderate_intervention,0.055924,9.901700,22,119.848147,119.848147,2255.164724,0.000000
272,Policy_C_high_resilience,0.055924,9.901700,22,163.077027,163.077027,5076.641329,0.000000
273,Policy_A_low_intervention,0.064310,2.457985,40,475.900283,475.900283,51221.498030,0.000000
273,Policy_B_moderate_intervention,0.064310,2.457985,40,201.419122,201.419122,8381.317203,0.000000
273,Policy_C_high_resilience,0.064310,2.457985,40,269.158832,269.158832,15933.656890,0.000000
274,Policy_A_low_intervention,0.055341,10.462268,36,278.517260,278.517260,17004.394224,0.000000
274,Policy_B_moderate_intervention,0.055341,10.462268,36,117.135186,117.135186,2140.235330,0.000000
274,Policy_C_high_resilience,0.055341,10.462268,36,158.703071,158.703071,4776.002394,0.000000
275,Policy_A_low_intervention,0.059922,16.022338,25,349.894258,349.894258,27048.558163,0.000000
275,Policy_B_moderate_intervention,0.059922,16.022338,25,149.244866,149.244866,4004.323214,0.000000
275,Policy_C_high_resilience,0.059922,16.022338,25,204.198404,204.198404,8591.046188,0.000000
276,Policy_A_low_intervention,0.065874,0.901802,41,521.455467,521.455467,61373.093336,0.000000
276,Policy_B_moderate_intervention,0.065874,0.901802,41,220.986879,220.986879,10338.614245,0.000000
276,Policy_C_high_resilience,0.065874,0.901802,41,294.795641,294.795641,19331.150559,0.000000
277,Policy_A_low_intervention,0.061353,5.102164,25,396.233737,396.233737,35319.199563,0.000000
277,Policy_B_moderate_intervention,0.061353,5.102164,25,167.866020,167.866020,5432.751533,0.000000
277,Policy_C_high_resilience,0.061353,5.102164,25,225.706474,225.706474,10830.454624,0.000000
278,Policy_A_low_intervention,0.072010,15.121936,22,701.986384,701.986384,107975.603292,0.000000
278,Policy_B_moderate_intervention,0.072010,15.121936,22,302.456512,302.456512,20108.562669,0.000000
278,Policy_C_high_resilience,0.072010,15.121936,22,410.356606,410.356606,37914.844336,0.000000
279,Policy_A_low_intervention,0.045014,15.651838,23,143.713473,143.713473,3547.645722,0.000000
279,Policy_B_moderate_intervention,0.045014,15.651838,23,61.021662,61.021662,214.561218,0.000000
279,Policy_C_high_resilience,0.045014,15.651838,23,84.816502,84.816502,806.307637,0.000000
280,Policy_A_low_intervention,0.053869,5.478901,32,258.346140,258.346140,14480.170973,0.000000
280,Policy_B_moderate_intervention,0.053869,5.478901,32,108.580250,108.580250,1725.794770,0.000000
280,Policy_C_high_resilience,0.053869,5.478901,32,146.399333,146.399333,3910.409178,0.000000
281,Policy_A_low_intervention,0.030435,14.681953,32,60.851992,60.851992,190.596202,0.000000
281,Policy_B_moderate_intervention,0.030435,14.681953,32,25.244664,25.244664,39.600000,64.310869
281,Policy_C_high_resilience,0.030435,14.681953,32,35.647608,35.647608,62.414925,48.304646
282,Policy_A_low_intervention,0.067785,2.379454,34,579.359775,579.359775,75361.898544,0.000000
282,Policy_B_moderate_intervention,0.067785,2.379454,34,245.995717,245.995717,13086.565438,0.000000
282,Policy_C_high_resilience,0.067785,2.379454,34,328.450613,328.450613,24215.639948,0.000000
283,Policy_A_low_intervention,0.062333,11.667542,39,418.291147,418.291147,39498.110429,0.000000
283,Policy_B_moderate_intervention,0.062333,11.667542,39,176.756943,176.756943,6167.308553,0.000000
283,Policy_C_high_resilience,0.062333,11.667542,39,238.350793,238.350793,12231.480331,0.000000
284,Policy_A_low_intervention,0.031464,7.913223,44,68.738437,68.738437,354.418503,0.000000
284,Policy_B_moderate_intervention,0.031464,7.913223,44,28.185688,28.185688,39.600000,61.075743
284,Policy_C_high_resilience,0.031464,7.913223,44,38.841250,38.841250,63.942910,44.486043
285,Policy_A_low_intervention,0.052682,16.119564,39,235.862630,235.862630,11862.227633,0.000000
285,Policy_B_moderate_intervention,0.052682,16.119564,39,98.849166,98.849166,1302.991996,0.000000
285,Policy_C_high_resilience,0.052682,16.119564,39,135.092810,135.092810,3183.182354,0.000000
286,Policy_A_low_intervention,0.073370,15.823433,40,784.632620,784.632620,135168.964338,0.000000
286,Policy_B_moderate_intervention,0.073370,15.823433,40,334.512316,334.512316,25089.074834,0.000000
286,Policy_C_high_resilience,0.073370,15.823433,40,449.039621,449.039621,45649.592542,0.000000
287,Policy_A_low_intervention,0.057087,10.784283,22,300.732575,300.732575,19783.283608,0.000000
287,Policy_B_moderate_intervention,0.057087,10.784283,22,127.931628,127.931628,2691.864078,0.000000
287,Policy_C_high_resilience,0.057087,10.784283,22,174.217320,174.217320,5947.648014,0.000000
288,Policy_A_low_intervention,0.049410,15.675357,39,194.526838,194.526838,7674.220587,0.000000
288,Policy_B_moderate_intervention,0.049410,15.675357,39,81.292455,81.292455,685.438209,0.000000
288,Policy_C_high_resilience,0.049410,15.675357,39,111.449847,111.449847,1889.169847,0.000000
289,Policy_A_low_intervention,0.052086,9.446730,37,231.175725,231.175725,11352.642469,0.000000
289,Policy_B_moderate_intervention,0.052086,9.446730,37,96.916833,96.916833,1226.151409,0.000000
289,Policy_C_high_resilience,0.052086,9.446730,37,131.413019,131.413019,2961.944981,0.000000
290,Policy_A_low_intervention,0.062492,13.454677,38,420.305515,420.305515,39837.123436,0.000000
290,Policy_B_moderate_intervention,0.062492,13.454677,38,177.693913,177.693913,6236.535404,0.000000
290,Policy_C_high_resilience,0.062492,13.454677,38,240.073685,240.073685,12418.527954,0.000000
291,Policy_A_low_intervention,0.069476,0.863727,27,639.015880,639.015880,91201.845170,0.000000
291,Policy_B_moderate_intervention,0.069476,0.863727,27,271.712986,271.712986,16229.089870,0.000000
291,Policy_C_high_resilience,0.069476,0.863727,27,362.207080,362.207080,29617.683487,0.000000
292,Policy_A_low_intervention,0.062320,3.827008,41,423.970528,423.970528,40675.585428,0.000000
292,Policy_B_moderate_intervention,0.062320,3.827008,41,179.124673,179.124673,6380.974920,0.000000
292,Policy_C_high_resilience,0.062320,3.827008,41,239.793742,239.793742,12408.731451,0.000000
293,Policy_A_low_intervention,0.052438,17.611579,39,231.591914,231.591914,11386.458236,0.000000
293,Policy_B_moderate_intervention,0.052438,17.611579,39,97.036466,97.036466,1229.607572,0.000000
293,Policy_C_high_resilience,0.052438,17.611579,39,132.923015,132.923015,3050.650922,0.000000
294,Policy_A_low_intervention,0.040566,8.037868,20,115.082636,115.082636,1974.323464,0.000000
294,Policy_B_moderate_intervention,0.040566,8.037868,20,48.397603,48.397603,77.024301,31.357776
